:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
제1장 총칙이 제시된다.,제1장 총칙,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],14,Relation
매도인,"대상회사 발행 보통주식 15,000,000주",매도한다,"['transfer ownership', 'give up', 'divest', 'dispose', 'relinquish']",[],15,Relation
매수인,"대상회사 발행 보통주식 15,000,000주",매수한다,"['buy', 'acquire', 'purchase', 'obtain', 'invest in']",[],16,Relation
본 계약,매도 및 매수에 필요한 제반 사항,규정한다,"['specify', 'prescribe', 'set rules', 'define', 'determine']",[],17,Relation
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",매수인이 이를 매수한다.,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],18,Relation
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",계약에서 필요한 제반 사항을 규정한다.,때문에,"['motivation', 'grounds', 'cause', 'basis', 'reason']",[],19,Relation
"매수인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수한다.",계약에서 필요한 제반 사항을 규정한다.,때문에,"['motivation', 'grounds', 'cause', 'basis', 'reason']",[],20,Relation
"매도인이 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],21,Relation
"매도인이 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],22,Relation
"매도인이 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],23,Relation
"매수인이 매도인으로부터 대상회사 발행 보통주식 15,000,000주를 매수한다.",매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],24,Relation
"매수인이 매도인으로부터 대상회사 발행 보통주식 15,000,000주를 매수한다.",매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],25,Relation
"매수인이 매도인으로부터 대상회사 발행 보통주식 15,000,000주를 매수한다.",대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],26,Relation
"계약이 매도인이 보유한 대상회사 발행 보통주식 15,000,000주 매매 및 관련 사항을 규정한다.",매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],27,Relation
"계약이 매도인이 보유한 대상회사 발행 보통주식 15,000,000주 매매 및 관련 사항을 규정한다.",매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],28,Relation
"계약이 매도인이 보유한 대상회사 발행 보통주식 15,000,000주 매매 및 관련 사항을 규정한다.",대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],29,Relation
거래종결일,제51조에 따라 주식 양도가 완료되는 날,의미한다,"['denote', 'signify', 'represent', 'express', 'indicate']",[],30,Relation
영업일,대한민국의 은행이 정상 영업하는 날,의미한다,"['denote', 'signify', 'represent', 'express', 'indicate']",[],31,Relation
계열회사,직간접적으로 50% 이상의 지분을 보유한 회사,의미한다,"['denote', 'signify', 'represent', 'express', 'indicate']",[],32,Relation
주식 양도가 완료된다,거래종결일이 된다,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],33,Relation
대한민국의 은행이 정상 영업한다,영업일이 된다,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],34,Relation
직간접적으로 50% 이상의 지분을 보유한다,계열회사가 된다,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],35,Relation
거래종결일은 제51조에 따라 주식 양도가 완료되는 날을 의미한다.,거래종결일,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],36,Relation
거래종결일은 제51조에 따라 주식 양도가 완료되는 날을 의미한다.,제51조,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],37,Relation
거래종결일은 제51조에 따라 주식 양도가 완료되는 날을 의미한다.,주식,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],38,Relation
영업일은 대한민국의 은행이 정상 영업하는 날을 의미한다.,영업일,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],39,Relation
영업일은 대한민국의 은행이 정상 영업하는 날을 의미한다.,대한민국의 은행,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],40,Relation
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사를 의미한다.,계열회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],41,Relation
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사를 의미한다.,지분,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],42,Relation
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사를 의미한다.,회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],43,Relation
중대한 하자,대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,정의된다,"['규정된다', '명시된다', '특성화된다', '구분된다', '설명된다']",[],44,Relation
중대한 하자의 판단,객관적이고 합리적인 기준,따른다,"['comply', 'adhere', 'follow', 'conform', 'obey']",[],45,Relation
단순한 일시적 변동,중대한 하자,간주되지 않는다,"['exclude', 'disregard', 'not consider', 'omit', 'ignore']",[],46,Relation
업계 전반의 상황,중대한 하자,간주되지 않는다,"['exclude', 'disregard', 'not consider', 'omit', 'ignore']",[],47,Relation
단순한 일시적 변동이나 업계 전반의 상황은 발생한다.,중대한 하자로 보지 않는다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],48,Relation
객관적이고 합리적인 기준이 적용된다.,중대한 하자의 판단이 이루어진다.,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],49,Relation
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항이 존재한다.,"""중대한 하자""란 의미가 성립한다.",정의,"['explanation', 'description', 'interpretation', 'characterization', 'meaning']",[],50,Relation
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,중대한 하자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],51,Relation
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],52,Relation
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,정상영업,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],53,Relation
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,중대한 하자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],54,Relation
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,객관적이고 합리적인 기준,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],55,Relation
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,단순한 일시적 변동,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],56,Relation
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,업계 전반의 상황,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],57,Relation
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,중대한 하자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],58,Relation
본 계약,매매주식의 매매와 관련한 당사자 간의 모든 합의,포함하다,"['embrace', 'contain', 'incorporate', 'encompass', 'comprise']",[],59,Relation
본 계약,이전의 모든 구두 또는 서면 합의,대체하다,"['바꾸다', '대신하다', '대의하다', '교체하다', '치환하다']",[],60,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],61,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 모든 구두 또는 서면 합의가 존재했다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],62,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],63,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,매매주식,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],64,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,당사자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],65,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],66,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 구두 합의,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],67,Relation
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 서면 합의,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],68,Relation
매매주식,"₩150,000,000,000",총 매매가격이 있다,"['금액 표시', '가치 산정', '가격 보유', '자산 측정', '평가']",[],69,Relation
매매주식,"₩10,000",주당 매매가격이 있다,"['possess value', 'have price', 'assign cost', 'hold worth']",[],70,Relation
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","주당 매매가격은 금 일만원(₩10,000)으로 한다.",동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],71,Relation
"매매주식의 총 매매가격을 일천오백억원(₩150,000,000,000)으로 정한다.",매매주식,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],72,Relation
"매매주식의 총 매매가격을 일천오백억원(₩150,000,000,000)으로 정한다.",매매가격,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],73,Relation
"주당 매매가격을 일만원(₩10,000)으로 정한다.",주당 매매가격,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],74,Relation
양 당사자,본 계약,체결한다,"['enter arrangement', 'sign accord', 'establish deal', 'make agreement', 'form contract']",[],75,Relation
양 당사자,본 계약,이행한다,"['execute', 'perform', 'accomplish', 'carry out', 'fulfill']",[],76,Relation
양 당사자,상호 선의와 신뢰,협력한다,"['work together', 'join forces', 'collaborate', 'cooperate']",[],77,Relation
양 당사자는 본 계약을 체결한다.,양 당사자는 본 계약을 이행한다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],78,Relation
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,양 당사자는 성실히 협력한다.,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],79,Relation
양 당사자가 본 계약을 체결한다.,양 당사자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],80,Relation
양 당사자가 본 계약을 체결한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],81,Relation
양 당사자가 본 계약을 이행한다.,양 당사자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],82,Relation
양 당사자가 본 계약을 이행한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],83,Relation
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,양 당사자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],84,Relation
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,선의,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],85,Relation
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,신뢰,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],86,Relation
매도인,제공한 모든 정보가 작성 당시 기준으로 정확함,확인한다,"['상태 점검', '확인 과정', '검증', '사실 확인', '점검', '조회']",[],87,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,제공된 모든 정보는 작성 당시 기준으로 정확하다.,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],88,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],89,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,모든 정보,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],90,Relation
각 당사자,제3자,비밀정보를 공개하지 않는다,"['confidentiality', 'privacy', 'information protection', 'non-disclosure', 'secrecy']",[],91,Relation
각 당사자,상대방,비밀정보를 취득한다,"['collect data', 'obtain secrets', 'gather intelligence', 'acquire information', 'access confidential']",[],92,Relation
각 당사자,제3자,비밀정보를 공개할 수 있다,"['share confidentially', 'disclose', 'reveal', 'expose', 'make known']",[],93,Relation
비밀정보 공개,법령상 요구 또는 상대방의 서면 동의,허용된다,"['approved', 'granted', 'authorized', 'accepted', 'allow', 'permit']",[],94,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,이전에,"['before', 'prior', 'earlier', 'preceding']",[],95,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,각 당사자는 상대방의 비밀정보를 제3자에게 공개할 수 있다.,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],96,Relation
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,각 당사자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],97,Relation
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,상대방,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],98,Relation
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,제3자,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],99,Relation
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,비밀정보,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],100,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,법령,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],101,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,상대방,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],102,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,서면 동의,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],103,Relation
매수인,매매대금,지급한다,"['grant', 'offer', 'distribute', 'provide', 'allocate']",[],104,Relation
매매대금,거래종결일,지급된다,"['grant', 'distribute', 'provide', 'allocate', 'deliver']",[],105,Relation
매매대금,현금,지급된다,"['grant', 'distribute', 'provide', 'allocate', 'deliver']",[],106,Relation
매매대금,매도인 지정 계좌,송금된다,"['payment', 'move funds', 'send money', 'remit', 'transfer']",[],107,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,매도인이 지정한 계좌로 대금을 송금한다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],108,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,매도인이 지정한 계좌로 대금을 송금한다.,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],109,Relation
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],110,Relation
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,매매대금,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],111,Relation
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,거래종결일,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],112,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],113,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],114,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,지정한 계좌,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],115,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매매대금,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],116,Relation
본 계약,대한민국 법률,해석된다,"['be interpreted', 'be explained', 'be translated', 'be understood']",[],117,Relation
본 계약의 해석에 대한 분쟁이 있을 경우,대한민국 법률에 따라 해석한다,때문에,"['motivation', 'grounds', 'cause', 'basis', 'reason']",[],118,Relation
본 계약의 해석에 대한 분쟁이 발생한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],119,Relation
본 계약을 대한민국 법률에 따라 해석한다.,본 계약,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],120,Relation
본 계약을 대한민국 법률에 따라 해석한다.,대한민국 법률,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],121,Relation
매매의 조건이 설정된다.,매매가 진행된다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],122,Relation
제2장에서는 매매의 조건이 규정된다.,제2장,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],123,Relation
제2장에서는 매매의 조건이 규정된다.,매매 조건,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],124,Relation
정상영업,적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것,의미한다,"['denote', 'signify', 'represent', 'express', 'indicate']",[],125,Relation
정상영업 여부,업계 표준과 과거 실적을 기준으로,판단된다,"['assess', 'conclude', 'determine', 'judge', 'evaluate']",[],126,Relation
일시적인 경영진 부재,정상영업,영향을 미치지 않는다,"['unaffected', 'no effect', 'remain unchanged', 'neutral impact']",[],127,Relation
적격 경영진이 회사를 관리한다,대상회사가 통상의 사업활동을 수행한다,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],128,Relation
업계 표준과 과거 실적이 존재한다,정상영업 여부를 판단한다,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],129,Relation
일시적인 경영진 부재가 발생한다,정상영업에 영향을 미치지 않는다,결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],130,Relation
적격 경영진이 대상회사를 관리한다.,적격 경영진,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],131,Relation
적격 경영진이 대상회사를 관리한다.,대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],132,Relation
대상회사가 통상의 사업활동을 수행한다.,대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],133,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,정상영업,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],134,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,업계 표준,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],135,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,과거 실적,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],136,Relation
일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.,일시적인 경영진 부재,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],137,Relation
일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.,정상영업,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],138,Relation
매도인,매매주식에 대한 완전한 소유권,이전한다,"['move', 'shift', 'migrate', 'transfer', 'relocate']",[],139,Relation
매매주식에 대한 완전한 소유권,매수인,이전된다,"['move', 'change hands', 'shift', 'transfer', 'relocate']",[],140,Relation
이전,거래종결일,발생한다,"['emerge', 'take place', 'occur', 'happen', 'arise']",[],141,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매수인은 거래종결일 이후 매매주식에 대한 완전한 소유권을 갖게 된다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],142,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매도인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],143,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],144,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매매주식,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],145,Relation
매수인,대상회사,대상회사의 경영 상태를 점검할 수 있다,"['assess performance', 'monitor operations', 'evaluate status', 'review management']",[],146,Relation
매수인이 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,거래종결이 이루어진다.,동시에,"['simultaneously', 'concurrently', 'synchronously', 'at the same time']",[],147,Relation
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,매수인,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],148,Relation
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,대상회사,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],149,Relation
매매주식,"담보권, 제한, 부담도 없는 상태",양도되어야 한다,"['hand over', 'convey', 'assign', 'pass on', 'transfer']",[],150,Relation
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도된다.","주식의 상태에 담보권, 제한, 부담이 존재하지 않는다.",결과로,"['produce', 'bring about', 'cause', 'lead to', 'result in']",[],151,Relation
"매매주식이 담보권, 제한, 부담 없이 양도된다.",매매주식,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],152,Relation
운전자본,매매대금 조정,변동에 따라,"['fluctuate with', 'correlate with', 'depend on', 'change with', 'vary by']",[],153,Relation
순부채,매매대금 조정,변동에 따라,"['fluctuate with', 'correlate with', 'depend on', 'change with', 'vary by']",[],154,Relation
매매대금 조정,대금조정,별도 합의에 따른다,"['subject to negotiation', 'negotiated terms', 'special arrangement', 'determined separately', 'conditional agreement']",[],155,Relation
"운전자본, 순부채 등이 변동된다.",매매대금이 별도 합의에 따라 조정된다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],156,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",운전자본,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],157,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",순부채,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],158,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",매매대금,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],159,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",별도 합의,is participated by,"['be attended by', 'be taken part in', 'involve', 'be engaged by', 'be joined by']",[],160,Relation
매도인,대상회사,경쟁하는 사업을 영위하지 않는다,"['exclusivity', 'restriction', 'limitation', 'noncompete']",[],161,Relation
매도인,거래종결일로부터 3년간,경업금지 의무를 부담한다,"['restrict competition', 'prohibit rivalry', 'enforce exclusivity', 'limit business activities', 'prevent conflict of interest']",[],162,Relation
거래종결일이 발생한다.,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,이후,"['succeeding', 'after', 'later than', 'subsequent', 'following']",[],163,Relation
