node,conceptualized_node,node_type
거래종결일에 400억원(40%)을 1차로 지급한다.,"payment, transaction, contract fulfillment, installment, financial agreement",event
브랜드와 관련된 권리가 유지된다.,"protection, continuation, authorization, preservation, legal assurance",event
진술과 보증의 기준일이 된다,"계약, 기준일, 법률, 검토, 확정",event
매도인이 양도소득세를 부담한다.,"taxation, liability, payment, transaction, responsibility",event
2차 및 3차 대금 지급 조건이 충족되어야 완전한 거래가 완료된다.,"transaction, payment, fulfillment, condition, completion",event
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,"restriction, limitation, transfer, ownership, transaction, contract",event
중요한 소송이나 분쟁이 없다.,"stability, peace, harmony, tranquility, resolution",event
주식회사 쎄타파트너스의 대표이사가 2025년 1월 1일 서명한다.,"authorization, contract, agreement, endorsement, leadership, legal act",event
환경 관련 법규가 존재한다,"regulation, protection, governance, sustainability, policy, legislation",event
매도인은 6개월간 경영 전환을 지원한다.,"support, transition, cooperation, assistance, management",event
양 당사자는 행정적 사항에 협력한다.,"cooperation, agreement, coordination, collaboration, governance",event
직원들은 성과 인센티브를 받지 않는다.,"demotivation, dissatisfaction, disappointment, inequity, disengagement",event
계약 당사자들이 일정한 의무를 이행하게 된다.,"fulfillment, performance, obligation, compliance, execution",event
매수인이 대상회사 관련 정보를 요청한다.,"information request, due diligence, inquiry, negotiation, investigation",event
양 당사자는 시너지 실현을 위해 협력한다.,"cooperation, partnership, collaboration, synergy, alliance",event
중대한 진술보증 위반이 발생한다.,"계약위반, 법적분쟁, 신뢰손상, 위험발생, 책임발생",event
손해배상 책임 한도가 매매대금의 30%로 제한된다.,"limitation, liability, restriction, compensation, contract, regulation",event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,"contracting, confirmation, agreement, documentation, finalization",event
재무 정보가 서로 비교 가능하게 되었다.,"standardization, transparency, comparability, harmonization, consistency",event
최종 대금 지급 시 매매대금 조정을 반영한다.,"settlement, adjustment, payment, transaction, calculation",event
"운전자본, 순부채 등의 변동이 발생한다.","financial change, accounting event, asset adjustment, balance fluctuation, economic activity",event
2차 대금이 지급되지 않는다,"nonpayment, breach, default, delay, contract issue",event
대상회사는 법규 위반으로 인한 제재를 받지 않는다.,"compliance, exemption, regulation, legality, approval",event
매도인이 감사인을 선임한다.,"appointment, authorization, delegation, administration, selection",event
"매출액, 영업이익, EBITDA 등의 재무성과가 있다.","financial performance, profitability, accounting, business analysis, corporate metrics",event
부록이 계약의 일부가 된다.,"agreement, incorporation, attachment, documentation, legal process",event
하자담보책임이 발생한다,"liability, warranty, compensation, obligation, dispute",event
모든 진술과 보증은 각 대금 지급일을 기준으로 한다.,"representation, assurance, obligation, payment, legal compliance",event
매도인이 매수인이 인지한 사항에 대해 책임지지 않는다.,"disclaimer, liability, exemption, contract, responsibility",event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"collaboration, cooperation, trust-building, goodwill, partnership",event
"""영업실적""이 발생한다.","achievement, performance, success, outcome, progress, growth",event
거래종결 후 사항이 발생한다.,"post-transaction, aftermath, consequence, follow-up, occurrence",event
거래종결이 30일 이내에 이루어진다.,"contract, deadline, closure, agreement, transaction",event
매수인은 본 계약을 이행할 수 있다.,"contractual right, fulfillment, execution, authorization, obligation",event
매도인은 자문을 제공한다.,"consultation, guidance, support, advising, service",event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지해야 한다.,"employment, retention, obligation, continuity, commitment",event
계약이 준수되고 있다.,"agreement, compliance, trust, fulfillment, cooperation",event
매수인의 1차 대금 지급 의무가 발생한다.,"contract obligation, payment, transaction, financial duty, legal obligation",event
정기 감사가 매수인이 선임한 감사인에 의해 수행된다.,"audit, inspection, verification, oversight, evaluation",event
중요한 부정적 변동이 없다,"stability, consistency, continuity, steadiness, equilibrium",event
제공된 사업계획이 존재한다.,"planning, proposal, strategy, documentation, preparation",event
2025년 1월 1일에 계약서 서명을 한다.,"agreement, commitment, decision, initiation, formalization",event
본 계약이 체결된다.,"agreement, confirmation, transaction, commitment, authorization",event
기업의 사회적 책임 활동이 지속된다.,"contribution, sustainability, philanthropy, responsibility, engagement",event
대상회사는 노동 관련 법규를 준수한다.,"compliance, regulation, labor, legality, governance",event
거래종결일로부터 90일 후 400억원(40%)을 2차로 지급한다.,"payment, transaction, installment, contract, obligation",event
매도인이 본 계약 체결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"representation, warranty, assurance, contract, declaration, statement",event
손해배상 청구를 하려면 서면으로 작성해야 한다.,"legal process, documentation, claim submission, formal procedure, dispute resolution",event
3차 대금 지급이 완료되지 않는다.,"payment delay, transaction issue, contract breach, financial dispute, obligation failure",event
영업실적은 감사보고서로 확인한다.,"verification, reporting, auditing, documentation, evaluation",event
완전한 경영권이 매수인에게 이전된다.,"acquisition, transfer, ownership, control, succession, transaction",event
매도인의 진술보증이 매수인이 실제로 인지한 사항에 적용되지 않는다.,"disclosure, warranty, exemption, knowledge, limitation",event
불가항력이 발생하면 면책된다.,"exemption, liability, legal defense, unforeseen event, force majeure",event
시설은 현 상태로 유지된다.,"maintenance, preservation, status quo, stability, continuity",event
대상회사가 모든 보험계약을 유지한다.,"continuation, maintenance, stability, preservation, commitment",event
원상회복이 진행된다.,"restoration, recovery, healing, normalization, improvement",event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,"ownership transfer, transaction, payment, acquisition, settlement",event
"영업실적은 매출액, 영업이익, EBITDA 등 재무성과를 의미한다.","financial performance, profitability, accounting, business results, measurement",event
사기나 고의적 은폐가 있다,"deception, dishonesty, fraud, concealment, manipulation",event
추가 하자가 없는 경우가 발생한다.,"completion, resolution, satisfaction, fulfillment, absence",event
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,"compliance, regulation, legality, governance, conformity",event
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.","adjustment, negotiation, transaction, valuation, settlement",event
거래종결일에 400억원(40%)을 지급한다.,"payment, transaction, settlement, fulfillment, disbursement",event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, non-compete, agreement, prohibition, business ethics",event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다","transaction, stock sale, asset transfer, ownership change, investment",event
영업실적이 달성된다.,"achievement, success, performance, accomplishment, goal attainment",event
매수인은 추가 대금 지급을 거부할 수 있다.,"refusal, negotiation, payment, dispute, contract",event
기업의 사회적 책임 활동은 지속된다.,"philanthropy, sustainability, responsibility, ethics, contribution",event
각 회사의 사업자등록번호가 함께 기재되었다.,"identification, documentation, verification, registration, recordkeeping",event
매수인은 각 대금 지급에 필요한 자금을 확보했다.,"financing, preparation, transaction, arrangement, funding",event
손해배상 책임이 매매대금의 30%로 제한된다.,"liability, compensation, limitation, contract, reimbursement",event
정당한 사유 없이 거래종결을 거부한다.,"거절, 불이행, 계약위반, 중단, 분쟁",event
부록이 계약과 함께 효력을 가진다.,"agreement, validity, attachment, enforcement, documentation",event
계약서를 각 1부씩 준비한다.,"preparation, documentation, agreement, organization, allocation",event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,"financial reporting, accounting, compliance, standardization, disclosure",event
각 당사자는 즉시 통지한다.,"notification, communication, reporting, information sharing, obligation",event
성실 의무를 성실히 이행한다.,"duty, responsibility, obligation, integrity, commitment",event
하자담보책임의 1년 유효기간이 시작된다,"guarantee, liability, warranty, contract, obligation",event
매수인은 각 대금 지급을 한다.,"payment, transaction, fulfillment, obligation, settlement",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, consensus, settlement",event
상대방은 손해배상을 청구할 수 있다.,"compensation, legal action, dispute, claim, remedy",event
2차 대금이 지급된다.,"payment, transaction, finance, settlement, exchange",event
통지를 보낸다.,"communication, notification, informing, message delivery, announcement",event
제2장 매매조건이 시작된다.,"transaction, agreement, negotiation, initiation, contract",event
대상회사의 재무제표가 정확하다.,"accuracy, reliability, verification, assessment, validation",event
그 자산은 매수인에게 귀속된다.,"transfer, allocation, ownership, acquisition, transaction",event
거래가 종결된다.,"completion, closure, settlement, resolution, agreement",event
제5장 거래종결 후 사항이 언급된다.,"contract, agreement, finalization, post-closing, transaction, legal process",event
서면 합의를 한다,"agreement, documentation, negotiation, contract, confirmation",event
주식은 즉시 반환되어야 한다.,"restitution, obligation, return, responsibility, compliance",event
최종 대금이 지급된다,"payment, settlement, transaction, completion, fulfillment",event
모든 중요 문서가 거래종결 시 매수인에게 인도된다.,"document transfer, transaction, handover, closing, delivery",event
주식회사 쎄타파트너스가 주식회사 아이오타솔루션의 지분을 매수한다.,"acquisition, investment, ownership transfer, partnership, finance",event
성실 의무가 규정된다.,"regulation, obligation, responsibility, compliance, duty",event
재무제표에 부채가 기재되어 있다,"accounting, reporting, disclosure, liability, documentation",event
손해배상 책임이 발생한다.,"liability, compensation, accountability, legal obligation, restitution",event
대상회사가 현재 소송 또는 분쟁에 연루되어 있지 않다.,"legal status, dispute absence, risk assessment, compliance, due diligence",event
각 1부씩 보관한다.,"preservation, documentation, recordkeeping, archiving, safekeeping",event
매도인의 진술보증이 정확하다,"verification, assurance, confirmation, reliability, accuracy",event
모든 진술과 보증은 본 계약 체결일을 기준으로 한다.,"contractual assurance, legal representation, agreement, commitment, obligation",event
1차 대금이 지급된다.,"payment, transaction, financial process, disbursement, settlement",event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,"compliance, regulation, authorization, maintenance, governance",event
중요 계약에 대한 추가 공개 사항이 필요하지 않다.,"disclosure, compliance, transparency, regulation, exemption",event
이전의 모든 구두 또는 서면 합의가 있었다.,"agreement, negotiation, communication, arrangement, consent",event
재무제표는 정확하다.,"accuracy, verification, validation, reliability, trustworthiness",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약이 없다.,"disclosure, contract, transparency, financial reporting, compliance",event
제3자에게 비밀정보를 공개할 수 있다.,"disclosure, sharing, risk, exposure, communication",event
2025년 1월 1일에 계약일자가 정해졌다.,"agreement, scheduling, decision, arrangement, planning",event
주식회사 에타캐피탈의 대표이사가 2025년 1월 1일 서명한다.,"signing, authorization, leadership, agreement, initiation, commitment",event
양 당사자가 성실히 협력한다.,"cooperation, collaboration, agreement, partnership, commitment",event
기한을 엄수한다.,"punctuality, compliance, responsibility, discipline, commitment",event
양 당사자가 거래 완료를 위해 최선을 다해 협력한다.,"cooperation, collaboration, negotiation, agreement, partnership",event
매수인은 매매주식을 제3자에게 처분할 수 없다.,"restriction, prohibition, limitation, transaction, ownership",event
확정된 손해배상액을 미지급 대금과 상계할 수 있다.,"setoff, compensation, settlement, deduction, legal remedy",event
권리 불행사가 포기로 간주되지 않는다.,"nonwaiver, interpretation, legal principle, rights, law",event
매도인의 진술보증이 정확하다.,"확인, 보증, 진술, 신뢰, 계약",event
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,"agreement, replacement, supersession, contract, finalization",event
거래종결은 서울특별시 소재 합의된 장소에서 이루어진다.,"contract, agreement, transaction, location, settlement",event
포기로 간주되지 않는다.,"persistence, continuation, determination, resilience, perseverance",event
매수인이 어떤 사항을 인지한다.,"awareness, realization, perception, recognition, understanding",event
대상회사가 법적 책임을 면한다,"exoneration, acquittal, exemption, release, discharge",event
거래종결이 서울특별시 소재 합의된 장소에서 이루어진다.,"거래, 합의, 완료, 위치, 약속, 절차",event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,"contract fulfillment, compliance, diligence, business ethics, responsibility",event
각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,"negotiation, compromise, flexibility, concession, agreement",event
거래종결 전에 배당이 선언된다.,"dividend declaration, corporate action, financial decision, profit distribution, shareholder event",event
매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,"support, transition, management, assistance, post-sale, guidance",event
매수인이 취득세를 부담한다.,"taxation, transaction, payment, obligation, acquisition",event
등기우편 또는 이메일을 사용한다.,"communication, notification, delivery, correspondence, documentation",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 존재하지 않는다.,"disclosure, transparency, contract, compliance, reporting",event
불가항력이 발생한다.,"unpredictability, inevitability, uncertainty, uncontrollability, disruption",event
모든 통지는 이메일로 한다.,"communication, notification, information exchange, correspondence",event
영업실적을 확인한다.,"review, assessment, evaluation, monitoring, analysis",event
반환이 지연된다.,"delay, postponement, waiting, interruption, rescheduling",event
매수인은 각 대금 지급 전에 추가 실사를 수행할 수 있다.,"inspection, verification, evaluation, due diligence, assessment",event
공동 비용을 균등 분담한다.,"cost sharing, equalization, cooperation, fairness, distribution",event
매도인의 진술보증이 그 사항에는 적용되지 않는다,"disclaimer, exclusion, limitation, representation, warranty",event
공정 해석이 요구된다.,"decision-making, evaluation, judgment, interpretation, resolution",event
매매대금 조정이 이루어진다.,"negotiation, adjustment, transaction, agreement, settlement",event
모든 기한이 지켜진다.,"punctuality, timeliness, discipline, reliability, order",event
감사 비용은 대상회사가 부담한다.,"payment, responsibility, obligation, reimbursement, cost allocation",event
주식은 제88조에 따른 원상회복 통지 후 3영업일 이내에 반환된다.,"notification, restitution, return, compliance, transaction",event
매매주식은 양도되어야 한다.,"transaction, transfer, ownership, exchange, obligation",event
주식회사 쎄타파트너스 대표이사가 서명한다.,"authorization, agreement, leadership, transaction, contract",event
규제가 변경된다.,"policy change, regulation, adjustment, reform, governance",event
계약 수정은 서면 합의로만 이루어진다.,"agreement, documentation, contract, modification, negotiation",event
90일간의 영업실적 확인 기간이 시작된다.,"evaluation, monitoring, assessment, review, measurement",event
경영권이 매수인에게 이전된다.,"ownership transfer, acquisition, succession, transition, authority shift",event
한국어본이 우선한다.,"priority, preference, selection, dominance, hierarchy",event
손해배상 청구는 구체적 증빙과 함께 해야 한다.,"legal action, compensation, evidence, litigation, dispute resolution",event
"매도인, 매수인, 대상회사가 계약 당사자로 명시되었다.","contract formation, agreement, negotiation, legal documentation, transaction",event
2차 대금이 정상 지급된다.,"payment, transaction, fulfillment, finance, completion",event
대상회사는 모든 세금을 적시에 신고했다.,"compliance, reporting, taxation, regulation, punctuality",event
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,"legal liability, fraud, concealment, accountability, limitation period",event
대상회사의 중요한 부채나 우발채무가 재무제표에 기재된 것 외에는 존재하지 않는다.,"재무확인, 위험평가, 부채검증, 회계감사, 신뢰성검토",event
거래종결일로부터 90일 후 400억원(40%)을 지급한다.,"payment, transaction, obligation, scheduling, settlement",event
매수인이 각 대금 지급에 필요한 자금을 확보했다.,"financing, funding, preparation, resource allocation, payment arrangement",event
면책된다.,"exemption, absolution, immunity, release, forgiveness",event
제4장 거래종결이 언급된다.,"agreement, contract, negotiation, completion, closure",event
본 계약이 완전한 합의를 구성한다.,"agreement, confirmation, validation, finalization, conclusion",event
모든 진술과 보증은 본 계약 체결일과 각 대금 지급일을 기준으로 한다,"representation, confirmation, contract, assurance, payment, agreement",event
대금은 제88조에 따른 원상회복 통지 후 90영업일 이내에 반환된다.,"refund, restitution, repayment, notification, contract fulfillment",event
손해배상 청구는 서면으로 해야 한다.,"legal process, compensation, documentation, dispute, claim",event
운전자본 조정을 정산한다.,"settlement, adjustment, finance, reconciliation, accounting",event
영업실적이 감사보고서로 확인된다.,"verification, auditing, reporting, evaluation, confirmation",event
양 당사자가 본 계약을 이행한다.,"agreement, performance, fulfillment, cooperation, obligation",event
매수인은 대상회사 관련 정보를 요청한다.,"inquiry, investigation, due diligence, information request, negotiation",event
목표 매출액의 90% 이상 달성 여부가 판단된다.,"achievement, evaluation, assessment, measurement, performance",event
주식회사 에타캐피탈과 주식회사 쎄타파트너스가 2025년 1월 1일에 계약을 체결한다.,"agreement, partnership, collaboration, business event, contract signing",event
제1장이 총칙으로 명명된다.,"naming, classification, organization, designation, categorization",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, nondisclosure, privacy, information protection, secrecy",event
"""영업일""이 된다.","opening, operation, working day, business, commencement",event
그 부채는 매도인에게 귀속된다.,"allocation, transfer, ownership, responsibility, assignment",event
실사 과정에서 연간 1억원 이상의 중요 계약이 공개되었다.,"disclosure, contract, negotiation, transparency, financial event",event
서면 합의를 했다,"agreement, negotiation, documentation, contract, consensus",event
주주명부에 매수인을 기재한다.,"registration, documentation, transfer, record-keeping, ownership",event
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,"contract, leasing, compliance, legality, agreement",event
부록은 계약의 일부이다.,"agreement, documentation, inclusion, attachment, legal event",event
각 대금이 지급된다.,"payment, transaction, settlement, disbursement, compensation",event
90일간의 영업실적 확인이 완료된다.,"reporting, evaluation, assessment, verification, business review",event
공동 비용을 균등하게 분담한다.,"sharing, cooperation, equality, distribution, fairness",event
주식매매계약이 체결된다.,"contract, transaction, agreement, investment, negotiation",event
반환이 지연될 경우 연 12%의 지연이자가 부과된다.,"penalty, surcharge, enforcement, compensation, regulation",event
양 당사자가 시너지 실현을 위해 협력한다.,"collaboration, partnership, cooperation, alliance, synergy",event
모든 기한을 엄수한다.,"punctuality, responsibility, discipline, commitment, time management",event
"90일간의 영업실적 확인이 이루어지고, 목표 매출액의 90% 이상이 달성되며, 중대한 고객 이탈이 없다.","performance review, goal achievement, sales evaluation, customer retention, target assessment",event
계약이 동일 조건으로 유지된다.,"agreement, continuation, renewal, maintenance, stability",event
이전의 모든 구두 또는 서면 합의가 대체되었다.,"contract, replacement, agreement, supersession, negotiation",event
"매도인은 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.","document delivery, transfer, transaction, legal process, ownership change",event
대리인을 선임할 수 있다.,"delegation, authorization, representation, appointment, empowerment",event
매도인의 주식 양도 의무가 발생한다.,"obligation, transfer, compliance, contract, transaction",event
거래종결일로부터 85일째 영업실적을 집계한다.,"recording, measurement, tracking, analysis, evaluation",event
양 당사자가 영업비밀을 보호한다.,"confidentiality, protection, agreement, secrecy, compliance",event
매매대금은 3회에 걸쳐 분할 지급한다.,"installment, payment, transaction, division, scheduling",event
통지가 이루어진다.,"communication, notification, information delivery, announcement",event
규제 변경에 대응하는 책임이 매수인에게 있다.,"책임, 의무, 대응, 규정, 변화",event
더 유리한 조건이 있다.,"advantage, benefit, opportunity, preference, improvement",event
부채가 추가로 발견된다.,"discovery, accumulation, identification, increase, detection",event
구체적인 매매에 관한 조건들이 서술된다.,"contract, negotiation, agreement, transaction, arrangement",event
전체 거래가 무효화된 것으로 본다.,"invalidation, cancellation, nullification, termination, reversal",event
2차 대금이 지급되지 않는다.,"payment failure, contract breach, transaction issue, financial delay, obligation default",event
매도인이 영업실적 확인을 위한 감사인을 선임한다.,"audit, verification, appointment, assessment, due diligence",event
거래종결이 합의된 장소에서 이루어진다.,"agreement, transaction, settlement, negotiation, completion",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"non-compete, restriction, agreement, business ethics, contract",event
감사보고서는 회계법인이 작성한다.,"auditing, reporting, verification, assurance, compliance",event
대상회사는 모든 세금을 적시에 납부했다.,"compliance, payment, obligation, responsibility, diligence",event
"매매주식의 총 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.","transaction, valuation, agreement, negotiation, finance",event
취득세는 매수인이 부담한다.,"taxation, transaction, obligation, property, payment",event
분쟁이 발생한다.,"conflict, confrontation, disagreement, discord, escalation",event
기존 공급계약은 유지된다.,"contract maintenance, agreement continuation, stability, business arrangement, legal compliance",event
보험계약이 적절한 보상한도를 유지하고 있다.,"risk management, coverage assessment, financial protection, insurance adequacy, compensation planning",event
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다.,"risk management, compliance, insurance coverage, financial protection, contract fulfillment",event
대금 지급이 이루어진다.,"payment, transaction, compensation, settlement, exchange",event
제45조에 정한 방법이 적용된다.,"regulation, procedure, compliance, application, enforcement",event
대금이 통지 후 90영업일 이내에 반환된다.,"refund, notification, deadline, reimbursement, transaction",event
"매도인은 주권, 주주명부 등 필요 서류를 인도한다.","document delivery, transfer, transaction, legal process, record keeping",event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,"authorization, capacity, contracting, agreement, legal power",event
기한을 정한다.,"planning, scheduling, decision making, time management, organization",event
일방 유리 해석을 금지한다.,"interpretation, fairness, restriction, neutrality, legal principle",event
거래가 완료된다.,"exchange, transaction, agreement, settlement, completion",event
매수인은 각 대금을 지급했다.,"payment, transaction, fulfillment, obligation, settlement",event
대상회사는 매수인의 연결재무제표에 포함된다.,"합병, 집계, 통합, 연결, 회계처리",event
거래종결을 정당한 사유 없이 거부한다.,"거절, 분쟁, 거부, 계약불이행, 충돌",event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,"maintenance, preservation, asset management, condition monitoring, quality control",event
필요한 제반 사항을 규정한다,"regulation, stipulation, documentation, governance, standardization",event
제공된 사업계획이 작성되었다.,"documentation, planning, preparation, organization, reporting",event
거래종결일이 발생한다.,"contract completion, closing, settlement, transaction, fulfillment",event
데이터 보호가 이루어진다.,"security, privacy, protection, safeguarding, confidentiality",event
모든 중요 문서는 매수인에게 인도된다.,"delivery, transaction, transfer, handover, documentation",event
거래종결일로부터 180일 후 200억원(20%)을 3차로 지급한다.,"payment, transaction, installment, obligation, schedule",event
매도인은 처분권한을 가진다.,"authority, control, ownership, legal right, entitlement",event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,"restoration, contract, legal remedy, compensation, obligation",event
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, transaction, settlement",event
매도인이 진술보증을 위반한다,"breach, misrepresentation, violation, disclosure, warranty, obligation",event
더 유리한 조건이 적용된다.,"improvement, advantage, benefit, enhancement, optimization",event
감사보고서가 작성된다.,"reporting, documentation, compliance, evaluation, assessment",event
매도인은 계좌 정보를 통지한다.,"notification, communication, transaction, information sharing, account update",event
매수인이 1차 대금을 준비한다.,"payment, preparation, transaction, financing, arrangement",event
목표 매출액의 90% 이상이 달성된다.,"achievement, success, progress, goal completion, performance, accomplishment",event
일방 유리 해석이 금지된다.,"contract law, fairness, legal interpretation, justice, equity",event
공동 비용이 발생한다.,"cost sharing, expense, payment, collaboration, contribution",event
매도인은 더 이상 대상회사를 운영하지 않는다.,"ownership transfer, business transition, succession, withdrawal, management change",event
매도인의 진술보증 위반에 대한 하자담보책임이 최종 대금 지급일로부터 1년간 유효하다.,"계약, 책임, 보증, 기간, 권리, 법률, 담보",event
전체 거래가 무효화된 것으로 본다,"invalidation, annulment, cancellation, termination, reversal",event
손해배상 청구는 구체적 증빙과 함께 서면으로 해야 한다.,"legal process, compensation, documentation, evidence, claim",event
계약을 수정한다,"agreement, negotiation, amendment, revision, modification",event
대상회사가 기존 브랜드를 계속 사용할 수 있다.,"brand retention, continuity, permission, licensing, identity maintenance",event
양 당사자가 상호 선의와 신뢰를 바탕으로 한다.,"agreement, trust, cooperation, goodwill, partnership",event
3차 대금이 지급된다.,"payment, transaction, disbursement, finance, fulfillment",event
개인정보가 보호된다.,"protection, security, privacy, confidentiality, safeguarding",event
2차 대금이 정상 지급된다,"payment, transaction, fulfillment, settlement, disbursement",event
거래종결 후 발견된 부채가 매도인에게 귀속된다.,"책임귀속, 채무, 거래관계, 계약, 위험부담",event
대한민국의 은행이 정상 영업한다.,"operation, finance, service, transaction, banking",event
대상회사가 환경 관련 법규를 준수한다,"compliance, regulation, responsibility, sustainability, governance",event
매수인이 규제 대응 책임을 진다.,"liability, compliance, obligation, regulation, accountability",event
사업계획이 합리적인 가정에 기초하여 작성되었다.,"planning, reasoning, assumption, documentation, analysis",event
본 계약은 매도인의 매도와 매수인의 매수에 필요한 제반 사항을 규정한다.,"agreement, regulation, transaction, contract, negotiation",event
"매도인이 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다.","stock sale, share transfer, transaction, investment, equity exchange",event
매도인은 정보를 제공한다.,"disclosure, communication, transaction, negotiation, information sharing",event
매수인은 추가 실사를 수행할 수 있다.,"investigation, verification, evaluation, assessment, due diligence",event
