Name,Type
부동산의 임대차계약,Entity
중대한 진술보증 위반,Entity
재무제표,Entity
기존 브랜드,Entity
보유자,Entity
2차 대금 지급 미이행,Entity
매매대금의 30%,Entity
감사 비용,Entity
중요한 부정적 변동,Entity
매매주식 처분,Entity
한국채택국제회계기준,Entity
매도인,Entity
"일천억원(₩100,000,000,000)",Entity
주식회사 아이오타솔루션,Entity
부담,Entity
서울중앙지방법원,Entity
EBITDA,Entity
감사인,Entity
"보통주식 20,000,000주",Entity
경업금지,Entity
중요 자산,Entity
종결 확인서,Entity
각 대금 지급 전,Entity
개인정보보호 관련 법규,Entity
서면 합의,Entity
거래 완료,Entity
일관된 회계 기준,Entity
제3자,Entity
영업비밀,Entity
균등,Entity
추가 실사,Entity
666-66-66666,Entity
다음 사항이 진실하고 정확함,Entity
모든 정보,Entity
양도소득세,Entity
합리적인 가정,Entity
대한민국,Entity
3차 지급,Entity
3차 대금 지급 완료,Entity
제6장,Entity
2025년 1월 1일,Entity
제45조에 정한 방법,Entity
비밀정보 공개,Entity
"대상회사 발행 보통주식 20,000,000주",Entity
반환,Entity
이전의 모든 구두 또는 서면 합의,Entity
진술보증 사항,Entity
등기우편,Entity
거래종결일로부터 180일 후,Entity
지명한 자,Entity
제4장,Entity
양호한 상태,Entity
완전한 거래 완료,Entity
이행 주체,Entity
기존 직원,Entity
거래종결 시,Entity
완전한 합의,Entity
원소유자,Entity
2차 대금이 정상 지급되고 추가 하자가 없는 경우,Entity
주당 매매가격,Entity
진술보증,Entity
제106조,Entity
매출액,Entity
영업이익,Entity
담보권,Entity
재무성과,Entity
3차 대금 지급 의무 자동 소멸,Entity
공동 비용 분담 당사자,Entity
추가 하자,Entity
주식,Entity
당사자,Entity
제2장,Entity
거래종결 후 발견된 부채,Entity
합의된 장소,Entity
기업,Entity
성과 인센티브,Entity
시설,Entity
고객,Entity
매수인의 연결재무제표,Entity
규제 변경 대응,Entity
대금,Entity
전체 거래,Entity
통지 후 90영업일 내,Entity
주식회사 에타캐피탈 대표이사,Entity
본 계약을 체결하고 이행할 완전한 권한과 능력,Entity
제공한 모든 정보의 정확성,Entity
목표 매출액,Entity
영업일,Entity
각 대금 지급일,Entity
매매주식 처분 제한,Entity
다른 언어본,Entity
모든 통지,Entity
고의적 은폐,Entity
각 대금 지급에 필요한 자금,Entity
연 12% 지연이자 부과,Entity
운영,Entity
매수인,Entity
매수인은 추가 실사를 수행할 수 있다.,Event
거래종결일로부터 180일 후 200억원(20%)을 지급한다.,Event
성실 의무를 성실히 이행한다.,Event
매도인은 매매주식의 적법하고 완전한 소유자이다.,Event
거래종결일이 발생한다.,Event
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,Event
목표 매출액의 90% 이상 달성 여부가 판단된다.,Event
매도인은 계좌 정보를 통지한다.,Event
한국어본이 우선한다.,Event
1차 대금이 지급된다.,Event
대한민국의 은행이 정상 영업한다.,Event
원상회복이 진행된다.,Event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,Event
본 계약이 완전한 합의를 구성한다.,Event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,Event
중요한 부정적 변동이 없다,Event
거래종결 후 조치들이 진행된다.,Event
진행 중인 연구개발이 계속된다.,Event
성실 의무가 규정된다.,Event
양 당사자는 시너지 실현을 위해 협력한다.,Event
"영업실적은 매출액, 영업이익, EBITDA 등 재무성과를 의미한다.",Event
회사에 추가적으로 숨겨진 중요한 부채나 우발채무가 없다고 판단된다,Event
각 당사자에게 진술보증 사항에 변경이 발생한다.,Event
전제조건이 더 이상 해당 당사자에게 적용되지 않는다.,Event
주식회사 에타캐피탈의 대표이사가 2025년 1월 1일 서명한다.,Event
매수인은 대상회사 관련 정보를 요청한다.,Event
계약 수정이 가능하다.,Event
양 당사자가 성실히 협력한다.,Event
매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,Event
손해배상을 청구할 수 있다.,Event
각 대금 지급일이 도래한다,Event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약이 없다.,Event
진술과 보증의 기준일이 된다,Event
재무제표에 부채가 기재되어 있다,Event
주식은 제88조에 따른 원상회복 통지 후 3영업일 이내에 반환된다.,Event
영업실적이 감사보고서로 확인된다.,Event
달리 명시되지 않는다,Event
감사 비용은 대상회사가 부담한다.,Event
손해배상액이 확정된다.,Event
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
중대한 고객 이탈이 없다.,Event
상대방은 손해배상을 청구할 수 있다.,Event
주식회사 에타캐피탈이 주식회사 아이오타솔루션의 지분을 매도한다.,Event
추가 하자가 없는 경우가 발생한다.,Event
매도인이 1차 대금의 원상회복을 요구할 수 있다,Event
감사인은 4대 회계법인 중에서 선정한다.,Event
본 계약은 대한민국 법률에 따른다.,Event
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,Event
본 계약은 매도인의 매도와 매수인의 매수에 필요한 제반 사항을 규정한다.,Event
양 당사자가 거래 완료를 위해 협력한다.,Event
계약을 수정한다,Event
공동 비용을 균등 분담한다.,Event
매도인이 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
운전자본 조정은 정산된다.,Event
연간 1억원 이상의 중요 계약이 없는 것이 확인되었다.,Event
양 당사자가 상호 선의와 신뢰를 바탕으로 한다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다,Event
매수인은 매매주식을 제3자에게 처분할 수 없다.,Event
최종 대금 지급이 이루어진다.,Event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 존재하지 않는다.,Event
매도인이 양도소득세를 부담한다.,Event
재무 정보가 서로 비교 가능하게 되었다.,Event
반환이 지연된다.,Event
공동 비용이 발생한다.,Event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,Event
거래종결을 정당한 사유 없이 거부한다.,Event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,Event
매수인이 감사인을 선임한다.,Event
2차 대금이 지급되지 않는다,Event
데이터 보호가 이루어진다.,Event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,Event
손해배상 청구를 하려면 구체적 증빙을 준비해야 한다.,Event
매매대금을 3회에 걸쳐 분할 지급한다.,Event
대상회사가 개인정보보호 관련 법규를 완전히 준수한다.,Event
실사 과정에서 공개된 내용이 있다.,Event
각 당사자는 즉시 통지한다.,Event
각 회사의 사업자등록번호가 함께 기재되었다.,Event
분쟁이 발생할 경우 대한민국 법률에 따라 본 계약을 해석한다.,Event
거래종결일로부터 180일 후 200억원(20%)을 3차로 지급한다.,Event
본 계약 체결일이 도래한다,Event
양 당사자는 거래종결 후 행정적 사항에 협력한다.,Event
각 당사자는 본 계약과 관련하여 비밀정보를 취득한다.,Event
전체 거래가 무효화된 것으로 본다,Event
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,Event
부록은 계약의 일부이다.,Event
감사보고서는 회계법인이 작성한다.,Event
필요한 제반 사항을 규정한다,Event
계약 당사자들이 일정한 의무를 이행하게 된다.,Event
거래종결은 본 계약 체결일로부터 30일 이내에 이루어진다.,Event
매수인은 각 대금 지급 전에 추가 실사를 수행할 수 있다.,Event
매수인이 변경된 규제에 대응한다.,Event
거래종결일에 400억원(40%)을 지급한다.,Event
영업실적을 확인한다.,Event
모든 중요 문서는 매수인에게 인도된다.,Event
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
분쟁이 발생한다.,Event
각 당사자가 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,Event
모든 기한이 지켜진다.,Event
이전의 모든 구두 또는 서면 합의가 대체되었다.,Event
배당은 매도인에게 귀속된다.,Event
정기 감사가 매수인이 선임한 감사인에 의해 수행된다.,Event
기업의 사회적 책임 활동은 지속된다.,Event
대리인이 존재하게 된다.,Event
거래종결 전에 배당이 선언된다.,Event
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,Event
본 계약의 해석에 대한 분쟁이 발생한다.,Event
사업계획이 합리적인 가정에 기초하여 작성되었다.,Event
매수인이 취득세를 부담한다.,Event
규제 변경에 대응하는 책임이 매수인에게 있다.,Event
2차 및 3차 대금 지급 조건이 충족된다.,Event
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",Event
대상회사는 법규 위반으로 인한 제재를 받지 않는다.,Event
시설은 현 상태로 유지된다.,Event
3차 대금이 지급된다,Event
부록이 계약과 함께 효력을 가진다.,Event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
매도인의 진술보증이 정확하다,Event
등기우편 또는 이메일을 사용한다.,Event
양 당사자가 본 계약을 체결한다.,Event
대상회사는 모든 세금을 적시에 납부했다.,Event
실사 과정에서 연간 1억원 이상의 중요 계약이 공개되었다.,Event
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.",Event
연구개발이 계속된다.,Event
양 당사자가 신속히 원상태로 복구한다.,Event
"운전자본, 순부채 등의 변동이 발생한다.",Event
매도인의 진술보증이 그 사항에는 적용되지 않는다,Event
정산은 최종 대금 지급 시 이루어진다.,Event
주식이 통지 후 3영업일 이내에 반환된다.,Event
운전자본 조정을 정산한다.,Event
2차 및 3차 대금 지급 조건이 충족되어야 완전한 거래가 완료된다.,Event
주식이 즉시 반환되어야 한다,Event
매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
완전 합의가 성립한다.,Event
하자담보책임이 발생한다,Event
계약서를 각 1부씩 보관한다.,Event
회계법인은 감사보고서를 작성한다.,Event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
각 당사자는 자신의 비용을 각각 부담한다.,Event
거래종결 즉시 주주명부에 매수인을 기재한다.,Event
매도인은 처분권한을 가진다.,Event
보험계약이 적절한 보상한도를 유지하고 있다.,Event
공정 해석이 요구된다.,Event
주식회사 쎄타파트너스의 대표이사가 2025년 1월 1일 서명한다.,Event
중요 계약에 대한 추가 공개 사항이 필요하지 않다.,Event
거래종결은 서울특별시 소재 합의된 장소에서 이루어진다.,Event
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,Event
대리인을 선임할 수 있다.,Event
감사보고서가 작성된다.,Event
"90일간의 영업실적 확인이 이루어지고, 목표 매출액의 90% 이상이 달성되며, 중대한 고객 이탈이 없다.",Event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,Event
매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,Event
매도인은 영업실적을 달성한다.,Event
영업실적은 감사보고서로 확인한다.,Event
계약을 수정할 수 있다,Event
1차 대금 지급과 주식 양도가 이루어진다.,Event
매도인이 영업실적 확인을 위한 감사인을 선임한다.,Event
제5장 거래종결 후 사항이 언급된다.,Event
매수인이 어떤 사항을 인지한다,Event
각 1부씩 보관한다.,Event
연 12%의 지연이자가 부과된다.,Event
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,Event
대상회사가 법적 책임을 면한다,Event
그 부채는 매도인에게 귀속된다.,Event
"매출액, 영업이익, EBITDA 등의 재무성과가 있다.",Event
성과 인센티브가 존재하지 않는다.,Event
영업실적은 제45조에 정한 방법으로 확인한다.,Event
대상회사는 개인정보보호 관련 법규를 완전히 준수한다.,Event
"매매주식은 담보권, 제한, 부담도 없는 상태여야 한다.",Event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
대상회사의 재무제표가 정확하다.,Event
서울중앙지방법원이 관할이 된다.,Event
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다.,Event
매매주식은 양도되어야 한다.,Event
매수인이 어떤 사항을 실제로 인지한다,Event
매수인의 1차 대금 지급 의무가 발생한다.,Event
매수인은 각 대금을 지급했다.,Event
주식회사 쎄타파트너스 대표이사가 서명한다.,Event
"매도인은 주권, 주주명부 등 필요 서류를 인도한다.",Event
2차 대금이 정상 지급된다.,Event
거래종결 후 발견된 부채가 매도인에게 귀속된다.,Event
손해배상 청구를 하려면 서면으로 작성해야 한다.,Event
반환이 지연될 경우 연 12%의 지연이자가 부과된다.,Event
환경 관련 법규가 존재한다,Event
기존 직원의 고용이 승계된다.,Event
기존 공급계약이 존재한다.,Event
제1장이 총칙으로 명명된다.,Event
제공된 사업계획이 작성되었다.,Event
매수인은 각 대금 지급을 한다.,Event
주식매매계약이 체결된다.,Event
완전한 거래가 완료된다.,Event
각 당사자가 본 거래와 관련하여 비용을 부담한다.,Event
R&D가 진행 중이다.,Event
매도인은 6개월간 경영 전환을 지원한다.,Event
양 당사자는 종결 확인서를 작성한다.,Event
"주식에 담보권, 제한, 부담이 존재하지 않는다.",Event
나머지는 유효하다.,Event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,Event
대금 지급이 원활하게 이루어진다.,Event
정당한 사유 없이 거래종결을 거부한다.,Event
계약이 준수되고 있다.,Event
2025년 1월 1일에 계약일자가 정해졌다.,Event
그 자산은 매수인에게 귀속된다.,Event
대상회사가 환경 관련 법규를 준수한다,Event
본 계약이 체결되었다.,Event
포기로 간주되지 않는다.,Event
매도인이 그 사항에 대해 책임지지 않는다,Event
양도소득세는 매도인이 부담한다.,Event
손해배상 청구는 서면으로 해야 한다.,Event
매수인은 본 계약을 이행할 완전한 권한과 능력을 보유한다.,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 비밀정보 공개의 예외로 한다.,Event
기존 직원이 고용되어 있다.,Event
권리를 행사하지 않는다.,Event
양 당사자가 거래 완료를 위해 최선을 다해 협력한다.,Event
모든 기한을 엄수한다.,Event
공동 비용을 균등하게 분담한다.,Event
거래종결이 서울특별시 소재 합의된 장소에서 이루어진다.,Event
이전의 모든 구두 또는 서면 합의가 있었다.,Event
거래가 종결된다.,Event
"""영업실적""이 발생한다.",Event
"""영업일""이 된다.",Event
거래종결 후 발견된 자산이 매수인에게 귀속된다.,Event
권리 불행사가 포기로 간주되지 않는다.,Event
제4장 거래종결이 언급된다.,Event
거래종결일에 400억원(40%)을 1차로 지급한다.,Event
더 유리한 조건이 있다.,Event
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
주주명부에 매수인을 기재한다.,Event
매도인이 본 계약 체결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
이전 장들에서 거래의 조건과 절차가 논의된다.,Event
"매도인, 매수인, 대상회사가 계약 당사자로 명시되었다.",Event
매도인은 매매주식의 처분권한을 가진다.,Event
"2차 대금은 거래종결일로부터 90일간 영업실적 확인, 목표 매출액의 90% 이상 달성, 중대한 고객 이탈 없음의 조건이 모두 충족된 경우에만 지급된다.",Event
대금 지급이 이루어진다.,Event
대금이 통지 후 90영업일 이내에 반환된다.,Event
2025년 1월 1일에 계약서 서명을 한다.,Event
합리적인 가정이 존재한다.,Event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,Event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,Event
매도인은 제공한 모든 정보의 정확성을 확인한다.,Event
매도인의 진술보증이 매수인이 실제로 인지한 사항에 적용되지 않는다.,Event
하자담보책임의 기간 제한이 없다,Event
대금은 제88조에 따른 원상회복 통지 후 90영업일 이내에 반환된다.,Event
2차 대금이 지급된다.,Event
최종 대금 지급 시 매매대금 조정을 반영한다.,Event
하자담보책임의 1년 유효기간이 시작된다,Event
매수인은 본 계약을 체결한다.,Event
매도인은 정보를 제공한다.,Event
거래종결일은 제51조에 따라 1차 대금 지급과 주식 양도가 이루어지는 날로 정의된다.,Event
"""거래종결일""이 된다.",Event
거래종결이 30일 이내에 이루어진다.,Event
2차 대금이 정상 지급된다,Event
주요 고객과의 계약이 체결된다.,Event
부채가 추가로 발견된다.,Event
일부가 무효가 된다.,Event
매매주식 전체의 소유권이 매수인에게 이전된다.,Event
확정된 손해배상액을 미지급 대금과 상계할 수 있다.,Event
매도인의 주식 양도 의무가 발생한다.,Event
매수인은 3차 대금 지급을 완료한다.,Event
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,Event
매도인이 진술보증을 위반한다,Event
서면 합의를 했다,Event
노사 분쟁이 없다.,Event
매수인이 각 대금 지급에 필요한 자금을 확보했다.,Event
대상회사가 모든 보험계약을 유지한다.,Event
거래가 완료된다.,Event
중요한 소송이나 분쟁이 없다.,Event
거래종결 후 사항이 발생한다.,Event
감사인은 4대 회계법인 중에서 선정된다.,Event
그 조건이 매수인에게도 적용된다.,Event
문서의 해석에 있어 다른 번역본보다 한국어본이 우선적으로 적용된다.,Event
기한을 엄수한다.,Event
거래종결이 합의된 장소에서 이루어진다.,Event
양 당사자가 원상회복 시 신속히 원상태로 복구한다.,Event
거래종결일로부터 90일 후 400억원(40%)을 2차로 지급한다.,Event
매도인이 매수인이 인지한 사항에 대해 책임지지 않는다.,Event
대상회사가 매수인의 연결재무제표에 포함된다.,Event
규제가 변경된다.,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우,Event
"매수인이 매도인으로부터 대상회사 발행 보통주식 20,000,000주를 매수한다.",Event
3차 대금 지급이 완료되지 않는다.,Event
취득세는 매수인이 부담한다.,Event
성실히 이행한다.,Event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지해야 한다.,Event
거래종결일로부터 85일째 영업실적을 집계한다.,Event
면책된다.,Event
매매대금 조정이 이루어진다.,Event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",Event
일방 유리 해석이 금지된다.,Event
추가 하자가 없다,Event
손해배상 책임 한도가 매매대금의 30%로 제한된다.,Event
완전한 경영권이 매수인에게 이전된다.,Event
양 당사자가 영업비밀을 보호한다.,Event
대상회사가 라이선스와 허가를 상실하지 않는다.,Event
양 당사자가 본 계약을 이행한다.,Event
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,Event
대상회사는 모든 세금을 적시에 신고했다.,Event
거래종결 시가 도래한다.,Event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지한다.,Event
대상회사가 현재 소송 또는 분쟁에 연루되어 있지 않다.,Event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,Event
매수인이 어떤 사항을 인지한다.,Event
서면 합의를 한다,Event
통지를 보낸다.,Event
정기 감사가 수행된다.,Event
전체 거래가 무효화된 것으로 본다.,Event
3차 대금 지급 의무도 자동 소멸한다.,Event
주식은 즉시 반환되어야 한다.,Event
대한민국 법률에 따라 해석한다,Event
매수인은 매매주식을 제3자에게 처분할 수 있다.,Event
매도인이 감사인을 선임한다.,Event
제3자에게 비밀정보를 공개할 수 있다.,Event
"매도인이 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다.",Event
본 계약이 체결된다.,Event
계약 수정은 서면 합의로만 이루어진다.,Event
매도인은 자문을 제공한다.,Event
회계법인이 감사보고서를 작성한다.,Event
시너지가 실현된다.,Event
매수인이 지명한 자를 이사로 선임한다.,Event
시설에 대한 어떠한 변경이나 조치가 이루어지지 않는다.,Event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
매수인이 대상회사 관련 정보를 요청한다.,Event
매도인은 더 이상 대상회사를 운영하지 않는다.,Event
주식회사 에타캐피탈과 주식회사 쎄타파트너스가 2025년 1월 1일에 계약을 체결한다.,Event
영업실적이 달성된다.,Event
제45조에 정한 방법이 적용된다.,Event
매수인은 각 대금 지급에 필요한 자금을 확보했다.,Event
제2장 매매조건이 언급된다.,Event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,Event
브랜드와 관련된 권리가 유지된다.,Event
본 계약의 해석에 대한 분쟁이 있을 경우,Event
거래종결일로부터 90일 후 400억원(40%)을 지급한다.,Event
재무제표는 정확하다.,Event
대상회사는 노동 관련 법규를 준수한다.,Event
기존 공급계약이 유지된다.,Event
대상회사에 노사 분쟁이 없다.,Event
양 당사자는 영업비밀을 보호한다.,Event
매도인의 진술보증 위반에 대한 하자담보책임이 최종 대금 지급일로부터 1년간 유효하다.,Event
최종 대금이 지급된다,Event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,Event
기존 공급계약은 유지된다.,Event
제공된 사업계획이 존재한다.,Event
"주당 매매가격을 금 오천원(₩5,000)으로 정한다.",Event
영업일은 대한민국의 은행이 정상 영업하는 날로 정의된다.,Event
일부가 무효인 경우에도 나머지는 유효하다.,Event
주식회사 에타캐피탈 대표이사가 서명한다.,Event
모든 통지는 이메일로 한다.,Event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다",Event
매수인은 추가 대금 지급을 거부할 수 있다.,Event
대한민국 법률에 따른다.,Event
매수인은 각 대금을 지급할 수 있었다.,Event
구체적인 매매에 관한 조건들이 서술된다.,Event
회계법인은 제67조에 따라 선정된다.,Event
주요 고객과의 계약이 동일 조건으로 유지된다.,Event
사기나 고의적 은폐가 있다,Event
통지가 이루어진다.,Event
모든 진술과 보증은 각 대금 지급일을 기준으로 한다.,Event
합의된 장소가 서울특별시에 소재한다.,Event
부록이 계약의 일부가 된다.,Event
대상회사는 매수인의 연결재무제표에 포함된다.,Event
3차 대금이 지급된다.,Event
90일간의 영업실적 확인 기간이 시작된다.,Event
대상회사가 자산을 잘 관리했다.,Event
기업의 사회적 책임 활동이 지속된다.,Event
매매대금은 3회에 걸쳐 분할 지급한다.,Event
목표 매출액의 90% 이상이 달성된다.,Event
손해배상 청구는 구체적 증빙과 함께 해야 한다.,Event
대상회사가 기존 브랜드를 계속 사용할 수 있다.,Event
포기로 간주된다.,Event
거래종결이 이루어진다.,Event
대상회사의 중요한 부채나 우발채무가 재무제표에 기재된 것 외에는 존재하지 않는다.,Event
미지급 대금과 상계할 수 있다.,Event
각 대금이 지급된다.,Event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
개인정보가 보호된다.,Event
일방 유리 해석을 금지한다.,Event
거래종결 장소가 합의된다.,Event
영업실적은 감사보고서로 확인된다.,Event
기한을 정한다.,Event
기업의 사회적 책임 활동이 시작된다.,Event
양 당사자는 행정적 사항에 협력한다.,Event
대상회사가 노동 관련 법규를 준수한다.,Event
제2장 매매조건이 시작된다.,Event
