:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
본 계약,매매주식의 매매와 관련한 당사자 간의 모든 합의,포함한다,"['contain', 'include', 'encompass', 'consist of', 'comprise']",[],53,Relation
본 계약,이전의 모든 구두 또는 서면 합의,대체한다,"['substitute', 'switch', 'take the place of', 'replace', 'exchange']",[],54,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,동시에,"['simultaneously', 'concurrently', 'at the same time', 'synchronously']",[],55,Relation
본 계약이 체결된다.,이전의 모든 구두 또는 서면 합의가 대체된다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],56,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,때문에,"['because of', 'result of', 'cause', 'due to', 'reason']",[],57,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],58,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,매매주식,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],59,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,당사자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],60,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,본 계약,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],61,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 모든 구두 합의,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],62,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 모든 서면 합의,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],63,Relation
매매주식,"금 일천억원(₩100,000,000,000)",총 매매가격이 정해진다,"['finalize amount', 'fix total', 'set price', 'determine value', 'establish cost']",[],64,Relation
주당 매매가격,"금 일만원(₩10,000)",정해진다,"['be determined', 'be set', 'be decided', 'be established', 'be fixed']",[],65,Relation
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","주당 매매가격은 금 일만원(₩10,000)으로 한다.",이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],66,Relation
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","주당 매매가격은 금 일만원(₩10,000)으로 한다.",결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],67,Relation
"매매주식의 총 매매가격을 일천억원(₩100,000,000,000)으로 정한다.",매매주식,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],68,Relation
"주당 매매가격을 일만원(₩10,000)으로 정한다.",매매주식,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],69,Relation
진술,본 계약 체결일,기준일로 한다,"['reference point', 'effective date', 'base date', 'standard time']",[],70,Relation
진술,거래종결일,기준일로 한다,"['reference point', 'effective date', 'base date', 'standard time']",[],71,Relation
보증,본 계약 체결일,기준일로 한다,"['reference point', 'effective date', 'base date', 'standard time']",[],72,Relation
보증,거래종결일,기준일로 한다,"['reference point', 'effective date', 'base date', 'standard time']",[],73,Relation
본 계약이 체결된다.,거래가 종결된다.,이전,"['transfer', 'move', 'handover', 'change', 'shift']",[],74,Relation
본 계약이 체결된다.,진술과 보증의 기준일이 확정된다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],75,Relation
거래가 종결된다.,진술과 보증의 기준일이 확정된다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],76,Relation
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,진술,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],77,Relation
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,보증,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],78,Relation
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,본 계약 체결일,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],79,Relation
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,거래종결일,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],80,Relation
각 당사자,상대방의 비밀정보,공개하지 않는다,"['keep secret', 'withhold', 'conceal', 'protect information', 'hide']",[],81,Relation
각 당사자,상대방,비밀정보를 취득한다,"['gather intelligence', 'obtain confidential data', 'collect classified material', 'acquire secrets', 'access sensitive information']",[],82,Relation
법령상 요구,비밀정보 공개 금지,예외를 인정한다,"['grant exemption', 'allow exception', 'make allowance', 'permit exclusion']",[],83,Relation
상대방의 서면 동의,비밀정보 공개 금지,예외를 인정한다,"['grant exemption', 'allow exception', 'make allowance', 'permit exclusion']",[],84,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,상대방도 상대의 비밀정보를 제3자에게 공개하지 않는다.,동시에,"['simultaneously', 'concurrently', 'at the same time', 'synchronously']",[],85,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우,비밀정보를 제3자에게 공개할 수 있다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],86,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,각 당사자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],87,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,상대방,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],88,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,제3자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],89,Relation
각 당사자는 법령상 요구가 있는 경우 비밀정보를 공개할 수 있다.,각 당사자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],90,Relation
각 당사자는 법령상 요구가 있는 경우 비밀정보를 공개할 수 있다.,법령,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],91,Relation
각 당사자는 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,각 당사자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],92,Relation
각 당사자는 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,상대방,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],93,Relation
각 당사자는 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,서면 동의,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],94,Relation
매수인,거래종결 전,추가 실사를 요청할 수 있다,"['seek verification', 'demand assessment', 'request confirmation', 'ask for inspection']",[],95,Relation
매도인,매수인의 추가 실사 요청,협조해야 한다,"['work together', 'collaborate', 'support', 'assist', 'cooperate']",[],96,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다.,거래가 종결된다.,이전,"['transfer', 'move', 'handover', 'change', 'shift']",[],97,Relation
매수인이 추가 실사를 요청한다.,매도인은 이에 성실히 협조해야 한다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],98,Relation
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],99,Relation
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다.,매도인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],100,Relation
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],101,Relation
매수인,매매대금,지급한다,"['grant', 'provide', 'supply', 'allocate', 'distribute']",[],102,Relation
매매대금,거래종결일,지급된다,"['grant', 'provide', 'allocate', 'distribute', 'assign']",[],103,Relation
매매대금,현금,지급된다,"['grant', 'provide', 'allocate', 'distribute', 'assign']",[],104,Relation
매매대금,매도인 지정 계좌,송금된다,"['funds movement', 'transfer', 'send money', 'remit', 'payment']",[],105,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,거래종결일이 도래한다.,동시에,"['simultaneously', 'concurrently', 'at the same time', 'synchronously']",[],106,Relation
지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다.,매매대금이 매도인의 계좌로 송금된다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],107,Relation
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],108,Relation
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,매매대금,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],109,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],110,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매도인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],111,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매매대금,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],112,Relation
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,매도인이 지정한 계좌,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],113,Relation
계약 해석에 대한 분쟁,대한민국 법률에 따라 해석,발생할 경우,"['arise', 'appear', 'event occurrence', 'take place', 'happen']",[],114,Relation
본 계약의 해석에 대한 분쟁이 있을 경우,대한민국 법률에 따라 해석한다,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],115,Relation
본 계약의 해석에 대한 분쟁이 발생한다.,본 계약,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],116,Relation
분쟁이 대한민국 법률에 따라 해석된다.,분쟁,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],117,Relation
분쟁이 대한민국 법률에 따라 해석된다.,대한민국 법률,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],118,Relation
제2장 매매조건이 제시된다.,제2장,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],119,Relation
제2장 매매조건이 제시된다.,매매조건,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],120,Relation
매도인,매매주식에 대한 완전한 소유권,이전한다,"['transfer', 'move', 'transition', 'relocate', 'shift']",[],121,Relation
매매주식에 대한 완전한 소유권,매수인,이전된다,"['전달', '이동성', '변환', '이동', '변화']",[],122,Relation
거래종결일이 도래한다.,매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],123,Relation
거래종결일이 도래한다.,매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],124,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매도인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],125,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,거래종결일,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],126,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매매주식,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],127,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],128,Relation
매수인,경영 자문,요청할 수 있다,"['capability', 'allowance', 'request', 'permission', 'access']",[],129,Relation
매수인,매도인,요청 대상이다,"['be required', 'receive request', 'be solicited', 'be asked']",[],130,Relation
경영 자문 요청,거래종결 후 6개월 내,가능 기간이다,"['allowed duration', 'permitted timeframe', 'availability', 'valid period', 'time window']",[],131,Relation
거래가 종결된다.,매수인이 매도인에게 경영 자문을 요청할 수 있다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],132,Relation
매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],133,Relation
매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다.,매도인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],134,Relation
운전자본,매매대금,변동에 따라 매매대금이 조정된다,"['contingent settlement', 'fluctuate with changes', 'variable valuation', 'price adjustment', 'conditional payment']",[],135,Relation
순부채,매매대금,변동에 따라 매매대금이 조정된다,"['contingent settlement', 'fluctuate with changes', 'variable valuation', 'price adjustment', 'conditional payment']",[],136,Relation
매매대금 조정,제92조,제92조에 따라 정해진다,"['legal basis', 'authority', 'stipulation', 'determination', 'governance', 'regulation']",[],137,Relation
"운전자본, 순부채 등이 변동된다.",매매대금 조정이 이루어진다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],138,Relation
제92조에 정한 바가 있다.,매매대금 조정이 제92조에 따라 이루어진다.,때문에,"['because of', 'result of', 'cause', 'due to', 'reason']",[],139,Relation
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",운전자본,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],140,Relation
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",순부채,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],141,Relation
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",매매대금,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],142,Relation
매매대금 조정은 제92조에 정한 바에 따른다.,매매대금,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],143,Relation
매매대금 조정은 제92조에 정한 바에 따른다.,제92조,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],144,Relation
매매주식,"담보권, 제한, 부담도 없는 상태",양도되어야 한다,"['assignment', 'transfer', 'handover', 'change of ownership', 'conveyance']",[],145,Relation
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태이다.",매매주식이 양도된다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],146,Relation
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",매매주식,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],147,Relation
매수인,대상회사에 대한 확인실사,수행할 수 있다,"['가능성', '실행력', '수행능력', '실행가능', '역량']",[],148,Relation
거래종결일,대상회사에 대한 확인실사 수행,기준으로부터 30영업일 이내에,"['deadline', 'period', 'time frame', 'duration', 'interval']",[],149,Relation
확인실사,"회계, 법무, 세무, 영업 전 분야",포함한다,"['contain', 'include', 'encompass', 'consist of', 'comprise']",[],150,Relation
실사 과정에서 발견된 하자나 문제점,문서,문서화되어야 한다,"['증거', '정리', '관리', '보존', '기록']",[],151,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다.,거래종결일이 발생한다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],152,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",확인실사가 수행된다.,동시에,"['simultaneously', 'concurrently', 'at the same time', 'synchronously']",[],153,Relation
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.,실사 과정에서 하자나 문제점이 발견된다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],154,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다.,매수인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],155,Relation
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다.,대상회사,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],156,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",확인실사,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],157,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",회계,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],158,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",법무,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],159,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",세무,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],160,Relation
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",영업,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],161,Relation
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.,실사 과정,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],162,Relation
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.,하자,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],163,Relation
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.,문제점,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],164,Relation
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다.,문서,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],165,Relation
매도인,대상회사,경쟁하는 사업을 영위하지 않는다,"['business restriction', 'exclusivity', 'market separation', 'non-competition', 'conflict avoidance']",[],166,Relation
경업금지,매도인,적용된다,"['be used', 'be relevant', 'be valid', 'be applicable']",[],167,Relation
경업금지,거래종결일로부터,적용기간은 3년이다,"['duration', 'validity period', 'time span', 'effective period']",[],168,Relation
거래종결일이 발생한다.,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],169,Relation
거래종결일이 발생한다.,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,결과로,"['produce', 'outcome', 'bring about', 'result from', 'cause', 'lead to']",[],170,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,매도인,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],171,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,대상회사,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],172,Relation
대상회사,핵심 임직원,보유한다,"['have', 'possess', 'own', 'hold', 'retain']",[],173,Relation
핵심 임직원,거래종결 후 최소 1년간,근무를 유지한다,"['maintain employment', 'sustain job', 'retain position', 'continue working']",[],174,Relation
거래종결이 발생한다.,대상회사의 핵심 임직원이 최소 1년간 근무를 유지하도록 최선의 노력을 다한다.,이후,"['temporal order', 'next', 'progression', 'succession', 'sequence']",[],175,Relation
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다.,대상회사,is participated by,"['involvement', 'engagement', 'attendance', 'inclusion']",[],176,Relation
