Name,Type
거래종결 후 최소 1년간,Entity
대한민국의 은행이 정상 영업하는 날,Entity
발견된 부채,Entity
과거 실적,Entity
이사회 승인 없는 임원,Entity
수행된다,Entity
대응,Entity
보험계약,Entity
매수인의 연결 재무제표,Entity
부록,Entity
이사회,Entity
거래종결 시,Entity
주주총회,Entity
서울특별시 소재 양 당사자가 합의한 장소,Entity
해당 업무,Entity
중요한 계약,Entity
행정절차,Entity
진행 중인 연구개발 프로젝트,Entity
직간접적으로 50% 이상의 지분을 보유한 회사,Entity
개인정보보호법,Entity
본 계약 체결일 및 거래종결일,Entity
제28조에 정한 기간,Entity
일관된 회계 기준,Entity
계약상 권리의무,Entity
당사자들,Entity
등기우편,Entity
이사회 결의서,Entity
"대상회사 발행 보통주식 15,000,000주 매매 관련 제반 사항",Entity
중요한 중재,Entity
양 당사자의 서면 합의,Entity
중요한 의사결정,Entity
연결 재무제표,Entity
외부 전문가,Entity
본 계약의 일부,Entity
임원,Entity
적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것,Entity
어느 일방에게 유리하게,Entity
어느 당사자,Entity
진행 중인 세무조사,Entity
복구 가능성 및 소요 기간,Entity
영업비밀,Entity
주당 매매가격,Entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,Entity
기존 분쟁 해결에 필요한 모든 지원,Entity
적격 경영진,Entity
처분권한,Entity
불이행,Entity
제3조의 정의,Entity
일시적인 경영진 부재,Entity
거래종결일로부터 3년간,Entity
면책,Entity
제공한 모든 정보,Entity
인도,Entity
대상회사의 경영 상태,Entity
매매대금 조정,Entity
미지급 대금,Entity
발견된 자산,Entity
연간 2억원 이상의 중요 계약,Entity
신임 이사,Entity
"일천오백억원(₩150,000,000,000)",Entity
하자,Entity
환경 관련 소송,Entity
대상회사가 사용하는 모든 부동산,Entity
필요 서류,Entity
중재,Entity
별도 합의가 없는 경우,Entity
운전자본 정산,Entity
중요한 변경,Entity
중요한 진술보증,Entity
거래종결 후 발생하는 행정적 사항,Entity
대상회사의 기존 이사회,Entity
권리 불행사,Entity
진술보증,Entity
매매대금 전액을 자기자본으로 조달함,Entity
대상회사의 정상영업에 미치는 영향,Entity
공개된 모든 정보,Entity
통상의 영업과정,Entity
대표이사,Entity
업계 표준,Entity
주식,Entity
하자담보책임,Entity
대상회사의 핵심 임직원,Entity
일방,Entity
배당,Entity
발송 후 3영업일 경과 시점,Entity
모든 라이선스,Entity
중요 문서,Entity
복구 가능성,Entity
당사자,Entity
부동산의 임대차계약,Entity
업계 표준과 과거 실적을 기준으로,Entity
엄격히,Entity
매매주식에 대한 완전한 소유권,Entity
보상한도,Entity
거래종결일,Entity
주주명부,Entity
계약,Entity
부동산,Entity
재무 정보,Entity
거래 관련 공동 비용,Entity
모든 지적재산권,Entity
해당 업무에 필요한 전문성과 경험,Entity
제51조에 따라 주식 양도가 완료되는 날,Entity
당사자 간 완전한 합의,Entity
매수인,Entity
거래 당사자들,Entity
거래종결 후 발견된 부채,Entity
동일 조건,Entity
현재 상태,Entity
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,Entity
실사 과정,Entity
객관적이고 합리적인 기준에 따라,Entity
거래 시너지 실현,Entity
대상회사 주주명부 변경,Entity
양도소득세,Entity
경업금지,Entity
계열회사,Entity
노동조합과의 단체협약,Entity
이전,Entity
합리적 기준,Entity
균등,Entity
실사 과정에서 공개된 것 외,Entity
총 매매가격,Entity
기준,Entity
상대방의 사전 서면 동의,Entity
순부채,Entity
소송,Entity
매수인이 선임한 감사인,Entity
모든 보험계약,Entity
추가 보증,Entity
거래종결 후 발견된 자산,Entity
향후,Entity
계약 해석에 대한 분쟁,Entity
이전의 모든 서면 합의,Entity
거래종결 후 6개월간,Entity
계약 상대방,Entity
모든 중요 자산,Entity
기존 직원,Entity
별도 합의,Entity
2부,Entity
회사,Entity
중단 없이,Entity
계약의 일부,Entity
번역본,Entity
경영권,Entity
정상영업,Entity
제공한 모든 정보가 작성 당시 기준으로 정확함,Entity
공백,Entity
경영권과 통제권 이전,Entity
노동 관련 법규,Entity
이사회 해산과 재구성,Entity
이사회 해산,Entity
대상회사,Entity
거래종결 후 90일 내,Entity
본 계약 체결일로부터 45일 이내,Entity
데이터 보호 관련 법규,Entity
확정된 손해배상액,Entity
번역본과 불일치 시,Entity
영업일,Entity
환경 관련 분쟁,Entity
위반 통지,Entity
서면 합의,Entity
규정,Entity
주식회사 델타인베스트먼트,Entity
우발채무,Entity
제28조,Entity
정보 접근권,Entity
당사자들이 합의한 날,Entity
제1심 관할법원,Entity
적절한 보상한도,Entity
매매대금의 20%,Entity
천재지변,Entity
권리 포기,Entity
거래종결 후,Entity
본 계약,Entity
책임,Entity
중요한 측면,Entity
모든 부록과 별첨,Entity
사업계획,Entity
세무분쟁,Entity
진술보증 사항,Entity
거래종결,Entity
중요한 부정적 변동,Entity
2025년 1월 1일,Entity
"운전자본, 순부채 등의 변동",Entity
한국어본,Entity
매매주식의 총 매매가격,Entity
소요 기간,Entity
정상영업 여부,Entity
자산,Entity
대한민국의 은행,Entity
"일만원(₩10,000)",Entity
본 거래,Entity
전액 현금,Entity
상대방,Entity
지분,Entity
양 당사자,Entity
다음 사항,Entity
손해배상,Entity
다음 기준,Entity
권리,Entity
다음 사항이 진실하고 정확함,Entity
사업계획 및 예측,Entity
제3조의 중대한 하자,Entity
종결 전제조건,Entity
비밀정보 공개,Entity
송금,Entity
서울특별시,Entity
계약의 나머지 부분,Entity
성과,Entity
대상회사의 모든 중요 자산,Entity
"대상회사 발행 보통주식 15,000,000주",Entity
진행 중인 분쟁,Entity
1부,Entity
중대한 하자가 아닌 경우,Entity
대상회사의 모든 경영 정보에 무제한 접근,Entity
정상적,Entity
별첨,Entity
의무를 이행하지 못한다.,Event
대상회사의 모든 중요 문서는 거래종결 후 매수인에게 인도된다.,Event
중대한 하자에 해당하지 않는 사항이 있다,Event
데이터룸을 통해 공개된 모든 정보가 중요한 측면에서 완전하다.,Event
매수인은 기존 직원의 고용을 승계한다.,Event
매도인은 합리적인 추가 보증을 제공한다.,Event
"""거래종결일""이 된다.",Event
권리를 포기한 것으로 간주되지 않는다.,Event
중재를 통해 분쟁을 해결한다.,Event
양 당사자는 거래 시너지 실현을 위해 상호 협력한다.,Event
양 당사자가 계약을 이행한다.,Event
대상회사를 상대로 중요한 소송이 없다.,Event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,Event
천재지변 등은 불가항력에 해당한다.,Event
본 계약은 대한민국 법률에 따라 해석된다.,Event
손해배상 청구가 검토된다,Event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,Event
복구 가능성이 고려된다,Event
거래종결 후 90일 내에 거래종결일 기준 운전자본을 확정한다.,Event
임원이 적격 경영진으로 인정되지 않는다.,Event
본 계약은 대한민국 법률에 따라 규율된다.,Event
통지를 발송한다.,Event
대한민국 법률이 준거법으로 지정된다.,Event
매수인은 소유권을 취득한다.,Event
매도인이 중대한 하자에 해당하지 않는 사항에 대해 책임지지 않는다.,Event
첫 회계연도가 시작된다.,Event
매도인의 진술보증이 중요한 측면에서 정확하다.,Event
공급망이 유지된다.,Event
매도인은 매수인이 요청하는 합리적인 추가 보증을 제공한다.,Event
임원이 이사회 승인을 받지 않는다.,Event
매도인의 진술보증이 중요한 측면에서 정확하다,Event
매수인이 매도인이 지정한 계좌로 매매대금을 송금한다.,Event
매수인은 외부 전문가를 선정한다.,Event
매수인은 중대한 하자에 해당하지 않는 사항에 대해 매도인에게 책임을 물을 수 없다,Event
적격 경영진은 해당 업무에 필요한 전문성과 경험을 보유해야 한다.,Event
중대한 하자의 판단이 이루어진다.,Event
임시 경영자는 통상의 영업 범위 내에서만 권한을 행사할 수 있다.,Event
필요가 발생한다.,Event
나머지 부분은 유효하다.,Event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
대상회사가 모든 세금을 적시에 신고했다.,Event
거래종결이 당사자들이 합의한 날에 이루어진다.,Event
각 당사자가 필요시 대리인을 선임할 수 있다.,Event
임원이 적격 경영진으로 인정된다.,Event
매도인의 진술보증 위반에 대한 하자담보책임이 거래종결일로부터 2년간 유효하다.,Event
모든 기한이 엄격히 준수된다,Event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,Event
"""적격 경영진""이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행한다",Event
기존 공급업체와의 관계는 동일 조건으로 유지된다.,Event
본 계약에 따른 모든 통지는 등기우편으로 할 수도 있고 이메일로 할 수도 있다.,Event
매수인이 선임한 감사인이 감사 업무를 수행한다.,Event
이사회 해산과 재구성 사이에 공백이 발생할 수 있다.,Event
향후 규제 변경에 따른 대응은 매수인의 책임이다.,Event
"매매주식은 담보권, 제한, 부담도 없는 상태로 양도된다.",Event
거래종결 후 발견된 자산이 매수인에게 귀속된다.,Event
서울중앙지방법원이 제1심 관할법원이 된다,Event
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,Event
계약의 일부가 무효가 된다.,Event
매도인은 거래종결 후 6개월간 경영 정상화를 적극 지원한다.,Event
대상회사가 모든 중요한 계약을 위반한 사실이 없다.,Event
대상회사는 노동 관련 법규를 준수한다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,Event
주식회사 엡실론그룹이 본 계약에 서명한다.,Event
감사인이 첫 회계연도의 감사를 수행한다.,Event
새로운 이사회가 매수인이 지명한 이사들로 구성된다.,Event
기한을 넘기지 않는다,Event
대상회사는 노동조합과의 단체협약을 위반한 바 없다.,Event
대한민국의 은행이 정상 영업한다.,Event
임시 경영자가 경영권을 행사한다.,Event
의무 불이행이 발생한다.,Event
각 당사자가 조건을 포기한다.,Event
일시적인 경영진 부재가 정상영업에 영향을 미치지 않는다.,Event
각 당사자가 본 거래와 관련하여 비용을 발생시킨다.,Event
3영업일이 경과한다.,Event
이전의 모든 구두 또는 서면 합의가 대체되었다.,Event
일방이 정당한 사유 없이 거래종결을 거부한다,Event
권리 불행사가 권리 포기로 간주되지 않는다.,Event
거래종결 후 부채가 발견된다.,Event
천재지변 등 불가항력으로 인해 의무를 이행하지 못한다.,Event
제2장 매매조건이 시작된다.,Event
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,Event
정밀 실사 결과에 따라 매수인의 판단이 달라질 수 있다.,Event
연구개발 프로젝트는 중단 없이 계속된다.,Event
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,Event
필요한 경우가 발생한다.,Event
번역본과 본 계약의 한국어본이 불일치할 시 한국어본이 우선한다.,Event
하자의 복구 가능성 및 소요 기간을 검토한다.,Event
상대방이 손해배상을 청구할 수 있다,Event
매도인이 정보를 제공한다.,Event
각 당사자가 대리인을 선임할 수 있다.,Event
한국어본이 우선한다.,Event
대상회사의 중요한 부채나 우발채무가 재무제표에 모두 기재되어 있다.,Event
본 계약을 대한민국 법률에 따라 해석한다.,Event
매도인은 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
"주당 매매가격은 금 일만원(₩10,000)으로 정해진다.",Event
주식매매계약서가 작성된다.,Event
매도인은 거래종결 시 이사회 결의서를 인도한다.,Event
양 당사자는 거래 과정에서 알게 된다.,Event
이사회 승인을 받지 않은 임원은 적격 경영진으로 인정되지 않는다.,Event
매도인은 그 사항에 대해 책임지지 않는다,Event
"""정상영업""이 된다",Event
기존 대표이사가 주주총회 개최 전까지 직무를 수행한다.,Event
진술보증 위반이 제3조의 '중대한 하자'에 해당한다,Event
대상회사가 기존 브랜드와 상호를 계속 사용할 수 있다.,Event
주주총회가 결의를 거친다.,Event
권리를 행사하지 않는다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다.,Event
"매도인이 대상회사가 발행한 보통주식 15,000,000주를 매수인에게 매도한다.",Event
거래종결이 발생한다.,Event
사업계획 및 예측이 합리적인 가정에 기초하여 작성되었다.,Event
일시적인 경영진 부재가 발생한다,Event
매매주식에 대한 완전한 소유권이 매수인에게 이전된다.,Event
거래종결 전 선언된 배당이 매도인에게 귀속된다.,Event
본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다.,Event
대상회사가 당사자인 중요한 행정절차가 없다.,Event
거래종결 전제조건이 효력을 상실한다.,Event
매수인이 이에 대응한다.,Event
대상회사가 당사자인 중요한 소송이 없다.,Event
"운전자본, 순부채 등의 변동이 발생한다.",Event
대상회사는 기존 브랜드와 상호를 계속 사용할 수 있다.,Event
이사회가 일시적으로 존재하지 않는다.,Event
기존 대표이사가 직무를 수행한다.,Event
상대방은 계약을 해제할 수 있다.,Event
양 당사자는 관련 등기 절차에 협력한다.,Event
보상 절차가 개시된다.,Event
본 계약 체결일 및 거래종결일이 도래한다.,Event
거래종결 5영업일이 도래한다.,Event
계약의 수정이나 변경은 서면 합의로만 가능하다.,Event
양 당사자가 거래를 한다,Event
모든 기한은 준수되어야 한다.,Event
본 계약이 체결되었다.,Event
진행 중인 세무조사나 분쟁이 없다.,Event
매수인이 확정된 손해배상액을 미지급 대금과 상계할 수 있다.,Event
사무실은 현재 상태로 유지 관리된다.,Event
불가항력으로 인한 불이행은 면책된다.,Event
재무적 손실이 발생한다,Event
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도하고, 매수인이 이를 매수한다.",Event
거래종결 후 자산이 발견된다.,Event
본 계약 체결일 및 거래종결일에 진술과 보증의 대상이 된다.,Event
모든 재무 정보가 그 기준에 따라 작성되었다.,Event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.",Event
권리를 포기한다.,Event
제4장 거래종결 내용이 작성된다.,Event
매도인은 중대한 하자에 해당하지 않는 사항에 대해 책임지지 않는다,Event
서울중앙지방법원이 제1심 관할법원이 된다.,Event
업계 표준과 과거 실적을 기준으로 삼는다,Event
거래종결 후 90일 내에 거래종결일 기준 운전자본을 조정한다.,Event
계약이 체결된다.,Event
대상회사의 모든 중요 문서는 매수인에게 인도된다.,Event
"""중대한 하자""가 아니다.",Event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
중요한 부정적 변동이 없다,Event
양 당사자는 거래 과정에서 알게 된 영업비밀을 보호한다.,Event
운전자본을 확정하고 조정한다.,Event
중대한 하자임을 입증하는 자료를 준비한다.,Event
양 당사자가 서면으로 합의한다,Event
제5장 거래종결 후 사항이 언급된다.,Event
손해배상 청구를 서면으로 한다.,Event
행정적 사항이 발생한다.,Event
매수인의 거래종결 의무가 발생한다.,Event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,Event
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다.,Event
잔금 및 제세공과금이 지급된다.,Event
대리인이 선임된다.,Event
대상회사가 보유한 모든 라이선스와 허가가 거래종결 후에도 유효하게 유지된다.,Event
매수인은 즉시 완전한 경영권을 행사할 수 있다.,Event
손해배상 청구는 중대한 하자임을 입증하는 자료와 함께 해야 한다.,Event
중요한 의사결정은 매수인과 협의하여 진행한다.,Event
정상영업 여부가 판단된다,Event
매도인이 양도소득세를 부담한다.,Event
양 당사자가 거래종결 장소에 대해 합의한다.,Event
대상회사의 CSR 활동은 지속적으로 수행된다.,Event
대상회사는 법규 위반에 따른 제재를 방지할 수 있다.,Event
"대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.",Event
데이터룸을 통해 정보가 공개된다.,Event
본 계약이 당사자 간의 모든 합의를 포함하게 되었다.,Event
하자가 대상회사의 정상영업에 미치는 영향을 검토한다.,Event
대상회사의 정상영업에 영향이 미친다,Event
매매대금 조정이 필요하다.,Event
부록과 별첨이 존재한다.,Event
합리적인 가정에 기초하여 사업계획 및 예측을 성실하게 작성했다.,Event
계약상 권리의무를 제3자에게 양도하려면 상대방의 사전 서면 동의를 받아야 한다.,Event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다.,Event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사로 정의된다.,Event
"""영업일""이 된다.",Event
주식회사 델타인베스트먼트가 본 계약에 서명한다.,Event
사업 전망이 제공되었다.,Event
"매매주식이 담보권, 제한, 부담도 없는 상태이다.",Event
각 당사자는 자신의 비용을 부담한다.,Event
대상회사는 모든 세금을 적시에 신고·납부했다.,Event
실사 과정에서 연간 2억원 이상의 중요 계약이 공개되지 않았다,Event
매수인은 거래종결일에 잔금 및 제세공과금을 지급한다.,Event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
주식회사 엡실론그룹이 주식회사 제타시스템즈의 지분을 매수한다.,Event
양 당사자가 서면 합의를 한다.,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,Event
대상회사의 핵심 임직원은 최소 1년간 근무를 유지하도록 노력한다,Event
양 당사자가 상호 협력한다.,Event
제6장이 일반조항을 다룬다.,Event
매도인은 매매주식의 적법하고 완전한 소유자이다.,Event
대상회사가 통상의 사업활동을 수행한다.,Event
매수인은 정보 접근권을 가진다.,Event
진행 중인 연구개발 프로젝트는 중단 없이 계속된다.,Event
대상회사는 데이터 보호를 이행하게 된다.,Event
이사회가 임원을 승인한다.,Event
매도인은 매매주식에 대한 처분권한을 가진다.,Event
대상회사는 브랜드를 유지한다.,Event
손해배상을 청구할 수 있다,Event
정상영업에 영향을 미치지 않는다,Event
일관된 회계 기준이 적용되었다.,Event
본 계약이 당사자 간 완전한 합의를 구성한다.,Event
매수인이 이를 매수한다.,Event
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
대상회사의 모든 보험계약이 거래종결일 현재 유효하다.,Event
주식회사 델타인베스트먼트가 주식회사 제타시스템즈의 지분을 매도한다.,Event
사람들이 기한을 지키려고 노력한다,Event
중요한 진술보증은 거래종결 후에도 제28조에 정한 기간 동안 유효하다.,Event
사무실이 현재 상태로 유지 관리된다.,Event
대상회사의 재무제표가 중요한 측면에서 정확하다.,Event
사업계획 및 예측이 성실하게 작성되었다.,Event
매수인은 미지급 대금과 확정된 손해배상액을 상계할 수 있다.,Event
공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,Event
각 당사자는 즉시 상대방에게 통지한다.,Event
대상회사의 CSR 활동이 시작된다.,Event
소송 전 중재를 통한 해결을 우선으로 한다.,Event
매도인이 지정한 자가 임시로 경영권을 행사한다.,Event
대상회사는 주주명부에 매수인을 기재한다.,Event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
각 당사자가 자신을 위한 조건을 포기한다.,Event
매도인이 지정한 자가 이사회 해산 후 신규 이사회 구성 전까지 임시로 경영권을 행사한다.,Event
비밀정보가 제3자에게 공개될 수 있다.,Event
매수인은 본 계약을 이행한다.,Event
제4장 거래종결이 시작된다.,Event
대상회사의 기존 이사회가 자동으로 해산된다.,Event
거래종결이 합의된 장소에서 이루어진다.,Event
임시 경영자는 매수인과 협의하여 진행한다.,Event
중재를 통한 해결을 시도한다.,Event
규제가 변경된다.,Event
2025년 1월 1일에 계약이 체결된다.,Event
거래종결일이 도래한다.,Event
자산은 매수인에게 귀속된다.,Event
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,Event
매수인에게 대상회사에 대한 경영권과 통제권이 이전된다.,Event
이사회 해산과 재구성 사이에 공백이 발생한다.,Event
중대한 하자의 판단은 제3조의 정의에 따른다.,Event
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,Event
매수인이 기존 직원의 고용을 승계한다.,Event
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,Event
대상회사가 노동조합과의 단체협약을 위반하지 않았다.,Event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.",Event
필요한 제반 사항을 규정한다.,Event
대상회사가 적절한 보상한도를 유지하고 있다.,Event
매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,Event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,Event
매도인은 거래종결 시 주주명부를 인도한다.,Event
양 당사자가 본 계약을 이행한다.,Event
중대한 하자가 발생한다,Event
"매도인, 매수인, 대상회사가 계약에 참여한다.",Event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.",Event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
기한이 정해져 있다,Event
매수인이 취득세를 부담한다.,Event
매수인이 매매대금을 거래종결일에 전액 현금으로 지급한다.,Event
매수인은 매매대금 전액을 자기자본으로 조달했음을 확인한다.,Event
진술보증 위반으로 인한 손해배상 청구가 제3조의 중대한 하자에 해당하는 경우에만 가능하다.,Event
거래가 종결된다.,Event
개인정보보호법 등 데이터 보호 관련 법규가 존재한다.,Event
중대한 하자가 아닌 경우 매도인은 책임을 부담하지 않는다.,Event
본 계약은 대한민국 법률에 따라 규율되고 해석된다.,Event
중요한 의사결정을 해야 한다.,Event
기존 분쟁이 해결되어야 한다.,Event
공정하게 해석된다.,Event
거래 관련 공동 비용을 균등 분담한다.,Event
정상영업 여부가 제11조의 정의에 따라 결정된다.,Event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 보증한다.,Event
주주총회가 개최된다.,Event
거래종결일이 발생한다.,Event
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,Event
본 계약의 효력 발생을 위해 서명한다.,Event
양 당사자가 본 계약을 체결한다.,Event
양 당사자가 상호 선의와 신뢰를 바탕으로 한다.,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
매도인의 거래종결 의무가 발생한다.,Event
본 계약은 일방에게 유리하게 해석되지 않는다.,Event
각 당사자가 1부씩 보관한다.,Event
하자의 재무적 손실의 규모를 검토한다.,Event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,Event
소송을 제기한다.,Event
"현재 대상회사가 소송, 중재, 행정절차에 연루되어 있지 않다.",Event
부채가 추가로 발견된다.,Event
부채는 매도인에게 귀속된다.,Event
거래종결 후 발견된 부채가 매도인에게 귀속된다.,Event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,Event
일관된 회계 기준이 정해졌다.,Event
매수인은 본 계약을 체결한다.,Event
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약은 없다,Event
매수인은 확정된 손해배상액을 가진다.,Event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,Event
통지는 도달한 것으로 본다.,Event
중대한 하자로 인한 손해배상 책임 한도는 매매대금의 20%로 제한된다.,Event
매도인은 매매주식의 소유권을 매수인에게 이전한다.,Event
본 계약이 효력을 발생한다.,Event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지된다.,Event
본 계약과 관련된 분쟁이 발생한다.,Event
대상회사가 매수인의 연결 재무제표에 포함된다.,Event
대상회사가 계약 상대방으로부터 위반 통지를 받은 바 없다.,Event
재무 정보가 일관성을 갖게 되었다.,Event
모든 통지는 등기우편 또는 이메일로 한다.,Event
거래종결이 서울특별시 소재 양 당사자가 합의한 장소에서 이루어진다.,Event
한국어본과 번역본이 불일치한다.,Event
본 계약은 2부 작성한다.,Event
모든 재무 정보는 일관된 회계 기준에 따라 작성되었다.,Event
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",Event
제28조에 정한 기간 동안 진술보증이 유효하다.,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 제3자에게 공개할 수 있다.,Event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
계약의 일부가 무효이다.,Event
매수인은 소유권 이전 등기를 신청할 수 있다.,Event
양 당사자는 거래 과정에서 알게 된 영업비밀을 외부에 누설하지 않는다.,Event
매수인이 즉시 완전한 경영권을 행사한다.,Event
모든 부록과 별첨이 본 계약의 일부를 구성한다.,Event
양 당사자는 시너지 창출을 위해 적극 협력한다,Event
매수인은 매매대금 전액을 자기자본으로 조달했다.,Event
진행 중인 연구개발 프로젝트가 있다.,Event
데이터룸을 통해 공개된 모든 정보가 중요한 측면에서 정확하다.,Event
매도인은 거래종결 시 주권을 인도한다.,Event
적격 경영진이 대상회사를 관리한다.,Event
