:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,업계 전반의 상황,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],59,Relation
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,중대한 하자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],60,Relation
본 계약,매매주식의 매매와 관련한 당사자 간의 모든 합의,포함한다,"['comprise', 'encompass', 'consist of', 'contain', 'hold']",[],61,Relation
본 계약,이전의 모든 구두 또는 서면 합의,대체한다,"['exchange', 'replace', 'take the place of', 'switch', 'substitute']",[],62,Relation
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,동시에,"['at the same time', 'in parallel', 'simultaneously', 'concurrently']",[],63,Relation
이전의 모든 구두 또는 서면 합의가 있었다.,본 계약이 당사자 간의 모든 합의를 포함하게 되었다.,이전,"['transition', 'move', 'transfer', 'shift', 'handover']",[],64,Relation
본 계약이 체결되었다.,이전의 모든 구두 또는 서면 합의가 대체되었다.,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],65,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],66,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,매매주식,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],67,Relation
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],68,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],69,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 모든 구두 합의,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],70,Relation
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,이전의 모든 서면 합의,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],71,Relation
매매주식의 총 매매가격,"일천오백억원(₩150,000,000,000)",이다,"['definition', 'classification', 'equivalence', 'attribution', 'identification', 'state']",[],72,Relation
주당 매매가격,"일만원(₩10,000)",이다,"['definition', 'classification', 'equivalence', 'attribution', 'identification', 'state']",[],73,Relation
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","주당 매매가격은 금 일만원(₩10,000)으로 한다.",동시에,"['at the same time', 'in parallel', 'simultaneously', 'concurrently']",[],74,Relation
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 정해진다.",매매주식,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],75,Relation
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 정해진다.",총 매매가격,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],76,Relation
"주당 매매가격은 금 일만원(₩10,000)으로 정해진다.",주당 매매가격,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],77,Relation
양 당사자,본 계약,본 계약을 체결한다,"['establish terms', 'formalize deal', 'initiate agreement', 'enter contract', 'sign agreement']",[],78,Relation
양 당사자,본 계약,본 계약을 이행한다,"['carry out', 'execute', 'fulfill obligation', 'perform duty', 'comply']",[],79,Relation
양 당사자,양 당사자,선의와 신뢰를 바탕으로 협력한다,"['cooperate', 'collaborate', 'partnership', 'mutual respect', 'alliance']",[],80,Relation
양 당사자가 본 계약을 체결한다.,양 당사자가 본 계약을 이행한다.,이후,"['later', 'next', 'after', 'following', 'subsequent']",[],81,Relation
양 당사자가 상호 선의와 신뢰를 바탕으로 한다.,양 당사자는 성실히 협력한다.,때문에,"['owing to', 'cause', 'reason', 'result of', 'due to']",[],82,Relation
양 당사자가 본 계약을 체결한다.,양 당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],83,Relation
양 당사자가 본 계약을 체결한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],84,Relation
양 당사자가 본 계약을 이행한다.,양 당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],85,Relation
양 당사자가 본 계약을 이행한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],86,Relation
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,양 당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],87,Relation
매도인,제공한 모든 정보가 작성 당시 기준으로 정확함,확인한다,"['validate', 'inspect', 'check', 'confirm', 'verify']",[],88,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,매도인이 정보를 제공한다.,동시에,"['at the same time', 'in parallel', 'simultaneously', 'concurrently']",[],89,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,매도인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],90,Relation
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,제공한 모든 정보,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],91,Relation
각 당사자,제3자,비밀정보를 공개하지 않는다,"['protect information', 'preserve privacy', 'maintain secrecy', 'withhold details', 'keep confidentiality']",[],92,Relation
각 당사자,상대방,비밀정보를 취득한다,"['obtain secrets', 'access confidential data', 'gain intelligence', 'acquire sensitive information']",[],93,Relation
비밀정보 공개,법령상 요구 또는 상대방의 서면 동의,허용된다,"['allow', 'grant access', 'enable', 'authorize', 'permit']",[],94,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,이전에,"['prior to', 'earlier than', 'come before', 'antecede', 'precede']",[],95,Relation
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,비밀정보가 제3자에게 공개될 수 있다.,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],96,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,각 당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],97,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,상대방,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],98,Relation
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,제3자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],99,Relation
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 제3자에게 공개할 수 있다.,각 당사자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],100,Relation
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 제3자에게 공개할 수 있다.,상대방,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],101,Relation
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 제3자에게 공개할 수 있다.,제3자,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],102,Relation
각 당사자는 법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 제3자에게 공개할 수 있다.,법령,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],103,Relation
매매대금,거래종결일,지급된다,"['provide', 'grant', 'allocate', 'deliver', 'distribute']",[],104,Relation
매매대금,전액 현금,지급된다,"['provide', 'grant', 'allocate', 'deliver', 'distribute']",[],105,Relation
지급,매도인이 지정한 계좌,이루어진다,"['구성된다', '형성된다', '생성된다', '이루어짐', '만들어진다']",[],106,Relation
지급,송금,방식이다,"['be a method', 'serve as a way', 'function as a mode', 'act as a means']",[],107,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다.,이후,"['later', 'next', 'after', 'following', 'subsequent']",[],108,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다.,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],109,Relation
매수인이 매매대금을 거래종결일에 전액 현금으로 지급한다.,매수인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],110,Relation
매수인이 매매대금을 거래종결일에 전액 현금으로 지급한다.,매매대금,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],111,Relation
매수인이 매도인이 지정한 계좌로 매매대금을 송금한다.,매수인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],112,Relation
매수인이 매도인이 지정한 계좌로 매매대금을 송금한다.,매도인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],113,Relation
매수인이 매도인이 지정한 계좌로 매매대금을 송금한다.,매도인이 지정한 계좌,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],114,Relation
매수인이 매도인이 지정한 계좌로 매매대금을 송금한다.,매매대금,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],115,Relation
계약 해석에 대한 분쟁,대한민국 법률에 따라 해석한다,발생할 경우,"['contingency', 'if occurs', 'upon happening', 'when triggered', 'in the event of']",[],116,Relation
본 계약의 해석에 대한 분쟁이 있을 경우,대한민국 법률에 따라 해석한다,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],117,Relation
본 계약의 해석에 대한 분쟁이 발생한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],118,Relation
본 계약을 대한민국 법률에 따라 해석한다.,본 계약,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],119,Relation
본 계약을 대한민국 법률에 따라 해석한다.,대한민국 법률,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],120,Relation
제2장 매매조건이 시작된다.,매매와 관련된 조건들이 구체적으로 서술된다.,이후,"['later', 'next', 'after', 'following', 'subsequent']",[],121,Relation
정상영업,적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것,의미한다,"['represent', 'signify', 'express', 'convey', 'indicate', 'denote']",[],122,Relation
정상영업 여부,업계 표준과 과거 실적을 기준으로,판단된다,"['evaluate', 'determine', 'judge', 'conclude', 'assess']",[],123,Relation
일시적인 경영진 부재,정상영업,영향을 미치지 않는다,"['have no impact', 'remain unaffected', 'be uninfluenced', 'stay neutral']",[],124,Relation
"""적격 경영진""이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행한다","""정상영업""이 된다",결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],125,Relation
업계 표준과 과거 실적을 기준으로 삼는다,정상영업 여부를 판단한다,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],126,Relation
일시적인 경영진 부재가 발생한다,정상영업에 영향을 미치지 않는다,동시에,"['at the same time', 'in parallel', 'simultaneously', 'concurrently']",[],127,Relation
적격 경영진이 대상회사를 관리한다.,적격 경영진,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],128,Relation
적격 경영진이 대상회사를 관리한다.,대상회사,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],129,Relation
대상회사가 통상의 사업활동을 수행한다.,대상회사,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],130,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,정상영업 여부,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],131,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,업계 표준,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],132,Relation
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,과거 실적,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],133,Relation
일시적인 경영진 부재가 정상영업에 영향을 미치지 않는다.,일시적인 경영진 부재,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],134,Relation
일시적인 경영진 부재가 정상영업에 영향을 미치지 않는다.,정상영업,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],135,Relation
매도인,매매주식에 대한 완전한 소유권,이전한다,"['relocate', 'move', 'transfer', 'change location', 'shift']",[],136,Relation
매매주식에 대한 완전한 소유권,매수인,이전된다,"['relocate', 'move', 'transfer', 'shift', 'hand over']",[],137,Relation
이전,거래종결일,발생한다,"['take place', 'occur', 'emerge', 'happen', 'arise']",[],138,Relation
거래종결일이 도래한다.,매매주식에 대한 완전한 소유권이 매수인에게 이전된다.,이후,"['later', 'next', 'after', 'following', 'subsequent']",[],139,Relation
거래종결일이 도래한다.,매도인은 매매주식의 소유권을 매수인에게 이전한다.,때문에,"['owing to', 'cause', 'reason', 'result of', 'due to']",[],140,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매도인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],141,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매수인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],142,Relation
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,매매주식,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],143,Relation
매수인,대상회사의 경영 상태,점검할 수 있다,"['inspect', 'evaluate', 'verify', 'assess', 'review']",[],144,Relation
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,거래종결이 이루어진다.,동시에,"['at the same time', 'in parallel', 'simultaneously', 'concurrently']",[],145,Relation
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,매수인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],146,Relation
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다.,대상회사,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],147,Relation
매매주식,"담보권, 제한, 부담도 없는 상태",양도되어야 한다,"['transfer', 'assignment', 'conveyance', 'change of ownership', 'handover']",[],148,Relation
"매매주식이 담보권, 제한, 부담도 없는 상태이다.",매매주식이 양도된다.,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],149,Relation
"매매주식은 담보권, 제한, 부담도 없는 상태로 양도된다.",매매주식,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],150,Relation
"운전자본, 순부채 등의 변동",매매대금 조정,따라,"['according to', 'conform to', 'in line with', 'follow', 'based on']",[],151,Relation
매매대금 조정,별도 합의,따르다,"['submit', 'conform', 'adhere', 'comply', 'obey']",[],152,Relation
"운전자본, 순부채 등의 변동이 발생한다.",매매대금 조정이 필요하다.,결과로,"['lead to', 'cause', 'result in', 'produce', 'give rise to']",[],153,Relation
별도 합의가 이루어진다.,매매대금 조정이 이루어진다.,이전,"['transition', 'move', 'transfer', 'shift', 'handover']",[],154,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",운전자본,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],155,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",순부채,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],156,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",매매대금,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],157,Relation
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.",별도 합의,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],158,Relation
매도인,대상회사,경쟁하는 사업을 영위하지 않는다,"['refrain from competition', 'non-compete', 'avoid rivalry', 'exclusivity', 'business restriction']",[],159,Relation
경업금지,매도인,적용된다,"['작용한다', '영향을 미친다', '해당함', '해당된다', '유효하다']",[],160,Relation
경업금지,거래종결일로부터 3년간,유효하다,"['be valid', 'be effective', 'be applicable', 'hold true', 'be in force']",[],161,Relation
거래종결일이 발생한다.,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,이후,"['later', 'next', 'after', 'following', 'subsequent']",[],162,Relation
거래종결일이 발생한다.,매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,때문에,"['owing to', 'cause', 'reason', 'result of', 'due to']",[],163,Relation
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,매도인,is participated by,"['be engaged by', 'be involved by', 'attract involvement', 'receive participation']",[],164,Relation
