Name,Type
진술보증이 정확해야 한다.,Event
일부가 무효여도 나머지는 유효하다.,Event
부채가 추가로 발견된다.,Event
제6장 일반조항이 시작된다.,Event
해석을 공정하게 한다.,Event
거래종결일의 운전자본과 기준 운전자본을 비교하여 조정한다.,Event
규정이 사회적 책임을 다할 것을 명시한다.,Event
주식 상태에 대한 규정이 적용된다.,Event
제54조가 서울에서 종결된다.,Event
제77조에 정의가 존재한다.,Event
예상치 못한 손실에 대비할 수 있다.,Event
청구인이 청구를 한다,Event
매수인은 제한 없는 완전한 소유권을 취득한다.,Event
"매도인이 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.",Event
실제 운전자본과 목표 운전자본의 차이를 조정한다.,Event
분쟁해결을 협력한다.,Event
각 1부씩 보관한다.,Event
손해배상에 대해 상계가 가능하다.,Event
필요 권리를 보유한다.,Event
대한민국 법률에 따라 해석한다,Event
계좌정보를 통지한다.,Event
임대차계약이 정상적으로 유지된다.,Event
개인정보를 보호한다.,Event
정보를 제공한다.,Event
자금이 필요했다.,Event
제93조가 제정되었다.,Event
제2장 매매조건이 제시된다.,Event
제5장 거래종결 후 사항이 적용된다.,Event
제43조의 거래종결일에 종결한다.,Event
요청에 따라 정보를 제공한다.,Event
주식회사 뉴파이낸스의 대표이사가 2025년 1월 1일에 서명한다.,Event
서면합의로 수정한다.,Event
모든 진술과 보증이 계약 체결일 기준임을 명시한다.,Event
지원한다,Event
보험을 적절하게 유지한다.,Event
등기에 협력한다.,Event
대금이 지급된다.,Event
계약을 대한민국 법률에 따라 해석한다.,Event
기업의 사회적 책임을 이행한다.,Event
제19조가 적용된다.,Event
공동비용이 발생한다.,Event
매수인이 책임을 진다.,Event
거래비용을 각자가 부담한다.,Event
"""운전자본""이 제77조에 정의된 바에 따른다.",Event
대한민국 법률이 적용된다.,Event
"매매주식의 기준 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.",Event
영업일이 된다.,Event
매매가격이 부채 변동에 따라 조정된다.,Event
고용이 승계된다.,Event
거래가 이루어진다.,Event
청구를 서면으로 제출한다,Event
가격 조정이 공정하고 객관적인 기준에 따라 이루어진다.,Event
양도할 수 없다.,Event
회사는 종결 전까지 통상 영업과정을 유지한다.,Event
2025년 4월 1일을 거래종결일로 정한다.,Event
2024년 12월 31일 기준 운전자본을 목표로 한다.,Event
양 당사자는 성실히 협력한다.,Event
기한이 정해져 있다.,Event
세금 적시 납부했다.,Event
경업금지 조항이 적용된다.,Event
제22조가 지적재산권에 관한 내용을 규정한다.,Event
비밀정보가 외부에 유출되지 않는다.,Event
거래종결 전 배당은 통상의 영업과정으로 간주된다.,Event
주식회사 크사이인베스트의 대표이사가 2025년 1월 1일에 서명한다.,Event
부채 증가분을 매매가격에서 차감한다.,Event
지적재산권을 보유한다.,Event
제25조가 존재한다.,Event
매매주식을 거래종결일에 양도한다.,Event
법규가 존재한다.,Event
"매수인이 대상회사 발행 보통주식 10,000,000주를 매도인으로부터 매수한다.",Event
제90조가 언급된다.,Event
통지를 등기우편으로 한다.,Event
본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.,Event
매매가격이 운전자본 변동에 따라 조정된다.,Event
필요서류 인도한다.,Event
중요 소송이 없다.,Event
제5장은 거래종결 후의 사항에 대해 다룬다.,Event
중요계약이 공개된다.,Event
주식회사 뉴파이낸스가 매도인이 된다.,Event
임차인은 계속해서 부동산을 사용할 수 있다.,Event
당사자 합의로 거래종결일 변경이 불가능하다.,Event
주식회사 뉴파이낸스가 주식회사 오미크론테크를 매도한다.,Event
2024년 12월 31일 기준의 운전자본을 목표로 한다.,Event
공정하게 해석한다.,Event
합리적 예측이다.,Event
주식회사 뉴파이낸스와 주식회사 크사이인베스트가 2025년 1월 1일에 계약을 체결한다.,Event
권리가 완전히 이전된다.,Event
제32조가 적용된다.,Event
권리가 완전하게 이전된다.,Event
임대차계약을 정상적으로 유지한다.,Event
거래종결일 운전자본과 비교하여 조정한다.,Event
"주당 기준가격을 금 일만원(₩10,000)으로 정한다.",Event
세무 관련 불이익을 받지 않았다.,Event
완전한 합의를 구성한다.,Event
대리인 선임 가능하다.,Event
유동부채는 운전자본 계산에 사용된다.,Event
인지 사항이 제외된다.,Event
하자담보가 거래종결일로부터 1년간 유효하다.,Event
매수인 감사 선임한다.,Event
진술과 보증이 해당 시점을 기준으로 한다.,Event
면책된다.,Event
운전자본 증감분이 매매가격에 100% 반영된다.,Event
노동법 준수한다.,Event
관할 사건은 서울중앙지방법원에서 처리된다.,Event
이는 통상의 영업과정으로 본다.,Event
고객과의 신뢰를 쌓는다.,Event
대리가 이루어진다.,Event
매수인이 감사를 선임한다.,Event
계약이 효력을 발생한다.,Event
본 계약 체결일로부터 90일이 경과한다.,Event
차입금 10억 증가 시 20억을 차감한다.,Event
등기한다.,Event
제3장 진술 및 보증이 작성된다.,Event
시설을 유지한다.,Event
신뢰를 얻을 수 있다.,Event
위반 시 배상이 이루어진다.,Event
시설의 기능이 정상적으로 유지된다.,Event
추가보장이 제공된다.,Event
서울중앙지방법원이 관할이다.,Event
3년간 경쟁 사업이 금지된다.,Event
기존 브랜드를 사용한다.,Event
중재를 진행한다.,Event
가격이 하향 조정된다.,Event
운전자본은 유동자산에서 유동부채를 뺀 값으로 정의된다.,Event
새 이사를 선임한다.,Event
제94조가 규정되었다.,Event
제48조를 위반한다.,Event
매수인이 주주로 인정된다.,Event
대리인이 선임될 수 있다.,Event
목표 운전자본 대비 실제 운전자본의 차이를 조정한다.,Event
재무 상태가 안정적이다.,Event
자산이 매수인에게 귀속된다.,Event
계약이 성실하게 이행된다.,Event
양 당사자는 본 계약을 체결한다.,Event
"매수인이 매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수한다.",Event
계약 당사자는 자신이 제공한 정보가 사실임을 확인한다.,Event
중요계약이 없다.,Event
고용을 승계한다.,Event
운전자본 계산의 기준일을 직전 회계연도 말로 정한다.,Event
연결이 이루어진다.,Event
주식회사 크사이인베스트가 주식회사 오미크론테크를 매수한다.,Event
최종 매매가격이 제14조의 조정 메커니즘에 따라 결정된다.,Event
자산이 양호하다.,Event
제45조가 있다.,Event
배상은 매매대금의 20%를 초과할 수 없다.,Event
상대방 동의가 없다.,Event
종결확인서를 작성한다.,Event
통지는 등기우편 또는 이메일로 한다.,Event
본 계약에서 필요한 제반 사항이 규정된다.,Event
브랜드가 존재한다.,Event
제50조가 합리적 예측임을 규정한다.,Event
계약일로부터 90일 후가 된다.,Event
제54조가 지정된다.,Event
의무를 성실히 이행한다.,Event
주식회사 크사이인베스트가 매수인이 된다.,Event
모든 라이선스가 유효하다.,Event
감사가 지정된다.,Event
규제 대응이 필요하다.,Event
불가항력의 경우 면책된다.,Event
가격이 상향 조정된다.,Event
배당 재원은 차입금으로 조달 가능하다.,Event
거래종결일은 본 계약 체결일로부터 정확히 90일 후로 정한다.,Event
시너지가 필요하다.,Event
부채가 증가한다.,Event
통상 영업과정을 유지한다,Event
2025년 1월 1일에 계약이 체결된다.,Event
합의를 구성한다.,Event
제48조가 위반된다.,Event
재무제표가 정확하다.,Event
완전한 합의가 이루어진다.,Event
통지를 한다.,Event
"매입채무, 단기차입금 등은 유동부채에 포함된다.",Event
청구가 서면으로 제출된다,Event
계약을 성실하게 이행한다.,Event
예측한다.,Event
구체적인 매매 조건들이 설명된다.,Event
"현금, 매출채권, 재고자산 등은 유동자산에 포함된다.",Event
모든 진술과 보증이 거래종결일 기준임을 명시한다.,Event
공개 외 중요계약이 없다.,Event
기한을 엄수한다.,Event
주식회사 오미크론테크가 대상회사가 된다.,Event
매매가격이 조정된다.,Event
규제에 대응하는 책임이 매수인에게 있다.,Event
기존 배당이 매도인에게 귀속된다.,Event
운전자본 증감분은 매매가격에 100% 반영된다.,Event
공급계약을 유지한다.,Event
매매가격에서 차입금 증가분을 2배수로 차감한다.,Event
협력 강화가 이루어진다.,Event
조정된 최종 매매가격이 결정된다.,Event
문서를 인도한다.,Event
보험 계약을 체결한다.,Event
매도인 주식회사 뉴파이낸스 대표이사가 서명한다.,Event
핵심인력이 회사에 남아 있다.,Event
거래종결일은 당사자 합의로 변경할 수 없다.,Event
매수인이 진술한다.,Event
청구자가 서면으로 청구한다.,Event
행정사항에 대해 협력한다.,Event
세금을 적시에 납부하였다.,Event
매도인이 다음 사항을 진술하고 보증한다.,Event
2025년 4월 1일이 도래한다.,Event
서면합의로,Event
핵심인력 유지를 노력한다.,Event
모든 당사자가 자신의 세금을 납부한다.,Event
충분한 자금을 확보했다.,Event
자산이 추가로 발견된다.,Event
경쟁 사업을 3년간 금지한다.,Event
매수인이 대금을 준비해야 한다.,Event
제52조가 적용된다.,Event
본 계약 체결일이 발생한다.,Event
거래종결일이 된다.,Event
정보가 정확하다.,Event
중요부채가 없다.,Event
재무제표를 신뢰할 수 있다.,Event
차입금이 10억 증가한다.,Event
면책의 조항이 규정된다.,Event
계약 해석,Event
통지를 이메일로 한다.,Event
R&D를 계속한다.,Event
가격 조정이 공정하게 이루어진다.,Event
회계에서 일관된 기준을 적용했다.,Event
우호적으로 해결을 시도한다.,Event
매도인이 다음 사항을 진술 보증한다.,Event
공개 외 부채가 없다.,Event
배상한도가 매매대금 20%로 제한된다.,Event
조정된 최종 매매가격을 거래종결일에 지급한다.,Event
분쟁이 발생한다.,Event
회계에 대해 일관된 기준을 적용했다.,Event
운전자본이 증가하면 가격을 상향 조정한다.,Event
새 이사 선임한다.,Event
"주당 기준가격은 금 일만원(₩10,000)으로 한다.",Event
조건의 효력이 사라진다.,Event
매도인은 거래종결 전에 배당을 실시한다.,Event
경영권이 이전된다.,Event
제49조가 시행되었다.,Event
불이행이 발생한다.,Event
법규를 준수한다.,Event
종결 절차가 진행된다.,Event
계약이 체결된다.,Event
정보가 신뢰할 수 있다.,Event
매수인을 주주명부에 기재한다.,Event
조정된다,Relation
등기우편 또는 이메일로 한다,Relation
정의하다,Relation
매수인이다,Relation
해결하다,Relation
지정된다,Relation
변경 불가하다,Relation
관계를 유지한다,Relation
이전,Relation
진술한다,Relation
협력한다,Relation
is participated by,Relation
매매가격에 100% 반영된다,Relation
각자 부담한다,Relation
적용했다,Relation
비밀정보를 보호한다,Relation
정의된다,Relation
의미한다,Relation
존재하지 않는다,Relation
제한된다,Relation
서명한다,Relation
포기가 아니다,Relation
본 계약을 이행한다,Relation
대리인을 선임할 수 있다,Relation
대금을 준비해야 한다,Relation
고용을 승계한다,Relation
계약을 체결한다,Relation
결과로,Relation
따르다,Relation
매도인이다,Relation
필요 권리 보유한다,Relation
완전하게 보유된다,Relation
균분된다,Relation
조정한다,Relation
확보했다,Relation
조달 가능하다,Relation
적극 협력한다,Relation
20억 차감된다,Relation
추가보장 제공을 규정한다,Relation
적시에 납부되었다,Relation
전제조건,Relation
면책된다,Relation
목표로 삼다,Relation
해석된다,Relation
발생하면,Relation
선임된다,Relation
무효여도,Relation
통지한다,Relation
가격 하향 조정한다,Relation
실시할 수 있다,Relation
의무화하다,Relation
정확해야 한다,Relation
때문에,Relation
계약의 일부이다,Relation
매도하다,Relation
매수하다,Relation
포함한다,Relation
보호한다,Relation
본 계약을 체결한다,Relation
불가하다,Relation
대응 책임이 있다,Relation
이후에,Relation
준수해야 한다,Relation
유지된다,Relation
상계 가능하다,Relation
연구개발을 계속한다,Relation
이전된다,Relation
정상 유지된다,Relation
인도한다,Relation
체결일이다,Relation
수정된다,Relation
인도된다,Relation
감사를 선임한다,Relation
진술 보증한다,Relation
규정한다,Relation
포기할 수 있다,Relation
우선한다,Relation
가격 상향 조정한다,Relation
취득한다,Relation
기재한다,Relation
정해진 금액은,Relation
목적이다,Relation
조정하다,Relation
제외된다,Relation
우호적 해결을 우선한다,Relation
2배수로 차감된다,Relation
장소가 된다,Relation
제한을 규정한다,Relation
유효하다,Relation
서면으로 한다,Relation
기준일로 삼다,Relation
노동법을 준수하다,Relation
완전한 합의를 구성한다,Relation
양도한다,Relation
보유하다,Relation
특성이다,Relation
기준이다,Relation
이루어진다,Relation
규정하다,Relation
사용된다,Relation
본다,Relation
포함하다,Relation
차감된다,Relation
이전에,Relation
지급된다,Relation
발생하면 통지한다,Relation
양도된다,Relation
귀속된다,Relation
바탕이 된다,Relation
속한다,Relation
이후,Relation
정보를 제공한다,Relation
서로 협력한다,Relation
기준 매매가격은,Relation
적용한다,Relation
포함된다,Relation
유지한다,Relation
언급한다,Relation
동시에,Relation
결정된다,Relation
비교하다,Relation
