node,conceptualized_node,node_type
성실히 이행한다.,"fulfillment, diligence, commitment, responsibility, perseverance",event
직원이 고용되어 있다.,"employment, labor, occupation, work, engagement, job",event
공동비용을 균분한다.,"cost sharing, equal distribution, fairness, resource allocation",event
운전자본은 유동자산에서 유동부채를 뺀 값으로 정의된다.,"calculation, financial analysis, accounting, liquidity, measurement",event
대한민국의 은행이 정상 영업한다.,"business, operation, finance, stability, service",event
부록이 계약의 일부가 된다.,"agreement, incorporation, attachment, integration, documentation",event
제49조가 시행되었다.,"enactment, legislation, implementation, regulation, governance",event
중재를 진행한다.,"negotiation, conflict resolution, mediation, agreement, facilitation",event
필요 권리 보유한다.,"entitlement, authorization, rights, permission, ownership",event
필요서류를 인도한다.,"document delivery, submission, transfer, paperwork, handover",event
운전자본의 의미가 결정된다.,"decision, determination, meaning, interpretation, judgment",event
공개 외 부채가 없다.,"declaration, transparency, disclosure, honesty, accountability",event
계약이 성실하게 이행된다.,"agreement, fulfillment, compliance, trust, obligation",event
진술보증이 정확해야 한다.,"disclosure, accuracy, verification, assurance, compliance",event
문서가 준비된다.,"preparation, documentation, organization, planning, readiness",event
보험을 적절하게 유지한다.,"protection, risk management, financial security, planning, prevention",event
중요계약이 없다.,"absence, inactivity, stasis, pause, nonoccurrence",event
"""영업일""이 대한민국의 은행이 정상 영업하는 날을 의미한다.","business day, banking, transaction, operation, service",event
중요부채가 없다.,"relief, stability, security, solvency, peace",event
조정된 최종 매매가격을 거래종결일에 지급한다.,"payment, transaction, settlement, contract, agreement, fulfillment",event
서면합의로 수정한다.,"modification, agreement, negotiation, documentation, revision",event
운전자본은 유동자산에서 유동부채를 뺀 값이다.,"financial calculation, accounting, liquidity, working capital, balance analysis",event
배상한도가 매매대금 20%로 제한된다.,"limitation, compensation, restriction, liability, contract",event
분쟁이 발생한다.,"conflict, confrontation, dispute, escalation, disagreement",event
제5장 거래종결 후 사항이 적용된다.,"agreement, execution, fulfillment, application, post-completion",event
각 1부씩 보관한다.,"documentation, preservation, recordkeeping, archiving, organization",event
공동비용이 발생한다.,"cost sharing, expenditure, collaboration, resource allocation, financial obligation",event
차입금이 10억 증가한다.,"financing, debt increase, borrowing, capital inflow, liability growth",event
서울에서 종결한다.,"completion, ending, closure, finalization, conclusion",event
제2장 매매조건이 제시된다.,"negotiation, proposal, agreement, transaction, contract",event
매매주식을 양도한다.,"transaction, transfer, investment, exchange, ownership change",event
규제 대응이 필요하다.,"regulation, compliance, adaptation, governance, policy",event
주식회사 뉴파이낸스가 매도인이 된다.,"ownership transfer, transaction, selling, business deal, assignment",event
거래종결 전 배당은 통상의 영업과정으로 간주된다.,"business transaction, profit distribution, commercial practice, financial process, accounting event",event
서울중앙지방법원이 관할 법원으로 지정되었다.,"designation, jurisdiction, assignment, authority, administration",event
배당 재원은 차입금으로 조달 가능하다.,"financing, funding, borrowing, distribution, resource allocation",event
제22조가 지적재산권에 관한 내용을 규정한다.,"regulation, protection, ownership, rights, legislation",event
매매가격이 조정된다.,"price adjustment, transaction, negotiation, correction, market change",event
매수인이 권한을 보유한다.,"authorization, entitlement, acquisition, empowerment, rights",event
"현금, 매출채권, 재고자산 등은 유동자산에 포함된다.","분류, 회계, 자산관리, 재무, 구분",event
임원을 선임해야 한다.,"selection, appointment, leadership, governance, decision-making",event
청구가 서면으로 제출된다,"제출, 신청, 문서화, 행정, 과정",event
가격 조정이 공정하게 이루어진다.,"negotiation, fairness, adjustment, agreement, resolution",event
운전자본이 감소한다.,"decrease, reduction, decline, contraction, limitation",event
우호적으로 해결을 시도한다.,"negotiation, mediation, reconciliation, conflict resolution, peacebuilding",event
배당 재원은 차입금으로 조달된다.,"financing, distribution, borrowing, funding, allocation",event
3년간 경쟁 사업이 금지된다.,"restriction, prohibition, regulation, limitation, exclusivity",event
각 당사자는 비밀정보를 보호한다.,"protection, confidentiality, safeguarding, responsibility, secrecy",event
"유동자산에는 현금, 매출채권, 재고자산 등이 포함된다.","accounting, asset classification, financial management, liquidity, resource allocation",event
제94조가 규정되었다.,"enactment, legislation, regulation, codification, formalization",event
제43조의 거래종결일에 종결 절차가 종결된다.,"contract completion, legal process, transaction closure, finalization, settlement",event
2024년 12월 31일 기준의 운전자본을 목표로 한다.,"planning, goal setting, financial management, target setting, resource allocation",event
거래종결일이 변경된다.,"contract change, scheduling, modification, rescheduling, adjustment",event
2025년 1월 1일에 계약이 체결된다.,"agreement, contract, transaction, arrangement, initiation",event
필요 권리를 보유한다.,"acquisition, entitlement, authorization, permission, possession",event
자산 양호하다.,"financial stability, wealth, prosperity, asset management",event
행정사항에 대해 협력한다.,"collaboration, cooperation, agreement, coordination, teamwork",event
운전자본 증감분이 매매가격에 100% 반영된다.,"valuation, transaction, pricing, adjustment, reflection",event
각자가 세금을 부담한다.,"taxation, obligation, contribution, responsibility, finance",event
자금이 필요했다.,"funding, necessity, acquisition, need, finance",event
제3장 진술 및 보증이 작성된다.,"legal process, contract formation, documentation, assurance, agreement",event
매수인이 진술한다.,"statement, declaration, communication, negotiation, disclosure",event
거래종결일이 된다.,"completion, finalization, closure, settlement, agreement",event
변경이 발생한다.,"change, transformation, transition, modification, adjustment",event
거래종결일에 대금이 지급된다.,"payment, transaction, settlement, fulfillment, agreement",event
환경법규를 준수한다.,"regulation, compliance, protection, responsibility, governance",event
양도할 수 없다.,"restriction, limitation, exclusivity, prohibition, ownership",event
제45조에 의해 제한이 적용된다.,"restriction, regulation, limitation, enforcement, compliance",event
상대방 동의가 없다.,"disagreement, conflict, refusal, rejection, opposition",event
매수인 주식회사 크사이인베스트 대표이사가 서명한다.,"contract, agreement, authorization, signature, decision",event
정보를 제공한다.,"communication, information sharing, instruction, guidance, explanation",event
매매대금 20%로 배상한도를 제한한다.,"compensation, limitation, liability, restriction, settlement",event
신뢰를 얻을 수 있다.,"trust building, relationship, credibility, acceptance, approval",event
운전자본 계산의 기준일을 직전 회계연도 말로 정한다.,"accounting, standardization, regulation, finance, reporting",event
규정이 사회적 책임을 다할 것을 명시한다.,"regulation, accountability, obligation, compliance, responsibility",event
양 당사자는 본 계약을 이행한다.,"agreement, fulfillment, obligation, commitment, performance",event
제50조가 합리적 예측임을 규정한다.,"legislation, regulation, prediction, legal interpretation, rulemaking",event
감사가 지정된다.,"appointment, assignment, designation, selection, authority",event
면책의 조항이 규정된다.,"limitation, exemption, regulation, legislation, stipulation",event
자산이 양호하다.,"financial stability, wealth, security, prosperity, well-being",event
거래종결일의 운전자본과 기준 운전자본을 비교하여 조정한다.,"adjustment, evaluation, comparison, reconciliation, calculation",event
한국어본이 우선한다.,"priority, preference, selection, order, dominance",event
임대차계약을 정상적으로 유지한다.,"contract maintenance, agreement, continuity, stability, tenancy, legal relationship",event
비밀정보가 외부에 유출되지 않는다.,"security, protection, confidentiality, privacy, control",event
충분한 자금을 확보했다.,"financing, resource acquisition, capital accumulation, preparation, opportunity",event
재무제표가 정확하다.,"accuracy, verification, reliability, transparency, validation",event
요청에 따라 정보를 제공한다.,"communication, information sharing, assistance, response, service",event
배상은 매매대금의 20%를 초과할 수 없다.,"limitation, contract, liability, compensation, regulation",event
재무제표를 신뢰할 수 있다.,"trust, reliability, assurance, credibility, transparency",event
확인서가 작성된다.,"documentation, certification, verification, record-keeping, authorization",event
손해배상에 대해 상계가 가능하다.,"compensation, deduction, settlement, liability, offset",event
"매입채무, 단기차입금 등은 유동부채에 포함된다.","classification, accounting, categorization, finance, liability",event
매매가격에서 차입금 증가분을 2배수로 차감한다.,"calculation, deduction, adjustment, financing, accounting",event
기한이 정해져 있다.,"limitation, restriction, deadline, constraint, scheduling",event
일부가 무효이다.,"invalidation, annulment, cancellation, partiality, legal judgment",event
거래가 이루어진다.,"exchange, transaction, negotiation, agreement, commerce",event
"주당 기준가격을 금 일만원(₩10,000)으로 정한다.","pricing, valuation, standardization, currency, financial decision",event
주주명부에 매수인을 기재한다.,"registration, ownership transfer, recordkeeping, documentation, transaction",event
제52조가 적용된다.,"legal action, enforcement, regulation, compliance, governance",event
주식회사 크사이인베스트가 주식회사 오미크론테크를 매수한다.,"acquisition, investment, merger, business transaction, ownership transfer",event
운전자본 증감분은 매매가격에 100% 반영된다.,"valuation, pricing, transaction, adjustment, reflection",event
완전한 합의를 구성한다.,"agreement, consensus, negotiation, settlement, cooperation",event
대리인 선임 가능하다.,"representation, delegation, authorization, substitution, agency",event
추가조정이 없다.,"stability, maintenance, continuity, consistency, preservation",event
가격 조정이 공정하고 객관적인 기준에 따라 이루어진다.,"fairness, transparency, regulation, objectivity, standardization",event
매도인이 다음 사항을 진술하고 보증한다.,"representation, assurance, declaration, confirmation, agreement",event
2024년 12월 31일 기준 운전자본을 목표로 한다.,"financial planning, goal setting, resource management, deadline, business strategy",event
완전한 소유권을 보유한다.,"ownership, possession, control, authority, rights",event
인지사항이 발생한다.,"awareness, realization, perception, cognition, recognition",event
연구개발을 계속한다.,"innovation, progress, improvement, experimentation, advancement",event
계약이 체결된다.,"agreement, transaction, commitment, negotiation, partnership",event
매수인이 주주로 인정된다.,"recognition, validation, membership, ownership, status",event
분쟁해결을 협력한다.,"협상, 화해, 협력, 중재, 해결",event
부채가 매도인에게 귀속된다.,"assignment, transfer, obligation, liability, ownership",event
3개월이 지난다,"time passing, duration, passage, interval, aging",event
"매도인이 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.","stock sale, transaction, equity transfer, ownership change, investment, divestment",event
최종 매매가격은 제14조의 조정 메커니즘에 따라 결정된다.,"price determination, adjustment, negotiation, contractual process, financial agreement",event
노동법 준수한다.,"법 준수, 규정 이행, 권리 보호, 직장 안전, 준법",event
당사자 합의로 거래종결일 변경이 불가능하다.,"limitation, restriction, contract, negotiation, agreement",event
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.","stock transaction, share transfer, asset sale, ownership change, investment, acquisition",event
계약일이 발생한다.,"contracting, agreement, commitment, initiation, legal event",event
부채가 증가한다.,"debt growth, financial burden, liability, risk increase, economic stress",event
종결확인서를 작성한다.,"documentation, confirmation, completion, verification, record-keeping",event
정보가 신뢰할 수 있다.,"trust, credibility, reliability, validation, assurance",event
사회 구성원들의 복지가 향상된다.,"improvement, welfare, enhancement, social progress, well-being",event
불가항력의 경우 면책된다.,"exemption, liability, force majeure, impossibility, contract law",event
기업이 사회적 책임을 다한다.,"contribution, responsibility, ethics, governance, sustainability",event
제32조가 적용된다.,"enforcement, regulation, application, governance, compliance",event
협력하여 시너지를 낸다,"collaboration, synergy, teamwork, cooperation, partnership",event
통지한다.,"notification, announcement, communication, information delivery, message",event
핵심인력이 회사에 남아 있다.,"retention, loyalty, stability, commitment, workforce",event
브랜드가 존재한다.,"brand presence, recognition, identity, differentiation, marketing",event
통지를 한다.,"notification, communication, announcement, informing, alert",event
"유동부채에는 매입채무, 단기차입금 등이 포함된다.","finance, liabilities, accounting, borrowing, obligations",event
대금이 준비되어야 한다.,"payment, obligation, transaction, finance, arrangement",event
제25조가 존재한다.,"existence, regulation, legislation, provision, governance",event
제4장 거래종결이 시작된다.,"agreement, completion, initiation, transaction, progress",event
등기한다.,"registration, certification, documentation, approval, authorization",event
거래비용을 각자가 부담한다.,"cost sharing, expense allocation, payment responsibility, financial arrangement",event
거래종결이 이루어진다.,"agreement, completion, transaction, settlement, closure",event
계약을 체결한다.,"agreement, negotiation, commitment, partnership, arrangement",event
고객 관계를 원만히 유지한다.,"relationship management, communication, trust building, customer service, satisfaction",event
매매가격에서 부채 증가분을 차감한다.,"deduction, calculation, adjustment, liability, finance",event
세금을 적시에 납부하였다.,"납부, 법규 준수, 의무 이행, 책임, 절차",event
매매주식은 제한 없이 양도된다.,"transaction, transfer, exchange, trading, freedom",event
매매가격이 운전자본 변동에 따라 조정된다.,"가격조정, 자본변동, 거래, 재무관리, 시장반응",event
권리를 포기한다.,"renunciation, waiver, abandonment, surrender, relinquishment",event
"매수인이 매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수한다.","acquisition, transaction, investment, ownership transfer, stock purchase",event
당사자가 합의한다.,"agreement, negotiation, settlement, consensus, cooperation",event
시설의 기능이 정상적으로 유지된다.,"maintenance, operation, functionality, preservation, stability",event
행정사항이 발생한다.,"procedure, administration, management, processing, notification",event
영업일이 된다.,"opening, business, operation, commerce, workday",event
목표 운전자본 대비 실제 운전자본의 차이를 조정한다.,"조정, 차이해소, 목표관리, 자본운용, 효율화",event
통지는 등기우편 또는 이메일로 한다.,"communication, notification, delivery, correspondence, information exchange",event
제48조가 위반된다.,"violation, illegality, infringement, noncompliance, breach",event
지원한다,"application, support, participation, offering, volunteering",event
2025년 4월 1일을 거래종결일로 정한다.,"contract, agreement, scheduling, settlement, appointment, finalization",event
최종 매매가격이 제14조의 조정 메커니즘에 따라 결정된다.,"pricing, negotiation, adjustment, determination, agreement",event
거래가 종결된다.,"closure, completion, agreement, finalization, settlement",event
계약일로부터 90일 후가 된다.,"deadline, time limit, expiration, due date, scheduling",event
법규 위반이 발생하지 않는다.,"compliance, legality, order, regulation, safety",event
수정한다.,"correction, modification, improvement, revision, editing",event
매도인은 거래종결 전에 배당을 실시한다.,"distribution, settlement, transaction, payment, allocation",event
경업금지 조항이 적용된다.,"restriction, regulation, prohibition, compliance, employment law",event
완전한 합의가 이루어진다.,"agreement, consensus, resolution, harmony, settlement",event
청구인이 청구를 한다,"request, application, initiation, demand, submission",event
"증가 시 가격 상향, 감소 시 가격 하향 조정한다.","adjustment, regulation, pricing, fluctuation, modification",event
모든 진술과 보증이 계약 체결일 기준임을 명시한다.,"contracting, declaration, representation, commitment, affirmation",event
주식회사 크사이인베스트의 대표이사가 2025년 1월 1일에 서명한다.,"contract signing, agreement, authorization, leadership, business decision, commitment",event
공개 외 중요계약이 없다.,"disclosure, contract, transparency, agreement, confidentiality",event
임대차계약이 정상적으로 유지된다.,"agreement, continuation, stability, contract, maintenance",event
법규를 준수한다.,"compliance, obedience, regulation, duty, conformity",event
모든 당사자가 자신의 세금을 납부한다.,"납부, 준수, 성실, 책임, 협력",event
운전자본이 증가한다.,"growth, investment, expansion, financial management, resource allocation",event
법규가 존재한다.,"regulation, governance, order, control, restriction",event
완전한 권리가 매수인에게 귀속된다.,"ownership transfer, acquisition, entitlement, rights allocation, legal conveyance",event
충분한 자금 확보했다.,"fundraising, acquisition, preparation, resource gathering, financial security",event
대금이 지급된다.,"payment, transaction, settlement, compensation, transfer",event
제48조를 위반한다.,"violation, infringement, misconduct, illegality, breach",event
시너지가 필요하다.,"collaboration, synergy, cooperation, teamwork, integration",event
본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.,"agreement, regulation, contract, transaction, stipulation",event
서울중앙지방법원이 관할이다.,"jurisdiction, authority, governance, legal system, administration",event
필요서류 인도한다.,"delivery, documentation, transfer, transaction",event
유동부채는 운전자본 계산에 사용된다.,"finance, accounting, calculation, measurement, analysis",event
매수인은 제한 없는 완전한 소유권을 취득한다.,"ownership, acquisition, transfer, rights, possession",event
세무 관련 불이익을 받지 않았다.,"taxation, exemption, compliance, privilege, fairness",event
제90조가 언급된다.,"legal reference, citation, legislation, regulation, law",event
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,"agreement, trust, goodwill, cooperation, partnership",event
조건의 효력이 사라진다.,"expiration, invalidation, termination, cessation, nullification",event
공동비용을 균등하게 분배한다.,"allocation, distribution, sharing, fairness, equity",event
불가항력이 발생한다.,"uncontrollability, inevitability, force majeure, unpredictability, disruption",event
거래종결일 운전자본과 비교하여 조정한다.,"adjustment, comparison, transaction, evaluation, settlement",event
기업의 신뢰도가 높아진다.,"reputation, credibility, trust, reliability, prestige",event
가격이 하향 조정된다.,"reduction, adjustment, change, discount, correction",event
새 이사를 선임한다.,"appointment, election, selection, leadership, administration, transition",event
계약이 완전하게 성립된다.,"합의, 성립, 완성, 체결, 확정",event
매수인을 주주명부에 기재한다.,"registration, recordkeeping, ownership transfer, documentation, shareholder management",event
공정하게 해석한다.,"interpretation, fairness, judgment, evaluation, analysis",event
매수인이 감사를 선임한다.,"appointment, selection, delegation, governance, oversight",event
시설을 유지한다.,"maintenance, management, operation, preservation, upkeep",event
매도인이 조건을 충족해야 한다.,"requirement, obligation, compliance, responsibility, condition",event
운전자본 계산의 기준일은 직전 회계연도 말로 한다.,"accounting, calculation, finance, regulation, standardization",event
매도인이 다음 사항을 진술 보증한다.,"legal assurance, contract, declaration, representation, warranty",event
제6장 일반조항이 시작된다.,"introduction, commencement, transition, opening, initiation",event
서면합의로,"agreement, contract, negotiation, consensus, documentation",event
새 이사 선임한다.,"appointment, selection, decision-making, leadership, management",event
진술과 보증이 해당 시점을 기준으로 한다.,"contract, statement, assurance, timing, legal event",event
각 1부씩 문서를 준비한다.,"preparation, organization, documentation, planning, arrangement",event
개인정보를 보호한다.,"security, protection, privacy, confidentiality, safeguarding",event
서류가 상대방에게 전달된다.,"delivery, communication, exchange, transfer, transaction",event
제31조의 내용이 적용된다.,"application, enforcement, regulation, governance, compliance",event
조건을 포기할 수 있다.,"compromise, sacrifice, concession, flexibility, adaptation",event
기한을 엄수한다.,"punctuality, discipline, responsibility, timekeeping, commitment",event
대한민국 법률을 적용하기로 정한다.,"legal decision, jurisdiction, governance, regulation, authority",event
환경오염이 감소한다.,"improvement, recovery, purification, sustainability, preservation",event
대한민국 법률이 적용된다.,"jurisdiction, governance, regulation, authority, legal system",event
권리를 행사하지 않는다.,"waiver, abstention, inaction, forbearance, relinquishment",event
운전자본이 증가하면 가격을 상향 조정한다.,"adjustment, pricing, cost increase, decision-making, economics",event
계약의 체결에 있어 당사자들이 성실히 협력한다.,"협력, 신뢰, 약속, 성의, 상호작용",event
고용이 승계된다.,"employment transfer, succession, transition, workforce continuity, job security",event
주식매매계약서가 작성된다,"contracting, agreement, transaction, documentation, negotiation",event
상대방의 동의 없이 양도가 불가하다.,"restriction, prohibition, regulation, consent, limitation",event
계약의 신뢰성이 보장된다.,"trust, assurance, reliability, security, agreement",event
제57조가 적용된다.,"legal regulation, enforcement, compliance, governance, rules",event
운전자본 = 유동자산 - 유동부채가 정의된다.,"definition, calculation, accounting, finance, terminology",event
매도인은 거래종결 전 배당을 실시할 수 있다.,"distribution, entitlement, transaction, ownership, rights",event
본 계약 체결일로부터 90일이 경과한다.,"deadline, expiration, contract, time passage, legal event",event
핵심인력이 회사에 계속 근무한다.,"retention, loyalty, commitment, continuity, dedication",event
거래종결일은 당사자 합의로 변경할 수 없다.,"agreement, restriction, finalization, limitation, contract",event
의무를 성실히 이행한다.,"responsibility, diligence, duty, fulfillment, dedication",event
R&D를 계속한다.,"innovation, improvement, progress, experimentation, development",event
지적재산권을 보유한다.,"ownership, rights, protection, control, legal authority",event
적극 협력한다.,"collaboration, cooperation, alliance, partnership, teamwork",event
"매매주식의 기준 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.","valuation, pricing, transaction, agreement, standardization",event
고객과의 신뢰를 쌓는다.,"relationship building, trust, collaboration, rapport, partnership",event
제54조가 서울에서 종결된다.,"termination, conclusion, legal event, finalization, closure",event
규제에 대응하는 책임이 매수인에게 있다.,"책임, 규정 준수, 의무, 거래, 법적 위험",event
매매가격에서 20억을 차감한다.,"discount, deduction, adjustment, negotiation, pricing",event
조건이 있다.,"restriction, limitation, requirement, stipulation, regulation",event
구체적인 매매 조건들이 설명된다.,"contract, negotiation, agreement, transaction, specification",event
면책된다.,"exemption, immunity, absolution, release, acquittal",event
주식회사 오미크론테크가 대상회사가 된다.,"acquisition, merger, corporate event, ownership change, business transaction",event
제54조가 지정된다.,"enactment, legislation, designation, regulation, governance",event
회계에서 일관된 기준을 적용했다.,"consistency, standardization, regulation, compliance, accuracy",event
가격이 상향 조정된다.,"increase, adjustment, inflation, change, regulation",event
중요 소송이 없다.,"resolution, stability, peace, inactivity, calm",event
양 당사자는 본 계약을 체결한다.,"agreement, contract, negotiation, commitment, partnership",event
계약 해석,"legal interpretation, agreement analysis, contract law, meaning determination, dispute resolution",event
자금 운용이 원활해졌다.,"management, efficiency, improvement, optimization, liquidity",event
대리인이 선임될 수 있다.,"delegation, representation, authorization, appointment, substitution",event
차입금이 증가한다.,"borrowing, financing, debt increase, fund raising, liability",event
등기 협력한다.,"collaboration, registration, cooperation, partnership, agreement",event
노동법을 준수한다.,"법률 준수, 규정 이행, 권리 보호, 의무 이행, 규범 준수",event
"매매주식의 기준 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","transaction, pricing, valuation, agreement, finance",event
중재에서 우호적 해결을 우선한다.,"negotiation, compromise, conflict resolution, diplomacy, agreement",event
통지를 등기우편으로 한다.,"notification, delivery, communication, documentation, formal process",event
제5장은 거래종결 후의 사항에 대해 다룬다.,"contract, procedure, follow-up, closure, administration",event
보험 계약을 체결한다.,"contracting, agreement, protection, risk management, financial planning",event
주식회사 뉴파이낸스의 대표이사가 2025년 1월 1일에 서명한다.,"authorization, agreement, contract, leadership, commitment",event
공급계약을 유지한다.,"agreement, continuation, partnership, obligation, business relationship",event
일부가 무효여도 나머지는 유효하다.,"severability, validity, partiality, interpretation, legal principle",event
거래종결일은 본 계약 체결일로부터 정확히 90일 후로 정한다.,"contracting, agreement, scheduling, timing, deadline",event
부채 증가분을 매매가격에서 차감한다.,"deduction, adjustment, negotiation, transaction, settlement",event
실제 운전자본과 목표 운전자본의 차이를 조정한다.,"adjustment, correction, regulation, optimization, management",event
계약에 부속된 부록의 내용이 계약의 효력을 가진다.,"legal validity, contract interpretation, document attachment, enforceability, agreement terms",event
본 계약 체결일이 발생한다.,"agreement, contract, commencement, transaction, initiation",event
각자가 거래비용을 부담한다.,"cost sharing, expense allocation, resource distribution, financial responsibility, transaction handling",event
주식회사 뉴파이낸스와 주식회사 크사이인베스트가 2025년 1월 1일에 계약을 체결한다.,"contract signing, agreement, partnership, negotiation, business deal, collaboration",event
연결재무제표가 포함된다.,"financial reporting, consolidation, accounting, integration, disclosure",event
모든 라이선스가 유효한 상태를 유지한다.,"maintenance, validation, compliance, monitoring, authorization",event
매수인이 대금을 준비해야 한다.,"payment, obligation, transaction, preparation, responsibility",event
하자담보가 거래종결일로부터 1년간 유효하다.,"contract term, warranty, validity, agreement, legal protection",event
배상한다.,"compensation, repayment, restitution, redress, reparation",event
제77조에 정의가 존재한다.,"definition, legislation, regulation, codification, law",event
종결 절차가 제51조에 따라 이행된다.,"legal procedure, enforcement, compliance, termination, regulation",event
청구자가 서면으로 청구한다.,"application, request, submission, documentation, communication",event
임대차계약에 대한 문제가 발생하지 않는다.,"agreement, stability, compliance, harmony, resolution",event
매수인이 책임을 진다.,"liability, obligation, responsibility, assignment, transfer",event
제90조의 성과에 추가조정이 없다.,"decision, regulation, finalization, stability, policy",event
매수인 감사 선임한다.,"appointment, selection, decision-making, governance, responsibility",event
제1장 총칙이 문서의 시작을 알린다.,"beginning, introduction, initiation, preface, opening",event
이는 통상의 영업과정으로 본다.,"business, transaction, routine, commerce, operation",event
기존 브랜드를 사용한다.,"brand loyalty, habitual behavior, preference, repetition, consumer choice",event
자산이 매수인에게 귀속된다.,"transfer, acquisition, allocation, ownership, conveyance",event
배당이 발생한다.,"distribution, allocation, payment, financial event, income",event
계약 당사자는 자신이 제공한 정보가 사실임을 확인한다.,"confirmation, verification, assurance, declaration, authentication",event
매매가격이 부채 변동에 따라 조정된다.,"price adjustment, financial regulation, debt impact, market dynamics, valuation",event
협력한다.,"collaboration, teamwork, partnership, cooperation, alliance",event
권리가 완전하게 이전된다.,"transfer, assignment, ownership, authorization, delegation",event
종결 절차가 진행된다.,"termination, closure, conclusion, finalization, completion",event
적절한 보험을 유지한다.,"protection, risk management, security, preparation, prevention",event
정보가 정확하다.,"accuracy, correctness, reliability, validity, trustworthiness",event
제45조가 있다.,"legislation, regulation, governance, lawmaking, codification",event
중요계약이 공개된다.,"disclosure, announcement, revelation, communication, transparency",event
"""거래종결일""이 제43조에 따라 계약일로부터 90일 후를 의미한다.","contractual deadline, time extension, legal period, agreement term, transaction completion",event
기업의 사회적 책임을 이행한다.,"contribution, obligation, sustainability, ethics, accountability",event
운전자본과 부채 변동이 발생한다.,"financial event, capital movement, debt change, liquidity management, balance adjustment",event
문서를 인도한다.,"delivery, transfer, transaction, handover, exchange",event
2025년 4월 1일이 도래한다.,"arrival, time, change, transition, anticipation",event
합의를 구성한다.,"agreement, negotiation, consensus, collaboration, decision-making",event
제43조의 거래종결일에 종결한다.,"contract completion, transaction closure, agreement termination, legal finalization, settlement",event
협력 강화가 이루어진다.,"cooperation, collaboration, alliance, partnership, unity",event
제3장 진술 및 보증이 시작된다.,"contract, agreement, declaration, assurance, legal process",event
계약이 효력을 발생한다.,"legalization, validation, enforcement, effectiveness, authorization",event
