text_id:ID,original_text,numeric_id,:LABEL
910da3c2d6da0659bd8a1069ab4890029fa77f8b48a90d32bfdba0b238d71981,### 제21조 (부동산) 임대차계약 정상 유지한다.,24,Text
f12deb51844bb30ffa0770529a9410170bbda52c91a59980b03e6d40170c8a40,### 제22조 (지적재산권) 필요 권리 보유한다.,25,Text
1aa2c9c6cfc62bdb26c53a2244ca8de18a5d9201b0e8ead6c39923d41a72c8ae,### 제23조 (양도 제한) 상대방 동의 없이 양도 불가하다.,26,Text
0ba2d612dce0fa1939ee23d0d1954d360dfc1c58cbb9147c07a52977effb2d04,### 제24조 (환경) 환경법규 준수한다.,27,Text
ba8b727e8cfa3a8254861f14ac13a590003126aa0b2ce299662d377b2432b25d,### 제25조 (데이터) 개인정보 보호한다.,28,Text
e8abe84f853d7ef2a28db1a1a9f051d9df754a184957896cee539c473dd28ec6,### 제26조 (종결 전 운영) 통상 영업과정 유지한다.,29,Text
cbf7248b55b2481aa8bd4368991a99356075f3dbe4b49932191dfd0003508985,### 제27조 (정보 제공) 요청 정보 제공한다.,30,Text
1f5b4b2407f58fedd539061b72a46e9d853c7a5b93c84895a91e4ea00f7215ba,### 제28조 (하자담보) 거래종결일로부터 1년간 유효하다.,31,Text
c18ee9796679fe92511466f934d3ba26c44ed7e68f0293ab92177e7323eaf5bc,"### 제29조 (운전자본 기준일) ① 운전자본 계산의 기준일은 ""직전 회계연도 말""로 한다. ② 2024년 12월 31일 기준 운전자본을 목표로 한다. ③ 거래종결일 운전자본과 비교하여 조정한다.",32,Text
3cef5cff3a047519d177f27a3f1226759652b94d6b8299bebdd48e5624e704df,### 제30조 (거래비용) 각자 부담한다.,33,Text
4880b93c63121bdd9b0d31c3d82d187b4e91cc35cf6ada6a7631ada21ecac837,## 제3장 진술 및 보증,34,Text
661c0336ef7c975d96d4e26bfe345f2e2989c762e4b98c03260438a9272c8bfc,### 제31조 (매도인 진술) 다음 사항을 진술 보증한다.,35,Text
343ef13fab6065d23fd7eb155fa75a97c384ed72b0d3bc7855b98355cf6f0e7a,### 제32조 (소유권) 완전한 소유권 보유한다.,36,Text
c2fb5ee25d8d3dc9599cba320bea389daea0b8b2f118af18e963435c58d0a057,### 제33조 (재무제표) 재무제표 정확하다.,37,Text
5309d16e9074e4731c055b32003c1a2dafe6b21f291d9ccb514892207799606b,### 제34조 (부채) 공개 외 중요부채 없다.,38,Text
9b68b77d0240958f0fb872bff261f7c7c5515fd059fd12a97f37359890c9d71f,### 제35조 (소송) 중요 소송 없다.,39,Text
5d003640dc0d28b4bd08e617e4926de2b2404456e8c9bb2a3be72cd610610a8f,### 제36조 (계약) 계약 성실 이행한다.,40,Text
38ee8e48c0e18662d9b47b7729fda7f7add92a318579fd97129122287e13e8be,### 제37조 (법규) 법규 준수한다.,41,Text
3c968e74202b8de5a59155ef322bb53cc243f0a22ea2c6d098a5e300fef99a10,### 제38조 (세무) 세금 적시 납부했다.,42,Text
ef20af8762d98d0101b140c3fe5d6c4af1109dcb65033b3cefd5599b2d8dc1c0,### 제39조 (노동) 노동법 준수한다.,43,Text
d5e450e4ca1489e140948d77f234e1195ada91f4e628b813ce373b4d457e84a7,### 제40조 (자산) 자산 양호하다.,44,Text
d0021c1c099d6d46fbf37c6c15a49737cf449430938c34357893d7701b002bd8,### 제41조 (중요계약) 공개 외 중요계약 없다.,45,Text
b71bd07c3067b290135f68661cff0b461e742c7a206dd3b7bbbbcb4b3d5f000a,### 제42조 (매수인 진술) 권한 보유한다.,46,Text
30a6dca7784797aaf6d91aae55fbbfa796a78552dd4b8fa42b8a328d225ec187,### 제43조 (거래종결일) ① 거래종결일은 본 계약 체결일로부터 정확히 90일 후로 한다. ② 2025년 4월 1일을 거래종결일로 한다. ③ 당사자 합의로 변경 불가하다.,47,Text
fb9a6d04f051f5438c7a6f845c2946687f3dfb10ef10d895143db27958eff6db,### 제44조 (자금) 충분한 자금 확보했다.,48,Text
5baf11d2580dd2a7c0156c55c37a3ea8e895aa8f96edc5ba6f04d24098902118,### 제45조 (제한) 인지 사항 제외된다.,49,Text
ea825893aec24b7dc5e53ec3202e29d8596915ddc9936b2c126f0c25cc01cd50,### 제46조 (정보) 정보 정확하다.,50,Text
c3860fa399fbde1cdd093d24508108765521ccc54b745d8efe793d1c99d4bcf0,### 제47조 (변경) 변경 시 통지한다.,51,Text
9f1a145578e9ff4f9bf8a2856a1e4311eba2c17b02560c7c8e49987ff0b8ffea,### 제48조 (위반) 위반 시 배상한다.,52,Text
6529de1f9cb245782dc58c2348a885afe37164573142f3e4faed2dcabcf4415c,### 제49조 (회계) 일관된 기준 적용했다.,53,Text
d45ccdbd41226a89a038b182e9c0e88f6e22e3c14769966cf9b1b5f37008aa0d,### 제50조 (예측) 합리적 예측이다.,54,Text
dad4ef248de3cfd31070402e12fa80508a2342b1fda621a845664f61c2b62a31,## 제4장 거래종결,55,Text
23a2409b8bebfa5b01ef8fa118d665f7fb72176ac4280ef35354ec4948077efe,### 제51조 (종결 절차) 제43조의 거래종결일에 종결한다.,56,Text
db736ac973c42fcfbeae07c03c1db44254510f15c57cfb3c4080122895bc3807,### 제52조 (전제조건) 진술보증 정확해야 한다.,57,Text
43a6e8d4c81b2a13d7679c93937851a6cfd1f73e138c0a5b59f33f4330380708,### 제53조 (매도인 조건) 대금 준비되어야 한다.,58,Text
69fb1bbd1ac1fad6cceec30619d961eecdfb424ef67eaf2d217e89deb4354ad0,### 제54조 (장소) 서울에서 종결한다.,59,Text
078efb12ed13d106c3a9b6f019917439cc66014bd7353bdff9c39e4b79b92b41,### 제55조 (서류) 필요서류 인도한다.,60,Text
48929fce3267de11a385f939c1554394947f6a8966f8f4d579d8aaa63399e42c,### 제56조 (임원) 새 이사 선임한다.,61,Text
ac2f014e1fce58a04183ac4b1e43f4b20248bf25e1baaffc81c3af6a2326c465,### 제57조 (권리 이전) 완전한 권리 이전된다.,62,Text
ad1760648634a603fd3c920e9180d9053b8fa9c093573cd9e63cd1ec30e0a34c,### 제58조 (확인서) 종결확인서 작성한다.,63,Text
cc13a1f944285643b8bcf8c7f6caea47a3de6622c0270258169b52ce031c59d1,### 제59조 (주주명부) 매수인 기재한다.,64,Text
b9abf5576585338e97e8e07884820e222218db5dcde3cf89b83f677130a6930e,### 제60조 (경영권) 경영권 이전된다.,65,Text
9e9df5182a557ff05e04599c88da18664470622714f0fe922270a53dcbfb366c,"### 제61조 (부채 조정) ① 부채 증가분은 매매가격에서 차감한다. ② 특히 차입금 증가는 ""2배수""로 차감한다. ③ 예: 차입금 10억 증가 시 20억 차감한다.",66,Text
3876b561a71fc127d0f45160bbde5a2c981c1ee9dd4bb3588165706ab29f182e,### 제62조 (불이행) 불이행 시 배상한다.,67,Text
36c5ab1fd2a2d8018810ccd9693a620da556c9bbc867039994f52894f303f745,### 제63조 (포기) 조건 포기 가능하다.,68,Text
583fffe15a6bea6133c413c6058cb8ad80b9d4f5bb405ba7d49f953027b44151,### 제64조 (협력) 행정사항 협력한다.,69,Text
495b02c2743ceb9e46499da3337856c032c28b90b5e003f235423758188ca0e0,### 제65조 (계좌) 계좌정보 통지한다.,70,Text
f1a347b8dcf41118bec1508fe1fca41af3bb0a17e0c0682a15a2e5d2603623bb,### 제66조 (세금) 각자 부담한다.,71,Text
c70fac934a9105c136c587cdf4c2db01997ae00b712f3e56e4a40dcad6f037af,### 제67조 (등기) 등기 협력한다.,72,Text
f09ccef65e4061498bc070193b92b3275f4680af1d217a964f15b8579ddaca37,### 제68조 (직원) 고용 승계한다.,73,Text
f5e173d3c1c6ea0e0dde0cb3f055ea137f644421aa8d287cefdd4d702e58a11f,### 제69조 (감사) 매수인 감사 선임한다.,74,Text
d08ac909d0e0c5b624485c0ca2aa51881e60e70fdfc803cef490a53c74b15c63,### 제70조 (문서) 문서 인도한다.,75,Text
b8c7efb5da30df7b3f95f29d6b963a29e571066dc3b86085d4ae5b92837d898e,## 제5장 거래종결 후 사항,76,Text
9ed6e9402faa924e346743cd74c358b63e8d53f28cce903cabc0005ade199460,### 제71조 (지원) 3개월 지원한다.,77,Text
0f28c3b662309299108faef0b5b2b30229c64e321ef1514ec3a231362f8de8a5,### 제72조 (배상한도) 매매대금 20%로 제한한다.,78,Text
2e0949f6fbcb5ee84eb17a2e73d96f246069fb7dab988e3cfa110c03c2a1d624,### 제73조 (면책) 인지사항 면책된다.,79,Text
d99a1ddfeffec7f4b7ee9bd81696b2eda95fa434f325a4fa853bad8cb30ca749,### 제74조 (협력 강화) 적극 협력한다.,80,Text
3537197be1fff676cd0b99f6e271b86e1cc4a057100a29c8d6b7a11067ec523d,### 제75조 (청구) 서면 청구한다.,81,Text
8c281073b152761ac4a9bbc98275f8b18f7de92cbd877d090199c153a694527c,### 제76조 (상계) 손해배상 상계 가능하다.,82,Text
26e8fd43e5e1c4415a36f47c21811668a6e47cbee1a0402f4b2924b79051eab7,"### 제77조 (운전자본 정의) ① 운전자본 = 유동자산 - 유동부채 ② 유동자산: 현금, 매출채권, 재고자산 등 ③ 유동부채: 매입채무, 단기차입금 등 포함",83,Text
99254e85b34ae3fd1bd0f0a427d139794abd2380c85ff830764a09c1f8922130,"### 제78조 (추가발견) 자산은 매수인, 부채는 매도인 귀속된다.",84,Text
01cc8ecb33b792ffadfc9a7bc3982e79794877884b8f2934e264050f728097d4,### 제79조 (브랜드) 기존 브랜드 사용한다.,85,Text
4fdc1b282a857de7c4d2c3a2374d3fe1a4518fd7810b73173f58b66dd57865aa,### 제80조 (배당) 기존 배당 매도인 귀속된다.,86,Text
193f19d78525ec11efe27c45d5b65dd4b341eec8b762c861981d34a5dbf6db29,### 제81조 (연결) 연결재무제표 포함된다.,87,Text
d1c1035070d47ef13a2302785ec8854f6f261f3dcccf3c21fc51195b2027744b,### 제82조 (시너지) 시너지 위해 협력한다.,88,Text
e6fe8fc78344db63411ab33b889fd3bf86211df06f05a0d6d5f47318224e4efd,### 제83조 (비밀) 영업비밀 보호한다.,89,Text
693de8e1d59f394ac383b2b3d7d2ed44875c537938ff93c6af2f654a0d111806,### 제84조 (공급) 공급계약 유지한다.,90,Text
401b313930fffffca64b590e557438ceda2dcaa0618f6a28f794d51dd5065901,### 제85조 (R&D) 연구개발 계속한다.,91,Text
798447bf05920d432b30be38eef5d712342ae7963eed47bb543dfd296398371f,### 제86조 (CSR) 사회책임 다한다.,92,Text
158fc15b3582a7731b6b01c6884d9331a75c6b02197fad30aaaa9366130ad3a0,### 제87조 (규제) 규제대응 매수인 책임이다.,93,Text
ae1b5b886e4377f6887eb23877c0c7a09a6c6dc0f815af92fb87c5cf7ba168bd,### 제88조 (시설) 시설 유지한다.,94,Text
8d5a425fcc40ac03d912f42db9b8d2debc72f296ed9dd52e445193a1c0b798db,### 제89조 (분쟁) 분쟁해결 협력한다.,95,Text
e97a3a5f71d9165f480990f56fa97ea53aca078605a1c025927114b0b37b1515,### 제90조 (성과) 추가조정 없다.,96,Text
4e56e06be9c6149c2ceb468b8e7149a3481a4d1fb835a17ef5be205ea4223e04,## 제6장 일반조항,97,Text
57b19fafcb64fc587c760680ffa4a90e3ead890c396238a62ad72563ed6b1698,### 제91조 (통지) 등기우편 또는 이메일로 한다.,98,Text
c9561ff895436aaab0deef56cd9a8c6bff968452015959148ed8b8ce00c4301c,### 제92조 (거래종결 전 행위) ① 매도인은 거래종결 전 배당을 실시할 수 있다. ② 배당 재원은 차입금으로 조달 가능하다. ③ 이는 통상의 영업과정으로 본다.,99,Text
abaf8d064f5f3dac4e4c061655bcb1bd5152ced4a754248487f57333134fdb32,### 제93조 (준거법) 대한민국 법률 적용한다.,100,Text
b4a53e73938884d8736c70a4bbc51eeb9be74cf2f5dd662aa8885e37b4247bdc,### 제94조 (관할) 서울중앙지방법원 관할이다.,101,Text
cddb5063669d0221ab8ac7e02ba1174e53ff99bb6c6e00cfb0f9eaff83663482,### 제95조 (중재) 우호적 해결 우선한다.,102,Text
6b7ca75a6e55f73576a223e0fe17bf5f62e9e750861456b361bf2e3d691b0132,### 제96조 (수정) 서면합의로 수정한다.,103,Text
fbe7aa051a1bafa35e26c4bbf0fa8e1e9f129fb11007aad243513e668a5377dc,### 제97조 (분리) 일부무효여도 나머지 유효하다.,104,Text
50b71fb50939904dedc019f5b5affc7f62d219abaa303d0170a112db98f406e9,### 제98조 (포기) 불행사가 포기 아니다.,105,Text
6f9e26e2793dc3a43eef75a4d12288f5106a08d668a596e96e7f91d01fd66bc9,### 제99조 (완전합의) 완전한 합의 구성한다.,106,Text
8ec3d88a3c3cce5f7213dcb99186c76da6bf08a6266563b3096f8386d17de873,### 제100조 (언어) 한국어본 우선한다.,107,Text
0e93824466f881be12158baf1821623840b123cdabd001ce3b9b04670ed2206a,### 제101조 (부록) 부록도 계약 일부이다.,108,Text
d2b77c988009540ba4f1d6a9e9053518bec4f29837a0ddb8f35ea4742e36b6cb,### 제102조 (보관) 각 1부씩 보관한다.,109,Text
1579f8d71e05f7f03cb3c05431baf9b28defddea50d25ac3d7ffb19819155919,### 제103조 (대리) 대리인 선임 가능하다.,110,Text
c215ead0131a5a0e85f4dd5653371351a0ac0b8668b372930ccc4078a402102a,### 제104조 (성실) 성실히 이행한다.,111,Text
854fd8a03b8be2cbe03654e6d74105c1d372bb9af7008980120776f42e6cad65,### 제105조 (불가항력) 불가항력 면책된다.,112,Text
4463f8e2914387594abc0c8b573c40b310699f3593579c01446790c11bd8f0da,### 제106조 (해석) 공정하게 해석한다.,113,Text
84d01e48e52ef52b8355bfe70e408b758b1220e41ed3cc790b0b9421ec176edb,### 제107조 (기한) 기한 엄수한다.,114,Text
4dfa75e9c7534f958dc3d75f6fea17cf6a365e11967944eb99e29c0f47855e97,### 제108조 (비용) 공동비용 균분한다.,115,Text
ff6a7660648aac4e1d3a6d18fb94ae80001d0961b8b690e58cbf6793fa1e7467,### 제109조 (추가보장) 합리적 추가보장 제공한다.,116,Text
e20ff337027bf0d75eca4e0aa884bafe62d5b695c6096a2004d76933e8aeefc7,### 제110조 (서명) 아래와 같이 서명한다. --- **2025년 1월 1일** **매도인: 주식회사 뉴파이낸스** 대표이사: _________________ (인) **매수인: 주식회사 크사이인베스트** 대표이사: _________________ (인),117,Text
