Name,Type
"문서, 이메일, 기타 서면 형태가 있다",Event
제93조의 준거법을 결정한다,Event
서면 합의가 이루어진다.,Event
매도인은 다음 사항을 진술한다.,Event
대금조정을 진행한다.,Event
보험에 의한 위험 보장이 가능하다.,Event
모든 거래 과정은 투명하게 진행된다.,Event
관할이 규정된다.,Event
제5장 거래종결 후 사항이 규정된다.,Event
손해배상액을 상계할 수 있다.,Event
지적재산권이 필요한 상황이 존재한다.,Event
상계가 발생한다.,Event
양 당사자가 성실히 협력한다.,Event
데이터와 관련된 활동을 수행한다.,Event
계약을 체결했다.,Event
공개 정보이다.,Event
분쟁이 발생한다.,Event
불가항력이 발생한다.,Event
양 당사자가 본 계약의 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
"""적시""의 정의는 ""일반조항""에만 적용된다.",Event
매수인이 진술보증의 제한에 관한 사항을 인지한다.,Event
재무제표는 정확하다.,Event
"매수인이 대상회사 발행 보통주식 12,000,000주를 매수한다.",Event
라이선스가 발급된다.,Event
통지 기한이 정해져 있다,Event
"매매주식의 총 매매가격은 금 일천이백억원(₩120,000,000,000)으로 한다.",Event
모든 정보는 최선을 다해 준비되었다.,Event
기존 배당이 있다.,Event
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.",Event
면책된다,Event
매도인 지정 계좌로 송금한다.,Event
중재가 이루어진다.,Event
환경 법규를 준수한다.,Event
제7조의 적시 통지를 하지 못한 경우,Event
"매도인이 보유한 대상회사 발행 보통주식 12,000,000주를 매수인에게 매도한다.",Event
매도인과 매수인이 계약서에 서명한다.,Event
계약을 성실히 이행하고 있다.,Event
진술보증 위반 관련 통지를 놓친 경우,Event
매수인은 거래 전 언제든지 정밀 실사를 수행할 수 있다.,Event
정보 제공 요청이 들어온다.,Event
매수인이 어떤 사항을 인지한다.,Event
매도인이 매수인에게 진술과 보증을 제공한다.,Event
부채가 추가로 발견된다.,Event
예측은 합리적 가정에 기초한다.,Event
자산은 양호한 상태이다.,Event
연구개발을 계속한다.,Event
당사자 간의 모든 합의가 본 계약에 포함된다.,Event
"매매주식의 총 매매가격을 금 일천이백억원(₩120,000,000,000)으로 정한다.",Event
부동산과 관련된 다른 절차도 정상적으로 진행된다.,Event
매도인에 대한 통지는 등기우편으로만 유효하다.,Event
필요한 지적재산권을 보유하고 있다.,Event
주식매매계약서가 작성된다.,Event
주식회사 람다홀딩스의 대표이사가 2025년 1월 1일에 서명한다,Event
고용을 승계한다.,Event
상대방이 문서를 받는다.,Event
매매주식의 매매와 관련한 당사자 간에 합의가 있다.,Event
통지 불이행 시 관련 권리를 행사할 수 없다.,Event
상대방 동의 없이 권리의무를 양도한다.,Event
거래 구조가 결정된다.,Event
통지 기한은 엄격히 해석된다.,Event
규제 대응은 매수인 책임이다.,Event
기한을 엄수한다.,Event
제7조의 적시 통지를 하지 못한 경우 관련 권리가 자동 소멸한다.,Event
매도인은 다음 사항을 보증한다.,Event
기존 배당이 매도인에게 귀속된다.,Event
거래종결일이 발생한다.,Event
직원 고용을 승계한다.,Event
나머지는 유효하다.,Event
완전한 합의를 구성한다.,Event
재무제표가 정확하다.,Event
주식회사 카파벤처스의 대표이사가 2025년 1월 1일에 서명한다,Event
제99조가 완전 합의에 대해 규정한다.,Event
주식회사 카파벤처스와 주식회사 람다홀딩스가 계약 당사자가 된다,Event
매도인은 3년간 경쟁 사업을 영위하지 않는다.,Event
제93조는 준거법이 대한민국 법률임을 규정한다.,Event
면책된다.,Event
적극적으로 경영을 지원한다.,Event
진술보증 관련 사항은 특별조항으로 분류된다.,Event
모든 라이선스가 유효하게 유지된다.,Event
거래 비용이 발생한다.,Event
부록이 계약서에 포함된다.,Event
주식 소유권이 이전된다.,Event
매도인 지정 계좌로 매매대금을 송금한다.,Event
매수인의 진술보증이 정확하다.,Event
주식 양도가 완료된다,Event
전제조건을 포기할 수 있다,Event
매매대금을 현금으로 지급한다.,Event
주식회사 뮤테크놀로지가 대상회사가 된다,Event
통지를 불이행한 당사자는 관련 권리를 행사할 수 없다.,Event
인지한 사항이 있다,Event
매매주식이 제한 없이 양도된다.,Event
매수인이 감사를 선임한다.,Event
권리를 포기한 것으로 간주되지 않는다.,Event
진술 및 보증에 관한 내용을 설명하는 장이 시작된다.,Event
세금을 적시 납부했다.,Event
해당 사항은 진술보증에서 제외된다.,Event
이전의 경영권 보유자가 경영권을 상실한다.,Event
"서면은 문서, 이메일, 기타 서면 형태를 포함하는 것으로 정의된다.",Event
주식회사 카파벤처스와 주식회사 람다홀딩스가 2025년 1월 1일에 계약을 체결한다.,Event
전환 지원이 3개월간 제공된다.,Event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
규제가 발생한다.,Event
진술보증 위반에 대한 책임이 2년간 유효하다.,Event
중요 부채가 공개되었다.,Event
자산이 검사 또는 평가를 받는다.,Event
일부가 무효로 판명된다.,Event
서면으로 청구한다.,Event
비밀정보 보호 의무에 예외가 인정된다.,Event
"하자담보 관련 사항(제29조, 제73조)도 특별조항이다.",Event
계약이 체결된다.,Event
제75조가 제정된다.,Event
요청 정보를 신속히 제공한다.,Event
손해를 배상한다.,Event
의무가 충실히 수행된다.,Event
관련 권리가 자동 소멸한다,Event
거래가 이루어진다.,Event
진술보증이 정확해야 한다.,Event
모든 정보가 최선을 다해 준비되었다.,Event
종결 장소를 정한다.,Event
추가 조정이 없다.,Event
모든 거래 과정은 공정하게 진행된다.,Event
매수인이 주주로 인정된다.,Event
매매주식은 어떠한 제한도 없는 상태이다.,Event
제4장 거래종결이 시작된다.,Event
대한민국의 은행이 정상 영업한다,Event
공동비용을 균분한다.,Event
"매도인이 대상회사 발행 보통주식 12,000,000주를 매수인에게 매도한다.",Event
시너지를 위해 협력한다.,Event
매수인에 대한 통지는 이메일로 가능하다.,Event
3개월간 지원한다.,Event
특별한 사정이 있는 경우 기간을 연장할 수 있다.,Event
개인정보보호법을 철저히 준수한다.,Event
주식매매계약서를 작성한다.,Event
법령상 요구 또는 상대방 동의 시 예외로 한다.,Event
대리인을 선임할 수 있다.,Event
매매주식의 완전한 소유자가 된다.,Event
제2장 매매조건이 제시된다.,Event
공개된 것 외 중요 부채가 없다.,Event
전제조건을 포기할 수 있다.,Event
전환 지원을 시작한다.,Event
보험 계약이 체결되었다.,Event
의무를 불이행한다.,Event
거래종결이 30일 내에 이루어진다.,Event
진술보증 관련 사항(제31조-제50조)은 '특별조항'으로 분류된다.,Event
문서를 인도한다.,Event
수정한다.,Event
거래가 종결되기 전이다.,Event
제106조를 공정하게 해석한다.,Event
각자가 세금을 부담한다.,Event
공개된 것 외 중요 계약이 없다,Event
각 1부씩 보관한다.,Event
운전자본을 조정한다.,Event
서면이 된다,Event
매수인은 정밀 실사를 수행할 수 있다.,Event
공급망을 유지한다.,Event
기간을 연장할 수 있다.,Event
인지한 사항이 면책된다.,Event
매매대금은 거래종결일에 전액 현금으로 지급한다.,Event
거래종결 후 운전자본을 조정한다.,Event
통지 기한은 엄격히 해석된다,Event
매수인을 주주명부에 기재한다.,Event
모든 거래 과정이 투명하게 진행된다.,Event
"매수인이 매도인으로부터 대상회사 발행 보통주식 12,000,000주를 매수한다.",Event
매도인이 다음 사항을 진술하고 보증한다.,Event
본 계약에서 필요한 제반 사항을 규정한다.,Event
일부가 무효인 경우에도 나머지는 유효하다.,Event
제19조의 적시 정의가 일반조항에만 적용된다.,Event
거래종결 후 계약 위반이 발생한다.,Event
각 1부씩 준비한다.,Event
제68조가 적용된다.,Event
매도인에게 귀속된다.,Event
각 당사자가 거래 비용을 부담한다.,Event
누군가가 주식을 매매한다,Event
2025년 1월 1일이 도래한다.,Event
매매주식의 완전한 소유권을 매수인에게 이전한다.,Event
배상 한도가 매매대금의 25%로 제한된다.,Event
매수인은 거래 후 언제든지 정밀 실사를 수행할 수 있다.,Event
관련 법규가 존재한다.,Event
각자 세금을 부담한다.,Event
등기에 협력한다.,Event
양 당사자는 거래종결 후 일정 기간 동안 비밀유지 의무를 부담한다.,Event
매수인은 진술한다.,Event
매수인을 지정한다.,Event
영업비밀을 보호한다.,Event
진술보증 위반에 대한 책임이 거래종결일로부터 2년간 유효하다.,Event
불가항력은 면책된다.,Event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.",Event
중요 계약이 공개되었다,Event
통지 시스템이 신속한 의사소통을 보장한다.,Event
기존 권리자의 권리 행사가 불가능해진다.,Event
대금조정이 이루어진다.,Event
제94조는 관할을 규정한다.,Event
등기가 이루어진다.,Event
신속한 의사소통을 보장한다.,Event
협력한다.,Event
특별조항 관련 통지는 반드시 등기우편으로 해야 한다.,Event
거래종결일이 도래한다.,Event
"""적시""란 별도 정의가 없는 한 3영업일 이내를 의미한다.",Event
그 사람은 매매주식의 완전한 소유자가 된다,Event
각자 비용을 부담한다.,Event
진술보증 위반 시 손해를 배상한다.,Event
특별조항은 별도의 통지 규정을 따른다.,Event
영업일이 된다,Event
자금을 확보했다.,Event
대금이 준비되어야 한다.,Event
특별조항의 범위를 별도로 정한다.,Event
감사가 선임된다.,Event
정보가 정확하다.,Event
보상을 청구한다.,Event
양도가 허용되지 않는다.,Event
제93조가 존재한다,Event
매매주식은 양도된다.,Event
계약 당사자가 상대방 동의 없이 권리와 의무를 양도할 수 없다.,Event
매수인은 매매대금을 매도인이 지정한 계좌로 송금한다.,Event
모든 거래 과정이 공정하게 진행된다.,Event
부록도 계약의 일부이다.,Event
주식을 매수한다.,Event
손해배상 책임이 발생한다.,Event
필요 서류를 준비한다.,Event
법적 책임을 면할 수 있다.,Event
각 당사자가 중요한 사항 발생 시 상대방에게 적시에 통지한다.,Event
연결재무제표에 포함된다.,Event
제공 정보가 정확하다.,Event
청구권이 소멸한다,Event
통지의 구체적인 방법은 관련 조항에 따른다.,Event
시설이 노후된다.,Event
권리를 행사하지 않는다.,Event
CSR을 실천한다,Event
필요시 조항을 보완한다.,Event
통지의 구체적 방법은 관련 조항에 따른다.,Event
본 계약은 매도인의 보통주식 매도와 매수인의 매수를 위한 제반 사항을 규정한다.,Event
본 계약의 조항이 일반조항과 특별조항으로 구분된다.,Event
서울중앙지방법원이 관할이다.,Event
거래종결은 계약일로부터 30일 내 이루어진다.,Event
진술보증 위반 관련 통지를 놓친 경우 청구권이 소멸한다.,Event
본 거래가 단순 주식 양도 방식으로 진행된다.,Event
문서를 작성한다.,Event
부채는 매도인에게 귀속된다.,Event
세금이 발생한다.,Event
제79조가 존재한다.,Event
부채가 귀속된다.,Event
다른 언어본보다 한국어본이 먼저 적용된다.,Event
배상액이 매매대금의 25%를 초과하지 않는다.,Event
경영을 적극적으로 지원한다.,Event
노동 관련 분쟁이나 처벌을 예방할 수 있다.,Event
핵심 임직원이 회사에 근무한다.,Event
변경 사항이 발생하면 즉시 통지한다.,Event
중요한 소송이 없다.,Event
변경 사항이 발생한다,Event
계좌 정보를 통지한다.,Event
새로운 경영권 보유자가 경영을 담당하게 된다.,Event
제86조가 사회적 책임을 다한다는 내용을 규정한다.,Event
권리의 불행사가 권리의 포기를 의미하지 않는다.,Event
규제 대응이 매수인의 책임이다.,Event
거래가 종결된다.,Event
즉시 통지한다,Event
등기우편으로만 통지가 유효하다.,Event
모든 권리가 완전히 이전된다.,Event
해당 사건은 서울중앙지방법원에서 심리된다.,Event
각 당사자는 중요한 사항 발생 시 상대방에게 적시 통지해야 한다.,Event
제6장이 일반조항에 대해 규정된다.,Event
매도인은 전제조건을 충족한다.,Event
모든 계약을 성실히 이행 중이다.,Event
우호적 해결을 우선한다.,Event
매매대금을 확보했다.,Event
대한민국 법률에 따른다,Event
세무 관련 의무를 정상적으로 이행했다.,Event
제106조가 있다.,Event
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
행정 사항이 발생한다.,Event
운전자본 등의 변동에 따른 대금조정을 별도 합의에 따른다.,Event
매수인 주식회사 람다홀딩스의 대표이사가 서명한다.,Event
양 당사자가 본 계약을 이행한다.,Event
추가 조정은 없다.,Event
필요가 발생한다.,Event
진술보증을 위반한다.,Event
서명한다.,Event
2025년 1월 1일에 계약일자가 지정된다,Event
거래종결일이 된다,Event
노동법규를 준수한다.,Event
매매대금은 거래종결일에 전액 현금으로 지급된다.,Event
지명 이사를 선임한다.,Event
이메일로 통지가 가능하다.,Event
기존 브랜드를 사용한다.,Event
소송이 없다.,Event
"""적시""는 별도 정의가 없는 한 3영업일 이내를 의미한다.",Event
기한이 도래한다.,Event
권리의무를 양도할 수 있다.,Event
제공 정보는 정확하다.,Event
종결 확인서를 작성한다.,Event
시설이 정상적으로 운영된다.,Event
영업일은 대한민국의 은행이 정상 영업하는 날로 정의된다.,Event
주식회사 람다홀딩스가 주식회사 뮤테크놀로지의 지분을 매수한다.,Event
계좌가 생성된다.,Event
종결 장소가 서울로 정해진다.,Event
매수인에게 통지를 보내야 한다.,Event
양 당사자는 거래종결 후 일정 기간 동안 경업금지 의무를 부담한다.,Event
비밀이 유지된다.,Event
본 계약은 대한민국 법률에 따라 해석된다.,Event
법령상 요구 또는 상대방 동의 시 비밀정보 보호의 예외가 인정된다.,Event
수정은 서면 합의로 이루어진다.,Event
운전자본 등의 변동이 발생한다.,Event
성과가 발생한다.,Event
매도인에게 통지를 보내야 한다.,Event
공동비용이 발생한다.,Event
핵심 임직원의 근무 유지를 위해 노력한다.,Event
부동산 관련 계약은 정상적이다.,Event
주식회사 카파벤처스가 주식회사 뮤테크놀로지의 지분을 매도한다.,Event
제품이나 서비스의 공급이 원활하게 이루어진다.,Event
서울중앙지방법원이 관할 법원으로 지정된다.,Event
적절한 보험이 유지되고 있다.,Event
보상 청구가 서면으로 이루어진다.,Event
양 당사자가 본 계약을 체결한다.,Event
본 거래는 단순 주식 양도 방식으로 진행된다.,Event
거래종결이 이루어진다.,Event
연결재무제표가 작성된다.,Event
분쟁 해결에 협력한다.,Event
각 당사자는 본 계약과 관련하여 취득한 비밀정보를 보호한다.,Event
관련 법규를 준수한다.,Event
특별조항과 관련된 통지가 필요하다.,Event
법령상 요구 또는 상대방 동의가 있다.,Event
계약상 허용되지 않는다.,Event
라이선스가 유효하게 유지된다.,Event
부록이 계약의 일부가 된다.,Event
거래가 진행된다.,Event
권리를 포기한 것은 아니다.,Event
본 계약의 조항은 '일반조항'과 '특별조항'으로 구분된다.,Event
매도인은 거래종결일에 매매주식의 완전한 소유권을 매수인에게 이전한다.,Event
매매대금은 전액 현금으로 지급한다.,Event
매도인 주식회사 카파벤처스의 대표이사가 서명한다.,Event
특별한 사정이 있는 경우,Event
상대방의 동의를 받는다.,Event
필요 서류를 인도한다.,Event
경영권이 이전된다.,Event
특별조항의 범위는 별도로 정한다.,Event
전제조건이 존재한다,Event
사회적 책임을 다한다,Event
공정하게 해석한다.,Event
공급망이 안정적으로 운영된다.,Event
중요 계약이 공개된 것 외에는 없다.,Event
합리적 가정이 선행된다.,Event
자산은 매수인에게 귀속된다.,Event
한국어본이 우선한다.,Event
매도인은 거래종결일로부터 3년간 경쟁 사업을 영위하지 않는다.,Event
서울에서 종결한다.,Event
자산이 귀속된다.,Event
"이 정의는 ""일반조항""에만 적용된다.",Event
종결이 확인된다.,Event
대리인이 대리 행위를 할 수 있다.,Event
자산이 추가로 발견된다.,Event
시설을 유지한다.,Event
성실히 이행한다.,Event
협력 당사자들이 행정 사항에 협력한다.,Event
시너지가 발생한다.,Event
본 계약이 체결된다.,Event
배상 한도를 매매대금의 25%로 제한한다.,Event
매수인은 완전한 권한을 보유한다.,Event
진술보증 및 하자담보 관련 사항이 특별조항으로 분류된다.,Event
우선한다,Relation
유지된다,Relation
지급한다,Relation
체결일자이다,Relation
지급된다,Relation
근무를 유지하도록,Relation
규정하다,Relation
사용한다,Relation
보완된다,Relation
전제조건,Relation
본 계약을 체결한다,Relation
관련 권리를 행사할 수 없다,Relation
연장할 수 있다,Relation
이전한다,Relation
중요한 사항 발생 시 적시 통지해야 한다,Relation
지명한다,Relation
가능한 방법은,Relation
예외로 한다,Relation
납부되었다,Relation
법규가 적용된다,Relation
이루어지다,Relation
이행되고 있다,Relation
보장하다,Relation
때문에,Relation
이전,Relation
진술하고 보증한다,Relation
정밀 실사를 수행할 수 있다,Relation
지원 강화를 규정한다,Relation
의미한다,Relation
이다,Relation
상계할 수 있다,Relation
계약을 체결한다,Relation
양도된다,Relation
의무로 규정된다,Relation
준수된다,Relation
균분된다,Relation
보호한다,Relation
송금된다,Relation
매도인이다,Relation
준비되었다,Relation
총 매매가격이 정해져 있다,Relation
존재하지 않는다,Relation
이전에,Relation
조정된다,Relation
따르다,Relation
부담한다,Relation
면책된다,Relation
양호한 상태이다,Relation
구분된다,Relation
유효하다,Relation
의미하지 않는다,Relation
금액이 정해져 있다,Relation
본 계약을 이행한다,Relation
정보를 통지한다,Relation
포기할 수 있다,Relation
준거법으로 지정하다,Relation
선임된다,Relation
선임 가능하다,Relation
매도한다,Relation
귀속된다,Relation
구성한다,Relation
취득된다,Relation
청구된다,Relation
진행된다,Relation
하지 못하면,Relation
규정한다,Relation
공개된 것 외에 존재하지 않는다,Relation
이루어진다,Relation
무효여도,Relation
해석된다,Relation
구축하다,Relation
기초한다,Relation
이전된다,Relation
분류된다,Relation
유효한 방법은,Relation
노동법규를 준수한다,Relation
동시에,Relation
보유한다,Relation
해야 하는 방법은,Relation
감사를 선임한다,Relation
준수한다,Relation
is participated by,Relation
인지하다,Relation
제한된다,Relation
결과로,Relation
제공된다,Relation
사업자등록번호를 가진다,Relation
따른다,Relation
경쟁 사업을 영위하지 않는다,Relation
기재된다,Relation
관련 조항에 따른다,Relation
이후,Relation
책임이 있다,Relation
매수한다,Relation
발생하면,Relation
서명일이다,Relation
매수인이다,Relation
적용된다,Relation
수정된다,Relation
상호 선의와 신뢰를 바탕으로 협력한다,Relation
완전하게 소유된다,Relation
해결에 협력한다,Relation
포함한다,Relation
놓치면,Relation
확보했다,Relation
인도된다,Relation
양도할 수 없다,Relation
유지되고 있다,Relation
준비되어야 한다,Relation
협력한다,Relation
포함된다,Relation
계약의 일부이다,Relation
설명한다,Relation
필요하다,Relation
발생할 경우,Relation
정한다,Relation
