:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
통지를 불이행한 당사자는 관련 권리를 행사할 수 없다.,통지를 불이행한 당사자,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],88,Relation
통지의 구체적인 방법은 관련 조항에 따른다.,통지,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],89,Relation
통지의 구체적인 방법은 관련 조항에 따른다.,관련 조항,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],90,Relation
각 당사자,비밀정보,보호한다,"['방어', '안전', '유지', '돌본다', '지킨다']",[],91,Relation
비밀정보,본 계약과 관련,취득된다,"['receive', 'obtain', 'secure', 'acquire', 'gain']",[],92,Relation
비밀정보,법령상 요구 또는 상대방 동의,예외로 한다,"['leave out', 'not apply', 'make exception', 'exempt', 'exclude']",[],93,Relation
각 당사자는 본 계약과 관련하여 취득한 비밀정보를 보호한다.,법령상 요구 또는 상대방 동의 시 예외로 한다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],94,Relation
법령상 요구 또는 상대방 동의가 있다.,비밀정보 보호 의무에 예외가 인정된다.,때문에,"['reason', 'result from', 'basis', 'cause', 'due to']",[],95,Relation
각 당사자는 본 계약과 관련하여 취득한 비밀정보를 보호한다.,각 당사자,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],96,Relation
각 당사자는 본 계약과 관련하여 취득한 비밀정보를 보호한다.,본 계약,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],97,Relation
각 당사자는 본 계약과 관련하여 취득한 비밀정보를 보호한다.,비밀정보,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],98,Relation
법령상 요구 또는 상대방 동의 시 비밀정보 보호의 예외가 인정된다.,법령,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],99,Relation
법령상 요구 또는 상대방 동의 시 비밀정보 보호의 예외가 인정된다.,상대방,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],100,Relation
법령상 요구 또는 상대방 동의 시 비밀정보 보호의 예외가 인정된다.,비밀정보,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],101,Relation
매수인,매매대금,지급한다,"['grant', 'provide', 'distribute', 'supply', 'allocate']",[],102,Relation
매매대금,거래종결일,지급된다,"['provide', 'grant', 'offer', 'distribute', 'allocate']",[],103,Relation
매매대금,현금,지급된다,"['provide', 'grant', 'offer', 'distribute', 'allocate']",[],104,Relation
매매대금,매도인 지정 계좌,송금된다,"['transfer', 'remit', 'payment', 'move funds', 'send money']",[],105,Relation
매매대금은 거래종결일에 전액 현금으로 지급한다.,거래종결일이 도래한다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],106,Relation
매매대금은 전액 현금으로 지급한다.,매도인 지정 계좌로 송금한다.,결과로,"['produce', 'lead to', 'consequence', 'result from', 'cause']",[],107,Relation
매도인 지정 계좌로 매매대금을 송금한다.,매매대금을 현금으로 지급한다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],108,Relation
매매대금은 거래종결일에 전액 현금으로 지급된다.,매매대금,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],109,Relation
매매대금은 거래종결일에 전액 현금으로 지급된다.,거래종결일,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],110,Relation
매수인은 매매대금을 매도인이 지정한 계좌로 송금한다.,매수인,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],111,Relation
매수인은 매매대금을 매도인이 지정한 계좌로 송금한다.,매매대금,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],112,Relation
매수인은 매매대금을 매도인이 지정한 계좌로 송금한다.,매도인 지정 계좌,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],113,Relation
본 계약,대한민국 법률,해석된다,"['clarify', 'explain', 'make sense', 'interpret', 'understand']",[],114,Relation
본 계약이 체결된다.,본 계약은 대한민국 법률에 따라 해석된다.,결과로,"['produce', 'lead to', 'consequence', 'result from', 'cause']",[],115,Relation
본 계약은 대한민국 법률에 따라 해석된다.,본 계약,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],116,Relation
본 계약은 대한민국 법률에 따라 해석된다.,대한민국 법률,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],117,Relation
제2장 매매조건이 제시된다.,제2장 매매조건,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],118,Relation
매도인,매매주식의 완전한 소유권,이전한다,"['transfer', 'shift', 'move', 'relocate', 'change location']",[],119,Relation
매매주식의 완전한 소유권,매수인,이전된다,"['변경', '전환', '이동', '전달', '이동됨']",[],120,Relation
거래종결일이 도래한다.,매매주식의 완전한 소유권을 매수인에게 이전한다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],121,Relation
거래종결일이 도래한다.,매매주식의 완전한 소유권을 매수인에게 이전한다.,때문에,"['reason', 'result from', 'basis', 'cause', 'due to']",[],122,Relation
매도인은 거래종결일에 매매주식의 완전한 소유권을 매수인에게 이전한다.,매도인,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],123,Relation
매도인은 거래종결일에 매매주식의 완전한 소유권을 매수인에게 이전한다.,매수인,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],124,Relation
매도인은 거래종결일에 매매주식의 완전한 소유권을 매수인에게 이전한다.,매매주식,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],125,Relation
매수인,거래,정밀 실사를 수행할 수 있다,"['conduct assessment', 'carry out inspection', 'execute analysis', 'perform evaluation', 'undertake review']",[],126,Relation
매수인은 거래 전 언제든지 정밀 실사를 수행할 수 있다.,거래가 이루어진다.,이전,"['transfer', 'shift', 'move', 'relocation', 'transition']",[],127,Relation
거래가 이루어진다.,매수인은 거래 후 언제든지 정밀 실사를 수행할 수 있다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],128,Relation
매수인은 정밀 실사를 수행할 수 있다.,매수인,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],129,Relation
운전자본 등의 변동,별도 합의,조정된다,"['adjust', 'change', 'modify', 'regulate', 'adapt']",[],130,Relation
운전자본 등의 변동이 발생한다.,대금조정이 이루어진다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],131,Relation
대금조정을 진행한다.,별도 합의에 따른다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],132,Relation
운전자본 등의 변동에 따른 대금조정을 별도 합의에 따른다.,운전자본,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],133,Relation
운전자본 등의 변동에 따른 대금조정을 별도 합의에 따른다.,대금,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],134,Relation
운전자본 등의 변동에 따른 대금조정을 별도 합의에 따른다.,별도 합의,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],135,Relation
매매주식,제한도 없는 상태,양도된다,"['transfer', 'pass on', 'assign', 'hand over', 'convey']",[],136,Relation
매매주식은 양도된다.,매매주식은 어떠한 제한도 없는 상태이다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],137,Relation
매매주식이 제한 없이 양도된다.,매매주식,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],138,Relation
본 거래,단순 주식 양도 방식,진행된다,"['be underway', 'unfold', 'occur', 'happen', 'take place']",[],139,Relation
본 거래는 단순 주식 양도 방식으로 진행된다.,거래 구조가 결정된다.,결과로,"['produce', 'lead to', 'consequence', 'result from', 'cause']",[],140,Relation
본 거래가 단순 주식 양도 방식으로 진행된다.,본 거래,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],141,Relation
본 거래가 단순 주식 양도 방식으로 진행된다.,단순 주식 양도 방식,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],142,Relation
매도인,거래종결일로부터 3년간,경쟁 사업을 영위하지 않는다,"['non-compete', 'business restriction', 'market separation', 'exclusivity', 'avoid competition']",[],143,Relation
거래종결일이 발생한다.,매도인은 3년간 경쟁 사업을 영위하지 않는다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],144,Relation
거래종결일이 발생한다.,매도인은 3년간 경쟁 사업을 영위하지 않는다.,때문에,"['reason', 'result from', 'basis', 'cause', 'due to']",[],145,Relation
매도인은 거래종결일로부터 3년간 경쟁 사업을 영위하지 않는다.,매도인,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],146,Relation
매도인은 거래종결일로부터 3년간 경쟁 사업을 영위하지 않는다.,경쟁 사업,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],147,Relation
매도인은 거래종결일로부터 3년간 경쟁 사업을 영위하지 않는다.,거래종결일,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],148,Relation
핵심 임직원,노력,근무를 유지하도록,"['remain employed', 'retain position', 'continue working', 'maintain job', 'sustain employment']",[],149,Relation
핵심 임직원의 근무 유지를 위해 노력한다.,핵심 임직원이 회사에 근무한다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],150,Relation
핵심 임직원의 근무 유지를 위해 노력한다.,핵심 임직원,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],151,Relation
통지 시스템,효율적인 통지 시스템,구축하다,"['establish', 'set up', 'build', 'construct', 'create']",[],152,Relation
효율적인 통지 시스템,신속한 의사소통,보장하다,"['secure', 'affirm', 'guarantee', 'promise', 'ensure']",[],153,Relation
효율적인 통지 시스템을 구축한다.,신속한 의사소통을 보장한다.,결과로,"['produce', 'lead to', 'consequence', 'result from', 'cause']",[],154,Relation
효율적인 통지 시스템을 구축한다.,통지 시스템,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],155,Relation
통지 시스템이 신속한 의사소통을 보장한다.,통지 시스템,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],156,Relation
통지 시스템이 신속한 의사소통을 보장한다.,의사소통,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],157,Relation
적시,3영업일 이내,의미한다,"['indicate', 'express', 'represent', 'denote', 'signify']",[],158,Relation
적시,일반조항,적용된다,"['영향받음', '적용', '반영', '포함', '해당됨']",[],159,Relation
기간,특별한 사정,연장할 수 있다,"['prolong', 'lengthen', 'extendable', 'continue']",[],160,Relation
"""적시""란 별도 정의가 없는 한 3영업일 이내를 의미한다.",특별한 사정이 있는 경우 기간을 연장할 수 있다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],161,Relation
"""적시""란 별도 정의가 없는 한 3영업일 이내를 의미한다.","이 정의는 ""일반조항""에만 적용된다.",동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],162,Relation
특별한 사정이 있는 경우,기간을 연장할 수 있다.,때문에,"['reason', 'result from', 'basis', 'cause', 'due to']",[],163,Relation
"""적시""는 별도 정의가 없는 한 3영업일 이내를 의미한다.",적시,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],164,Relation
"""적시""의 정의는 ""일반조항""에만 적용된다.",적시,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],165,Relation
"""적시""의 정의는 ""일반조항""에만 적용된다.",일반조항,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],166,Relation
특별한 사정이 있는 경우 기간을 연장할 수 있다.,특별한 사정,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],167,Relation
특별한 사정이 있는 경우 기간을 연장할 수 있다.,기간,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],168,Relation
라이선스가 발급된다.,라이선스가 유효하게 유지된다.,이후,"['subsequent', 'following', 'after', 'succession', 'later']",[],169,Relation
모든 라이선스가 유효하게 유지된다.,모든 라이선스,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],170,Relation
보험,적절한 보험,유지되고 있다,"['persist', 'remain', 'last', 'continue', 'endure']",[],171,Relation
보험 계약이 체결되었다.,적절한 보험이 유지되고 있다.,이전,"['transfer', 'shift', 'move', 'relocation', 'transition']",[],172,Relation
적절한 보험이 유지되고 있다.,보험에 의한 위험 보장이 가능하다.,결과로,"['produce', 'lead to', 'consequence', 'result from', 'cause']",[],173,Relation
적절한 보험이 유지되고 있다.,적절한 보험,is participated by,"['involved with', 'attended by', 'taken part by', 'joined by', 'engaged by']",[],174,Relation
부동산 관련 계약은 정상적이다.,부동산과 관련된 다른 절차도 정상적으로 진행된다.,동시에,"['concurrently', 'simultaneously', 'synchronously', 'at the same time']",[],175,Relation
