node,conceptualized_node,node_type
공동 비용을 균등하게 분담한다.,"cost sharing, equal distribution, cooperation, fairness, collective responsibility",event
대상회사는 적절한 보상한도를 유지하고 있다.,"risk management, compliance, regulation, financial control, oversight",event
대상회사는 데이터 보호가 이루어진다.,"security, privacy, protection, compliance, confidentiality",event
성과에 따른 추가 대가 조정은 없다,"agreement, contract, compensation, negotiation, policy",event
매도인이 지정한 자가 이사회 해산 후 신규 이사회 구성 전까지 임시로 경영권을 행사한다.,"management, succession, transition, authority, appointment, governance",event
매수인이 확정된 손해배상액을 가진다.,"compensation, liability, entitlement, legal claim, settlement",event
본 계약은 2부 작성한다.,"contracting, documentation, agreement, formalization",event
매수인이 기존 직원의 근로조건을 유지한다.,"employment, labor continuity, rights protection, contract maintenance",event
본 계약이 수정되거나 변경된다,"modification, amendment, alteration, revision, adjustment",event
매매대금을 전액 현금으로 지급한다.,"payment, transaction, settlement, compensation, contract fulfillment",event
매수인이 매매대금을 준비한다.,"preparation, payment, transaction, readiness, obligation",event
매매대금 조정이 필요하다.,"negotiation, adjustment, transaction, agreement, pricing",event
기한을 어기면 규정 위반이 된다.,"violation, noncompliance, infraction, penalty, misconduct",event
"대상회사의 정상영업에 미치는 영향, 재무적 손실의 규모, 복구 가능성 및 소요 기간을 고려한다","영향평가, 손실분석, 복구가능성, 시간예상, 위험관리, 의사결정",event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,"authorization, contract, agreement, power, capacity",event
매수인이 감사를 선임한다.,"appointment, delegation, oversight, supervision, governance",event
대상회사의 CSR 활동이 지속적으로 수행된다.,"social responsibility, sustainability, community engagement, ethical practice, philanthropy",event
권리 불행사가 권리 포기로 간주되지 않는다.,"legal principle, rights preservation, non-waiver, legal interpretation",event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, transaction",event
기존 대표이사가 주주총회 개최 전까지 직무를 수행한다.,"management, leadership, governance, continuity, authority",event
적격 경영진으로 인정되지 않는다.,"disqualification, rejection, evaluation, exclusion, authority",event
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,"judgement, evaluation, assessment, exception, standards",event
손해배상 청구가 가능하다,"compensation, legal action, restitution, liability, dispute resolution",event
각 당사자는 즉시 상대방에게 통지한다.,"notification, communication, information exchange, reporting, mutual agreement",event
진행 중인 세무조사나 분쟁이 없다.,"compliance, stability, resolution, peace",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, non-disclosure, trust, protection, secrecy",event
계약의 나머지 부분은 유효하다.,"agreement, validity, contract, enforceability, legality",event
거래종결 후 발견된 부채가 매도인에게 귀속된다.,"liability transfer, debt allocation, financial responsibility, contract resolution, asset distribution",event
매수인은 확정된 손해배상액을 미지급 대금과 상계할 수 있다.,"compensation, offset, settlement, deduction, legal right",event
이사회 승인을 받은 임원은 적격 경영진이다.,"approval, qualification, leadership, governance, endorsement",event
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,"evaluation, benchmarking, comparison, performance assessment, standardization",event
양 당사자는 거래 과정에서 알게 된 영업비밀을 보호한다.,"confidentiality, obligation, protection, secrecy, legal duty",event
본 계약 체결일 및 거래종결일이 도래한다.,"contracting, transaction, agreement, closing, legal process",event
계약 당사자가 진술 및 보증을 한다.,"약정, 보증, 진술, 법적행위, 계약관계",event
매도인은 6개월간 경영 정상화를 적극 지원한다.,"cooperation, assistance, support, collaboration, agreement",event
통지가 도달한 것으로 본다.,"notification, communication, delivery, acknowledgment, legal fiction",event
합리적인 가정에 기초한다,"reasoning, assumption, logic, inference, deduction",event
제공한 정보가 정확하게 된다.,"verification, accuracy, validation, confirmation, reliability",event
매도인은 본 계약 체결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"statement, warranty, assurance, confirmation, certification",event
본 계약의 해석에 대한 분쟁이 있을 경우,"dispute, interpretation, conflict, negotiation, resolution",event
각 당사자는 필요시 대리인을 선임할 수 있다.,"representation, delegation, appointment, authorization, agency",event
주주총회 개최 전까지는 기존 대표이사가 직무를 수행한다.,"leadership, transition, continuity, management, governance",event
정상영업 여부를 판단한다.,"decision making, evaluation, assessment, judgment, operation check",event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.,"ownership, affiliation, control, investment, governance",event
"매매주식의 총 매매가격을 금 일천오백억원(₩150,000,000,000)으로 정한다.","transaction, agreement, valuation, negotiation, contract",event
이사회 승인 없는 임원은 적격 경영진으로 인정되지 않는다.,"authorization, qualification, recognition, governance, compliance",event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, protection, trust, non-disclosure",event
데이터룸을 통해 모든 정보가 공개되었다.,"disclosure, transparency, sharing, openness, revelation",event
매도인이 계좌를 지정한다.,"designation, assignment, authorization, transaction, allocation",event
거래종결일 기준 운전자본을 확정한다.,"계약, 정산, 확정, 거래, 재무, 평가",event
임시 경영자가 통상의 영업 범위 내에서만 권한을 행사한다.,"management, authority, limitation, supervision, regulation",event
매도인은 매매대금 수령 계좌 정보를 통지한다.,"notification, communication, transaction, payment, information sharing",event
매도인은 거래종결 후 6개월간 경영 정상화를 적극 지원한다.,"support, cooperation, management, transition, commitment, assistance",event
새로운 이사회가 구성된다.,"organization, leadership, governance, restructuring, appointment",event
주식회사 엡실론그룹이 매수인으로 지정되었다.,"acquisition, designation, transaction, appointment, business",event
환경 관련 소송이나 분쟁이 없다.,"harmony, stability, agreement, peace, cooperation",event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지된다.,"compliance, regulation, authorization, maintenance, governance",event
대상회사가 기존 브랜드와 상호를 계속 사용할 수 있다.,"brand continuity, trademark retention, business identity, brand management, licensing",event
매수인은 추가 보증을 요청한다.,"negotiation, assurance, request, security, agreement",event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, contract fulfillment, asset exchange, legal transfer",event
사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,"planning, forecasting, evaluation, assessment, documentation",event
양 당사자가 본 계약을 체결 및 이행한다.,"agreement, contract, execution, negotiation, cooperation, commitment",event
주식회사 엡실론그룹이 주식회사 제타시스템즈의 매수인으로 계약에 참여한다.,"acquisition, transaction, contract, partnership, investment",event
주식 양도가 완료된다,"ownership transfer, transaction, stock exchange, shareholding, asset movement",event
손해배상 책임 한도가 매매대금의 20%로 제한된다.,"limitation, liability, compensation, restriction, contract",event
본 계약과 관련된 분쟁이 발생한다.,"dispute, conflict, disagreement, litigation, negotiation",event
모든 재무 정보가 이에 따라 작성되었다.,"standardization, compliance, regulation, alignment, reporting",event
상대방이 계약을 해제한다,"termination, cancellation, ending, dissolution, withdrawal",event
필요한 제반 사항을 규정한다.,"regulation, specification, organization, instruction, management",event
분쟁 당사자들은 소송 전에 중재를 통해 분쟁을 해결한다.,"conflict resolution, negotiation, mediation, agreement, dispute settlement",event
진행 중인 연구개발 프로젝트는 중단 없이 계속된다.,"continuation, persistence, progress, development, research",event
양 당사자가 서면으로 합의한다,"agreement, contract, documentation, consensus, negotiation",event
계약 상대방으로부터 위반 통지를 받은 바 없다.,"compliance, notification, obligation, agreement, confirmation",event
매수인이 미지급 대금과 상계할 수 있다.,"setoff, compensation, payment, obligation, settlement",event
거래종결이 이루어진다.,"completion, agreement, settlement, finalization, closure",event
대상회사의 모든 중요 문서는 매수인에게 인도된다.,"delivery, transfer, documentation, transaction, agreement",event
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지된다.,"contract, compliance, regulation, validity, continuity",event
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,"risk, disruption, impact, business, defect, consequence",event
계약이 체결된다.,"agreement, negotiation, commitment, partnership, transaction",event
매수인이 이사들을 지명한다.,"appointment, delegation, selection, authority, governance",event
매도인이 중대한 하자에 해당하지 않는 사항에 대해서 책임지지 않는다.,"disclaimer, liability exemption, contract limitation, risk allocation, legal responsibility",event
대상회사가 통상의 사업활동을 수행한다.,"operation, business, transaction, management, activity",event
매도인과 매수인이 본 계약서에 서명한다.,"agreement, contract signing, transaction, commitment, legal act",event
90일 이내에 운전자본을 확정하고 조정한다.,"financial planning, capital management, adjustment, decision-making, resource allocation",event
분쟁은 서울중앙지방법원을 제1심 관할법원으로 한다.,"jurisdiction, litigation, dispute resolution, legal process, court selection",event
매수인은 외부 전문가를 통해 정밀 실사를 수행할 수 있다.,"inspection, verification, evaluation, investigation, due diligence",event
매수인이 거래와 관련된 취득세를 부담한다.,"taxation, transaction, responsibility, payment, obligation",event
중요한 의사결정은 매수인과 협의하여 진행한다.,"negotiation, decision-making, consultation, collaboration, agreement",event
대상회사는 법규 위반과 관련된 법적 위험을 줄이고 있다.,"legal compliance, risk mitigation, regulation, governance, prevention",event
대상회사가 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,"licensing, authorization, intellectual property, ownership, usage rights",event
부록과 별첨이 존재한다.,"inclusion, supplementation, documentation, attachment, referencing",event
생산시설은 현재 상태로 유지 관리된다.,"maintenance, preservation, stability, operation, management",event
대상회사는 노동조합과의 단체협약을 위반한 바 없다.,"agreement, compliance, negotiation, labor relations, contract",event
성과에 따른 추가 대가 조정이 없다.,"compensation, evaluation, adjustment, fairness, reward",event
대상회사의 모든 보험계약은 거래종결일 현재 유효하다.,"contract validation, insurance, compliance, confirmation, verification",event
중요한 행정절차가 대상회사와 관련하여 진행되지 않았다.,"omission, negligence, procedural failure, oversight, administrative error",event
매매대금을 지정 계좌로 송금한다.,"transaction, payment, remittance, settlement, transfer",event
주주총회는 거래종결 후 30일 이내에 개최된다.,"meeting, governance, decision making, organization, compliance, scheduling",event
매도인은 매매주식의 처분권한을 가진다.,"ownership, authority, control, rights, transaction",event
매도인은 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"representation, guarantee, assurance, certification, declaration",event
상대방이 계약을 해제한다.,"termination, cancellation, dissolution, negotiation, dispute",event
거래종결이 발생한다.,"completion, settlement, agreement, finalization, closure",event
근로조건을 유지한다.,"protection, preservation, stability, assurance, continuity",event
임시 경영자가 권한을 행사한다.,"delegation, management, authority, leadership, governance",event
대상회사가 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,"ownership, compliance, rights protection, asset management, authorization",event
"""적격 경영진""이 대상회사를 관리한다.","management, supervision, governance, oversight, leadership",event
기존 공급업체와의 관계가 동일 조건으로 유지된다.,"maintenance, continuity, agreement, partnership, stability",event
매도인이 중대한 하자가 아닌 경우,"contractual issue, dispute, negotiation, transaction, liability",event
중대한 하자임을 입증하는 자료를 준비한다.,"preparation, documentation, evidence, proof, investigation, verification",event
상대방의 사전 서면 동의를 받지 않는다,"violation, noncompliance, misconduct, breach, disregard",event
어느 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,"restriction, transfer, delegation, limitation, assignment",event
본 계약을 2부 작성한다.,"contracting, documentation, agreement, duplication, legal process",event
대상회사의 기존 이사회는 자동으로 해산된다.,"dissolution, termination, reorganization, governance, restructuring",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, transaction, consensus, documentation",event
매수인이 정보 접근권을 행사할 수 있다.,"entitlement, authorization, access, rights, control",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,"authorization, licensing, rights acquisition, legal permission, intellectual property",event
거래종결일이 된다,"completion, finalization, closure, agreement, settlement",event
진술보증 위반으로 인한 손해배상 청구는 제3조의 중대한 하자에 해당하는 경우에만 가능하다.,"litigation, compensation, breach, warranty, liability, legal dispute",event
양 당사자는 종결 확인서를 작성하여 서명한다.,"agreement, documentation, confirmation, closure, formalization",event
중재를 통한 해결을 시도한다.,"conflict resolution, negotiation, mediation, problem-solving, intervention",event
거래종결은 당사자들이 합의한 날에 이루어진다.,"agreement, settlement, finalization, completion, negotiation",event
매수인의 거래종결 의무가 발생한다.,"obligation, transaction, fulfillment, responsibility, completion",event
재무제표는 중요한 측면에서 정확하다.,"verification, accuracy, evaluation, assessment, reliability",event
매도인은 기존 분쟁 해결에 필요한 모든 지원을 제공한다.,"cooperation, assistance, resolution, support, negotiation",event
한 회사가 다른 회사의 지분을 50% 이상 직간접적으로 보유한다,"ownership, control, acquisition, consolidation, investment",event
해당 자산은 매수인에게 귀속된다.,"transfer, acquisition, ownership, assignment, allocation",event
적격 경영진이 대상회사를 관리한다.,"management, leadership, supervision, governance, oversight",event
대상회사는 모든 세금을 적시에 신고했다.,"compliance, reporting, obligation, timeliness, transparency",event
번역본이 만들어진다.,"translation, creation, communication, language exchange, interpretation",event
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,"compliance, legality, adherence, integrity, assurance",event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.","transaction, pricing, valuation, agreement, exchange",event
그 회사는 계열회사가 된다,"affiliation, integration, partnership, consolidation, collaboration",event
비밀정보를 제3자에게 공개할 수 있다.,"disclosure, revelation, sharing, communication, exposure",event
의무를 이행하지 못한다.,"failure, neglect, omission, irresponsibility, default",event
제5장은 거래종결 후의 사항을 다룬다.,"contract, completion, transaction, post-processing, legal process",event
양 당사자가 거래 과정에서 알게 된 영업비밀을 보호한다.,"confidentiality, protection, trust, secrecy, agreement",event
매도인은 매매주식의 적법하고 완전한 소유자이다.,"ownership, legality, transfer, rights, transaction",event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,"notification, compliance, contract, communication, legal event",event
정상영업에 영향을 미치지 않는다.,"stability, continuity, unaffected, resilience, maintenance",event
매도인이 지정한 계좌로 송금이 이루어진다.,"transfer, payment, transaction, remittance, settlement",event
천재지변 등 불가항력이 발생한다.,"disaster, force majeure, unpredictability, crisis, emergency",event
사무실은 현재 상태로 유지 관리된다.,"maintenance, preservation, management, stability, operation",event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","transaction, valuation, agreement, finance, exchange",event
거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.,"contract completion, stock transfer, transaction finalization, legal process, ownership change",event
대상회사의 재무제표가 중요한 측면에서 정확하다.,"accuracy, verification, reliability, assessment, evaluation",event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, expense responsibility, financial obligation, transaction terms",event
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,"waiver, negotiation, agreement, discretion, contract modification",event
중요한 중재가 대상회사와 관련하여 진행되지 않았다.,"arbitration, negotiation, inactivity, decision-making, mediation",event
임시 경영자는 통상의 영업 범위 내에서만 권한을 행사할 수 있다.,"authority, limitation, management, business, restriction",event
본 계약의 수정이나 변경은 양 당사자의 서면 합의로만 가능하다.,"agreement, modification, amendment, negotiation, contract",event
매수인이 미지급 대금과 손해배상액을 상계할 수 있다.,"setoff, compensation, payment, damages, legal right",event
매수인이 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,"contracting, authorization, fulfillment, legal capacity, agreement",event
하자가 중대한 하자인지 판단해야 한다,"assessment, evaluation, judgment, determination, decision-making",event
매수인이 매매대금 전액을 자기자본으로 조달했다.,"self-financing, investment, acquisition, funding, ownership",event
당사자는 본 계약에 포함되지 않은 다른 합의가 없다고 간주한다.,"agreement, contract, declaration, affirmation, confirmation",event
상대방의 서면 동의가 있는 경우에는 비밀정보를 공개할 수 있다.,"consent, disclosure, permission, agreement, authorization",event
매도인의 진술보증이 중요한 측면에서 정확하다.,"representation, assurance, verification, accuracy, disclosure",event
거래종결 전후,"transaction, negotiation, agreement, settlement, transition",event
업계 표준과 과거 실적이 있다.,"credibility, reliability, recognition, reputation, achievement",event
일방이 정당한 사유 없이 거래종결을 거부한다,"refusal, termination, rejection, dispute, contract breach",event
모든 통지는 등기우편 또는 이메일로 한다.,"notification, communication, delivery, correspondence, information exchange",event
이전의 모든 구두 또는 서면 합의가 대체된다.,"contract, agreement, replacement, supersession, legal transition",event
기존 분쟁이 발생한다.,"conflict, escalation, tension, confrontation, disagreement",event
신임 이사를 선임한다.,"appointment, selection, leadership, management, decision-making",event
새로운 이사회가 매수인이 지명한 이사들로 구성된다.,"governance, appointment, restructuring, transition, management",event
진행 중인 연구개발 프로젝트는 계속된다.,"progress, innovation, continuity, experimentation, advancement",event
양 당사자가 거래를 체결한다.,"agreement, contract, negotiation, transaction, partnership",event
"매매주식에 담보권, 제한, 부담이 있으면 양도될 수 없다.","restriction, limitation, encumbrance, transferability, legal barrier, ownership constraint",event
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,"verification, confirmation, accuracy, assurance, validation",event
매도인은 책임을 부담하지 않는다.,"disclaimer, exemption, liability, contract, waiver",event
양 당사자가 거래 후 시너지 창출을 위해 협력한다.,"collaboration, partnership, cooperation, synergy, alliance, joint effort",event
양 당사자가 상호 협력한다.,"cooperation, collaboration, partnership, alliance, synergy",event
매수인이 선임한 감사인이 감사를 수행한다.,"audit, verification, evaluation, oversight, assessment, compliance",event
권리 포기로 간주되지 않는다,"waiver, renunciation, legal interpretation, rights, decision",event
거래종결일 기준이 정해진다.,"decision, agreement, finalization, arrangement, negotiation",event
별도 합의가 이루어진다.,"agreement, negotiation, consensus, arrangement, settlement",event
본 계약이 대한민국 법률에 따라 규율되고 해석된다.,"legal interpretation, jurisdiction, governance, regulation, contract law",event
신규 이사회가 구성되기 전까지 매도인이 지정한 자가 임시로 경영권을 행사한다.,"management, delegation, authorization, governance, transition",event
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,"judgment, evaluation, standard, objectivity, rationality, assessment",event
사업계획 및 예측을 성실하게 작성한다,"planning, forecasting, diligence, preparation, responsibility",event
계약의 일부가 무효가 된다.,"invalidation, annulment, contract modification, legal change, agreement dissolution",event
대상회사가 CSR 활동을 수행한다.,"social responsibility, community engagement, philanthropy, ethical action, corporate citizenship",event
매도인의 진술보증이 중요한 측면에서 정확하다,"representation, accuracy, assurance, verification, compliance",event
공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,"accuracy, completeness, verification, disclosure, transparency",event
매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, conveyance, agreement, legal process",event
거래종결일이 발생한다.,"completion, closure, finalization, agreement, execution",event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다","litigation, arbitration, legal process, dispute, administrative proceeding, investigation",event
매수인이 기존 직원의 고용을 승계한다.,"employment succession, job transition, workforce integration, labor continuity, staff retention",event
매매대금 조정에 대해 별도 합의를 한다.,"negotiation, agreement, contract, adjustment, settlement",event
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약이 존재하지 않는다.,"contract disclosure, transparency, financial reporting, compliance",event
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,"agreement, trust, goodwill, cooperation, relationship",event
양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, good faith, collaboration, agreement",event
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다.,"operation, maintenance, functionality, asset management, monitoring",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, agreement, competition, prohibition, compliance",event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"representation, assurance, verification, confirmation, declaration, warranty, legal affirmation",event
서울특별시 소재 합의된 장소에서 거래종결이 이루어진다.,"agreement, transaction, settlement, location, closure",event
연구개발 프로젝트가 중단되지 않는다.,"continuity, perseverance, progress, sustainability, persistence",event
본 계약은 대한민국 법률에 따라 규율된다.,"legal regulation, jurisdiction, governance, law application, legal framework",event
본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.,"agreement, regulation, transaction, contract, stipulation",event
"운전자본, 순부채 등이 변동된다.","financial change, capital fluctuation, accounting, liquidity, asset management",event
매도인은 분쟁 해결에 필요한 모든 지원을 제공한다.,"assistance, cooperation, dispute resolution, support, legal process",event
이사회가 제52조에 따라 해산된다.,"dissolution, termination, governance, legal process, organizational change",event
일시적으로 경영진이 부재하다.,"leadership vacuum, absence, disruption, instability, transition",event
중요한 진술보증은 거래종결 후에도 제28조에 정한 기간 동안 유효하다.,"contract, warranty, validity, duration, legal obligation",event
제5장 거래종결 후 사항이 적용된다.,"application, implementation, post-transaction, regulation, agreement",event
매수인은 대상회사의 모든 경영 정보에 무제한 접근할 수 있다.,"due diligence, information access, transparency, investigation, control",event
