Name,Type
상계를 할 수 있다.,Event
규제가 발생한다.,Event
조건을 포기한다.,Event
차입금 증가를 2배수로 차감한다.,Event
배당 재원을 차입금으로 조달할 수 있다.,Event
모든 라이선스를 유효하게 유지한다.,Event
계약이 성립된다.,Event
제3장은 진술 및 보증에 대해 다룬다.,Event
공개 외 중요부채 없다.,Event
부록도 계약 일부이다.,Event
거래종결일은 당사자 합의로 변경할 수 없다.,Event
배당이 실시된다.,Event
제106조를 해석한다.,Event
필요서류를 인도한다.,Event
거래가 종결된다.,Event
보관이 이루어진다.,Event
부채가 증가한다.,Event
거래비용을 각자가 부담한다.,Event
시설이 계속 정상적으로 사용된다.,Event
하자담보가 1년간 유효하다.,Event
계좌정보를 알게 된다.,Event
변경이 발생한다.,Event
"매도인, 매수인, 대상회사가 각각 지정되었다",Event
각 당사자는 상대방의 요청에 따라 필요한 절차를 이행한다.,Event
중요계약이 공개 외에는 존재하지 않는다.,Event
기존 배당이 매도인에게 귀속된다.,Event
하자담보가 거래종결일로부터 1년간 유효하다.,Event
주주명부에 매수인을 기재한다.,Event
권리를 포기한 것은 아니다.,Event
"유동부채에는 매입채무, 단기차입금 등이 포함된다.",Event
연결재무제표가 포함된다.,Event
제19조에 따라 모든 라이선스가 유효하다.,Event
매매가격에서 20억이 차감된다.,Event
유동자산이 운전자본 계산에 사용된다,Event
새로운 브랜드를 만들지 않는다.,Event
매매주식은 제한 없이 양도된다.,Event
거래비용을 각자 부담한다.,Event
공급이 이루어진다.,Event
제106조가 존재한다.,Event
거래종결일에 지급한다.,Event
법규가 존재한다.,Event
매매가격이 조정된다.,Event
문서를 준비한다.,Event
성과가 발생한다.,Event
통지를 등기우편으로 한다.,Event
대리인을 선임할 수 있다.,Event
경업금지 조항이 적용된다.,Event
운전자본이 증가할 경우 가격이 상향 조정된다.,Event
제54조가 서울에서 종결된다.,Event
종결이 이루어진다.,Event
운전자본이 변동하면 매매가격이 변동한다.,Event
연결이 이루어진다.,Event
양도가 불가하다.,Event
문서를 인도한다.,Event
대한민국의 은행이 정상 영업한다.,Event
매매가격이 운전자본과 부채 변동에 따라 조정된다.,Event
본 계약은 매도인의 매도와 매수인의 매수에 필요한 제반 사항을 규정한다.,Event
목표 운전자본 대비 실제 운전자본의 차이를 조정한다.,Event
데이터를 처리한다.,Event
영업비밀이 존재한다.,Event
제5장 거래종결 후 사항이 규정된다.,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
계약일로부터 90일 후가 된다.,Event
보험을 적절하게 유지한다.,Event
개인정보를 보호한다.,Event
등기우편 또는 이메일로 한다.,Event
임대차계약을 정상적으로 유지한다.,Event
임대인과 임차인 모두 계약상의 권리와 의무를 이행한다.,Event
전체 배상액이 매매대금의 20%를 초과할 수 없다.,Event
조정된 최종 매매가격이 결정된다.,Event
각자 세금을 부담한다.,Event
제77조에서 운전자본을 정의한다.,Event
거래종결일은 본 계약 체결일로부터 정확히 90일 후로 정해진다.,Event
양 당사자가 본 계약을 이행한다.,Event
대리인이 선임된다.,Event
예측이다.,Event
기한이 정해진다.,Event
서면으로 청구한다.,Event
매도인 조건이 성립한다.,Event
권리가 완전하게 이전된다.,Event
추가로 발견된 부채가 있다.,Event
서명이 완료된다.,Event
계약 당사자들이 확정되었다,Event
공동비용이 발생한다.,Event
2024년 12월 31일 기준 운전자본을 목표로 한다.,Event
계약을 성실히 이행한다.,Event
각자가 세금을 부담한다.,Event
등기를 한다.,Event
매수인 감사 선임한다.,Event
주식회사 뉴파이낸스의 대표이사가 2025년 1월 1일에 서명한다.,Event
불가항력이 발생한다.,Event
3년간 경쟁 사업이 금지된다.,Event
권리를 포기한 것으로 간주하지 않는다.,Event
불행사가 포기가 아니다.,Event
임원에 관한 규정이 있다.,Event
새로운 주체가 경영을 담당한다.,Event
지적재산권에 필요한 권리를 보유한다.,Event
제68조가 적용된다.,Event
공동비용을 균분한다.,Event
재무제표가 정확하다.,Event
주식회사 뉴파이낸스와 주식회사 크사이인베스트가 2025년 1월 1일에 계약을 체결한다.,Event
매수인이 매매주식을 매수한다,Event
지적재산권이 적용된다.,Event
이를 통상의 영업과정으로 본다.,Event
성실히 이행한다.,Event
분쟁해결 협력한다.,Event
제93조가 적용된다.,Event
제68조가 시행된다.,Event
주식회사 크사이인베스트가 주식회사 오미크론테크의 지분 또는 자산을 매수한다.,Event
운전자본이 감소할 경우 가격이 하향 조정된다.,Event
인지사항이 발생한다.,Event
계약 해석이 필요하다,Event
계약일이 발생한다.,Event
인지 사항이 제외된다.,Event
노동법을 준수한다.,Event
주식회사 뉴파이낸스가 주식회사 오미크론테크의 지분 또는 자산을 매도한다.,Event
공정하고 객관적인 기준에 따라야 한다.,Event
우호적 해결을 우선한다.,Event
운전자본 계산의 기준일을 직전 회계연도 말로 정한다.,Event
양 당사자가 본 계약의 이행에 있어 성실히 협력한다.,Event
유동부채가 운전자본 계산에 사용된다,Event
인지사항이 면책된다.,Event
모든 진술과 보증이 계약 체결일과 거래종결일을 기준으로 한다.,Event
매수인을 주주명부에 기재한다.,Event
보험을 유지한다.,Event
브랜드가 존재한다.,Event
분쟁이 발생한다.,Event
예측은 합리적이어야 한다.,Event
직전 회계연도 말이 운전자본 계산의 기준일로 정해진다.,Event
행정사항이 발생한다.,Event
각 1부씩 보관한다.,Event
"유동자산에는 현금, 매출채권, 재고자산 등이 포함된다",Event
기존 브랜드를 사용한다.,Event
제75조가 적용된다.,Event
라이선스가 유효하게 유지된다.,Event
양 당사자가 본 계약의 체결에 있어 성실히 협력한다.,Event
매매주식의 매매와 관련한 당사자 간의 모든 합의가 본 계약에 포함된다.,Event
기업이 사회적 책임(CSR)을 다한다.,Event
통상 영업과정을 유지한다.,Event
환경 관련 문제가 줄어든다,Event
매도인은 거래종결 전 배당을 실시할 수 있다.,Event
매도인이 보유한 매매주식을 매도한다,Event
지원한다.,Event
계약을 성실하게 이행한다.,Event
직원의 고용이 승계된다.,Event
면책된다.,Event
"""운전자본""의 의미가 정해진다.",Event
불이행이 발생한다.,Event
매수인은 제한 없는 완전한 소유권을 취득한다.,Event
제33조가 적용된다.,Event
진술보증이 정확해야 한다.,Event
자산은 매수인에게 귀속된다.,Event
모든 가격 조정은 공정하고 객관적인 기준에 따른다.,Event
적극 협력한다.,Event
정확히 90일 후에 거래종결일이 도래한다.,Event
정보가 정확하다.,Event
부동산 임대차계약을 체결한다.,Event
3개월 지원한다.,Event
법규를 준수한다.,Event
공정하게 해석한다.,Event
시너지가 발생한다.,Event
차입금이 증가한다.,Event
2025년 4월 1일이 도래한다.,Event
운전자본 금액이 변동될 수 있다.,Event
"유동자산에는 현금, 매출채권, 재고자산 등이 포함된다.",Event
모든 가격 조정이 그 기준을 따른다.,Event
각 당사자는 비밀정보를 보호한다.,Event
운전자본과 부채 변동이 발생한다.,Event
조건이 더 이상 적용되지 않는다.,Event
2025년 1월 1일이 된다.,Event
최종 매매가격은 제14조의 조정 메커니즘에 따라 결정된다.,Event
제90조의 성과에 대해 추가조정이 없다.,Event
충분한 자금을 확보했다.,Event
매도인이 대금을 준비한다.,Event
계약이 체결된다.,Event
요청이 발생한다.,Event
2025년 1월 1일에 계약이 체결되었다,Event
중요계약은 공개 외에는 존재하지 않는다.,Event
제51조의 종결 절차가 진행된다.,Event
추가조정이 없다.,Event
회계가 이루어졌다.,Event
거래종결일은 변경될 수 없다.,Event
정보를 제공한다.,Event
제1장 총칙이 명시된다.,Event
일방 당사자가 상대방의 동의 없이 권리를 양도할 수 없다.,Event
제6장 일반조항이 규정된다.,Event
가격이 하향 조정된다.,Event
배당이 이루어진다.,Event
2024년 12월 31일 기준 운전자본을 목표로 삼는다.,Event
손해배상을 해야 한다.,Event
완전한 권리 이전된다.,Event
자산이 양호하다.,Event
제17조가 시행된다.,Event
매매가격에서 해당 차입금 증가분의 2배가 차감된다.,Event
상대방 동의 없이 양도하다.,Event
부채는 매도인에게 귀속된다.,Event
수정은 서면합의로 이루어진다.,Event
일관된 기준을 적용했다.,Event
규제에 대응하는 책임이 매수인에게 있다.,Event
자산 양호하다.,Event
매매주식이 제한 없이 양도된다.,Event
제86조가 사회적 책임을 다한다는 내용을 규정한다.,Event
부채 증가분을 매매가격에서 차감한다.,Event
각 당사자가 제99조에 동의한다.,Event
필요서류를 준비한다.,Event
매도인이 보증한다.,Event
통지를 이메일로 한다.,Event
매수인이 규제에 대응한다.,Event
매매주식을 양도한다.,Event
직원 고용이 승계된다.,Event
추가로 발견된 자산이 있다.,Event
통지한다.,Event
시설을 유지한다.,Event
운전자본은 유동자산에서 유동부채를 뺀 값으로 정의된다.,Event
프로젝트를 원활하게 진행할 수 있었다.,Event
협력 강화가 이루어진다.,Event
한국어본이 우선한다.,Event
새 이사를 선임한다.,Event
매매주식을 거래종결일에 양도한다.,Event
가격 조정이 이루어진다.,Event
"유동부채에는 매입채무, 단기차입금 등이 포함된다",Event
R&D를 계속한다.,Event
대한민국 법률을 적용한다.,Event
서울중앙지방법원이 관할이 된다.,Event
운전자본은 유동자산에서 유동부채를 뺀 값이다,Event
충분한 자금 확보했다.,Event
부록이 계약의 일부가 된다.,Event
매수인이 감사를 선임한다.,Event
거래종결일 운전자본과 비교하여 운전자본을 조정한다.,Event
손해배상에서 상계가 가능하다.,Event
"매매주식의 기준 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.",Event
주식매매계약서가 작성된다.,Event
제94조가 규정된다.,Event
거래종결일이 발생한다.,Event
"주당 기준가격은 금 일만원(₩10,000)으로 한다.",Event
대한민국 법률이 적용된다.,Event
영업비밀을 보호한다.,Event
매매가격에서 부채 증가분이 차감된다.,Event
제50조는 예측에 대해 규정한다.,Event
합리적 추가보장을 제공한다.,Event
위반이 발생한다.,Event
제43조의 거래종결일이 도래한다.,Event
시너지를 위해 협력한다.,Event
대한민국 법률에 따라 해석한다,Event
일부 규정이 무효가 되더라도 나머지 규정은 유효하다.,Event
새 이사 선임한다.,Event
조건이 있다.,Event
제45조가 존재한다.,Event
거래종결일이 도래한다.,Event
거래종결 전 행위를 통상의 영업과정으로 본다.,Event
권리가 이전된다.,Event
당사자 합의가 이루어진다.,Event
필요 권리 보유한다.,Event
진술과 보증이 계약 체결일 기준으로 평가된다.,Event
조정된 최종 매매가격을 지급한다.,Event
거래가 이루어진다.,Event
비밀정보가 외부로 유출되지 않는다.,Event
조건을 포기할 수 있다.,Event
경영권이 이전된다.,Event
진술과 보증이 거래종결일 기준으로 평가된다.,Event
제104조가 규정된다.,Event
제40조 적용된다.,Event
서울중앙지방법원이 관할이다.,Event
서명이 이루어진다.,Event
가격이 상향 조정된다.,Event
3개월 동안 지원이 제공된다.,Event
운전자본이 증가한다.,Event
제16조가 규정된다.,Event
제69조가 적용된다.,Event
매수인은 진술한다.,Event
추가보장이 제공된다.,Event
영업일은 대한민국의 은행이 정상 영업하는 날로 정의된다.,Event
운전자본 증감분은 매매가격에 100% 반영된다.,Event
매수인이 발생한다.,Event
청구를 서면으로 한다.,Event
2025년 4월 1일을 거래종결일로 정한다.,Event
수정한다.,Event
완전한 소유권을 보유한다.,Event
세금 체납에 따른 불이익이 발생하지 않았다.,Event
나머지 조항은 유효하다.,Event
주식회사 크사이인베스트의 대표이사가 2025년 1월 1일에 서명한다.,Event
해당 문서에는 중요부채가 공개된 것 외에 존재하지 않는다.,Event
제52조가 적용된다.,Event
연구개발이 지속적으로 이루어진다.,Event
문서의 언어가 한국어와 다른 언어로 존재한다.,Event
협력한다.,Event
본 계약이 체결된다.,Event
현재 시점이다.,Event
각 당사자가 자신의 비용을 스스로 지불한다.,Event
"매도인이 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.",Event
권리를 행사하지 않았다.,Event
계약을 체결한다.,Event
운전자본은 제77조에 정의된 바에 따른다.,Event
거래종결이 이루어진다.,Event
계좌정보를 통지한다.,Event
거래종결일이 된다.,Event
최종 매매가격이 확정된다.,Event
양 당사자는 성실히 협력한다.,Event
"매수인이 매도인으로부터 대상회사 발행 보통주식 10,000,000주를 매수한다.",Event
영업비밀이 보호된다.,Event
제54조에 따라 장소가 결정된다.,Event
한국어본이 다른 언어본보다 우선한다.,Event
비밀이 유지된다.,Event
거래종결일은 제43조에 따라 계약일로부터 90일 후로 정의된다.,Event
매도인이 보유한 매매주식을 매도하고 매수인이 이를 매수한다,Event
완전한 합의를 구성한다.,Event
"""영업일""이 된다.",Event
사회에 긍정적인 영향이 발생한다.,Event
불가항력으로 인해 면책된다.,Event
중요 소송이 없다.,Event
차입금이 10억 증가할 때 20억을 차감한다.,Event
상계가 가능하다.,Event
신뢰를 쌓을 수 있다.,Event
공급계약을 유지한다.,Event
대리 행위가 가능해진다.,Event
차입금이 10억 증가한다.,Event
필요한 제반 사항을 규정한다,Event
종결 전에 통상 영업과정을 유지한다.,Event
제4장 거래종결이 언급된다.,Event
중재를 진행한다.,Event
"매매주식의 기준 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.",Event
운전자본 = 유동자산 - 유동부채라는 공식이 정의된다,Event
매도인이 진술한다.,Event
환경법규를 준수한다,Event
환경법규를 준수한다.,Event
종결한다.,Event
"""거래종결일""이 된다.",Event
배당 재원은 차입금으로 조달 가능하다.,Event
매수인은 권한을 보유한다.,Event
공정하고 객관적인 기준이 있다.,Event
당사자 간의 모든 합의가 이루어진다.,Event
매도인의 조건으로 대금이 준비되어야 한다.,Event
운전자본 증감분이 매매가격에 100% 반영된다.,Event
소유자는 재산을 자유롭게 처분할 수 있다.,Event
각 당사자는 상대방의 요청에 따라 추가로 필요한 서류를 제공한다.,Event
노동과 관련된 권리와 의무가 보호된다.,Event
통지를 한다.,Event
핵심인력 유지 노력한다.,Event
거래종결일에 대금을 지급한다.,Event
양 당사자가 본 계약을 체결한다.,Event
배상한다.,Event
세금 적시 납부했다.,Event
매수인은 완전한 권리를 행사할 수 있다.,Event
확인서가 완성된다.,Event
거래종결일 운전자본과 비교하여 조정한다.,Event
매도인이 다음 사항을 진술 보증한다.,Event
주식의 상태가 제한 없이 양도 가능한 상태가 된다.,Event
"주당 기준가격을 금 일만원(₩10,000)으로 정한다.",Event
소유자는 완전한 소유권을 보유한다.,Event
서울에서 종결한다.,Event
공개계약이 존재한다.,Event
세금을 적시에 납부했다.,Event
계약의 해석은 대한민국 법률에 따른다.,Event
기한을 엄수한다.,Event
적절한 보험을 유지한다.,Event
핵심인력을 유지하기 위해 노력한다.,Event
행정사항을 협력한다.,Event
합리적 예측이다.,Event
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,Event
운전자본이 감소한다.,Event
보험이 만료된다.,Event
조정된다,Relation
완전하게 보유된다,Relation
따르다,Relation
발생할 경우,Relation
정해진다,Relation
진술한다,Relation
이루어진다,Relation
목적이다,Relation
협력한다,Relation
기재된다,Relation
결정된다,Relation
우선한다,Relation
의미한다,Relation
일관된 기준을 적용했다,Relation
지원한다,Relation
목표로 한다,Relation
실시할 수 있다,Relation
사용된다,Relation
우호적 해결을 우선한다,Relation
정의된다,Relation
포함된다,Relation
보호한다,Relation
무효여도,Relation
외,Relation
전제조건,Relation
이전,Relation
상계가 가능하다,Relation
선의와 신뢰를 바탕으로 협력한다,Relation
2배수로 차감된다,Relation
이다,Relation
장소가,Relation
인도된다,Relation
등기우편으로 한다,Relation
포기가 아니다,Relation
계약일자는,Relation
대응 책임이 있다,Relation
제외된다,Relation
발생하면 통지한다,Relation
선임 가능하다,Relation
때문에,Relation
동시에,Relation
해석된다,Relation
본다,Relation
양도된다,Relation
고용 승계한다,Relation
매매가격에 100% 반영된다,Relation
각자 부담한다,Relation
보유한다,Relation
적용한다,Relation
개인정보를 보호하다,Relation
20억 차감된다,Relation
규정한다,Relation
기준이다,Relation
취득한다,Relation
가격 하향 조정한다,Relation
정상 유지된다,Relation
이후,Relation
계약을 체결했다,Relation
조달 가능하다,Relation
발생하면,Relation
변경 불가하다,Relation
선임된다,Relation
유지된다,Relation
조정한다,Relation
조건으로 요구한다,Relation
통지한다,Relation
결과로,Relation
유효하다,Relation
유지하려고 노력한다,Relation
매도하다,Relation
가격 상향 조정한다,Relation
매도한다,Relation
정확해야 한다,Relation
매수하다,Relation
확보했다,Relation
관련된다,Relation
본 계약을 이행한다,Relation
구성한다,Relation
상호 협력한다,Relation
차감된다,Relation
성실히 이행되어야 한다,Relation
매도인이다,Relation
준수한다,Relation
유지한다,Relation
경업을 금지한다,Relation
보유하다,Relation
강조하다,Relation
적시에 납부되었다,Relation
존재하지 않는다,Relation
정보를 제공한다,Relation
해결을 위해,Relation
귀속된다,Relation
날짜,Relation
이전에,Relation
제한된다,Relation
본 계약을 체결한다,Relation
감사를 선임한다,Relation
인도한다,Relation
적극 협력한다,Relation
중재에 관한 규정을 포함한다,Relation
균분된다,Relation
관할이다,Relation
매수인이다,Relation
수행된다,Relation
지급된다,Relation
이메일로 한다,Relation
종결된다,Relation
진술 보증한다,Relation
종결 전,Relation
이전된다,Relation
제한을 규정한다,Relation
대표이사 보유,Relation
is participated by,Relation
계약의 일부이다,Relation
포기 가능하다,Relation
포함한다,Relation
규정하다,Relation
