":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.","매도","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약이 매도와 매수에 필요한 제반 사항을 규정한다.","매수","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"거래종결일","제51조에 따라 주식 양도가 완료되는 날","의미한다","['signify', 'denote', 'indicate', 'express', 'represent']","[]","Relation"
"영업일","대한민국의 은행이 정상 영업하는 날","의미한다","['signify', 'denote', 'indicate', 'express', 'represent']","[]","Relation"
"계열회사","직간접적으로 50% 이상의 지분을 보유한 회사","의미한다","['signify', 'denote', 'indicate', 'express', 'represent']","[]","Relation"
"주식 양도가 완료된다","거래종결일이 된다","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"대한민국의 은행이 정상 영업한다","영업일이 된다","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"한 회사가 다른 회사의 지분을 50% 이상 직간접적으로 보유한다","그 회사는 계열회사가 된다","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.","거래종결일","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.","제51조","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.","주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"영업일은 대한민국의 은행이 정상 영업하는 날이다.","영업일","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"영업일은 대한민국의 은행이 정상 영업하는 날이다.","대한민국","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"영업일은 대한민국의 은행이 정상 영업하는 날이다.","은행","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.","계열회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.","지분","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.","회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자","대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항","의미한다","['signify', 'denote', 'indicate', 'express', 'represent']","[]","Relation"
"중대한 하자","객관적이고 합리적인 기준","판단된다","['determine', 'conclude', 'assess', 'judge', 'evaluate']","[]","Relation"
"단순한 일시적 변동","중대한 하자","해당하지 않는다","['exclude', 'not belong', 'not relevant', 'not apply', 'not qualify']","[]","Relation"
"업계 전반의 상황","중대한 하자","해당하지 않는다","['exclude', 'not belong', 'not relevant', 'not apply', 'not qualify']","[]","Relation"
"""중대한 하자""란 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.","이전","['transfer', 'move', 'relocate', 'shift', 'change position']","[]","Relation"
"중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.","단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.","이전","['transfer', 'move', 'relocate', 'shift', 'change position']","[]","Relation"
"단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.","""중대한 하자""란 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","중대한 하자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","대상회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","정상영업","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.","중대한 하자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.","객관적인 기준","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.","합리적인 기준","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.","단순한 일시적 변동","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.","업계 전반의 상황","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.","중대한 하자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약","매매주식의 매매와 관련한 당사자 간의 모든 합의","포함한다","['encompass', 'contain', 'incorporate', 'comprise', 'consist of']","[]","Relation"
"본 계약","이전의 모든 구두 또는 서면 합의","대체한다","['exchange', 'stand in', 'swap', 'replace', 'substitute']","[]","Relation"
"본 계약에는 매매주식의 매매와 관련한 당사자 간의 모든 합의가 포함된다.","본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.","이전의 모든 구두 또는 서면 합의가 대체된다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.","매매주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.","당사자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.","이전의 구두 합의","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.","이전의 서면 합의","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매매주식","금 일천오백억원(₩150,000,000,000)","총 매매가격이 있다","['가치 측정', '가격 존재', '비용 표시', '금액 산정']","[]","Relation"
"주당 매매가격","금 일만원(₩10,000)","금액이 정해져 있다","['specified price', 'fixed amount', 'set value', 'established cost', 'predetermined sum']","[]","Relation"
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","주당 매매가격은 금 일만원(₩10,000)으로 한다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"매매주식의 총 매매가격을 금 일천오백억원(₩150,000,000,000)으로 정한다.","매매주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.","매매주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"양 당사자","본 계약","본 계약을 체결한다","['establish arrangement', 'enter contract', 'make agreement', 'formalize deal']","[]","Relation"
"양 당사자","본 계약","본 계약을 이행한다","['execute agreement', 'perform responsibilities', 'fulfill obligations', 'comply with terms', 'carry out duties']","[]","Relation"
"양 당사자","양 당사자","상호 선의와 신뢰를 바탕으로 협력한다","['cooperate', 'collaborate', 'mutual support', 'build trust', 'foster goodwill']","[]","Relation"
"양 당사자는 본 계약을 체결한다.","양 당사자는 본 계약을 이행한다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"양 당사자는 상호 선의와 신뢰를 바탕으로 한다.","양 당사자는 성실히 협력한다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"양 당사자가 본 계약을 체결 및 이행한다.","양 당사자는 선의와 신뢰를 바탕으로 성실히 협력한다.","때문에","['as a result of', 'reason', 'due to', 'motivation', 'cause']","[]","Relation"
"양 당사자는 본 계약의 체결에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.","양 당사자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"양 당사자는 본 계약의 체결에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.","양 당사자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인","제공한 모든 정보가 작성 당시 기준으로 정확함","확인한다","['점검하다', '알아보다', '조사하다', '검증하다', '확인 과정']","[]","Relation"
"매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.","제공한 정보가 정확하게 된다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"매도인이 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.","매도인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인이 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.","제공한 모든 정보","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"각 당사자","제3자","비밀정보를 공개하지 않는다","['protect privacy', 'safeguard secrets', 'keep confidential', 'withhold information', 'maintain secrecy']","[]","Relation"
"각 당사자","상대방","비밀정보를 취득한다","['access sensitive material', 'gain hidden information', 'obtain secrets', 'acquire confidential data']","[]","Relation"
"비밀정보 공개","법령상 요구 또는 상대방의 서면 동의","예외가 인정된다","['allow exemption', 'make exception', 'exclude from rule', 'grant waiver']","[]","Relation"
"각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.","비밀정보가 외부로 유출되는 것을 방지할 수 있다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"법령상 요구되거나 상대방의 서면 동의가 있는 경우","비밀정보를 제3자에게 공개할 수 있다.","때문에","['as a result of', 'reason', 'due to', 'motivation', 'cause']","[]","Relation"
"각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.","법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.","예외로","['exclude', 'omit', 'not apply', 'leave out', 'exception']","[]","Relation"
"각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.","각 당사자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.","상대방","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.","제3자","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"법령상 요구되는 경우에는 비밀정보를 공개할 수 있다.","법령","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"법령상 요구되는 경우에는 비밀정보를 공개할 수 있다.","비밀정보","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"상대방의 서면 동의가 있는 경우에는 비밀정보를 공개할 수 있다.","상대방","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"상대방의 서면 동의가 있는 경우에는 비밀정보를 공개할 수 있다.","비밀정보","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매매대금","거래종결일","지급된다","['allocate', 'grant', 'provide', 'distribute', 'supply']","[]","Relation"
"매매대금","전액 현금","지급된다","['allocate', 'grant', 'provide', 'distribute', 'supply']","[]","Relation"
"지급","매도인이 지정한 계좌로 송금","이루어진다","['구성된다', '조합된다', '생성된다', '형성된다', '만들어진다']","[]","Relation"
"거래종결일이 도래한다.","매매대금을 전액 현금으로 지급한다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"매매대금을 전액 현금으로 지급한다.","거래종결일이 도래한다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"매매대금을 전액 현금으로 지급한다.","매도인이 지정한 계좌로 송금이 이루어진다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"매도인이 계좌를 지정한다.","매매대금을 지정 계좌로 송금한다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.","매수인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.","매매대금","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.","매수인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.","매도인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.","매매대금","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.","매도인이 지정한 계좌","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약","대한민국 법률","해석된다","['설명', '해명', '해설', '의미 부여', '이해']","[]","Relation"
"분쟁","본 계약의 해석","발생할 경우","['upon happening', 'if occurs', 'in case of', 'on occurrence', 'in event of']","[]","Relation"
"본 계약의 해석에 대한 분쟁이 있을 경우","대한민국 법률에 따라 해석한다","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"본 계약의 해석에 대한 분쟁이 있을 경우","대한민국 법률에 따라 해석한다","때문에","['as a result of', 'reason', 'due to', 'motivation', 'cause']","[]","Relation"
"본 계약의 해석에 대한 분쟁이 발생한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약을 대한민국 법률에 따라 해석한다.","본 계약","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"본 계약을 대한민국 법률에 따라 해석한다.","대한민국 법률","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"제1장에서 계약의 목적이 설명되었다.","제2장에서 매매조건이 설명된다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"정상영업","적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것","의미한다","['signify', 'denote', 'indicate', 'express', 'represent']","[]","Relation"
"정상영업 여부","업계 표준과 과거 실적을 기준으로","판단한다","['decide', 'determine', 'assess', 'judge', 'evaluate']","[]","Relation"
"일시적인 경영진 부재","정상영업","영향을 미치지 않는다","['neutral impact', 'remain unchanged', 'no influence', 'no effect', 'unaffected']","[]","Relation"
"""적격 경영진""이 대상회사를 관리한다.","대상회사가 통상의 사업활동을 수행한다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"업계 표준과 과거 실적이 있다.","정상영업 여부를 판단한다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"일시적으로 경영진이 부재하다.","정상영업에 영향을 미치지 않는다.","동시에","['synchronously', 'simultaneously', 'at the same time', 'concurrently']","[]","Relation"
"적격 경영진이 대상회사를 관리한다.","적격 경영진","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"적격 경영진이 대상회사를 관리한다.","대상회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"대상회사가 통상의 사업활동을 수행한다.","대상회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.","정상영업","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.","업계 표준","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.","과거 실적","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.","일시적인 경영진 부재","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.","정상영업","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인","매매주식에 대한 완전한 소유권","이전한다","['transfer', 'move', 'relocate', 'shift', 'change location']","[]","Relation"
"매수인","매매주식에 대한 완전한 소유권","이전받는다","['inherit', 'acquire', 'succeed', 'receive', 'obtain']","[]","Relation"
"거래종결일이 도래한다.","매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","매수인은 매매주식의 완전한 소유권을 갖게 된다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","매도인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","거래종결일","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","매매주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.","매수인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인","대상회사의 경영 상태","점검할 수 있다","['inspect', 'check', 'assess', 'verify', 'evaluate']","[]","Relation"
"거래종결 전후","매수인은 대상회사의 경영 상태를 점검할 수 있다","이전에","['earlier', 'preceding', 'antecedent', 'before', 'prior']","[]","Relation"
"거래종결 전후","매수인은 대상회사의 경영 상태를 점검할 수 있다","이후에","['come after', 'subsequent', 'follow', 'succeed']","[]","Relation"
"매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다","매수인 보호가 강화된다","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"매수인은 대상회사의 경영 상태를 점검할 수 있다.","매수인","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매수인은 대상회사의 경영 상태를 점검할 수 있다.","대상회사","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"매매주식","담보권, 제한, 부담도 없는 상태","양도되어야 한다","['transfer', 'convey', 'give up', 'hand over', 'assign']","[]","Relation"
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.","매매주식에 담보권, 제한, 부담이 있으면 양도될 수 없다.","결과로","['produce', 'lead to', 'give rise to', 'cause', 'result from']","[]","Relation"
"매매주식이 담보권, 제한, 부담이 없는 상태로 양도된다.","매매주식","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
"운전자본","매매대금 조정","변동에 따라","['change with', 'vary according to', 'fluctuate with', 'be influenced by', 'depend on']","[]","Relation"
"순부채","매매대금 조정","변동에 따라","['change with', 'vary according to', 'fluctuate with', 'be influenced by', 'depend on']","[]","Relation"
"매매대금 조정","운전자본, 순부채 등의 변동","별도 합의에 따른다","['dependent on arrangement', 'require consent', 'subject to agreement', 'conditional terms', 'negotiated separately']","[]","Relation"
"운전자본, 순부채 등이 변동된다.","매매대금 조정이 필요하다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"운전자본, 순부채 등이 변동된다.","매매대금 조정이 이루어진다.","때문에","['as a result of', 'reason', 'due to', 'motivation', 'cause']","[]","Relation"
"별도 합의가 이루어진다.","매매대금 조정이 이루어진다.","이후","['following', 'after', 'later', 'subsequent', 'next']","[]","Relation"
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.","운전자본","is participated by","['attract participation', 'be attended by', 'receive involvement', 'be engaged by']","[]","Relation"
