Name,Type
정당한 사유 없이,Entity
현재 상태,Entity
대한민국 법률,Entity
이전의 구두 합의,Entity
당사자들이 합의한 날,Entity
거래종결 전제조건,Entity
주주명부,Entity
본 계약을 체결하고 이행할 완전한 권한과 능력,Entity
상대방,Entity
연간 2억원,Entity
재무 정보,Entity
모든 세금,Entity
새로운 이사회,Entity
확정된 손해배상액과 미지급 대금,Entity
주식회사 델타인베스트먼트 대표이사,Entity
기존 이사회,Entity
제3장,Entity
주식,Entity
매수인이 지명한 이사들,Entity
"보통주식 15,000,000주",Entity
객관적인 기준,Entity
단체협약,Entity
매매대금 수령 계좌 정보,Entity
중대한 하자임을 입증하는 자료,Entity
"담보권, 제한, 부담도 없는 상태",Entity
공백,Entity
취득세,Entity
운영,Entity
매수인,Entity
지급,Entity
주식회사 엡실론그룹,Entity
한국어,Entity
이메일,Entity
부채,Entity
판단 기준,Entity
서울특별시 소재 양 당사자가 합의한 장소,Entity
장소,Entity
경영 정보,Entity
제3조,Entity
위반 통지,Entity
다음 사항이 진실하고 정확함,Entity
거래종결 후 사항,Entity
서울특별시,Entity
비밀정보,Entity
추가 대가,Entity
양호한 상태,Entity
발송,Entity
시너지 창출,Entity
데이터룸,Entity
자산,Entity
본 계약 체결일로부터 45일 이내,Entity
거래종결일까지,Entity
매매대금 조정,Entity
중대한 하자,Entity
매수,Entity
진술 및 보증,Entity
한국어본,Entity
3영업일,Entity
최대한의 성실함,Entity
모든 지적재산권,Entity
환경 관련 소송,Entity
본 계약의 해석,Entity
"운전자본, 순부채 등의 변동",Entity
노동 관련 법규,Entity
운전자본 확정 및 조정,Entity
부동산,Entity
일관된 회계 기준,Entity
사업계획,Entity
중요한 부정적 변동이 없을 것,Entity
라이선스,Entity
업계 표준,Entity
어느 당사자,Entity
서울중앙지방법원,Entity
거래종결 의무,Entity
객관적이고 합리적인 기준,Entity
중재,Entity
대상회사의 모든 경영 정보,Entity
한국채택국제회계기준,Entity
다음 기준,Entity
양도소득세,Entity
모든 보험계약,Entity
대상회사의 정상영업에 미치는 영향,Entity
매매대금,Entity
중요한 측면,Entity
중요한 부채,Entity
CSR 활동,Entity
기존 공급업체,Entity
신임 이사 선임,Entity
엄격히,Entity
임대차계약,Entity
진행 중인 연구개발 프로젝트,Entity
복구 가능성,Entity
계약,Entity
추가 보증,Entity
본 계약,Entity
본 계약상 권리의무,Entity
이사회 결의서,Entity
세무,Entity
임원,Entity
소송 전 해결,Entity
매수인 기재,Entity
매매주식에 대한 완전한 소유권,Entity
규모,Entity
사무실,Entity
계약의 일부,Entity
일시적인 경영진 부재,Entity
제3장 진술 및 보증,Entity
이사회 승인 없는 임원,Entity
회계 기준,Entity
순부채,Entity
일방이 정당한 사유 없이 거래종결을 거부할 경우,Entity
양 당사자의 서면 합의,Entity
제51조에 따라 주식 양도가 완료되는 날,Entity
모든 정보,Entity
대상회사의 모든 중요 문서,Entity
신규 이사회 구성 전,Entity
대상회사,Entity
임시 경영자,Entity
자신을 위한 거래종결 전제조건,Entity
거래종결 후 발생하는 행정적 사항,Entity
노동조합과의 단체협약,Entity
거래종결 후 제28조에 정한 기간 동안,Entity
통제권,Entity
거래종결일,Entity
매도인의 거래종결 의무 발생,Entity
어느 일방에게 유리하지 않게,Entity
거래종결 후 6개월,Entity
데이터 보호 관련 법규,Entity
신임 이사,Entity
거래종결 후 발견된 자산,Entity
계열회사,Entity
매수인의 연결 재무제표,Entity
중요 문서,Entity
제28조,Entity
규정,Entity
부동산의 임대차계약,Entity
본 계약서 1부,Entity
사업 운영,Entity
법령상 요구 또는 상대방의 서면 동의,Entity
거래종결,Entity
이전의 모든 구두 또는 서면 합의,Entity
거래종결 후 90일 내,Entity
모든 중요한 계약,Entity
통지,Entity
대한민국의 은행이 정상 영업하는 날,Entity
상대방의 사전 서면 동의,Entity
제51조,Entity
과거 실적,Entity
경영 정상화,Entity
"대상회사 발행 보통주식 15,000,000주",Entity
개인정보보호법,Entity
확정된 손해배상액,Entity
보험계약,Entity
불이행,Entity
관련 등기 절차,Entity
당사자들,Entity
직간접적으로 50% 이상의 지분을 보유한 회사,Entity
주권,Entity
기존 대표이사,Entity
공개된 모든 정보,Entity
매도,Entity
세금,Entity
거래 당사자들,Entity
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,Entity
자기자본,Entity
제공한 모든 정보,Entity
사업계획 및 예측,Entity
거래종결 후,Entity
제5장,Entity
별첨,Entity
정상영업 여부,Entity
중요 자산,Entity
경영권,Entity
거래종결일로부터 2년간,Entity
진술보증,Entity
주주,Entity
중요한 진술보증,Entity
소요 기간,Entity
부록,Entity
이사회,Entity
외부 전문가,Entity
합리적인 가정에 기초하여 성실하게 작성,Entity
적격 경영진,Entity
주당 매매가격,Entity
본 거래,Entity
재무적 손실의 규모,Entity
모든 허가,Entity
중요한 변경,Entity
이사회 해산과 재구성 사이,Entity
계약 상대방,Entity
중대한 하자에 해당하지 않는 사항,Entity
환경 관련 법규,Entity
노동조합,Entity
거래종결 후의 사항,Entity
거래종결 시,Entity
기한,Entity
별도 합의,Entity
첫 회계연도,Entity
적절한 보상한도,Entity
면책,Entity
중요한 의사결정,Entity
실사 과정,Entity
이사들,Entity
모든 부록과 별첨,Entity
일방,Entity
필요 서류,Entity
감사,Entity
기존 분쟁 해결에 필요한 모든 지원,Entity
본 거래와 관련하여,Entity
환경 관련 분쟁,Entity
우발채무,Entity
제공한 모든 정보가 작성 당시 기준으로 정확함,Entity
조건 충족,Entity
규제 변경,Entity
주주총회,Entity
매매주식,Entity
번역본과 불일치 시,Entity
대한민국,Entity
매도인이 지정한 계좌로 송금,Entity
생산시설,Entity
업계 표준과 과거 실적을 기준으로,Entity
기존 분쟁,Entity
제1심 관할법원,Entity
매도인이 지정한 자,Entity
거래종결 후 발견된 부채,Entity
이사회 재구성,Entity
영업비밀,Entity
별도 합의가 없는 한,Entity
매도인,Entity
권리 포기,Entity
거래종결일로부터 3년간,Entity
계약 상대방의 위반 통지,Entity
자신의 비용,Entity
본 계약서,Entity
대상회사의 모든 중요 자산,Entity
거래종결 후 첫 회계연도의 감사,Entity
적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것,Entity
세무조사,Entity
책임,Entity
중단 없이,Entity
거래 시너지 실현,Entity
당사자 간 완전한 합의,Entity
업계 전반의 상황,Entity
진술보증 사항,Entity
천재지변,Entity
지분,Entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,Entity
주식회사 제타시스템즈,Entity
비밀정보 공개,Entity
종결 확인서,Entity
성과,Entity
매도인이 지정한 자가 이사회 해산 후 신규 이사회 구성 전까지 임시로 경영권을 행사한다.,Event
기존 대표이사가 주주총회 개최 전까지 직무를 수행한다.,Event
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다.,Event
주식회사 델타인베스트먼트가 주식회사 제타시스템즈의 매도인으로 계약에 참여한다.,Event
매수인이 정보 접근권을 행사할 수 있다.,Event
진행 중인 세무조사나 분쟁이 없다.,Event
주주총회가 개최되지 않는다.,Event
상대방이 손해배상을 청구한다,Event
해당 업무에 필요한 전문성과 경험을 보유한다.,Event
사업계획 및 예측을 성실하게 작성한다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우,Event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,Event
필요한 경우가 발생한다.,Event
임원이 적격 경영진으로 인정된다.,Event
양 당사자는 거래 과정에서 알게 된 영업비밀을 보호한다.,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,Event
매도인이 지정한 자가 임시로 경영권을 행사한다.,Event
한국어본이 우선한다.,Event
대상회사는 기존 브랜드와 상호를 계속 사용할 수 있다.,Event
통지를 발송한다.,Event
매매대금을 지정 계좌로 송금한다.,Event
제11조의 정의에 따른다,Event
주주총회가 개최된다.,Event
실사 과정에서 일부 계약이 공개되었다.,Event
나머지 부분은 유효하다.,Event
대상회사는 주주명부에 매수인을 기재한다,Event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.,Event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,Event
적격 경영진은 해당 업무에 필요한 전문성과 경험을 보유해야 한다.,Event
하자가 발생한다,Event
매수인이 미지급 대금이 있다.,Event
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,Event
재무제표에 부채가 기재되어 있다.,Event
매수인이 책임을 진다.,Event
매도인은 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
대상회사가 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,Event
분쟁 당사자들은 소송 전에 중재를 통해 분쟁을 해결한다.,Event
매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,Event
중요한 부정적 변동이 없다,Event
양 당사자는 시너지 창출을 위해 적극 협력한다.,Event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다.,Event
양 당사자가 관련 등기 절차에 협력한다.,Event
매수인은 실사 권한을 가진다.,Event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,Event
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,Event
매수인은 매매주식의 완전한 소유권을 갖게 된다.,Event
천재지변 등 불가항력이 발생한다.,Event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,Event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다",Event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,Event
매수인은 기존 직원의 고용을 승계한다.,Event
대상회사의 CSR 활동이 시작된다.,Event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.",Event
환경 관련 소송이나 분쟁이 없다.,Event
진술보증 위반이 제3조의 중대한 하자에 해당한다,Event
적격 경영진으로 인정된다.,Event
중요한 의사결정은 매수인과 협의하여 진행한다.,Event
진술보증 위반이 제3조의 중대한 하자에 해당하지 않는다,Event
일방이 정당한 사유 없이 거래종결을 거부한다.,Event
매도인이 중대한 하자가 아닌 경우,Event
주식회사 델타인베스트먼트가 매도인으로 지정되었다.,Event
매도인은 매매대금 수령 계좌 정보를 통지한다.,Event
진술보증 위반으로 인한 손해배상 청구는 제3조의 중대한 하자에 해당하는 경우에만 가능하다.,Event
주식회사 델타인베스트먼트와 주식회사 엡실론그룹이 2025년 1월 1일에 계약을 체결한다.,Event
대상회사가 사회적 책임을 이행한다.,Event
거래종결 전 배당이 선언된다.,Event
임시 경영자가 권한을 행사한다.,Event
거래종결이 이루어진다.,Event
매수인은 정밀 실사를 수행할 수 있다.,Event
제2장에서 매매조건이 설명된다.,Event
매수인이 확정된 손해배상액을 가진다.,Event
각 당사자는 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다.,Event
"""적격 경영진""은 ""이사회 승인""을 받은 임원을 의미한다.",Event
거래종결 후 사항을 이행해야 한다.,Event
대상회사가 사용하는 모든 부동산의 임대차계약이 유효하다.,Event
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
당사자가 본 계약상 권리의무를 제3자에게 양도한다,Event
성과에 따른 추가 대가 조정은 없다,Event
업계 표준과 과거 실적이 있다.,Event
제공한 정보가 정확하게 된다.,Event
본 계약을 대한민국 법률에 따라 해석한다.,Event
재무제표는 중요한 측면에서 정확하다.,Event
매수인은 즉시 완전한 경영권을 행사할 수 있다.,Event
브랜드 유지가 이루어진다.,Event
천재지변 등 불가항력으로 인한 계약의 불이행이 발생한다.,Event
양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
매수인이 기존 직원의 근로조건을 유지한다.,Event
본 계약이 대한민국 법률을 준거법으로 정한다.,Event
정상영업 여부를 판단한다.,Event
본 계약의 해석에 대한 분쟁이 발생한다.,Event
비밀정보를 제3자에게 공개할 수 있다.,Event
공정 해석의 원칙이 적용된다.,Event
적격 경영진이다.,Event
계약을 수정하거나 변경하려고 한다,Event
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,Event
모든 재무 정보는 일관된 회계 기준에 따라 작성되었다.,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,Event
제3조의 정의에 따른다.,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
중대한 하자로 인한 손해배상 책임 한도가 매매대금의 20%로 제한된다.,Event
한 회사가 다른 회사의 지분을 50% 이상 직간접적으로 보유한다,Event
매매대금 조정이 필요하다.,Event
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,Event
서울특별시 소재 합의된 장소에서 거래종결이 이루어진다.,Event
생산시설은 현재 상태로 유지 관리된다.,Event
대상회사의 기존 이사회는 자동으로 해산된다.,Event
중요한 진술보증이 제28조에 정한 기간 동안 유효하다.,Event
취득세는 매수인이 부담한다.,Event
90일 이내에 운전자본을 확정하고 조정한다.,Event
계약 관계가 종료된다.,Event
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약이 존재하지 않는다.,Event
상대방이 계약을 해제한다.,Event
연구개발 프로젝트가 중단 없이 계속된다.,Event
매도인의 거래종결 의무가 발생한다.,Event
양 당사자는 본 계약을 이행한다.,Event
대상회사의 재무제표가 중요한 측면에서 정확하다.,Event
신임 이사의 선임은 주주총회 결의를 거쳐야 한다.,Event
매도인은 추가 보증을 제공한다.,Event
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.",Event
거래종결과 동시에 대상회사의 기존 이사회가 자동으로 해산된다.,Event
중대한 하자에 해당하지 않는 사항이 있다,Event
2025년 1월 1일에 계약이 체결되었다.,Event
재무적 손실의 규모를 고려한다.,Event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,Event
공급망을 유지한다,Event
상대방의 사전 서면 동의를 받지 않는다,Event
양 당사자가 거래 후 시너지 창출을 위해 협력한다.,Event
번역본과 본 계약의 내용이 불일치한다.,Event
대상회사가 기존 브랜드와 상호를 계속 사용할 수 있다.,Event
매수인이 매매대금을 준비한다.,Event
매수인은 필요시 외부 전문가를 통한 정밀 실사를 수행할 수 있다.,Event
양 당사자는 최대한의 성실함으로 계약을 이행한다.,Event
임시 경영자가 통상의 영업 범위 내에서만 권한을 행사한다.,Event
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",Event
상대방이 계약을 해제한다,Event
연구개발 프로젝트가 중단되지 않는다.,Event
본 계약의 해석에 대한 분쟁이 있을 경우,Event
권리 불행사가 권리 포기로 간주되지 않는다.,Event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
상대방이 손해배상을 청구할 수 있다.,Event
대리인을 선임하기 전에 당사자는 대리인이 필요하다고 판단한다.,Event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,Event
대상회사의 기존 이사회가 해산된다.,Event
매수인이 거래와 관련된 취득세를 부담한다.,Event
사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,Event
매수인이 손해배상액을 상계할 수 있다.,Event
분쟁이 발생한다.,Event
불가항력으로 인한 불이행에 대해 면책이 인정된다.,Event
중재를 통한 해결을 시도한다.,Event
복구 가능성과 소요 기간을 고려한다.,Event
대한민국의 은행이 정상 영업한다,Event
양 당사자는 본 계약의 체결에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
별도 합의가 이루어진다.,Event
임시 경영자는 통상의 영업 범위 내에서만 권한을 행사할 수 있다.,Event
양 당사자가 거래를 체결한다.,Event
주식 양도가 완료된다,Event
대한민국 법률에 따라 해석한다,Event
"중요한 소송, 중재, 행정절차가 없다",Event
매수인은 확정된 손해배상액을 미지급 대금과 상계할 수 있다.,Event
거래종결일이 도래한다.,Event
근로조건을 유지한다.,Event
해당 자산은 매수인에게 귀속된다.,Event
본 계약에는 매매주식의 매매와 관련한 당사자 간의 모든 합의가 포함된다.,Event
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.",Event
계약 상대방으로부터 위반 통지를 받은 바 없다.,Event
주식회사 델타인베스트먼트의 대표이사가 본 계약에 서명한다.,Event
매도인의 진술보증이 중요한 측면에서 정확하다.,Event
양 당사자는 서면으로 합의한다,Event
대상회사는 노동 관련 법규를 준수한다.,Event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",Event
"매매주식이 담보권, 제한, 부담이 없는 상태로 양도된다.",Event
운전자본을 확정하고 조정한다.,Event
거래종결일 기준이 정해진다.,Event
매도인은 거래종결 후 6개월간 경영 정상화를 적극 지원한다.,Event
거래종결 후 첫 회계연도의 감사가 수행된다.,Event
거래종결 후 90일 내에 운전자본을 조정한다.,Event
매수인이 감사를 선임한다.,Event
신규 이사회가 구성되기 전까지 매도인이 지정한 자가 임시로 경영권을 행사한다.,Event
매도인이 계좌를 지정한다.,Event
대리인이 선임된다.,Event
이사회 승인 없는 임원은 적격 경영진으로 인정되지 않는다.,Event
본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다.,Event
매도인은 분쟁 해결에 필요한 모든 지원을 제공한다.,Event
매수인이 선임한 감사인이 감사를 수행한다.,Event
행정적 사항이 발생한다.,Event
대상회사의 핵심 임직원은 최소 1년간 근무를 유지하도록 노력한다.,Event
영업비밀 유출이 방지된다.,Event
의무를 이행하지 못한다.,Event
양 당사자가 거래 과정에서 알게 된 영업비밀을 보호한다.,Event
적격 경영진으로 인정되지 않는다.,Event
각 당사자는 즉시 상대방에게 통지한다.,Event
이전의 모든 구두 또는 서면 합의가 대체된다.,Event
일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.,Event
양 당사자는 종결 확인서를 작성하여 서명한다.,Event
정상영업에 영향을 미치지 않는다.,Event
대상회사가 매수인의 연결 재무제표에 포함된다.,Event
필요한 제반 사항을 규정한다.,Event
새로운 이사회가 구성된다.,Event
배당이 매도인에게 귀속된다.,Event
번역본이 만들어진다.,Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
기존 공급업체와의 관계가 동일 조건으로 유지된다,Event
번역본과 불일치 시 한국어본이 우선한다.,Event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,Event
중대한 하자의 판단은 제3조의 정의에 따른다.,Event
매수인이 본 계약을 이행한다.,Event
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,Event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,Event
중요한 진술보증은 거래종결 후에도 유효하다.,Event
상대방은 사실관계를 신뢰할 수 있다.,Event
공개된 모든 정보가 중요한 측면에서 정확하고 완전하다.,Event
거래종결이 발생한다.,Event
기존 공급업체와의 관계가 동일 조건으로 유지된다.,Event
진행 중인 연구개발 프로젝트는 중단 없이 계속된다.,Event
해당 부채는 매도인에게 귀속된다.,Event
매수인이 이를 매수한다.,Event
소송을 진행한다.,Event
매수인 보호가 강화된다,Event
매수인이 매매대금 전액을 자기자본으로 조달했음을 확인한다.,Event
모든 기한은 엄격히 준수되어야 한다.,Event
주식회사 엡실론그룹의 대표이사가 본 계약에 서명한다.,Event
거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.,Event
사무실이 현재 상태로 유지 관리된다.,Event
거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다.,Event
재무 정보가 일관성을 갖게 되었다.,Event
중대한 하자가 아닌 경우 매도인은 책임을 부담하지 않는다.,Event
대상회사의 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 존재하지 않는다.,Event
매수인이 경영권을 인수한다.,Event
사무실은 현재 상태로 유지 관리된다.,Event
중요한 행정절차가 대상회사와 관련하여 진행되지 않았다.,Event
본 계약이 체결된다.,Event
매수인은 대상회사의 모든 경영 정보에 무제한 접근할 수 있다.,Event
비밀정보가 외부로 유출되는 것을 방지할 수 있다.,Event
매수인의 거래종결 의무가 발생한다,Event
각 당사자는 필요시 대리인을 선임할 수 있다.,Event
거래 관련 공동 비용을 균등하게 분담한다.,Event
매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.,Event
매수인이 즉시 완전한 경영권을 행사한다.,Event
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,Event
손해배상 청구는 서면으로 해야 한다.,Event
양 당사자가 거래종결 시 종결 확인서에 서명한다.,Event
본 계약 체결일 및 거래종결일이 도래한다.,Event
계약의 일부가 무효이다.,Event
일시적으로 경영진이 부재하다.,Event
본 계약이 대한민국 법률에 따라 규율되고 해석된다.,Event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.",Event
정상영업 여부를 제11조의 정의에 따라 판단한다.,Event
중대한 하자 해당 여부를 판단한다.,Event
매수인이 대상회사의 모든 경영 정보에 무제한 접근할 수 있다.,Event
매수인이 미지급 대금과 손해배상액을 상계할 수 있다.,Event
양 당사자가 거래 시너지 실현을 위해 협력한다.,Event
제28조에 정한 기간 동안 유효하다.,Event
양 당사자는 관련 등기 절차에 협력한다.,Event
기존 분쟁이 발생한다.,Event
계약의 나머지 부분은 유효하다.,Event
데이터룸을 통해 모든 정보가 공개된다.,Event
대상회사가 사용하는 모든 부동산의 임대차계약이 정상적이다.,Event
매도인은 기존 분쟁 해결에 필요한 모든 지원을 제공한다.,Event
성과에 따른 추가 대가 조정이 없다.,Event
매매대금 조정이 이루어진다.,Event
양 당사자가 상호 협력한다.,Event
주주총회를 거래종결 후 30일 이내에 개최한다.,Event
매수인이 추가 보증을 요청한다.,Event
분쟁은 서울중앙지방법원을 제1심 관할법원으로 한다.,Event
향후 규제 변경에 따른 대응은 매수인의 책임이다.,Event
생산시설이 현재 상태로 유지 관리된다.,Event
손해배상 청구는 중대한 하자임을 입증하는 자료와 함께 해야 한다.,Event
규제 변경이 발생한다.,Event
이사회 해산과 재구성 사이에 공백이 발생할 수 있다.,Event
거래종결 전후,Event
"매도인이 대상회사가 발행한 보통주식 15,000,000주를 매수인에게 매도한다.",Event
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,Event
양 당사자가 서면으로 합의한다,Event
매수인은 대상회사의 경영 상태를 점검할 수 있다.,Event
이사회 승인을 받은 임원은 적격 경영진이다.,Event
부채가 거래종결 후에 추가로 발견된다.,Event
상대방의 사전 서면 동의를 받는다,Event
중요한 중재가 대상회사와 관련하여 진행되지 않았다.,Event
당사자는 본 계약에 포함되지 않은 다른 합의가 없다고 간주한다.,Event
매수인은 추가 보증을 요청한다.,Event
본 계약은 대한민국 법률에 따라 해석된다.,Event
대상회사의 정상영업에 미치는 영향을 고려한다.,Event
매도인은 책임을 부담하지 않는다.,Event
주식의 소유권이 이전된다.,Event
거래종결 후 발견된 자산이 매수인에게 귀속된다.,Event
대상회사는 법규 위반과 관련된 법적 위험을 줄이고 있다.,Event
본 계약상 권리의무를 제3자에게 양도할 수 없다,Event
계약이 대한민국 법률에 따라 규율되고 해석된다.,Event
매도인과 매수인이 본 계약서에 서명한다.,Event
주식회사 엡실론그룹이 매수인으로 지정되었다.,Event
대상회사는 진행 중인 세무조사가 없다.,Event
자산 또는 부채가 추가로 발견된다.,Event
서울중앙지방법원이 제1심 관할법원이 된다.,Event
각 당사자가 본 계약서 1부를 보관한다.,Event
매수인은 대상회사의 경영 상태를 점검할 수 있다,Event
손해배상 책임 한도가 매매대금의 20%로 제한된다.,Event
매매대금을 전액 현금으로 지급한다.,Event
주식회사 엡실론그룹이 주식회사 제타시스템즈의 매수인으로 계약에 참여한다.,Event
30일 이내에 주주총회가 개최된다.,Event
대상회사가 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,Event
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약은 없다.,Event
대상회사는 데이터 보호가 이루어진다.,Event
매도인이 중대한 하자에 해당하지 않는 사항에 대해서 책임지지 않는다.,Event
각 당사자가 1부씩 보관한다.,Event
"매매주식에 담보권, 제한, 부담이 있으면 양도될 수 없다.",Event
양 당사자가 합의한 장소가 결정된다.,Event
매도인은 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,Event
양 당사자가 거래를 한다.,Event
매도인이 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,Event
데이터룸을 통해 모든 정보가 공개되었다.,Event
매수인이 기존 직원의 고용을 승계한다.,Event
거래가 종결된다,Event
매매대금 조정에 대해 별도 합의를 한다.,Event
일방이 정당한 사유 없이 거래종결을 거부한다,Event
거래종결일이 된다,Event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,Event
"대상회사의 정상영업에 미치는 영향, 재무적 손실의 규모, 복구 가능성 및 소요 기간을 고려한다",Event
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,Event
첫 회계연도가 시작된다.,Event
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.",Event
이사회가 제52조에 따라 해산된다.,Event
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다.,Event
제5장 거래종결 후 사항이 적용된다.,Event
"""중대한 하자""란 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.",Event
