name:ID,type,concepts,synsets,:LABEL
거래종결일은 제51조에 따라 주식 양도가 완료되는 날이다.,event,[],[],Node
제51조,entity,[],[],Node
주식,entity,[],[],Node
영업일은 대한민국의 은행이 정상 영업하는 날이다.,event,[],[],Node
대한민국,entity,[],[],Node
은행,entity,[],[],Node
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.,event,[],[],Node
지분,entity,[],[],Node
회사,entity,[],[],Node
중대한 하자,entity,[],[],Node
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,entity,[],[],Node
객관적이고 합리적인 기준,entity,[],[],Node
단순한 일시적 변동,entity,[],[],Node
업계 전반의 상황,entity,[],[],Node
"""중대한 하자""란 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.",event,[],[],Node
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,event,[],[],Node
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,event,[],[],Node
중대한 하자는 대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.,event,[],[],Node
정상영업,entity,[],[],Node
객관적인 기준,entity,[],[],Node
합리적인 기준,entity,[],[],Node
매매주식의 매매와 관련한 당사자 간의 모든 합의,entity,[],[],Node
이전의 모든 구두 또는 서면 합의,entity,[],[],Node
본 계약에는 매매주식의 매매와 관련한 당사자 간의 모든 합의가 포함된다.,event,[],[],Node
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,event,[],[],Node
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,event,[],[],Node
이전의 모든 구두 또는 서면 합의가 대체된다.,event,[],[],Node
당사자,entity,[],[],Node
이전의 구두 합의,entity,[],[],Node
이전의 서면 합의,entity,[],[],Node
"금 일천오백억원(₩150,000,000,000)",entity,[],[],Node
주당 매매가격,entity,[],[],Node
"금 일만원(₩10,000)",entity,[],[],Node
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.",event,[],[],Node
"주당 매매가격은 금 일만원(₩10,000)으로 한다.",event,[],[],Node
"매매주식의 총 매매가격을 금 일천오백억원(₩150,000,000,000)으로 정한다.",event,[],[],Node
"주당 매매가격을 금 일만원(₩10,000)으로 정한다.",event,[],[],Node
양 당사자,entity,[],[],Node
양 당사자는 본 계약을 체결한다.,event,[],[],Node
양 당사자는 본 계약을 이행한다.,event,[],[],Node
양 당사자는 상호 선의와 신뢰를 바탕으로 한다.,event,[],[],Node
양 당사자는 성실히 협력한다.,event,[],[],Node
양 당사자가 본 계약을 체결 및 이행한다.,event,[],[],Node
양 당사자는 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],Node
양 당사자는 본 계약의 체결에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],Node
양 당사자는 본 계약의 이행에 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,event,[],[],Node
제공한 모든 정보가 작성 당시 기준으로 정확함,entity,[],[],Node
매도인은 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,event,[],[],Node
제공한 정보가 정확하게 된다.,event,[],[],Node
매도인이 제공한 모든 정보가 작성 당시 기준으로 정확함을 확인한다.,event,[],[],Node
제공한 모든 정보,entity,[],[],Node
각 당사자,entity,[],[],Node
제3자,entity,[],[],Node
상대방,entity,[],[],Node
비밀정보 공개,entity,[],[],Node
법령상 요구 또는 상대방의 서면 동의,entity,[],[],Node
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],Node
비밀정보가 외부로 유출되는 것을 방지할 수 있다.,event,[],[],Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우,event,[],[],Node
비밀정보를 제3자에게 공개할 수 있다.,event,[],[],Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,event,[],[],Node
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],Node
법령상 요구되는 경우에는 비밀정보를 공개할 수 있다.,event,[],[],Node
법령,entity,[],[],Node
비밀정보,entity,[],[],Node
상대방의 서면 동의가 있는 경우에는 비밀정보를 공개할 수 있다.,event,[],[],Node
매매대금,entity,[],[],Node
전액 현금,entity,[],[],Node
지급,entity,[],[],Node
매도인이 지정한 계좌로 송금,entity,[],[],Node
거래종결일이 도래한다.,event,[],[],Node
매매대금을 전액 현금으로 지급한다.,event,[],[],Node
매도인이 지정한 계좌로 송금이 이루어진다.,event,[],[],Node
매도인이 계좌를 지정한다.,event,[],[],Node
매매대금을 지정 계좌로 송금한다.,event,[],[],Node
매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.,event,[],[],Node
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,event,[],[],Node
매도인이 지정한 계좌,entity,[],[],Node
대한민국 법률,entity,[],[],Node
분쟁,entity,[],[],Node
본 계약의 해석,entity,[],[],Node
본 계약의 해석에 대한 분쟁이 있을 경우,event,[],[],Node
대한민국 법률에 따라 해석한다,event,[],[],Node
본 계약의 해석에 대한 분쟁이 발생한다.,event,[],[],Node
본 계약을 대한민국 법률에 따라 해석한다.,event,[],[],Node
제1장에서 계약의 목적이 설명되었다.,event,[],[],Node
제2장에서 매매조건이 설명된다.,event,[],[],Node
적격 경영진이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행하는 것,entity,[],[],Node
정상영업 여부,entity,[],[],Node
업계 표준과 과거 실적을 기준으로,entity,[],[],Node
일시적인 경영진 부재,entity,[],[],Node
"""적격 경영진""이 대상회사를 관리한다.",event,[],[],Node
대상회사가 통상의 사업활동을 수행한다.,event,[],[],Node
업계 표준과 과거 실적이 있다.,event,[],[],Node
정상영업 여부를 판단한다.,event,[],[],Node
일시적으로 경영진이 부재하다.,event,[],[],Node
정상영업에 영향을 미치지 않는다.,event,[],[],Node
적격 경영진이 대상회사를 관리한다.,event,[],[],Node
적격 경영진,entity,[],[],Node
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,event,[],[],Node
업계 표준,entity,[],[],Node
과거 실적,entity,[],[],Node
일시적인 경영진 부재는 정상영업에 영향을 미치지 않는다.,event,[],[],Node
매매주식에 대한 완전한 소유권,entity,[],[],Node
매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,event,[],[],Node
매수인은 매매주식의 완전한 소유권을 갖게 된다.,event,[],[],Node
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,event,[],[],Node
대상회사의 경영 상태,entity,[],[],Node
거래종결 전후,event,[],[],Node
매수인은 대상회사의 경영 상태를 점검할 수 있다,event,[],[],Node
매수인은 거래종결 전후 언제든지 대상회사의 경영 상태를 점검할 수 있다,event,[],[],Node
매수인 보호가 강화된다,event,[],[],Node
매수인은 대상회사의 경영 상태를 점검할 수 있다.,event,[],[],Node
"담보권, 제한, 부담도 없는 상태",entity,[],[],Node
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",event,[],[],Node
"매매주식에 담보권, 제한, 부담이 있으면 양도될 수 없다.",event,[],[],Node
"매매주식이 담보권, 제한, 부담이 없는 상태로 양도된다.",event,[],[],Node
운전자본,entity,[],[],Node
매매대금 조정,entity,[],[],Node
순부채,entity,[],[],Node
"운전자본, 순부채 등의 변동",entity,[],[],Node
"운전자본, 순부채 등이 변동된다.",event,[],[],Node
매매대금 조정이 필요하다.,event,[],[],Node
매매대금 조정이 이루어진다.,event,[],[],Node
별도 합의가 이루어진다.,event,[],[],Node
"운전자본, 순부채 등의 변동에 따라 매매대금을 조정한다.",event,[],[],Node
매매대금 조정에 대해 별도 합의를 한다.,event,[],[],Node
별도 합의,entity,[],[],Node
거래종결일로부터 3년간,entity,[],[],Node
거래종결일이 발생한다.,event,[],[],Node
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,event,[],[],Node
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,event,[],[],Node
핵심 임직원,entity,[],[],Node
거래종결 후 최소 1년간,entity,[],[],Node
거래종결이 이루어진다.,event,[],[],Node
대상회사의 핵심 임직원은 최소 1년간 근무를 유지하도록 노력한다.,event,[],[],Node
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 노력한다.,event,[],[],Node
정밀 실사,entity,[],[],Node
외부 전문가,entity,[],[],Node
매수인은 필요시 외부 전문가를 통한 정밀 실사를 수행할 수 있다.,event,[],[],Node
매수인은 실사 권한을 가진다.,event,[],[],Node
매수인은 정밀 실사를 수행할 수 있다.,event,[],[],Node
매수인은 외부 전문가를 통해 정밀 실사를 수행할 수 있다.,event,[],[],Node
라이선스,entity,[],[],Node
허가,entity,[],[],Node
거래종결 후,entity,[],[],Node
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지된다.,event,[],[],Node
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지된다.,event,[],[],Node
모든 라이선스,entity,[],[],Node
모든 허가,entity,[],[],Node
거래종결,entity,[],[],Node
모든 보험계약,entity,[],[],Node
보험계약,entity,[],[],Node
적절한 보상한도,entity,[],[],Node
대상회사의 모든 보험계약은 거래종결일 현재 유효하다.,event,[],[],Node
대상회사는 적절한 보상한도를 유지하고 있다.,event,[],[],Node
부동산,entity,[],[],Node
부동산의 임대차계약,entity,[],[],Node
대상회사가 사용하는 모든 부동산의 임대차계약이 정상적이다.,event,[],[],Node
대상회사가 사용하는 모든 부동산의 임대차계약이 유효하다.,event,[],[],Node
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다.,event,[],[],Node
임대차계약,entity,[],[],Node
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다.,event,[],[],Node
모든 지적재산권,entity,[],[],Node
사업 운영,entity,[],[],Node
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,event,[],[],Node
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,event,[],[],Node
대상회사가 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,event,[],[],Node
대상회사가 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,event,[],[],Node
본 계약상 권리의무,entity,[],[],Node
상대방의 사전 서면 동의,entity,[],[],Node
당사자가 본 계약상 권리의무를 제3자에게 양도한다,event,[],[],Node
상대방의 사전 서면 동의를 받는다,event,[],[],Node
상대방의 사전 서면 동의를 받지 않는다,event,[],[],Node
본 계약상 권리의무를 제3자에게 양도할 수 없다,event,[],[],Node
어느 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,event,[],[],Node
어느 당사자,entity,[],[],Node
환경 관련 법규,entity,[],[],Node
환경 관련 소송,entity,[],[],Node
환경 관련 분쟁,entity,[],[],Node
대상회사는 모든 환경 관련 법규를 준수하고 있다.,event,[],[],Node
환경 관련 소송이나 분쟁이 없다.,event,[],[],Node
대상회사는 환경 관련 소송이나 분쟁이 없다.,event,[],[],Node
개인정보보호법,entity,[],[],Node
데이터 보호 관련 법규,entity,[],[],Node
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,event,[],[],Node
대상회사는 데이터 보호가 이루어진다.,event,[],[],Node
운영,entity,[],[],Node
통상의 영업과정,entity,[],[],Node
거래종결일까지,entity,[],[],Node
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,event,[],[],Node
정보 접근권,entity,[],[],Node
대상회사의 모든 경영 정보,entity,[],[],Node
매수인은 대상회사의 모든 경영 정보에 무제한 접근할 수 있다.,event,[],[],Node
매수인이 정보 접근권을 행사할 수 있다.,event,[],[],Node
매수인이 대상회사의 모든 경영 정보에 무제한 접근할 수 있다.,event,[],[],Node
경영 정보,entity,[],[],Node
거래종결일로부터 2년간,entity,[],[],Node
중대한 하자가 아닌 경우,entity,[],[],Node
제3조의 정의,entity,[],[],Node
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 2년간 유효하다.,event,[],[],Node
매도인이 중대한 하자가 아닌 경우,event,[],[],Node
매도인은 책임을 부담하지 않는다.,event,[],[],Node
중대한 하자의 판단,event,[],[],Node
제3조의 정의에 따른다.,event,[],[],Node
진술보증,entity,[],[],Node
하자담보책임,entity,[],[],Node
중대한 하자가 아닌 경우 매도인은 책임을 부담하지 않는다.,event,[],[],Node
책임,entity,[],[],Node
중대한 하자의 판단은 제3조의 정의에 따른다.,event,[],[],Node
제3조,entity,[],[],Node
정의,entity,[],[],Node
자신의 비용,entity,[],[],Node
비용,entity,[],[],Node
본 거래와 관련하여,entity,[],[],Node
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,event,[],[],Node
본 거래와 관련된 비용이 각 당사자에게 발생한다.,event,[],[],Node
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,event,[],[],Node
본 거래,entity,[],[],Node
시너지 창출,entity,[],[],Node
양 당사자가 거래를 체결한다.,event,[],[],Node
양 당사자는 시너지 창출을 위해 적극 협력한다.,event,[],[],Node
양 당사자가 거래 후 시너지 창출을 위해 협력한다.,event,[],[],Node
제3장,entity,[],[],Node
진술 및 보증,entity,[],[],Node
계약 당사자가 진술 및 보증을 한다.,event,[],[],Node
계약이 체결된다.,event,[],[],Node
상대방은 사실관계를 신뢰할 수 있다.,event,[],[],Node
제3장 진술 및 보증이 시작된다.,event,[],[],Node
제3장 진술 및 보증,entity,[],[],Node
다음 사항이 진실하고 정확함,entity,[],[],Node
본 계약 체결일 및 거래종결일 현재,entity,[],[],Node
매도인의 진술보증,entity,[],[],Node
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,event,[],[],Node
매도인은 다음 사항이 진실하고 정확함을 진술하고 보증한다.,event,[],[],Node
본 계약 체결일 및 거래종결일이 도래한다.,event,[],[],Node
매도인은 본 계약 체결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,event,[],[],Node
매도인은 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,event,[],[],Node
처분권한,entity,[],[],Node
매도인은 매매주식의 적법하고 완전한 소유자이다.,event,[],[],Node
매도인은 매매주식의 처분권한을 가진다.,event,[],[],Node
재무제표,entity,[],[],Node
한국채택국제회계기준,entity,[],[],Node
중요한 측면,entity,[],[],Node
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,event,[],[],Node
재무제표는 중요한 측면에서 정확하다.,event,[],[],Node
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,event,[],[],Node
대상회사의 재무제표가 중요한 측면에서 정확하다.,event,[],[],Node
이사회 승인을 받은 임원,entity,[],[],Node
해당 업무에 필요한 전문성과 경험,entity,[],[],Node
이사회 승인 없는 임원,entity,[],[],Node
이사회 승인을 받은 임원은 적격 경영진이다.,event,[],[],Node
임원이 적격 경영진으로 인정된다.,event,[],[],Node
적격 경영진은 이사회 승인을 받는다.,event,[],[],Node
적격 경영진으로 인정된다.,event,[],[],Node
이사회 승인 없는 임원이다.,event,[],[],Node
적격 경영진으로 인정되지 않는다.,event,[],[],Node
적격 경영진이다.,event,[],[],Node
해당 업무에 필요한 전문성과 경험을 보유한다.,event,[],[],Node
"""적격 경영진""은 ""이사회 승인""을 받은 임원을 의미한다.",event,[],[],Node
이사회,entity,[],[],Node
임원,entity,[],[],Node
적격 경영진은 해당 업무에 필요한 전문성과 경험을 보유해야 한다.,event,[],[],Node
이사회 승인 없는 임원은 적격 경영진으로 인정되지 않는다.,event,[],[],Node
부채,entity,[],[],Node
중요한 부채,entity,[],[],Node
우발채무,entity,[],[],Node
재무제표에 부채가 기재되어 있다.,event,[],[],Node
대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,event,[],[],Node
재무제표에 기재된 것 외에는 부채가 없다.,event,[],[],Node
대상회사의 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 존재하지 않는다.,event,[],[],Node
중요한 소송,entity,[],[],Node
중재,entity,[],[],Node
행정절차,entity,[],[],Node
"중요한 소송, 중재, 행정절차가 없다",event,[],[],Node
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다",event,[],[],Node
중요한 소송이 대상회사를 상대로 제기되지 않았다.,event,[],[],Node
중요한 중재가 대상회사와 관련하여 진행되지 않았다.,event,[],[],Node
중요한 행정절차가 대상회사와 관련하여 진행되지 않았다.,event,[],[],Node
모든 중요한 계약,entity,[],[],Node
계약 상대방의 위반 통지,entity,[],[],Node
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,event,[],[],Node
계약 상대방으로부터 위반 통지를 받은 바 없다.,event,[],[],Node
중요한 계약,entity,[],[],Node
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,event,[],[],Node
계약 상대방,entity,[],[],Node
위반 통지,entity,[],[],Node
규정,entity,[],[],Node
"대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.",event,[],[],Node
대상회사는 법규 위반과 관련된 법적 위험을 줄이고 있다.,event,[],[],Node
"대상회사가 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.",event,[],[],Node
모든 세금,entity,[],[],Node
세무조사,entity,[],[],Node
세무,entity,[],[],Node
대상회사는 모든 세금을 적시에 신고·납부했다.,event,[],[],Node
진행 중인 세무조사나 분쟁이 없다.,event,[],[],Node
대상회사는 모든 세금을 적시에 신고했다.,event,[],[],Node
세금,entity,[],[],Node
대상회사는 모든 세금을 적시에 납부했다.,event,[],[],Node
대상회사는 진행 중인 세무조사가 없다.,event,[],[],Node
대상회사는 진행 중인 분쟁이 없다.,event,[],[],Node
노동 관련 법규,entity,[],[],Node
노동조합과의 단체협약,entity,[],[],Node
대상회사는 노동 관련 법규를 준수한다.,event,[],[],Node
대상회사는 노동조합과의 단체협약을 위반한 바 없다.,event,[],[],Node
노동조합,entity,[],[],Node
단체협약,entity,[],[],Node
대상회사의 모든 중요 자산,entity,[],[],Node
양호한 상태,entity,[],[],Node
정상적으로,entity,[],[],Node
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,event,[],[],Node
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다.,event,[],[],Node
중요 자산,entity,[],[],Node
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다.,event,[],[],Node
실사 과정,entity,[],[],Node
중요 계약,entity,[],[],Node
연간 2억원,entity,[],[],Node
연간 2억원 이상의 중요 계약,entity,[],[],Node
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약은 없다.,event,[],[],Node
실사 과정에서 일부 계약이 공개되었다.,event,[],[],Node
실사 과정에서 공개된 것 외에 연간 2억원 이상의 중요 계약이 존재하지 않는다.,event,[],[],Node
본 계약을 체결하고 이행할 완전한 권한과 능력,entity,[],[],Node
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,event,[],[],Node
매수인은 본 계약을 체결한다.,event,[],[],Node
매수인은 본 계약을 이행한다.,event,[],[],Node
매수인이 본 계약을 체결한다.,event,[],[],Node
매수인이 본 계약을 이행한다.,event,[],[],Node
매수인이 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,event,[],[],Node
매매대금 전액을 자기자본으로 조달함,entity,[],[],Node
매수인이 매매대금 전액을 자기자본으로 조달했다.,event,[],[],Node
매수인이 매매대금 전액을 자기자본으로 조달했음을 확인한다.,event,[],[],Node
매수인은 매매대금 전액을 자기자본으로 조달했음을 확인한다.,event,[],[],Node
자기자본,entity,[],[],Node
중요한 진술보증,entity,[],[],Node
거래종결 후 제28조에 정한 기간 동안,entity,[],[],Node
중요한 진술보증은 거래종결 후에도 유효하다.,event,[],[],Node
제28조에 정한 기간 동안 유효하다.,event,[],[],Node
중요한 진술보증이 제28조에 정한 기간 동안 유효하다.,event,[],[],Node
중요한 진술보증은 거래종결 후에도 제28조에 정한 기간 동안 유효하다.,event,[],[],Node
제28조,entity,[],[],Node
데이터룸,entity,[],[],Node
정보,entity,[],[],Node
데이터룸을 통해 모든 정보가 공개되었다.,event,[],[],Node
공개된 모든 정보가 중요한 측면에서 정확하고 완전하다.,event,[],[],Node
데이터룸을 통해 모든 정보가 공개된다.,event,[],[],Node
모든 정보,entity,[],[],Node
공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,event,[],[],Node
공개된 모든 정보,entity,[],[],Node
진술보증 사항,entity,[],[],Node
중요한 변경,entity,[],[],Node
각 당사자에게 진술보증 사항에 중요한 변경이 발생한다.,event,[],[],Node
각 당사자는 즉시 상대방에게 통지한다.,event,[],[],Node
각 당사자는 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다.,event,[],[],Node
진술보증 위반,entity,[],[],Node
손해배상,entity,[],[],Node
손해배상 청구,entity,[],[],Node
진술보증을 위반한다,event,[],[],Node
손해배상을 청구할 수 있다,event,[],[],Node
손해가 발생한다,event,[],[],Node
진술보증 위반이 제3조의 중대한 하자에 해당한다,event,[],[],Node
손해배상 청구가 가능하다,event,[],[],Node
진술보증 위반이 제3조의 중대한 하자에 해당하지 않는다,event,[],[],Node
손해배상 청구가 불가능하다,event,[],[],Node
진술보증 위반으로 인한 손해배상 청구는 제3조의 중대한 하자에 해당하는 경우에만 가능하다.,event,[],[],Node
모든 재무 정보,entity,[],[],Node
일관된 회계 기준,entity,[],[],Node
모든 재무 정보는 일관된 회계 기준에 따라 작성되었다.,event,[],[],Node
재무 정보가 일관성을 갖게 되었다.,event,[],[],Node
일관된 회계 기준이 존재한다.,event,[],[],Node
모든 재무 정보가 이에 따라 작성되었다.,event,[],[],Node
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,event,[],[],Node
재무 정보,entity,[],[],Node
회계 기준,entity,[],[],Node
사업계획 및 예측,entity,[],[],Node
합리적인 가정에 기초하여 성실하게 작성,entity,[],[],Node
합리적인 가정에 기초한다,event,[],[],Node
사업계획 및 예측을 성실하게 작성한다,event,[],[],Node
사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,event,[],[],Node
사업계획,entity,[],[],Node
예측,entity,[],[],Node
본 계약 체결일로부터 45일 이내,entity,[],[],Node
당사자들이 합의한 날,entity,[],[],Node
본 계약이 체결된다.,event,[],[],Node
당사자들이 거래종결일에 대해 합의한다.,event,[],[],Node
합의한 날에 거래종결이 이루어진다.,event,[],[],Node
거래종결은 본 계약 체결일로부터 45일 이내에 이루어진다.,event,[],[],Node
거래종결은 당사자들이 합의한 날에 이루어진다.,event,[],[],Node
당사자들,entity,[],[],Node
대상회사의 기존 이사회 해산,entity,[],[],Node
대상회사의 기존 이사회,entity,[],[],Node
이사회 해산,entity,[],[],Node
새로운 이사회,entity,[],[],Node
매수인이 지명한 이사들,entity,[],[],Node
이사회 재구성,entity,[],[],Node
이사회 해산과 재구성 사이,entity,[],[],Node
공백,entity,[],[],Node
대상회사의 기존 이사회는 자동으로 해산된다.,event,[],[],Node
대상회사의 기존 이사회가 해산된다.,event,[],[],Node
새로운 이사회가 구성된다.,event,[],[],Node
이사회 해산과 재구성 사이에 공백이 발생할 수 있다.,event,[],[],Node
매수인이 이사들을 지명한다.,event,[],[],Node
거래종결과 동시에 대상회사의 기존 이사회가 자동으로 해산된다.,event,[],[],Node
기존 이사회,entity,[],[],Node
새로운 이사회가 매수인이 지명한 이사들로 구성된다.,event,[],[],Node
이사들,entity,[],[],Node
조건 충족,entity,[],[],Node
매도인의 진술보증이 중요한 측면에서 정확할 것,entity,[],[],Node
중요한 부정적 변동이 없을 것,entity,[],[],Node
매도인의 진술보증이 중요한 측면에서 정확하다,event,[],[],Node
매수인의 거래종결 의무가 발생한다,event,[],[],Node
중요한 부정적 변동이 없다,event,[],[],Node
매수인의 거래종결 의무가 발생한다.,event,[],[],Node
매도인의 진술보증이 중요한 측면에서 정확하다.,event,[],[],Node
매도인의 거래종결 의무 발생,entity,[],[],Node
매수인이 매매대금을 준비한다.,event,[],[],Node
매도인의 거래종결 의무가 발생한다.,event,[],[],Node
거래종결 의무,entity,[],[],Node
서울특별시 소재 양 당사자가 합의한 장소,entity,[],[],Node
장소,entity,[],[],Node
양 당사자가 합의한 장소가 결정된다.,event,[],[],Node
서울특별시 소재 합의된 장소에서 거래종결이 이루어진다.,event,[],[],Node
서울특별시,entity,[],[],Node
양 당사자가 장소에 합의한다.,event,[],[],Node
주권,entity,[],[],Node
주주명부,entity,[],[],Node
이사회 결의서,entity,[],[],Node
필요 서류,entity,[],[],Node
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.",event,[],[],Node
거래가 종결된다.,event,[],[],Node
경영권,entity,[],[],Node
매수인이 경영권을 인수한다.,event,[],[],Node
매수인은 즉시 완전한 경영권을 행사할 수 있다.,event,[],[],Node
매수인이 즉시 완전한 경영권을 행사한다.,event,[],[],Node
종결 확인서,entity,[],[],Node
거래종결 시,entity,[],[],Node
