text_id:ID,original_text,numeric_id,:LABEL
7ed49a8d8faa23adcb2d4118592115cd798c74b5598045d53d39312df13f3f79,### 제9조 (대금 분할 지급) ① 매매대금은 3회에 걸쳐 분할 지급한다. ② 1차: 거래종결일에 400억원 (40%) ③ 2차: 거래종결일로부터 90일 후 400억원 (40%) ④ 3차: 거래종결일로부터 180일 후 200억원 (20%),11,Text
76ae48a29a193ac20662304021cfac8f94d684b84362c12f09fc7cb012c8c7df,"### 제10조 (계약의 해석) 본 계약의 해석에 대한 분쟁이 있을 경우, 대한민국 법률에 따라 해석한다.",12,Text
9ab3deab8d73c371d9302dcc3c07a9f711c9f14a8680ea7872dcd7424220a9e0,## 제2장 매매조건,13,Text
e7b5483a5d44ff99555266470c65483a12c40f2871d737ed2f207f018d5ac544,"### 제11조 (주식의 양도) ① 1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다. ② 단, 2차 및 3차 대금 지급 조건이 충족되어야 완전한 거래가 완료된다.",14,Text
cbdccfac327b828a3620af78730855edb262d23efb1cb5a9b6085dcfb6b2bd6a,### 제12조 (매수인 실사 권한) 매수인은 각 대금 지급 전 추가 실사를 수행할 수 있다.,15,Text
7f62a7f50d1ed37c00bba868efa459e0c23c242c1fe870901f5629e6298cacd9,"### 제13조 (대금조정) 운전자본, 순부채 등의 변동에 따른 매매대금 조정은 최종 대금 지급 시 반영한다.",16,Text
bbfaeb864aecbf1cbe2ffca861f786e174952cc218bc9883af2ae22154582796,"### 제14조 (주식의 상태) 매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",17,Text
74e1be5a55fc530bb82cae9f42581e2ebbffd293dbbe35170fd6f78f2311d801,### 제15조 (주식 처분 제한) 매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,18,Text
d2528ffc1d2420c849d5462f4d2c67b3f11c535d3b5ef9279e5eeb383ecf3f50,### 제16조 (경업금지) 매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,19,Text
b2991a1f75b75f662f5df1fecaa898983a1e8fe203a0b265653eb04b8b8457d7,### 제17조 (핵심인력 유지) 대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지한다.,20,Text
67b40e7f6bd8f99c13af9209130103f9ef107a8b2ac0d4dcbad6ac6de71df2ad,### 제18조 (고객 보호) 주요 고객과의 계약은 동일 조건으로 유지된다.,21,Text
83250b1a6574681383fcd04723eb72dee54f985757838c26b29de3df61ddb25a,### 제19조 (라이선스 및 허가) 대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,22,Text
4f6f5ec90284071c63dfe3d57f2b30193499a99dbdf108684db1378035db2d25,### 제20조 (보험) 대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다.,23,Text
a1d322093a73e69408661f8c2290985e3fc05806d3bd6aca338ade257a584404,### 제21조 (부동산) 대상회사가 사용하는 부동산의 임대차계약은 정상적이며 유효하다.,24,Text
cff1b7f4a0a3c3a3ecc8f55f090ed75089ed1bdba4ba2373752af71a25cb6621,"### 제22조 (2차 대금 지급 조건) ① 2차 대금은 다음 조건이 모두 충족된 경우에만 지급된다: 1. 거래종결일로부터 90일간의 ""영업실적 확인"" 2. 목표 매출액의 90% 이상 달성 3. 중대한 고객 이탈 없음 ② 영업실적은 제45조에 정한 방법으로 확인한다.",25,Text
348b1731d10101bcb75997e73828bda1bb9bc38fa32c3278855da75665262fe1,### 제23조 (3차 대금 지급 조건) 3차 대금은 2차 대금이 정상 지급되고 추가 하자가 없는 경우 지급된다.,26,Text
ad0fba901588853538f60b644a508bd3ef641a443e8c4e66aefcec8e47a4829d,### 제24조 (환경 준수) 대상회사는 모든 환경 관련 법규를 준수하고 있다.,27,Text
f03b76094168a4150a6e024247291d0a7fab546fd00619a3b42220d50ea663b5,### 제25조 (데이터 보호) 대상회사는 개인정보보호 관련 법규를 완전히 준수한다.,28,Text
106a0a6c6d41d7299d660edcb1a3135d3fed20443c2e3bea5afff858400c9c5a,### 제26조 (거래종결 전 운영) 매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,29,Text
7ac2655a4bc0e824821c1b14143741a8215499862aab1b1a396dd28e5cd3850a,### 제27조 (정보 제공) 매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,30,Text
a4605139a423ef1fc9ba86447b3b1638d70543fb79f7a82683f698ddc159a35a,"### 제28조 (하자담보책임) ① 매도인의 진술보증 위반에 대한 하자담보책임은 최종 대금 지급일로부터 1년간 유효하다. ② 단, 사기나 고의적 은폐의 경우 기간 제한이 없다.",31,Text
5d248b945bee21c730225f26c1272e804c07e807758f6dc7545d49d7970c7412,### 제29조 (실적 보장) 매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,32,Text
3e7c1205e96f0a60837a40d5cff73cd61f97614a5c36c89f61b2208db37baa8b,### 제30조 (거래 비용) 각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,33,Text
4880b93c63121bdd9b0d31c3d82d187b4e91cc35cf6ada6a7631ada21ecac837,## 제3장 진술 및 보증,34,Text
2f943f1d0cd2bb7f61abcbbf9c220686730376169bf70d8f7b6c1ff534fcba49,### 제31조 (매도인의 진술보증 - 총칙) 매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,35,Text
7f7dd562d05f863c4a6588e6a697063c43b65beec5db7b83901ea8e7206d4f7d,"### 제32조 (주식 소유권) 매도인은 매매주식의 적법하고 완전한 소유자이며, 처분권한을 가진다.",36,Text
8453171668bad4f5ea27fbea9642514e2520366c5851b170d079a8336c1bf2a5,### 제33조 (재무제표) 제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었으며 정확하다.,37,Text
94d63b451638ab6c854a020cb3f506dda88261f84f543795917d5cd1a1956d99,### 제34조 (부채) 재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다.,38,Text
ca1daa2dbc6440073af948945b19d9c1efdff064328aec8177d31b454c97150a,### 제35조 (소송 및 분쟁) 대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,39,Text
640199953deecec063a63be247ff3d3247101353354f9b4c444abf5fb4e01362,### 제36조 (계약 준수) 대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,40,Text
1ee2a5e1418a37ca0263ad3961b2d176778d8601ce21468d8f4eac83735339b6,### 제37조 (법규 준수) 대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,41,Text
bf74542c473668d469b661cd57fdfa4baffa92e2ec4a159fc926c761e698e29d,### 제38조 (세무) 대상회사는 모든 세금을 적시에 신고·납부했다.,42,Text
31a4c5edd8118e16af1d6ec74aa2488b77527580d9dcea1694678203fde9deb6,"### 제39조 (노동 사항) 대상회사는 노동 관련 법규를 준수하며, 노사 분쟁이 없다.",43,Text
9bc4bf34a81fd423fa0c3934389bc0e404aea0e29215a887f969105b9b0d7281,### 제40조 (자산 상태) 대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,44,Text
fdb38a9aa5041bc160262fa38b481a5d156c662513446c5289a9a2fcea13bff3,### 제41조 (중요 계약) 실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,45,Text
eeeeb2e40a715f769650d297d1504e75a1cb0713600e00e7cb58c929c72633db,### 제42조 (매수인 진술보증) 매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,46,Text
c3befe0881d2e82f493ce05996bbdf9d33e11eaad493d76b264ffd607ff4cb08,### 제43조 (자금 조달) 매수인은 각 대금 지급에 필요한 자금을 확보했다.,47,Text
9860466ae45f688288dabe431a24ef287adb14341bcdac7044f0669322a4a1d6,### 제44조 (진술보증의 제한) 매도인의 진술보증은 매수인이 실제로 인지한 사항에는 적용되지 않는다.,48,Text
85fd46399067c14d5646b48017faa0ca9952d78072ca9c5aa3e12cdd75149994,"### 제45조 (영업실적 확인 방법) ① 영업실적은 ""감사보고서""로 확인한다. ② 감사보고서는 회계법인이 작성한다. ③ 회계법인은 제67조에 따라 선정한다.",49,Text
f4c3ad45d310dab060d19e25dd0d11f5b90b87a4c659ab1539e75bc71cbf9d5f,### 제46조 (변경 통지) 각 당사자는 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,50,Text
76fe76c4e87b8f1590f844422d6cbac5581840921310d30fbc3a83e6a57dffa8,### 제47조 (진술보증 위반 효과) 중대한 진술보증 위반 시 매수인은 추가 대금 지급을 거부할 수 있다.,51,Text
3359791af42541e3da0e1faf420f94333b5511ebff5688fc11ba8da2ed034180,### 제48조 (정보 정확성) 매도인은 제공한 모든 정보의 정확성을 확인한다.,52,Text
83af75281cb57ae5310adbf9a33966796228ed6a2376798a8edee01edf7c5d07,### 제49조 (회계 기준) 모든 재무 정보는 일관된 회계 기준에 따라 작성되었다.,53,Text
665f108956e3d47d3e01607a0703499573583d699466ad58472b766baeb55710,### 제50조 (예측 정보) 제공된 사업계획은 합리적인 가정에 기초하여 작성되었다.,54,Text
dad4ef248de3cfd31070402e12fa80508a2342b1fda621a845664f61c2b62a31,## 제4장 거래종결,55,Text
3e6df09954310efa97c2f97c88c391f7c7a7818eefe018b3c5a758fc771f464e,### 제51조 (거래종결) 거래종결은 본 계약 체결일로부터 30일 이내에 이루어진다.,56,Text
cd89d32196d3b1dd23bbf1710764524a6a52ff42e0f6223aa00afd92945e9833,### 제52조 (종결 전제조건 - 매수인) 다음 조건이 충족되어야 매수인의 1차 대금 지급 의무가 발생한다: 1. 매도인의 진술보증이 정확할 것 2. 중요한 부정적 변동이 없을 것,57,Text
81b7874c1c7873be92f2dc670dc6324ecb19de6af2291c63c4b062cd0fe648b6,### 제53조 (종결 전제조건 - 매도인) 매수인이 1차 대금을 준비하면 매도인의 주식 양도 의무가 발생한다.,58,Text
7c6e286295acfbb63b5b048eac4ee3e4b0043333915e0810df4821362203ff4e,### 제54조 (종결 장소) 거래종결은 서울특별시 소재 합의된 장소에서 이루어진다.,59,Text
6114e944d6b941e60bbe9f04100f00a9142fe1f9cc9dd9e937e8a0c1937f251e,"### 제55조 (인도 서류) 매도인은 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.",60,Text
3aaa37b14ca6aa57d7212a22796a3f18fc0d7a2857e633c2ee21acde0254ef71,### 제56조 (임원 변경) 거래종결과 동시에 매수인이 지명한 자를 이사로 선임한다.,61,Text
22ce5287d5d60ab38fb271c5faed28de2b923086ea45f10011d76d7e04684cf6,### 제57조 (경영권 이전) 거래종결과 동시에 완전한 경영권이 매수인에게 이전된다.,62,Text
32ffc806d60f366eafd8f8853102a27c7949a1dd228c3819ecf2e4090dc9f423,### 제58조 (종결 확인서) 양 당사자는 거래종결 시 종결 확인서를 작성한다.,63,Text
ee6edf0e23d28bb8106c69045ca810a7b80173604a9f232dacc01a9ede39c9a8,### 제59조 (주주명부 변경) 거래종결 즉시 주주명부에 매수인을 기재한다.,64,Text
0d13699e14f331834b5b6b6ee29cecb5e0d79155de65700fe34a40940c3f74db,### 제60조 (통제권) 1차 대금 지급과 동시에 경영권이 매수인에게 이전된다.,65,Text
9a4d106d902eaaef196eefc5fcd20de6531dba45510fbb92505f9501124e93c5,### 제61조 (종결 불이행) 정당한 사유 없는 거래종결 거부 시 상대방은 손해배상을 청구할 수 있다.,66,Text
5e8d05a7c7f40f86d7c34e2c01b5f454a95563c02cdf677bcded9747d7e69a6d,### 제62조 (조건 포기) 각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,67,Text
3d8c108e780dede18dcce849148e99e050abaeaf9850d25116675ac0f56d42be,### 제63조 (종결 후 협력) 양 당사자는 거래종결 후 행정적 사항에 협력한다.,68,Text
f58cf0bc120f57e27bdbc3637ea0e867b6bc5eae8cab3b191ec27c6af45d50d1,### 제64조 (2차 대금 지급 절차) ① 거래종결일로부터 85일째 영업실적을 집계한다. ② 90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,69,Text
8dddf340e29c72bf754a6dc81801699f64356a8292cd5a271b74b709002ec238,### 제65조 (계좌 정보) 매도인은 각 대금 지급 5영업일 전 계좌 정보를 통지한다.,70,Text
c8d1a2131d2cf154f2abc052c2a926a35eb7f8c65e1344e89eee574d81ba5129,"### 제66조 (세금) 양도소득세는 매도인이, 취득세는 매수인이 부담한다.",71,Text
1689e03bcbe5287ef6a08dbf678951427caa6da6c7bfe651872c6f8702f58ad6,### 제67조 (감사인 선임) ① 영업실적 확인을 위한 감사인은 매도인이 선임한다. ② 감사인은 4대 회계법인 중에서 선정한다. ③ 감사 비용은 대상회사가 부담한다.,72,Text
8ce7c47641334b9f1a3f9dcbb9c7fc569d6c1e8fc9229063316a7d121c4ba555,### 제68조 (직원 고용) 기존 직원의 고용은 승계된다.,73,Text
c7b2a6e1dd93aaf0367d84d1f8e2a11855ab4918d8efcdab2a09d9729f6f061a,### 제69조 (연례 감사) 매년 정기 감사는 매수인이 선임한 감사인이 수행한다.,74,Text
1b6664b71087d31d8722ce2204b4b3ad5c95cb3b862267bce54ebd63b60dda3e,### 제70조 (문서 인계) 모든 중요 문서는 거래종결 시 매수인에게 인도된다.,75,Text
b8c7efb5da30df7b3f95f29d6b963a29e571066dc3b86085d4ae5b92837d898e,## 제5장 거래종결 후 사항,76,Text
dde2baeca73cd8831871a462e6db946a5eee55c96afbd132f2b880d0392f0839,### 제71조 (전환기 지원) 매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,77,Text
b3007b9508ecaa27010f828786364e5aea008a6f3f65c36b688f6c9b9ba71f10,### 제72조 (손해배상 한도) 손해배상 책임 한도는 매매대금의 30%로 제한된다.,78,Text
7d7d60e59612457592f5fd12049b4cca3c73aa00ca6b2a12b47e4cf5b8a07d8b,### 제73조 (면책) 매수인이 인지한 사항에 대해서는 매도인이 책임지지 않는다.,79,Text
f5d86fbe7d1d49b086a55d38e91fbf1d38a9ecb0cd66a3eb6025d3c137079549,### 제74조 (성과 모니터링) 매도인은 영업실적 달성을 위해 자문을 제공한다.,80,Text
8418cb6650def5e8337d70bfacf56bb3fd58909097d0d287a696ed1071b00633,### 제75조 (보상 절차) 손해배상 청구는 구체적 증빙과 함께 서면으로 해야 한다.,81,Text
e28f1512c5a00efca9f5110c3c401f476abea6dcae07c546639bf6de0023b803,### 제76조 (상계) 확정된 손해배상액은 미지급 대금과 상계할 수 있다.,82,Text
df6a7f4d01e9286c82571b2941a425694c21b712a689d3deb50dd3153b9d6c93,"### 제77조 (추가 발견) 거래종결 후 발견된 자산은 매수인에게, 부채는 매도인에게 귀속된다.",83,Text
1ae3d0fa1c43c532bef90dadd3f2cdb1f8d9aa4a2a1d714314b25ae17652448e,### 제78조 (브랜드) 대상회사는 기존 브랜드를 계속 사용할 수 있다.,84,Text
bb42aaef7b6bbf9d1e5df343f7bd30572c9286b8ba7c0e1a61b42ba798ba21be,### 제79조 (배당) 거래종결 전 선언된 배당은 매도인에게 귀속된다.,85,Text
ca20dff899f7f911600f7fd2150b163c34bf52264f51c6c5e9570ee78b65be9b,### 제80조 (연결재무제표) 거래종결 후 대상회사는 매수인의 연결재무제표에 포함된다.,86,Text
31c6e7364ef1108b6fb346a5e8ea2cfdb11a71273ea0e6fd5ff2386cf0a4fb3d,### 제81조 (시너지) 양 당사자는 시너지 실현을 위해 협력한다.,87,Text
1c18a21fb37e8ae683b0c963401639b1b0c2b50c4fb5f56d725c948c7b17e5dd,### 제82조 (영업비밀) 양 당사자는 영업비밀을 보호한다.,88,Text
23ccc94a8f935058cc65c44b315675418d6902ae297f1b9fbb1c174ec117108a,### 제83조 (공급망) 기존 공급계약은 유지된다.,89,Text
10ed969aa2f2e9d307351fc1acf940f51c2782aec55784dab42f570b4eb93a69,### 제84조 (R&D) 진행 중인 연구개발은 계속된다.,90,Text
2b143289cdfedd43e97fa663bc54317353815002bcc8a21c98c9d22ffc80f7c9,### 제85조 (CSR) 기업의 사회적 책임 활동은 지속된다.,91,Text
4c25fb61a075e9084221b83a619fcb350991bc6806015ee4850041a326de8587,### 제86조 (규제 대응) 규제 변경 대응은 매수인의 책임이다.,92,Text
45f375833737fbb34974f5df725606dd2d4509e6425a45c8ed7ce5e609a25a19,### 제87조 (시설) 시설은 현 상태로 유지된다.,93,Text
a175191ee5d4bd55f91e18706d9dfd8b88d9600973a23152d9256819fa177223,"### 제88조 (대금 지급 연쇄 효과) ① 2차 대금이 지급되지 않을 경우: 1. 3차 대금 지급 의무도 자동 소멸 2. 매도인은 1차 대금의 원상회복을 요구할 수 있음 3. 단, 주식은 즉시 반환되어야 함 ② 이 경우 전체 거래가 무효화된 것으로 본다.",94,Text
2ecc501ea5f7e024913b6cfee880525a049058a5700d65092eb494a076cc01e9,### 제89조 (원상회복) 원상회복 시 양 당사자는 신속히 원상태로 복구한다.,95,Text
b003e7f11b05dd60be19a9da894005b908e8b2d8524788ebe4f8259e833e9da9,### 제90조 (성과 인센티브) 별도 성과 인센티브는 없다.,96,Text
4e56e06be9c6149c2ceb468b8e7149a3481a4d1fb835a17ef5be205ea4223e04,## 제6장 일반조항,97,Text
c486c2346f6ff5f013411ff88d9ff71aa92f28148fe057c67bd82bd9632defe2,### 제91조 (통지) 모든 통지는 등기우편 또는 이메일로 한다.,98,Text
8eb107102ad8505b57f1a07c5c4885e31e3be32e214209cfd65d89cdc590611e,### 제92조 (운전자본 조정) 운전자본 조정은 최종 대금 지급 시 정산한다.,99,Text
ebc23529deace8db452031e488b274bdc3b7618166c407e714d33266fc380229,### 제93조 (준거법) 본 계약은 대한민국 법률에 따른다.,100,Text
7963f2d6fc2cc2d39f08199dd8224eca5d1e6fdc21e14de17da95077a43a23f1,### 제94조 (관할) 분쟁은 서울중앙지방법원 관할로 한다.,101,Text
d6f767a2c15229468f8a04fa9a0032573bb7b2f266d124348b35c8c44311361d,### 제95조 (원상회복 시차) ① 제88조에 따른 원상회복 시: 1. 주식은 통지 후 3영업일 내 반환 2. 대금은 통지 후 90영업일 내 반환 ② 반환 지연 시 연 12% 지연이자 부과,102,Text
bed5852bc6fddfb104b500fdf9c18c8d68eccc87db382c82a7078a37fdbcb8b2,### 제96조 (계약 수정) 계약 수정은 서면 합의로만 가능하다.,103,Text
f3d66c0681f4c12b7e45170d6babfbfb4bc6a4d34a59e470ac6e56bd473fc5ae,### 제97조 (분리가능성) 일부 무효여도 나머지는 유효하다.,104,Text
d986d8281b131778c4b425db6323735d61f93474cf523e47da9b28acb09b6cb0,### 제98조 (권리 불포기) 권리 불행사가 포기로 간주되지 않는다.,105,Text
31056e92e163e1219f179f1afca0b764fbf6993fb9c96820803777a69e822ea1,### 제99조 (완전 합의) 본 계약이 완전한 합의를 구성한다.,106,Text
a9d52d5183c1e32807c5b9e7f6b91cff0c73b9e0bd7e8bb6eed0a007fedee6c4,### 제100조 (언어) 한국어본이 우선한다.,107,Text
be825fde4a2adb9f3b754ae2f86be773d3d7cedbef2605c9373eb06bdde3e3eb,### 제101조 (부록) 부록은 계약의 일부이다.,108,Text
2c84885517b05c55915e29167acd7d4745c5e15b5a7b4984459b437045ad7890,### 제102조 (계약서 보관) 각 1부씩 보관한다.,109,Text
ab133705a402adf24a5a6e4cfd109f8000c8be36cfd534ee4813fac458c0e9b1,### 제103조 (대리인) 대리인 선임 가능하다.,110,Text
197bf3280bffcf1c718a9878d755fc50b45ca1fafefd357eafa1286258b2448c,### 제104조 (성실 의무) 성실히 이행한다.,111,Text
50c5662c709f034c7b0b0dcd74c307a535cd43108c80460db11c04069ee8d67a,### 제105조 (불가항력) 불가항력은 면책된다.,112,Text
715e11b808051817ce73586d6bbe21fa4a6060554339cc9bb831d74bd46673ba,### 제106조 (공정 해석) 일방 유리 해석 금지한다.,113,Text
06e188e1c86000896a0f30f15159b0f6138d9a2abccc9fc2199e16c61563768e,### 제107조 (기한 엄수) 모든 기한은 엄수한다.,114,Text
13accdbeb1cb4394a9ec22912f6334c9ad70cf06f2ed4779a6352637e614f880,### 제108조 (비용 분담) 공동 비용은 균등 분담한다.,115,Text
e95eabdfa35a8cfe9ffbdddb93ae43d387ef9afe410ef3987dc20131a1c39145,### 제109조 (최혜 대우) 더 유리한 조건은 매수인에게도 적용한다.,116,Text
a59cdf45337d736aaa8fbcb3514e7c75d966cf34e1591e639fb73fe87576b977,### 제110조 (서명) 아래와 같이 서명한다. --- **2025년 1월 1일** **매도인: 주식회사 에타캐피탈** 대표이사: _________________ (인) **매수인: 주식회사 쎄타파트너스** 대표이사: _________________ (인),117,Text
