Name,Type
"영업실적이 매출액, 영업이익, EBITDA 등 재무성과를 의미하는 것으로 정의된다.",Event
거래종결이 이루어진다,Event
대상회사는 개인정보보호 관련 법규를 준수한다.,Event
손해배상액이 확정된다.,Event
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,Event
하자담보책임의 기간 제한이 없다.,Event
계약 위반에 따른 문제가 발생하지 않는다.,Event
회계법인은 제67조에 따라 선정한다.,Event
모든 중요 문서가 거래종결 시 매수인에게 인도된다.,Event
매수인은 매매주식을 제3자에게 처분할 수 있다.,Event
서울중앙지방법원 관할이 정해진다.,Event
각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,Event
서면 합의 없이 구두로만 합의한다.,Event
손해배상 청구를 서면으로 한다.,Event
계약이 수정되지 않는다.,Event
각 1부씩 보관한다.,Event
매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,Event
매수인은 각 대금 지급 전 추가 실사를 수행할 수 있다.,Event
대상회사가 모든 환경 관련 법규를 준수하고 있다.,Event
대상회사의 중요한 부채나 우발채무가 없다.,Event
정기 감사가 매년 수행된다.,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
양 당사자는 영업비밀을 보호한다.,Event
운전자본 조정이 정산된다.,Event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다",Event
고객이 보호된다.,Event
회계법인을 제67조에 따라 선정한다.,Event
거래종결일이 제51조에 따라 1차 대금 지급과 주식 양도가 이루어지는 날로 정의된다.,Event
주식 또는 대금 반환이 지연된다,Event
3차 대금 지급 의무가 자동 소멸된다.,Event
계약 당사자들이 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
매도인은 계좌 정보를 통지한다.,Event
주식회사 에타캐피탈과 주식회사 쎄타파트너스가 주식회사 아이오타솔루션을 대상으로 계약을 체결한다.,Event
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,Event
계약 당사자들이 본 계약을 이행한다.,Event
대상회사가 모든 보험계약을 체결한다.,Event
대상회사의 중요한 부채나 우발채무가 있는지 판단한다.,Event
매수인은 대금을 지급했다.,Event
거래종결 이후 발생할 수 있는 문제들이 논의된다.,Event
대한민국 법률이 본 계약에 적용된다.,Event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
양 당사자가 본 계약을 체결한다.,Event
대상회사의 재무제표가 정확하다.,Event
매도인의 진술보증 위반에 대한 하자담보책임이 1년간 유효하다.,Event
매도인은 6개월간 경영 전환을 지원한다.,Event
영업실적은 감사보고서로 확인한다.,Event
매도인이 양도소득세를 부담한다.,Event
계약이 성립되었다.,Event
대금을 90영업일 이내에 반환한다,Event
본 계약 이전의 모든 합의나 약속이 무효가 된다.,Event
기업의 사회적 책임 활동,Event
대상회사는 노동 관련 법규를 준수한다.,Event
서울특별시 소재 합의된 장소가 정해진다,Event
대상회사는 주식회사 아이오타솔루션으로 정해졌다.,Event
양 당사자가 거래종결 후 행정적 사항에 협력한다.,Event
양 당사자가 선의와 신뢰를 바탕으로 한다.,Event
영업실적을 거래종결일로부터 85일째 집계한다.,Event
거래종결과 동시에 매수인이 지명한 자를 이사로 선임한다.,Event
계약 당사자들이 본 계약을 체결한다.,Event
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다.,Event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태이다.",Event
추가 하자가 없다,Event
공동 비용은 균등하게 분담된다.,Event
대상회사가 기존 브랜드를 계속 사용할 수 있다.,Event
주식은 즉시 반환되어야 한다.,Event
달리 명시되지 않는다,Event
원상회복 통지를 한다,Event
매매대금 조정이 이루어진다.,Event
매수인은 매매주식을 제3자에게 처분할 수 없다.,Event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
매수인이 취득세를 부담한다.,Event
각 당사자는 자신의 비용을 부담한다.,Event
나머지 조항은 유효하게 남는다.,Event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지한다.,Event
양 당사자가 원상회복 시 원상태로 복구한다.,Event
영업실적이 제45조에 정한 방법으로 확인된다.,Event
대상회사는 기존 브랜드를 계속 사용하게 된다.,Event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,Event
직원 고용이 승계된다.,Event
매도인이 진술보증을 제공한다,Event
손해배상 청구는 구체적 증빙과 함께 서면으로 해야 한다.,Event
자산이 발견된다.,Event
대상회사를 상대로 한 중요한 소송이나 분쟁이 없다.,Event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
진행 중인 연구개발이 계속된다.,Event
본 계약은 대한민국 법률에 따른다.,Event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,Event
중요한 부정적 변동이 없다,Event
대상회사가 개인정보보호 관련 법규를 완전히 준수한다.,Event
실사 과정에서 계약 사항이 공개되었다.,Event
계약의 효력이 발생한다.,Event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,Event
거래종결일이 도래한다.,Event
보상 절차가 시작된다.,Event
주식을 3영업일 이내에 반환한다,Event
본 거래와 관련하여 비용이 발생한다.,Event
공동 비용을 균등 분담한다.,Event
매수인은 본 계약을 체결한다.,Event
거래종결일이 된다.,Event
법령상 요구되는 경우 비밀정보 공개가 예외로 인정된다.,Event
모든 기한을 엄수한다.,Event
배당이 거래종결 전에 선언된다.,Event
그 조건이 매수인에게도 적용된다.,Event
매수인은 3차 대금 지급을 완료한다.,Event
시너지가 실현된다.,Event
다른 언어본이 있을 경우 한국어본이 기준이 된다.,Event
한국어본이 있다.,Event
반환이 지연될 경우 연 12%의 지연이자가 부과된다.,Event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,Event
대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,Event
3차 대금 지급 의무도 자동 소멸한다.,Event
시설이 현 상태로 유지된다.,Event
감사 비용은 대상회사가 부담한다.,Event
통지는 등기우편으로 한다.,Event
양 당사자는 종결 확인서를 작성한다.,Event
일부 조항이 무효가 된다.,Event
손해배상 청구는 서면으로 이루어진다.,Event
매도인의 진술보증이 해당 사항에 적용되지 않는다,Event
모든 진술과 보증이 본 계약 체결일과 각 대금 지급일을 기준으로 한다,Event
분쟁의 관할이 서울중앙지방법원으로 정해진다.,Event
2차 및 3차 대금 지급 조건이 충족된다.,Event
90일간의 영업실적 확인이 이루어진다.,Event
양 당사자가 영업비밀을 보호한다.,Event
대상회사는 기존 브랜드를 계속 사용할 수 있다.,Event
노사 분쟁이 없다.,Event
매도인은 제공한 모든 정보의 정확성을 확인한다.,Event
대상회사는 데이터 보호를 이행한다.,Event
3차 대금이 지급된다,Event
재무 정보는 일관성이 유지된다.,Event
"매도인이 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다.",Event
매도인은 영업실적 확인을 위한 감사인을 선임한다.,Event
매도인이 매수인이 인지한 사항에 대해 책임지지 않는다.,Event
대상회사는 환경 오염을 방지하고 있다.,Event
거래가 종결된다.,Event
매수인이 대금을 지급한다.,Event
2차 대금이 지급되지 않는다.,Event
본 계약이 완전한 합의를 구성한다.,Event
본 계약이 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
매수인은 주식회사 쎄타파트너스로 지정되었다.,Event
매도인은 매수인에게 특정 물품을 판매한다.,Event
매도인은 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
매도인은 매매주식의 처분권한을 가진다.,Event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,Event
제3장이 진술 및 보증에 대해 다룬다.,Event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,Event
1차 매매대금 400억원을 거래종결일에 지급한다.,Event
재무제표에 기재된 것 외에는 중요한 부채나 우발채무가 존재하지 않는다.,Event
양 당사자는 협력한다.,Event
대상회사가 라이선스와 허가를 상실하지 않는다.,Event
권리를 행사하지 않는다.,Event
권리 불행사가 권리 포기로 간주되지 않는다.,Event
운전자본과 순부채 등의 변동에 따라 매매대금을 조정한다.,Event
매도인은 매매주식의 적법하고 완전한 소유자이다.,Event
"매도인은 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.",Event
1차 대금 지급이 이루어진다.,Event
대상회사는 법적 문제를 예방할 수 있다.,Event
매수인이 규제 변경에 대응한다.,Event
제106조는 일방에게 유리한 해석을 금지한다.,Event
영업일이 대한민국의 은행이 정상 영업하는 날로 정의된다.,Event
대상회사가 매수인의 연결재무제표에 포함된다.,Event
공동 비용이 발생한다.,Event
"매수인이 대상회사 발행 보통주식 20,000,000주를 매도인으로부터 매수한다.",Event
기존 공급계약은 유지된다.,Event
양 당사자가 성실히 협력한다.,Event
각 대금 지급일이 도래한다.,Event
매수인이 본 계약을 이행할 완전한 권한과 능력을 보유한다.,Event
계약 당사자는 자신이 충분한 권한을 가지고 있음을 진술한다.,Event
재무제표에 부채가 기재되어 있다.,Event
매도인은 영업실적 달성을 위해 자문을 제공한다.,Event
계약 당사자가 확정되었다.,Event
연례 감사가 완료된다.,Event
거래종결일에 400억원(40%)을 지급한다.,Event
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,Event
일부가 무효이다.,Event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,Event
3차 매매대금 200억원을 거래종결일로부터 180일 후 지급한다.,Event
각 당사자는 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,Event
매수인이 1차 대금을 준비한다.,Event
더 유리한 조건이 적용된다.,Event
매수인의 1차 대금 지급 의무가 발생한다,Event
거래종결이 30일 이내에 이루어진다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,Event
매도인의 진술보증이 정확하다,Event
손해배상 책임 한도가 매매대금의 30%로 제한된다.,Event
양 당사자가 시너지 실현을 위해 협력한다.,Event
부록이 존재한다.,Event
양 당사자가 본 계약을 이행한다.,Event
매수인이 1차 대금을 준비한다,Event
양 당사자는 행정적 사항에 협력한다.,Event
2025년 1월 1일이 된다.,Event
회계법인이 감사보고서를 작성한다.,Event
3차 매매대금 200억원이 지급된다.,Event
양 당사자는 신속히 원상태로 복구한다.,Event
중대한 진술보증 위반이 발생한다.,Event
주식은 원상회복 통지 후 3영업일 이내에 반환된다.,Event
1차 매매대금 400억원이 지급된다.,Event
한국어본이 우선한다.,Event
매수인이 본 계약을 체결한다.,Event
전체 거래가 무효화된 것으로 본다.,Event
매수인은 추가 대금 지급을 거부할 수 있다.,Event
면책된다.,Event
모든 기한은 지켜진다.,Event
별도 성과 인센티브가 있을 수 있다.,Event
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,Event
서면 합의를 한다.,Event
대리인이 존재하게 된다.,Event
주식회사 에타캐피탈이 대표이사의 인감으로 계약서에 서명한다.,Event
정당한 사유 없이 거래종결을 거부한다.,Event
지속된다,Event
거래종결일로부터 90일이 경과한다.,Event
매수인이 지명한 자를 이사로 선임한다.,Event
권리가 포기된 것으로 간주되지 않는다.,Event
1차 대금 지급과 주식 양도가 이루어진다.,Event
개인정보가 보호된다.,Event
"매매주식은 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.",Event
거래종결일로부터 180일이 경과한다.,Event
각 당사자는 즉시 통지한다.,Event
매도인은 정보를 제공한다.,Event
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,Event
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,Event
최종 대금이 지급된다.,Event
이전의 모든 구두 또는 서면 합의가 있었다.,Event
계약이 수정된다.,Event
최종 대금 지급 시 운전자본 조정을 정산한다.,Event
주요 고객과의 계약이 동일 조건으로 유지된다.,Event
매도인의 진술보증 위반에 대한 하자담보책임은 최종 대금 지급일로부터 1년간 유효하다.,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,Event
주식이 양도된다.,Event
대리인을 선임할 수 있다.,Event
부채는 매도인에게 귀속된다.,Event
2025년 1월 1일에 계약일자가 정해졌다.,Event
매수인이 대상회사 관련 정보를 요청한다.,Event
부록은 계약의 일부이다.,Event
거래가 완료된다.,Event
대금을 지급한다.,Event
규제가 변경된다.,Event
"2차 대금은 거래종결일로부터 90일간의 영업실적 확인, 목표 매출액의 90% 이상 달성, 중대한 고객 이탈 없음의 조건이 모두 충족된 경우에만 지급된다.",Event
매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,Event
중대한 고객 이탈이 없다.,Event
"90일간의 영업실적 확인이 이루어지고, 목표 매출액의 90% 이상을 달성하고, 중대한 고객 이탈이 없다.",Event
대상회사는 모든 세금을 적시에 신고했다.,Event
감사인이 정기 감사를 수행한다.,Event
상대방은 손해배상을 청구할 수 있다.,Event
통지는 이메일로 한다.,Event
운전자본 조정은 최종 대금 지급 시 정산한다.,Event
진술보증 사항에 변경이 발생한다.,Event
감사인이 매수인에 의해 선임된다.,Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
매매대금을 3회에 걸쳐 분할 지급한다.,Event
대금은 원상회복 통지 후 90영업일 이내에 반환된다.,Event
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
자산은 매수인에게 귀속된다.,Event
구체적 증빙을 준비한다.,Event
경영권이 매수인에게 이전된다.,Event
부채가 발견된다.,Event
대상회사는 모든 세금을 적시에 납부했다.,Event
계약 수정은 서면 합의로만 가능하다.,Event
주식매매계약서가 작성된다.,Event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,Event
"주당 매매가격은 금 오천원(₩5,000)으로 한다.",Event
사업계획은 합리적인 가정에 기초하여 작성되었다.,Event
완전한 경영권이 매수인에게 이전된다.,Event
최종 대금 지급이 이루어진다.,Event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
거래종결 시가 도래한다.,Event
매수인인 주식회사 쎄타파트너스 대표이사가 서명한다.,Event
각 당사자는 상대방의 비밀정보를 제3자에게 공개할 수 있다.,Event
"매수인이 보통주식 20,000,000주를 매수한다",Event
계약 체결에 법적 문제가 발생하지 않는다.,Event
실사 과정에서 연간 1억원 이상의 중요 계약이 공개되었다.,Event
2차 대금 지급 여부를 90일째 감사보고서를 기준으로 결정한다.,Event
손해배상 청구는 구체적 증빙과 함께 제출되어야 한다.,Event
"주당 매매가격은 5,000원으로 정해진다.",Event
불가항력은 면책된다.,Event
매수인이 감사인을 선임한다.,Event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,Event
매매 조건에 대해 양 당사자가 합의한다.,Event
기존 직원이 고용되어 있다.,Event
대한민국 법률에 따라 해석한다,Event
대상회사가 모든 세금을 적시에 신고했다.,Event
본 계약의 해석에 대한 분쟁이 있을 경우,Event
전제조건이 더 이상 해당 당사자에게 적용되지 않는다.,Event
감사보고서는 회계법인이 작성한다.,Event
당사자들은 거래종결 시 종결 확인서를 작성한다.,Event
현재 시점에서 대상회사를 상대로 한 중요한 소송이나 분쟁이 존재하지 않는다.,Event
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,Event
대상회사에는 노사 분쟁이 없다.,Event
진행 중인 연구개발이 있다.,Event
매수인은 각 대금 지급 전에 추가 실사를 수행할 수 있다.,Event
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,Event
합리적인 가정에 기초한다.,Event
매수인은 3차 대금 지급을 완료하지 않았다.,Event
모든 중요 문서는 매수인에게 인도된다.,Event
나머지는 유효하다.,Event
2차 매매대금 400억원이 지급된다.,Event
시설은 현 상태로 유지된다.,Event
별도 성과 인센티브는 없다.,Event
2차 매매대금 400억원을 거래종결일로부터 90일 후 지급한다.,Event
추가 하자가 없다.,Event
매매주식 전체의 소유권이 매수인에게 이전된다.,Event
대상회사가 사업과 관련된 모든 법령을 준수하고 있다.,Event
개인정보보호 관련 법규가 존재한다.,Event
손해배상을 청구할 수 있다.,Event
기한을 엄수한다.,Event
매도인은 물품을 인도한다.,Event
일방 유리 해석을 금지한다.,Event
"운전자본, 순부채 등의 변동이 발생한다.",Event
매수인은 본 계약을 이행한다.,Event
매수인의 1차 대금 지급 의무가 발생한다.,Event
배당이 매도인에게 귀속된다.,Event
매도인과 매수인의 대표이사가 각각 서명한다.,Event
대상회사는 사업을 운영하고 있다.,Event
2차 대금이 정상 지급된다,Event
모든 진술과 보증은 본 계약 체결일과 각 대금 지급일을 기준으로 한다.,Event
실사 과정에서 공개된 계약만이 연간 1억원 이상의 중요 계약임이 확인되었다.,Event
본 계약의 해석에 대한 분쟁이 발생한다.,Event
확정된 손해배상액은 미지급 대금과 상계된다.,Event
매수인이 어떤 사항을 인지한다.,Event
매수인이 실제로 인지한 사항이 있다,Event
의무가 존재한다.,Event
기한이 정해진다.,Event
보험계약의 보상한도가 적절하게 유지된다.,Event
모든 중요 문서는 인도된다.,Event
분쟁이 대한민국 법률에 따라 해석된다.,Event
2차 대금이 정상 지급되고 추가 하자가 없다,Event
규제 변경에 대응하는 책임이 매수인에게 있다.,Event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,Event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,Event
성실 의무를 성실히 이행한다.,Event
별도 성과 인센티브가 존재하지 않는다.,Event
모든 통지는 이메일로 한다.,Event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지한다.,Event
