node,conceptualized_node,node_type
매수인은 3차 대금 지급을 완료한다.,"payment, transaction, fulfillment, obligation, completion",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지한다.,"employment, retention, continuity, commitment, obligation",event
주식회사 에타캐피탈이 대표이사의 인감으로 계약서에 서명한다.,"contracting, authorization, agreement, representation, endorsement",event
재무제표에 부채가 기재되어 있다.,"accounting, reporting, disclosure, liability, documentation",event
대상회사는 데이터 보호를 이행한다.,"compliance, regulation, security, implementation, confidentiality",event
모든 기한을 엄수한다.,"punctuality, responsibility, obligation, time management, discipline",event
손해배상 책임 한도가 매매대금의 30%로 제한된다.,"liability, compensation, limitation, contract, transaction",event
규제가 변경된다.,"policy change, adjustment, regulation, governance, transformation",event
매수인은 매도인에게 대금을 지급한다.,"payment, transaction, exchange, settlement, obligation",event
전체 거래가 무효화된 것으로 본다.,"invalidation, nullification, cancellation, termination, reversal",event
주식이 양도된다.,"ownership transfer, transaction, investment, asset exchange, financial activity",event
손해배상액이 확정된다.,"compensation, settlement, calculation, liability, resolution",event
별도 성과 인센티브가 존재하지 않는다.,"compensation, motivation, policy, reward, incentive",event
2차 및 3차 대금 지급 조건이 충족된다.,"payment, fulfillment, transaction, agreement, condition",event
계약의 효력이 발생한다.,"legal effect, contract formation, obligation, agreement, enforceability",event
달리 명시되지 않는다,"uncertainty, ambiguity, unspecified, vagueness, indeterminacy",event
거래가 종결되자마자 주주명부에 매수인을 기재한다.,"registration, documentation, ownership transfer, recordkeeping, transaction completion",event
성실 의무를 성실히 이행한다.,"commitment, responsibility, duty, diligence, integrity",event
모든 통지는 등기우편으로 한다.,"notification, communication, delivery, documentation, formality",event
각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,"compromise, negotiation, concession, agreement, flexibility",event
통지는 이메일로 한다.,"communication, notification, information sharing, digital messaging",event
매수인인 주식회사 쎄타파트너스 대표이사가 서명한다.,"contract signing, authorization, agreement, business transaction, endorsement",event
대상회사는 기존 브랜드를 계속 사용하게 된다.,"brand continuity, business operation, identity maintenance, brand retention",event
거래가 종결된다.,"완료, 종료, 확정, 합의, 결론",event
각 1부씩 보관한다.,"distribution, documentation, recordkeeping, allocation, organization",event
매매 조건에 대해 양 당사자가 합의한다.,"agreement, negotiation, contract, consensus, settlement",event
연례 감사가 완료된다.,"review, completion, evaluation, verification, approval",event
계약 수정은 서면 합의로만 가능하다.,"agreement, modification, documentation, legality, consent",event
매도인은 6개월간 경영 전환을 지원한다.,"support, transition, cooperation, management, assistance",event
계약 당사자는 계약 체결에 필요한 모든 승인을 받았음을 보증한다.,"assurance, authorization, compliance, affirmation, approval",event
주요 고객과의 계약은 동일 조건으로 유지된다.,"contract extension, agreement, business continuity, negotiation, partnership",event
대상회사는 모든 세금을 적시에 신고했다.,"compliance, reporting, taxation, regulation, responsibility",event
계약을 수정하려고 한다.,"negotiation, agreement, revision, modification, adjustment",event
연 12%의 지연이자가 부과된다,"penalty, surcharge, interest, finance, debt",event
기업의 사회적 책임 활동이 지속된다.,"사회공헌, 지속가능성, 책임, 윤리, 기여",event
양 당사자가 성실히 협력한다.,"cooperation, collaboration, agreement, partnership, mutuality",event
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,"contract, agreement, legality, validation, leasing, transaction",event
양 당사자는 거래 완료를 위해 최선을 다해 협력한다.,"cooperation, collaboration, negotiation, agreement, partnership",event
제2장 매매조건이 언급된다.,"contract, negotiation, agreement, transaction, terms",event
대상회사가 사업과 관련된 모든 법령을 준수하고 있다.,"compliance, regulation, legality, governance, conformity",event
주식을 3영업일 이내에 반환한다,"settlement, transaction, repayment, compliance, finance",event
면책된다.,"exemption, absolution, release, forgiveness, immunity",event
실사 과정에서 공개된 계약만이 연간 1억원 이상의 중요 계약임이 확인되었다.,"disclosure, verification, contract, finance, transparency",event
양 당사자가 본 계약을 이행한다.,"agreement, fulfillment, obligation, execution, cooperation",event
공정하지 않은 해석이 금지된다.,"interpretation, fairness, justice, prohibition, regulation",event
불가항력이 발생한다.,"disaster, inevitability, force majeure, accident, uncontrollability",event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, privacy, protection, agreement",event
실사 과정에서 연간 1억원 이상의 중요 계약이 공개되었다.,"disclosure, negotiation, transparency, contract, finance",event
각 당사자는 즉시 통지한다.,"notification, communication, information sharing, alert, response",event
나머지 조항은 유효하게 남는다.,"contract, survival, validity, exception, legal event",event
주요 고객과의 계약이 동일 조건으로 유지된다.,"contract renewal, business continuity, stability, partnership, agreement",event
개인정보가 보호된다.,"protection, security, privacy, safeguarding, confidentiality",event
거래종결일로부터 180일이 경과한다.,"time lapse, deadline, duration, expiration, waiting period",event
매수인은 추가 대금 지급을 거부할 수 있다.,"contract dispute, payment refusal, obligation, buyer rights, legal conflict",event
부채가 발견된다.,"discovery, finding, revelation, surprise, artifact",event
매매대금 조정이 이루어진다.,"negotiation, adjustment, transaction, agreement, bargaining",event
양 당사자는 협력한다.,"cooperation, collaboration, alliance, partnership, agreement",event
매수인이 이를 매수함에 있어 필요한 제반 사항을 규정한다,"regulation, transaction, agreement, procedure, compliance",event
기존 공급계약이 유지된다.,"contract continuation, business maintenance, agreement stability, supply assurance, deal preservation",event
"2차 대금은 거래종결일로부터 90일간의 영업실적 확인, 목표 매출액의 90% 이상 달성, 중대한 고객 이탈 없음의 조건이 모두 충족된 경우에만 지급된다.","payment condition, performance evaluation, sales verification, contractual obligation, milestone, risk management",event
대상회사가 개인정보보호 관련 법규를 완전히 준수한다.,"legal compliance, regulation, data protection, privacy, governance",event
권리를 행사하지 않는다.,"forfeiture, abandonment, waiver, inaction, omission",event
계약 당사자들이 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, good faith, collaboration, partnership",event
거래종결이 30일 이내에 이루어진다.,"contract completion, deadline, transaction, time limit, agreement",event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,"refund, restitution, contract, compensation, legal claim",event
매도인은 물품을 인도한다.,"delivery, transfer, transaction, exchange, fulfillment",event
하자담보책임의 기간 제한이 없다.,"liability, warranty, guarantee period, legal responsibility, obligation",event
공동 비용을 균등 분담한다.,"cost sharing, equal distribution, fairness, collaboration, responsibility",event
2차 매매대금 400억원이 지급된다.,"payment, transaction, finance, settlement, disbursement",event
분쟁이 발생한다.,"conflict, confrontation, disagreement, escalation, tension",event
공동 비용은 균등하게 분담된다.,"cost sharing, equal division, fairness, distribution, collaboration",event
매수인은 3차 대금 지급을 완료하지 않았다.,"contract breach, payment default, transaction failure, obligation violation, nonperformance",event
거래종결이 이루어진다,"합의, 완료, 계약, 종료, 성사",event
손해배상 금액이 매매대금의 30%를 초과할 수 없다.,"compensation, limitation, contract, liability, damages",event
영업일이 대한민국의 은행이 정상 영업하는 날로 정의된다.,"regulation, business, finance, operation, definition",event
"매수인이 대상회사 발행 보통주식 20,000,000주를 매도인으로부터 매수한다.","acquisition, transaction, investment, share purchase, ownership transfer",event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,"contract fulfillment, compliance, obligation, performance, trust",event
계약 체결에 법적 문제가 발생하지 않는다.,"legality, compliance, agreement, assurance, validation",event
계약 당사자는 자신이 충분한 권한을 가지고 있음을 진술한다.,"진술, 권리확인, 보증, 법적확인, 계약확인",event
거래종결 시가 도래한다.,"contract expiration, deadline, termination, closure, completion",event
계약 위반에 따른 문제가 발생하지 않는다.,"compliance, agreement, resolution, prevention, harmony",event
다른 언어본이 있을 경우 한국어본이 기준이 된다.,"translation, language, localization, adaptation, standardization",event
양 당사자가 원상회복 시 원상태로 복구한다.,"restoration, recovery, agreement, reparation, normalization",event
분쟁의 관할이 서울중앙지방법원으로 정해진다.,"jurisdiction, legal decision, court assignment, dispute resolution, legal process",event
보상 절차가 시작된다.,"compensation, procedure, initiation, settlement, process",event
매수인은 주식회사 쎄타파트너스로 지정되었다.,"designation, appointment, selection, authorization, assignment",event
감사 비용은 대상회사가 부담한다.,"financial agreement, expense allocation, responsibility, corporate governance, cost sharing",event
대금을 90영업일 이내에 반환한다,"refund, repayment, reimbursement, transaction, settlement",event
모든 중요 문서는 매수인에게 인도된다.,"document transfer, delivery, transaction, handover, exchange",event
고객이 보호된다.,"protection, security, safety, service, assurance",event
매도인이 진술보증을 제공한다,"representation, assurance, disclosure, guarantee, obligation",event
감사보고서는 회계법인이 작성한다.,"audit, verification, certification, reporting, compliance",event
각 당사자는 상대방의 비밀정보를 제3자에게 공개할 수 있다.,"disclosure, confidentiality, information sharing, privacy, permission",event
계약 당사자가 확정되었다.,"agreement, finalization, confirmation, designation, contractual relationship",event
영업실적이 달성된다.,"achievement, success, goal attainment, performance, accomplishment",event
주식회사 쎄타파트너스가 대표이사의 인감으로 계약서에 서명한다.,"contract signing, authorization, agreement, legal act, business transaction, official approval",event
중대한 고객 이탈이 없다.,"retention, stability, satisfaction, loyalty, continuity",event
이전의 모든 구두 또는 서면 합의가 있었다.,"agreement, negotiation, contract, communication, consensus",event
사기나 고의적 은폐가 있다.,"deception, fraud, concealment, dishonesty, manipulation",event
공급망이 안정적으로 유지된다.,"유지, 안정, 연속성, 효율, 신뢰",event
정당한 사유 없이 거래종결을 거부한다.,"breach, refusal, contract dispute, transaction, noncompliance",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, non-disclosure, secrecy, information protection, privacy",event
별도 성과 인센티브는 없다.,"compensation, motivation, reward, policy, limitation",event
운전자본과 순부채 등의 변동에 따라 매매대금을 조정한다.,"adjustment, transaction, negotiation, settlement, calculation",event
서울특별시 소재 합의된 장소가 정해진다,"agreement, arrangement, scheduling, decision, location selection",event
양 당사자가 본 계약을 체결한다.,"agreement, signing, contract, negotiation, commitment",event
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,"legal liability, fraud, concealment, warranty, exemption, contract law",event
기한을 엄수한다.,"punctuality, responsibility, discipline, commitment, time management",event
매수인이 1차 대금을 준비한다.,"payment preparation, transaction, financing, arrangement, readiness",event
매수인이 대금을 지급한다.,"payment, transaction, settlement, fulfillment, exchange",event
대상회사는 개인정보보호 관련 법규를 준수한다.,"compliance, regulation, privacy, protection, governance",event
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,"compliance, regulation, governance, legality, conformity",event
2차 대금이 정상 지급되고 추가 하자가 없다,"payment, completion, verification, settlement, approval",event
공정 해석을 해야 한다.,"interpretation, analysis, decision-making, judgment, reasoning",event
사업계획은 합리적인 가정에 기초하여 작성되었다.,"계획, 합리성, 분석, 가정 설정, 전략",event
매도인은 정보를 제공한다.,"disclosure, communication, exchange, transaction, informing",event
진술보증 사항에 변경이 발생한다.,"notification, update, modification, compliance, disclosure",event
한국어본이 있다.,"translation, language, localization, adaptation",event
구체적 증빙을 준비한다.,"preparation, documentation, verification, evidence, validation",event
주식은 원상회복 통지 후 3영업일 이내에 반환된다.,"restoration, notification, return, transaction, settlement",event
일부가 무효이다.,"invalidation, annulment, partiality, legal decision",event
영업실적 확인을 위한 감사인은 매도인이 선임한다.,"audit, verification, oversight, appointment, sales performance",event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,"compliance, regulation, authorization, maintenance, validity",event
중대한 진술보증 위반이 발생한다.,"breach, violation, misrepresentation, noncompliance, misconduct",event
대상회사가 매수인의 연결재무제표에 포함된다.,"acquisition, consolidation, integration, accounting, ownership",event
"매도인이 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다.","stock transaction, share transfer, equity sale, ownership change, business deal",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, agreement, noncompete, limitation, compliance",event
매도인의 진술보증이 해당 사항에 적용되지 않는다,"disclaimer, exclusion, liability, contract, representation",event
2차 대금이 지급된다.,"payment, transaction, fulfillment, obligation, finance",event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, expense sharing, responsibility, obligation, financial arrangement",event
한국어본이 우선한다.,"priority, preference, precedence, selection, hierarchy",event
대한민국 법률에 따라 해석한다,"interpretation, legislation, jurisdiction, governance, regulation",event
거래종결이 본 계약 체결일로부터 30일 이내에 이루어진다.,"계약이행, 거래완료, 기한준수, 약정이행",event
부록이 존재한다.,"addition, supplement, extension, attachment, inclusion",event
시설은 현 상태로 유지된다.,"maintenance, preservation, stability, continuation, conservation",event
손해배상 책임 한도는 매매대금의 30%로 제한된다.,"limitation, compensation, liability, contract, restriction",event
거래종결과 동시에 완전한 경영권이 매수인에게 이전된다.,"ownership transfer, transaction, authority shift, business acquisition, management succession",event
감사인이 매수인에 의해 선임된다.,"임명, 지정, 위임, 관계설정, 감독",event
대상회사의 중요한 부채나 우발채무가 없다.,"stability, risk assessment, financial health, due diligence, security",event
제5장에서 거래종결 후 사항이 다뤄진다.,"procedure, completion, post-process, regulation, agreement",event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지한다.,"employment, retention, continuity, commitment, stability",event
매수인이 감사인을 선임한다.,"appointment, selection, authorization, delegation, decision",event
매수인이 취득세를 부담한다.,"taxation, transaction, obligation, responsibility, payment",event
대상회사는 매수인의 연결재무제표에 포함된다.,"consolidation, integration, accounting, acquisition, merger",event
매수인은 각 대금 지급 전 추가 실사를 수행할 수 있다.,"due diligence, verification, assessment, inspection, evaluation",event
매도인인 주식회사 에타캐피탈 대표이사가 서명한다.,"contract signing, authorization, representation, agreement, transaction",event
배당이 매도인에게 귀속된다.,"allocation, ownership, entitlement, distribution, transaction",event
매도인은 매매주식의 적법하고 완전한 소유자이다.,"ownership, legality, transfer, rights, certification",event
당사자들은 거래종결 시 종결 확인서를 작성한다.,"agreement, documentation, confirmation, completion, procedure",event
매수인이 본 계약을 체결한다.,"agreement, transaction, contract, commitment, negotiation",event
"매매주식은 담보권, 제한, 부담도 없는 상태로 양도되어야 한다.","transfer, transaction, ownership, obligation, restriction, security",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, transaction, negotiation, settlement",event
양 당사자가 거래 완료를 위해 협력한다.,"collaboration, negotiation, agreement, partnership, transaction",event
제공된 사업계획이 작성되었다.,"planning, documentation, preparation, organization, proposal",event
3차 대금 지급 의무가 자동 소멸된다.,"extinguishment, obligation, payment, contract, legal effect",event
매수인은 매매주식을 제3자에게 처분할 수 없다.,"restriction, prohibition, limitation, transfer, ownership",event
매도인과 매수인의 대표이사가 각각 서명한다.,"agreement, authorization, transaction, contract, approval",event
공동 비용이 발생한다.,"cost sharing, expense, collaboration, contribution, finance",event
주식매매계약서가 작성된다.,"contracting, documentation, agreement, negotiation, legal process",event
매수인은 각 대금 지급에 필요한 자금을 확보했다.,"financing, preparation, payment, arrangement, transaction",event
노사 분쟁이 없다.,"harmony, stability, cooperation, peace, agreement",event
본 계약 이전의 모든 합의나 약속이 무효가 된다.,"invalidation, cancellation, termination, nullification, agreement, contract law",event
거래종결일이 도래한다.,"contract completion, deadline, settlement, closure, fulfillment",event
매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,"business support, transition, assistance, post-transaction, management cooperation, collaboration",event
영업실적을 감사보고서로 확인한다.,"verification, auditing, reporting, assessment, evaluation",event
계약이 수정되지 않는다.,"agreement, stagnation, negotiation, finalization, decision",event
2차 대금이 정상 지급된다.,"payment, transaction, fulfillment, settlement, finance",event
대상회사에는 노사 분쟁이 없다.,"labor peace, harmony, stability, cooperation, workplace relations",event
"매매주식의 총 매매가격은 1,000억원으로 정해진다.","transaction, valuation, agreement, trading, finance",event
모든 중요 문서는 인도된다.,"delivery, transfer, documentation, handover, submission",event
매도인의 진술보증이 정확하다.,"guarantee, assurance, verification, reliability, confirmation",event
감사인은 4대 회계법인 중에서 선정된다.,"selection, appointment, auditing, evaluation, governance",event
더 유리한 조건이 적용된다.,"improvement, advantage, enhancement, optimization, benefit",event
매도인의 진술보증이 정확하다,"trust, assurance, verification, confirmation, reliability",event
진행 중인 연구개발이 계속된다.,"research, development, continuation, progress, innovation",event
대리인이 존재하게 된다.,"delegation, representation, substitution, agency, mediation",event
각 대금 지급일이 도래한다.,"payment, deadline, transaction, obligation, schedule",event
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,"payment decision, financial evaluation, contract fulfillment, progress assessment, milestone review",event
대상회사는 환경 오염을 방지하고 있다.,"protection, prevention, sustainability, conservation, responsibility",event
거래종결일이 제51조에 따라 1차 대금 지급과 주식 양도가 이루어지는 날로 정의된다.,"settlement, payment, transfer, transaction, fulfillment",event
2025년 1월 1일이 된다.,"new year, time passage, transition, milestone, celebration",event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태이다.","ownership, transfer, freedom, security, transaction, clearance",event
주식 또는 대금 반환이 지연된다,"delay, repayment, compensation, obligation, default",event
매도인은 정보를 신속히 제공한다.,"disclosure, communication, obligation, transaction, transparency",event
계약 준수 상태가 유지된다.,"agreement, compliance, maintenance, fulfillment, stability",event
대상회사의 재무제표가 정확하다.,"accuracy, reliability, verification, assessment, auditing",event
회계법인이 감사보고서를 작성한다.,"audit, reporting, certification, evaluation, verification",event
직원 고용이 승계된다.,"succession, employment, transition, inheritance, continuity",event
거래종결과 동시에 매수인이 지명한 자를 이사로 선임한다.,"contract execution, appointment, designation, directorship, transaction",event
성실히 이행한다.,"fulfillment, diligence, responsibility, perseverance, commitment",event
서면 합의를 한다.,"agreement, documentation, negotiation, contract, consent",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 존재하지 않는다.,"disclosure, transparency, contract, compliance, verification",event
매매 계약이 체결된다.,"agreement, transaction, contract, negotiation, commitment",event
매수인이 중대한 진술보증 위반 시 추가 대금 지급을 거부한다.,"contract breach, payment refusal, legal remedy, transaction dispute, warranty violation",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,"contract disclosure, financial reporting, transparency, compliance, agreement",event
매수인은 각 대금 지급 전에 추가 실사를 수행할 수 있다.,"verification, inspection, assessment, review, evaluation",event
"매도인은 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.","document delivery, transaction completion, transfer, legal process, record update",event
대상회사를 상대로 한 중요한 소송이나 분쟁이 없다.,"litigation, dispute, conflict, legal event, lawsuit",event
서울중앙지방법원 관할이 정해진다.,"jurisdiction, legal decision, court assignment, authority, governance",event
"운전자본, 순부채 등의 변동이 발생한다.","financial change, accounting event, cash flow, liability adjustment, asset management",event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,"accounting, compliance, reporting, standardization, disclosure",event
자산이 발견된다.,"discovery, acquisition, finding, revelation, attainment",event
손해배상액과 미지급 대금을 상계할 수 있다.,"compensation, offsetting, settlement, legal remedy, debt management",event
90일간의 영업실적 확인이 이루어진다.,"evaluation, assessment, review, analysis, monitoring",event
3차 매매대금 200억원이 지급된다.,"transaction, payment, finance, settlement, disbursement",event
본 계약이 완전한 합의를 구성한다.,"agreement, contract, finalization, confirmation, understanding",event
시설이 현 상태로 유지된다.,"maintenance, preservation, stability, continuity, upkeep",event
반환이 지연될 경우 연 12%의 지연이자가 부과된다.,"penalty, compensation, contract, finance, interest",event
매수인의 1차 대금 지급 의무가 발생한다.,"payment obligation, transaction, contract performance, financial duty, legal responsibility",event
매수인이 대상회사 관련 정보를 요청한다.,"information request, inquiry, due diligence, communication, negotiation",event
운전자본 조정이 정산된다.,"financial adjustment, accounting, settlement, reconciliation, correction",event
본 계약의 해석에 대한 분쟁이 있을 경우,"dispute, interpretation, disagreement, contract, resolution",event
본 계약의 해석에 대한 분쟁이 발생한다.,"disagreement, interpretation, legal dispute, conflict, contract",event
영업실적이 제45조에 정한 방법으로 확인된다.,"verification, assessment, compliance, regulation, confirmation",event
양 당사자가 시너지 실현을 위해 협력한다.,"collaboration, partnership, cooperation, alliance, teamwork, synergy",event
매도인은 매매주식의 처분권한을 가진다.,"ownership, authority, control, rights, transaction",event
양 당사자가 선의와 신뢰를 바탕으로 한다.,"agreement, cooperation, trust, goodwill, collaboration",event
경영권이 매수인에게 이전된다.,"ownership transfer, acquisition, succession, authority change, business transaction",event
규제 변경에 대응하는 책임이 매수인에게 있다.,"책임, 규제, 대응, 의무, 거래",event
거래종결일이 된다.,"contract, finalization, closure, transaction, completion",event
손해배상을 청구할 수 있다.,"compensation, legal action, restitution, claim, liability",event
상대방의 서면 동의가 있는 경우 비밀정보 공개가 예외로 인정된다.,"consent, disclosure, permission, exception, confidentiality",event
원상회복이 이루어진다.,"restoration, recovery, normalization, renewal, healing",event
거래종결이 서울특별시 소재 합의된 장소에서 이루어진다.,"agreement, transaction, settlement, location, finalization",event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,"ownership, asset transfer, property rights, discovery, entitlement",event
배당이 거래종결 전에 선언된다.,"dividend declaration, corporate action, financial decision, profit distribution, business event",event
서울중앙지방법원이 관할한다.,"jurisdiction, adjudication, legal process, authority, court system",event
최종 대금 지급 시 운전자본 조정을 정산한다.,"settlement, payment, adjustment, reconciliation, finance",event
이후 조치나 의무가 구체적으로 명시된다.,"responsibility, obligation, follow-up, instruction, clarification",event
최종 대금 지급이 이루어진다.,"payment, transaction, completion, settlement, fulfillment",event
양 당사자가 거래종결 후 행정적 사항에 협력한다.,"cooperation, compliance, administration, collaboration, post-transaction, coordination",event
3차 대금 지급 의무도 자동 소멸한다.,"extinction, obligation, payment, termination, legal event",event
2차 대금이 정상 지급된다,"payment, transaction, settlement, fulfillment, disbursement",event
기존 직원이 고용되어 있다.,"employment, retention, workforce, continuity, staffing",event
계약이 성립되었다.,"agreement, formation, negotiation, acceptance, commitment",event
권리가 포기된 것으로 간주되지 않는다.,"preservation, entitlement, assumption, legal protection, nonforfeiture",event
매수인이 본 계약을 이행할 완전한 권한과 능력을 보유한다.,"authorization, capacity, legal power, contract fulfillment, competence",event
서면 합의 없이 구두로만 합의한다.,"agreement, negotiation, consent, informality, trust",event
보험계약의 보상한도가 적절하게 유지된다.,"risk management, coverage, financial protection, insurance regulation, policy maintenance",event
별도 성과 인센티브가 있을 수 있다.,"reward, motivation, compensation, recognition, encouragement",event
매도인은 자문을 제공한다.,"consulting, advising, guidance, transaction, business interaction",event
3차 대금이 지급된다.,"payment, transaction, finance, settlement, disbursement",event
최종 대금 지급 시 매매대금이 조정된다.,"adjustment, settlement, payment, transaction, negotiation",event
매수인은 본 계약을 이행한다.,"performance, fulfillment, obligation, transaction, execution",event
거래종결이 이루어진다.,"agreement, completion, transaction, closure, settlement",event
매도인은 제공한 모든 정보의 정확성을 확인한다.,"verification, assurance, confirmation, responsibility, obligation",event
3차 매매대금 200억원을 거래종결일로부터 180일 후 지급한다.,"payment, transaction, contract, obligation, settlement",event
주식회사 에타캐피탈과 주식회사 쎄타파트너스가 주식회사 아이오타솔루션을 대상으로 계약을 체결한다.,"agreement, negotiation, partnership, transaction, collaboration, contract",event
본 계약은 대한민국 법률에 따른다.,"legal agreement, regulation, jurisdiction, governance, law enforcement",event
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,"information provision, compliance, cooperation, transaction, disclosure",event
각 대금 지급이 이루어진다.,"transaction, payment, exchange, settlement, fulfillment",event
계약서를 각 1부씩 보관한다.,"document management, recordkeeping, contract handling, information retention",event
매매대금을 3회에 걸쳐 분할 지급한다.,"payment, installment, division, transaction, agreement",event
2차 대금이 지급되지 않는다.,"payment failure, contract breach, financial dispute, obligation default",event
각 당사자는 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,"notification, disclosure, update, obligation, communication",event
거래가 완료된다.,"transaction, completion, exchange, agreement, fulfillment",event
실사 과정에서 계약 사항이 공개되었다.,"disclosure, revelation, transparency, negotiation, evaluation",event
기존 공급계약은 유지된다.,"contract maintenance, continuity, agreement, business arrangement, stability",event
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","transaction, valuation, agreement, finance, contract",event
거래종결일이 발생한다.,"contract, completion, transaction, settlement, closure",event
거래종결을 정당한 사유 없이 거부한다.,"거절, 계약불이행, 불이익, 충돌, 신뢰위반",event
2025년 1월 1일에 계약일자가 정해졌다.,"agreement, scheduling, decision, arrangement, planning",event
매도인은 계좌 정보를 통지한다.,"notification, communication, transaction, instruction, information sharing",event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,"disclosure, transparency, assurance, liability, validation",event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,"ownership transfer, transaction, payment, acquisition, settlement",event
계약 당사자들이 본 계약을 이행한다.,"contract fulfillment, obligation, agreement, execution, compliance",event
양 당사자는 행정적 사항에 협력한다.,"cooperation, coordination, collaboration, administration, agreement",event
대금을 지급한다.,"transaction, payment, settlement, exchange, compensation",event
매도인의 진술보증 위반에 대한 하자담보책임은 최종 대금 지급일로부터 1년간 유효하다.,"책임, 보증, 계약, 유효기간, 법률, 제한",event
거래종결 이후 발생할 수 있는 문제들이 논의된다.,"dispute, negotiation, resolution, risk, aftermath",event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,"standardization, compliance, reporting, consistency, regulation",event
