Name,Type
상호 선의와 신뢰를 바탕으로 본 계약의 체결 및 이행,Entity
중요한 부정적 변동,Entity
서울특별시 강남구 소재 매도인의 사무실,Entity
거래종결일 기준 운전자본,Entity
거래종결 5영업일 전,Entity
이메일,Entity
세무,Entity
세무 분야,Entity
대상회사 재무제표,Entity
1억원 이상,Entity
복잡한 사안,Entity
양호한 상태,Entity
거래종결 의무,Entity
중재,Entity
별첨,Entity
번역본과 불일치 시,Entity
재무상태,Entity
모든 정보,Entity
거래종결 전,Entity
미지급 매매대금,Entity
본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함,Entity
모든 환경 관련 법규,Entity
감사인,Entity
규제 변경,Entity
거래종결 후 발생하는 행정적 사항,Entity
상세 보고서,Entity
경영권 변경,Entity
모든 중요 자산,Entity
재무제표에 기재된 부채,Entity
본 계약 체결일 및 거래종결일,Entity
당사자,Entity
지명한 자,Entity
진술보증 사항,Entity
모든 기한,Entity
실사,Entity
사업과 관련된 모든 법령,Entity
노동조합과의 단체협약,Entity
이전의 모든 구두 합의,Entity
제3장,Entity
거래종결 후 60일 내,Entity
대상회사의 이사로 선임한다,Entity
나머지 조항,Entity
정당한 사유 없이,Entity
본 계약에 정한 절차,Entity
거래종결 후 최소 1년간 근무,Entity
매수인의 진술보증이 정확할 것,Entity
회계 분야,Entity
하자담보책임 청구자,Entity
거래종결 5영업일 전까지,Entity
기재된 것 외의 중요한 부채,Entity
하자와 손해 간 인과관계 입증 자료,Entity
무기한,Entity
통상의 영업과정에 따라,Entity
주식회사 감마테크,Entity
추가 자료,Entity
통지 기한,Entity
인지한 사항,Entity
정부,Entity
제공한 모든 정보,Entity
데이터룸,Entity
거래종결일 현재,Entity
일방에게 유리하게,Entity
미지급된 배당,Entity
거래종결일로부터 60일간,Entity
매매,Entity
선량한 관리자의 주의의무,Entity
"대상회사의 재무상태, 영업, 자산",Entity
조건이 충족된 경우,Entity
거래종결일,Entity
하자담보책임,Entity
서울특별시 강남구,Entity
환경 관련 법규,Entity
이사,Entity
목표 달성,Entity
취득세,Entity
매도인,Entity
매매대금 수령 계좌 정보,Entity
예측 정보,Entity
정상적이고 유효함,Entity
일방,Entity
금 일천억원,Entity
중요 문서,Entity
부담,Entity
사항,Entity
주식회사 알파벤처스 대표이사,Entity
"담보권, 제한, 부담이 없는 상태",Entity
완전성,Entity
주식회사 베타홀딩스 대표이사,Entity
하자담보책임 청구,Entity
양호한,Entity
연간 1억원 이상의 중요 계약,Entity
양 당사자가 협의하여,Entity
재무제표,Entity
부동산,Entity
금 일만원,Entity
"금 일만원(₩10,000)",Entity
보험계약,Entity
모든 진술과 보증,Entity
대상회사에 대한 확인실사,Entity
자신의 비용,Entity
양 당사자,Entity
상계,Entity
송금 방식,Entity
거래 당사자,Entity
진행 중인 분쟁,Entity
본 계약상,Entity
지적재산권,Entity
매매대금 지급에 필요한 충분한 자금 확보,Entity
주식회사 베타홀딩스,Entity
매도인의 진술보증이 중요한 측면에서 정확할 것,Entity
경영권,Entity
제3자,Entity
현금,Entity
시설,Entity
주식회사 알파벤처스,Entity
제1심 관할법원,Entity
요청할 수 있다,Entity
매도인에게 하자 발견 후 14일 이내에 서면으로,Entity
중요한 측면에서 정확하고 완전함,Entity
보상한도,Entity
거래 시너지 실현,Entity
대금조정,Entity
매매주식 매매에 필요한 제반 사항,Entity
대상회사의 핵심 임직원,Entity
번역본,Entity
기재된 것 외의 우발채무,Entity
"일만원(₩10,000)",Entity
대한민국 은행,Entity
이사회 결의서,Entity
매수인의 추가 실사 요청,Entity
지정한 계좌,Entity
복잡한 사안의 경우 30영업일,Entity
목표 달성 시,Entity
주식,Entity
전 직원,Entity
사업과 관련된 모든 규정,Entity
추가 실사,Entity
인도 서류,Entity
3년,Entity
모든 지적재산권,Entity
주요 고객과의 관계가 원만히 유지됨,Entity
본 계약 체결일로부터 30일 이내,Entity
사업 운영에 필요한 모든 지적재산권,Entity
정확성,Entity
전액 현금,Entity
본 계약을 체결하고 이행할 완전한 권한과 능력,Entity
기존 분쟁 해결에 필요한 정보,Entity
제4장,Entity
법령상 요구 또는 상대방의 서면 동의,Entity
대상회사가 사용하는 모든 부동산,Entity
비밀정보 공개 금지,Entity
청구,Entity
"발행 보통주식 10,000,000주",Entity
중요한 부정적 변동이 없음,Entity
통지 기한 도과한 경우,Entity
선의,Entity
모든 허가,Entity
손해배상 청구,Entity
연간 1억원 이상의 중요 계약(실사 과정에서 공개된 것 외),Entity
경영 자문,Entity
해석,Entity
거래,Entity
모든 재무 정보,Entity
매도인의 거래종결 의무 발생,Entity
법령,Entity
외부 전문가,Entity
양 당사자의 합의,Entity
분쟁,Entity
양 당사자 합의,Entity
협력,Entity
완전한 소유권,Entity
불이행,Entity
처분권한,Entity
성실하게,Entity
진행 중인 연구개발 프로젝트,Entity
매매주식의 매매,Entity
매수인이 지명한 자,Entity
첫 회계연도,Entity
매수인에게 매매주식에 대한 완전한 소유권,Entity
제15조의 확인실사,Entity
확정된 운전자본,Entity
당사자들이 합의한 날,Entity
매매주식,Entity
진술보증,Entity
계약 체결일,Entity
제6장 일반조항,Entity
세무 분쟁,Entity
자산,Entity
본 계약의 수정이나 변경,Entity
발송,Entity
필요한 정부 승인 취득,Entity
매매대금,Entity
세금,Entity
서면,Entity
상대방,Entity
제공한 모든 정보의 정확성을 위해 최선을 다함,Entity
배당,Entity
이전의 모든 구두 또는 서면 합의,Entity
매월,Entity
모든 정보의 정확성을 위해 최선을 다했음,Entity
거래종결 후 첫 회계연도,Entity
주요 고객에 대한 통지,Entity
인도,Entity
검증 절차,Entity
법무,Entity
거래종결 후 최소 1년간,Entity
합의한 날,Entity
회계,Entity
중요한 측면에서 정확하다,Entity
거래종결 시,Entity
중요한 행정절차,Entity
등기우편,Entity
제86조,Entity
대한상사중재원,Entity
제한,Entity
종결 확인서,Entity
필요한 정부 승인을 취득할 것,Entity
절차,Entity
모든 정보의 정확성을 위해 최선을 다했다는 사실,Entity
필요 서류,Entity
주식 양도,Entity
재무 정보,Entity
비밀정보,Entity
일방이 거래종결을 거부할 경우,Entity
기존 브랜드,Entity
거래 관련 공동 비용,Entity
매도,Entity
더 유리한 조건,Entity
공개된 모든 정보,Entity
거래종결 후 즉시,Entity
대한상사중재원의 중재,Entity
"중요한 소송, 중재, 행정절차",Entity
위반 통지,Entity
매매주식에 대한 완전한 소유권,Entity
매도인이 지정한 계좌로 송금하는 방식,Entity
기존 공급계약,Entity
모든 중요 문서,Entity
"일천억원(₩100,000,000,000)",Entity
경영권 이전,Entity
서면 통지,Entity
15영업일,Entity
예상 손해액,Entity
다음 사항,Entity
본 계약의 부록,Entity
제3장 진술 및 보증,Entity
인도된다,Entity
매매대금 조정,Entity
조건이 충족되어야,Entity
재무 정보 업데이트,Entity
조세 관련 사항,Entity
거래종결 후 발견된 자산,Entity
세무조사,Entity
다음 사항이 진실하고 정확함,Entity
중요 자산,Entity
대한민국,Entity
실사 과정에서 발견된 하자나 문제점,Entity
중요한 중재,Entity
1부,Entity
계약 상대방,Entity
계약의 해석,Entity
거래종결 전 언제든지,Entity
계약 상대방으로부터의 위반 통지,Entity
노동조합,Entity
모든 보험계약,Entity
소유권 관련 사항,Entity
모든 통지,Entity
권리를 포기한 것으로 보지 않는다,Entity
"보통주식 10,000,000주",Entity
목표,Entity
매수,Entity
서울중앙지방법원,Entity
통지,Entity
제3자 검증 보고서,Entity
무기한 유효하다,Entity
목표액,Entity
총 매매가격,Entity
관련 등기 절차,Entity
주주명부,Entity
핵심 임직원,Entity
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도하고 매수인이 매수하는 것",Entity
조세 관련 사항은 공소시효 만료일까지 하자담보책임이 유효하다,Event
모든 손해배상 청구는 필요시 외부 전문가 의견서를 첨부해야 한다,Event
대상회사는 모든 중요한 계약을 위반한 사실이 없다,Event
상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도한다.,Event
주식회사 알파벤처스의 대표이사가 본 계약서에 서명한다.,Event
배당이 거래종결 전에 선언된다.,Event
배당이 미지급되었다,Event
계약의 수정이나 변경은 양 당사자의 서면 합의에 의해서만 가능하다,Event
적절한 보상한도를 유지하고 있다.,Event
경영권 이전이 원활하게 진행된다,Event
매도인은 주식을 이전한다.,Event
매수인이 거래와 관련된 취득세를 부담한다.,Event
매도인은 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다,Event
매도인은 신속히 대상회사 관련 정보를 제공한다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,Event
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다.",Event
"매매주식의 총 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.",Event
계약 해석 시 어느 일방에게도 유리한 해석이 적용되지 않는다.,Event
대상회사는 거래종결 후 매수인의 연결 재무제표에 포함된다,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 간주된다,Event
매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,Event
통상 15영업일이 소요된다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 비밀정보 공개의 예외가 된다,Event
대상회사는 전 직원에게 경영권 변경을 통지한다,Event
매도인이 책임지지 않는다,Event
본 계약의 해석에 대한 분쟁이 발생한다,Event
제13조 (대금조정)이 규정되었다,Event
매수인이 하자를 발견한다.,Event
매도인의 진술보증이 중요한 측면에서 정확하다.,Event
거래종결이 이루어진다,Event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,Event
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,Event
당사자들은 우호적 해결을 우선으로 한다.,Event
본 계약상 시간의 엄수 조항이 성립한다,Event
"대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.",Event
본 계약의 일부 조항이 무효이다.,Event
손해배상 청구를 한다.,Event
매도인이 제3자에게 더 유리한 조건을 제시한다.,Event
대상회사는 사업을 운영한다,Event
미지급된 배당이 매도인에게 귀속되었다.,Event
거래종결은 당사자들이 합의한 날에 이루어진다,Event
거래종결일 기준 운전자본을 확정한다,Event
각 당사자는 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다.,Event
제33조에서 제공된 대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다,Event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다",Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,Event
매도인의 손해배상 책임 한도가 매매대금의 30%로 제한된다,Event
매도인이 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
거래종결 전제조건은 각 당사자가 포기 의사를 표시하는 즉시 효력을 잃는다.,Event
매매대금 조정은 제92조에 정한 바에 따른다.,Event
법규 준수가 이루어지고 있다,Event
지속된다,Event
양도소득세가 거래 매도인에 의해 부담된다,Event
합의가 없을 경우 대한상사중재원이 검증 기관을 지정한다.,Event
배당이 매도인에게 귀속된다,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,Event
취득세는 매수인이 부담한다,Event
상대방에게 통지한다.,Event
재무 정보가 비교 가능하고 신뢰성을 가진다.,Event
대상회사가 노동조합과의 단체협약을 위반한 바 없다,Event
목표 달성 시 추가 대가 지급 등의 조정은 없다,Event
예측 정보가 신뢰성을 가진다,Event
재무제표에 대상회사의 부채가 기재되었다,Event
부채가 거래종결 후에 발견된다.,Event
본 계약을 수정하거나 변경한다,Event
대상회사가 법규를 위반하지 않는다.,Event
대상회사는 모든 중요한 계약을 위반하지 않았다,Event
대상회사의 모든 중요 자산이 양호한 상태로 유지되고 있다.,Event
각 당사자가 자신을 위한 거래종결 전제조건을 포기할 수 있다,Event
각 당사자는 즉시 상대방에게 통지한다,Event
계약 당사자들은 주식매매계약서를 작성한다.,Event
거래와 관련된 양도소득세는 매도인이 부담한다,Event
필요시 외부 전문가 의견서를 첨부해야 한다,Event
거래종결 후 부채가 발견된다,Event
제공된 사업계획 및 예측은 합리적인 가정에 기초하여 성실하게 작성되었다,Event
매수인이 거래와 관련된 취득세를 부담한다,Event
거래종결 전제조건이 존재하는 상태에서 조건을 포기하는 상황이 발생한다,Event
각 당사자는 진술보증 사항에 중요한 변경이 발생한다,Event
"""거래종결일""이 성립한다.",Event
본 계약에 정한 절차에 따라야 한다.,Event
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,Event
R&D 지속,Event
매수인이 지명한 자를 대상회사의 이사로 선임한다,Event
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,Event
매도인은 매매주식의 적법하고 완전한 소유자이다,Event
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정한다.,Event
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,Event
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어진다.,Event
자산이 매수인에게 귀속된다.,Event
제63조에 따른 제3자 검증 보고서가 첨부된다,Event
매도인의 진술보증 위반에 대한 하자담보책임이 발생한다.,Event
매수인이 인지하고 있던 사항이나 공개된 위험이 있다.,Event
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다.,Event
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,Event
주식매매계약서에 매매 가격이 명시된다.,Event
본 계약은 2부를 작성한다.,Event
자산은 매수인에게 귀속된다,Event
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다.,Event
하자가 확인되지 않은 경우 매수인이 검증 비용을 부담한다,Event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,Event
양 당사자가 협의한다.,Event
상대방은 계약을 해지하거나 손해배상을 청구할 수 있다.,Event
거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다,Event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다,Event
거래종결 후 발견된 부채는 매도인에게 귀속된다,Event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했음을 확인한다.,Event
양 당사자가 본 계약의 수정이나 변경에 합의한다.,Event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,Event
대상회사가 기존 브랜드를 계속 사용할 수 있다,Event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,Event
상대방의 사전 서면 동의를 받는 것이 필요하다,Event
부채가 매도인에게 귀속된다.,Event
손해액 산정 근거 및 관련 증빙을 첨부해야 한다,Event
하자가 확인된 경우 검증 비용은 매도인이 부담한다.,Event
진술과 보증의 기준일이 된다,Event
공개된 모든 정보가 중요한 측면에서 정확하고 완전하다,Event
공급계약이 유지된다,Event
거래종결 전에 선언된 배당이 있다.,Event
본 계약은 2부 작성되었다,Event
거래가 발생한다.,Event
매도인이 매수인이 인지했던 사항에 대해 책임지지 않는다.,Event
소유권 관련 사항에 대한 하자담보책임이 발생한다.,Event
기존 공급계약은 동일한 조건으로 유지된다,Event
매수인이 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지해야 한다,Event
매도인이 제3자에게 더 유리한 조건을 제시한 경우,Event
모든 손해배상 청구는 제63조에 따른 제3자 검증 보고서를 첨부해야 한다,Event
매도인은 3개월간 원활한 경영권 이전을 위해 지원한다.,Event
해당 배당이 미지급 상태이다.,Event
매수인은 요청한 정보를 받는다,Event
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다.,Event
대상회사가 노동 관련 법규를 준수하고 있다,Event
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,Event
복잡한 사안의 경우 검증 절차가 30영업일까지 연장될 수 있다,Event
필요가 발생한다,Event
대상회사의 핵심 임직원은 거래종결한다,Event
제33조에서 대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,Event
매수인이 해당 주식을 매수한다.,Event
거래종결 후 자산이 발견된다,Event
양 당사자는 거래 시너지 실현을 위해 상호 협력한다.,Event
양 당사자가 합의하지 못한다,Event
매수인은 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,Event
제5장 거래종결 후 사항이 적용된다.,Event
본 계약은 한국어로 작성되었다,Event
양 당사자가 서면으로 합의한다,Event
주식 매매 거래가 이루어진다.,Event
부채는 매도인에게 귀속된다,Event
천재지변 등 불가항력적 사유로 인한 불이행에 대해 책임이 면제된다.,Event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.",Event
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다.,Event
매수인이 매도인에게 경영 자문을 요청할 수 있다.,Event
본 계약의 일부 조항이 무효이다,Event
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,Event
매수인이 본 계약을 체결한다.,Event
매도인과 매수인 대표이사가 계약서에 서명한다.,Event
통지 기한을 도과한 청구는 효력이 없다.,Event
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다,Event
거래종결 후 대상회사는 매수인의 연결 재무제표에 포함된다,Event
매수인은 대금을 지급한다.,Event
목표액과 차이를 정산한다.,Event
데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 정확하고 완전하다,Event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,Event
거래 시너지 실현이 이루어진다.,Event
매수인이 합리적으로 요청한 대상회사 관련 정보를 받는다,Event
"달리 명시되지 않는 한, 모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다",Event
본 계약이 체결되었다.,Event
양 당사자는 거래 시너지 실현을 위해 상호 협력한다,Event
필요시 시설 이전이 진행된다,Event
대상회사는 기존 브랜드를 계속 사용할 수 있다,Event
매수인이 검증 비용을 부담한다,Event
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,Event
중요한 부정적 변동이 없다.,Event
운전자본을 확정한다,Event
대상회사는 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다.,Event
주요 고객에 대한 통지는 양 당사자가 협의하여 진행한다.,Event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 이전한다,Event
매도인이 검증 비용을 부담한다,Event
매도인이 그 사항에 대해 책임지지 않는다.,Event
양 당사자가 합의하여 검증 기관을 선정한다,Event
거래가 종결된다.,Event
해당 배당은 매도인에게 귀속된다.,Event
"매매주식은 담보권, 제한, 부담이 없는 상태로 양도된다",Event
매도인은 거래종결 시 이사회 결의서를 인도한다.,Event
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다,Event
계약의 해석에 대한 분쟁이 발생한다,Event
거래 관련 공동 비용이 균등하게 분담된다,Event
주식회사 알파벤처스가 주식회사 베타홀딩스와 계약을 체결했다,Event
매수인이 어떤 사항을 인지한다.,Event
기존 공급계약이 동일한 조건으로 유지된다.,Event
본 계약의 부록과 별첨이 계약의 일부를 구성한다,Event
공개된 모든 정보가 중요한 측면에서 정확하고 완전하다.,Event
거래종결일이 도래한다,Event
책임을 면한다.,Event
양 당사자가 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다,Event
본 계약의 수정이나 변경은 서면 합의에 의해서만 가능하다.,Event
공동 비용을 균등 분담한다.,Event
계약 상대방으로부터 위반 통지를 받은 바 없다,Event
브랜드 사용이 허용된다,Event
그 권리를 포기한 것으로 보지 않는다,Event
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매도한다.",Event
이전에 구두 또는 서면 합의가 있었다.,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,Event
분쟁이 발생하면 서울중앙지방법원이 제1심 관할법원이 된다.,Event
공급계약은 동일한 조건으로 유지된다.,Event
"본 계약은 매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도하는 것을 규정한다",Event
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,Event
양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다,Event
대상회사는 진행 중인 세무조사나 분쟁이 없다,Event
대상회사는 계약 상대방으로부터 위반 통지를 받지 않았다,Event
매도인은 매수인이 요청한 대상회사 관련 정보를 신속히 제공한다.,Event
대한상사중재원이 검증 기관을 지정한다,Event
사업계획 및 예측은 합리적인 가정에 기초하여 작성되었다,Event
대상회사는 주주명부에 매수인을 기재한다.,Event
매도인은 매매대금 수령 계좌 정보를 통지한다.,Event
확인실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다,Event
계약 당사자들이 협상을 통해 가격에 합의한다.,Event
대상회사의 사회공헌 활동,Event
한국어본이 우선한다.,Event
