node,conceptualized_node,node_type
CSR을 시행한다.,"corporate responsibility, social contribution, ethical practice, community engagement, sustainable development",event
당사자 합의가 이루어진다.,"agreement, negotiation, resolution, consensus, settlement",event
거래종결일 운전자본과 비교하여 조정한다.,"adjustment, comparison, evaluation, transaction, finance",event
차입금이 10억 증가한다.,"financing, borrowing, debt increase, capital inflow, funding",event
매도인은 매수인에게 소유권 이전에 필요한 모든 서류를 제공한다.,"agreement, transaction, documentation, transfer, obligation",event
주식회사 크사이인베스트가 주식회사 오미크론테크의 매수인으로 참여한다.,"investment, acquisition, transaction, partnership, business deal",event
조정된 최종 매매가격을 결정한다.,"decision making, negotiation, price setting, agreement, transaction",event
가격이 하향 조정된다.,"price drop, adjustment, reduction, market change, discount",event
제50조가 예측에 대해 언급한다.,"regulation, legislation, prediction, governance, foresight",event
자산이 매수인에게 귀속된다.,"transfer, acquisition, ownership, allocation, succession",event
비밀을 유지한다.,"confidentiality, discretion, trust, secrecy, protection",event
기한을 엄수한다.,"punctuality, responsibility, discipline, commitment, time management",event
총 배상 금액이 매매대금의 20%를 초과할 수 없다.,"limitation, compensation, restriction, regulation, liability",event
제94조가 규정된다.,"legislation, regulation, enactment, governance, authority",event
제99조가 완전한 합의를 구성한다.,"agreement, legal provision, contract formation, consensus, regulation",event
중요계약이 공개된 계약 외에는 존재하지 않는다.,"disclosure, transparency, exclusivity, limitation",event
계약이 체결된다.,"agreement, commitment, partnership, transaction, obligation",event
부록이 존재한다,"supplement, addition, extension, inclusion, extra",event
매수인은 진술할 수 있다.,"declaration, assertion, transaction, communication, legal action",event
사회적 책임을 다한다.,"contribution, duty, obligation, accountability, service",event
공급계약을 유지한다.,"contract maintenance, agreement extension, business continuity, partnership, obligation fulfillment",event
진술보증이 정확하다.,"accuracy, verification, reliability, certification, assurance",event
주식회사 크사이인베스트가 매수인으로 서명한다.,"contract signing, acquisition, investment, agreement, transaction",event
계약에서 필요한 제반 사항을 규정한다,"agreement, regulation, stipulation, arrangement, formalization",event
대금이 준비된다.,"payment, transaction, preparation, arrangement, finance",event
공개 외 중요부채가 없다.,"disclosure, transparency, accountability, financial statement, openness",event
거래종결일에 대금이 지급된다.,"payment, transaction, settlement, completion, fulfillment",event
하자담보가 1년간 유효하다.,"warranty, guarantee, protection, assurance, coverage",event
지원이 종료된다.,"termination, cessation, discontinuation, withdrawal, conclusion",event
요청에 따라 정보를 제공한다.,"communication, information sharing, response, assistance, service",event
연결재무제표가 포함된다.,"consolidation, integration, reporting, accounting, aggregation",event
중요계약은 공개만 있다.,"disclosure, transparency, agreement, announcement, openness",event
매매가격에 100% 반영된다.,"pricing, valuation, reflection, assessment, calculation",event
기존 배당은 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, transfer",event
진술보증이 정확해야 한다.,"accuracy, verification, compliance, assurance, diligence",event
핵심인력 유지 노력한다.,"retention, management, motivation, engagement, loyalty",event
운전자본 증감분이 매매가격에 100% 반영된다.,"price adjustment, value reflection, financial transaction, cost calculation, economic impact",event
가격 조정이 이루어진다.,"negotiation, adjustment, regulation, transaction, bargaining",event
소유자는 완전한 소유권을 보유한다.,"ownership, entitlement, authority, control, rights",event
합리적 추가보장 제공한다.,"insurance, protection, coverage, benefit, security",event
매매가격이 운전자본 변동에 따라 조정된다.,"pricing, adjustment, negotiation, valuation, finance, transaction",event
거래종결일은 제43조에 따라 계약일로부터 90일 후로 정의된다.,"contracting, agreement, deadline, definition, legal process",event
매도인이 매매 계약을 이행한다.,"fulfillment, transaction, agreement, obligation, contract completion",event
거래종결일에 대금지급이 이루어진다.,"payment, fulfillment, transaction, completion, settlement",event
고용이 승계된다.,"employment transition, succession, workforce continuity, job transfer, labor relations",event
이는 통상의 영업과정으로 본다.,"business, transaction, routine, commerce, operation",event
매도인은 거래종결일 이전 발생한 채무를 변제한다.,"repayment, settlement, obligation fulfillment, debt resolution, transaction completion",event
매수인 감사 선임한다.,"appointment, selection, auditing, management, governance",event
제46조가 정보에 대해 규정한다.,"regulation, legislation, information management, governance, rulemaking",event
당사자 합의로 거래종결일을 변경할 수 없다.,"restriction, limitation, agreement, contract, negotiation",event
나머지 부분은 여전히 유효하다.,"validity, effectiveness, persistence, continuity, applicability",event
해석자가 제106조를 공정하게 해석한다.,"interpretation, fairness, judgment, decision-making, evaluation",event
제90조가 언급된다.,"reference, citation, legislation, regulation, mention",event
계약일자가 2025년 1월 1일로 정해졌다.,"agreement, scheduling, arrangement, planning, decision",event
주식회사 뉴파이낸스가 주식회사 오미크론테크를 매도한다.,"transaction, divestment, ownership transfer, corporate action, financial decision",event
차입금 증가분이 2배수로 매매가격에서 차감된다.,"financing, calculation, adjustment, deduction, transaction",event
적절한 보험을 유지한다.,"protection, security, risk management, planning, preparation",event
매도인은 대금이 준비되어야 한다.,"obligation, transaction, payment, fulfillment, duty",event
상계가 가능하다.,"compensation, offsetting, reconciliation, adjustment, settlement",event
운전자본의 조정이 이루어진다.,"adjustment, management, allocation, optimization, rebalancing",event
법규가 존재한다.,"regulation, governance, order, restriction, control",event
"주당 기준가격은 금 일만원(₩10,000)으로 한다.","pricing, valuation, finance, standardization, regulation",event
통지를 한다.,"announcement, notification, communication, information sharing, alert",event
주식의 소유권이 이전된다.,"transfer, transaction, ownership, exchange, investment",event
핵심인력이 회사에 계속 재직한다.,"retention, loyalty, stability, commitment, continuity",event
소유권을 완전하게 보유한다.,"ownership, possession, control, acquisition, entitlement",event
업무나 계약상의 신뢰가 유지된다.,"trust, reliability, assurance, stability, continuity",event
제84조가 적용된다.,"rule application, legal interpretation, enforcement, compliance",event
운전자본과 부채가 변동된다.,"finance, fluctuation, asset management, liability, capital, economic change",event
환경이 보호된다.,"conservation, preservation, sustainability, protection, stewardship",event
분쟁이 발생한다.,"conflict, confrontation, disagreement, discord, strife, tension",event
매도인이 진술 보증한다.,"disclosure, assurance, representation, guarantee, obligation",event
계약의 효력이 발생한다.,"legalization, validation, activation, agreement, enforcement",event
일부 규정이 무효가 되어도 나머지 규정은 여전히 유효하다.,"contract, validity, interpretation, severability, enforcement",event
각자가 거래비용을 부담한다.,"cost sharing, expense allocation, responsibility, transaction, burden distribution",event
매수인은 거래종결일 이후 발생한 세금에 대해 책임을 진다.,"liability, responsibility, taxation, obligation, agreement",event
부록이 계약의 일부이다.,"agreement, inclusion, contract, documentation, annexation",event
완전한 권리 이전된다.,"transfer, assignment, conveyance, ownership, authorization",event
"매수인이 보통주식 10,000,000주를 매도인으로부터 매수한다.","transaction, acquisition, transfer, investment, ownership",event
사업을 안정적으로 운영할 수 있다.,"management, sustainability, operation, stability, entrepreneurship",event
연구개발을 계속한다.,"innovation, progress, improvement, experimentation, advancement",event
2025년 1월 1일에 서명한다.,"agreement, commitment, documentation, formalization, initiation",event
제68조가 시행된다.,"enforcement, implementation, legislation, regulation, governance",event
문서가 작성된다.,"creation, documentation, recording, writing, communication",event
보험에 가입한다.,"protection, security, risk management, financial planning, coverage",event
규제가 발생한다.,"restriction, intervention, limitation, control, governance",event
계약을 성실하게 이행한다.,"commitment, obligation, responsibility, trust, agreement",event
제74조가 협력 강화에 대해 규정된다.,"cooperation, regulation, agreement, collaboration, stipulation",event
서면합의로 수정한다.,"agreement, modification, negotiation, consent, documentation",event
당사자 간의 모든 합의가 계약에 포함된다.,"agreement, contract formation, legal binding, negotiation, documentation",event
불가항력이 발생하여 면책된다.,"exemption, force majeure, liability, legal defense, uncontrollable event",event
자산 양호하다.,"financial health, stability, wealth, prosperity, security",event
운전자본이 산출된다.,"calculation, finance, estimation, reporting, analysis",event
거래종결일에 대금을 지급한다.,"payment, settlement, transaction, fulfillment, obligation",event
양 당사자는 본 계약을 이행한다.,"agreement, execution, fulfillment, compliance, transaction",event
규제에 대응해야 한다.,"compliance, adaptation, response, management, adjustment",event
일부가 무효여도 나머지는 유효하다.,"partial validity, severability, legal principle, enforceability",event
한국어본이 있다.,"translation, localization, language availability, accessibility",event
브랜드가 이미 존재한다.,"existence, recognition, establishment, availability, identity",event
규제대응은 매수인의 책임이다.,"obligation, compliance, accountability, responsibility, duty",event
환경법규를 준수한다,"regulation, compliance, protection, preservation, responsibility",event
새로운 브랜드를 도입하지 않는다.,"maintenance, stability, status quo, conservatism, risk aversion",event
세금 적시 납부했다.,"납부, 의무이행, 재정관리, 법준수, 절차완료",event
공급계약을 체결한다.,"agreement, contract, transaction, partnership, commitment",event
세금을 부담한다.,"payment, obligation, contribution, duty, finance",event
모든 가격 조정은 공정하고 객관적인 기준에 따른다.,"fairness, objectivity, regulation, evaluation, standardization",event
세금을 각자 부담한다.,"cost sharing, contribution, responsibility, payment, fairness",event
매매가격에서 부채 증가분이 차감된다.,"deduction, adjustment, calculation, liability, finance",event
제3장은 진술 및 보증에 대해 설명한다.,"explanation, clarification, legal terms, contract, assurance",event
양 당사자가 본 계약을 이행한다.,"agreement, compliance, execution, fulfillment, cooperation",event
지적재산권에 필요한 권리를 보유한다.,"ownership, entitlement, protection, authorization, legal rights",event
주식회사 크사이인베스트의 대표이사가 2025년 1월 1일에 서명한다.,"agreement, authorization, leadership, contract, decision-making",event
계좌가 개설된다,"registration, initiation, enrollment, activation, onboarding",event
매수인은 대금을 지급한다.,"payment, transaction, obligation, fulfillment, exchange",event
제4장 거래종결이 시작된다.,"closing, negotiation, agreement, completion, transition",event
R&D를 연구개발한다.,"innovation, invention, progress, advancement, improvement",event
부록이 계약의 일부가 된다.,"agreement, inclusion, amendment, contract formation, documentation",event
진술과 보증이 거래종결일 기준으로 평가된다.,"evaluation, assessment, verification, compliance, confirmation",event
매매조건이 정해진다.,"agreement, negotiation, transaction, settlement, contract",event
"매매주식의 기준 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","transaction, valuation, pricing, agreement, finance",event
조건을 포기할 수 있다.,"abandonment, renunciation, sacrifice, compromise, decision",event
제48조를 위반한다.,"violation, offense, illegality, misconduct, infraction",event
회사 자산이 양호하다.,"financial health, stability, solvency, asset evaluation, corporate status",event
성실히 이행한다.,"commitment, diligence, fulfillment, responsibility, perseverance",event
중재를 실시한다.,"mediation, negotiation, intervention, conflict resolution, facilitation",event
행정사항과 관련된 사안이 발생한다.,"management, regulation, administration, governance, decision-making",event
양 당사자는 본 계약의 체결 및 이행에 성실히 협력한다.,"agreement, cooperation, compliance, commitment, partnership",event
계약을 체결한다.,"agreement, negotiation, partnership, transaction, collaboration",event
양도할 수 없다.,"restriction, limitation, prohibition, exclusivity, ownership",event
3개월이 지난다,"time passing, duration, change, progression, waiting",event
제106조가 존재한다.,"existence, legislation, provision, law, regulation",event
면책된다.,"exemption, immunity, absolution, release, protection",event
그 부채는 매도인에게 귀속된다,"assignment, ownership, transfer, liability, transaction",event
매매주식은 제한 없이 양도된다.,"transfer, transaction, trading, ownership, exchange",event
거래가 종결된다,"completion, settlement, closure, agreement, finalization",event
계약 당사자들이 주식 매매 조건에 합의하였다.,"agreement, negotiation, transaction, settlement, contract",event
계좌정보를 통지한다.,"notification, communication, information sharing, reporting, transaction, banking",event
공정하고 객관적인 기준이 적용된다.,"evaluation, assessment, fairness, objectivity, standardization",event
대한민국의 은행이 정상 영업한다.,"operation, service, finance, transaction, economy",event
운전자본이 감소하면 가격이 하향 조정된다.,"market adjustment, cost reduction, price fluctuation, financial change, economic response",event
임대차계약을 정상적으로 유지한다.,"contract maintenance, agreement, continuity, legal arrangement, stability",event
최종 매매가격은 제14조의 조정 메커니즘에 따라 결정된다.,"negotiation, agreement, price setting, legal process, adjustment",event
임원 자리가 공석이 된다.,"vacancy, succession, leadership change, transition, management",event
영업비밀을 보호한다.,"protection, confidentiality, safeguarding, secrecy, security",event
"유동자산에는 현금, 매출채권, 재고자산 등이 포함된다.","재무관리, 자산분류, 경영활동, 자산운용, 기업회계",event
거래종결일을 2025년 4월 1일로 정한다.,"agreement, scheduling, contract, settlement, deadline",event
"주당 기준가격을 금 일만원(₩10,000)으로 정한다.","pricing, valuation, finance, standardization, policy",event
서면합의로,"agreement, contract, negotiation, settlement, documentation",event
예측이 합리적이라고 설명한다.,"justification, reasoning, explanation, argumentation, rationalization",event
매수인이 주주로 인정받는다.,"recognition, validation, membership, acknowledgment, status transition",event
거래종결일 운전자본과 비교하여 운전자본을 조정한다.,"조정, 비교, 평가, 분석, 거래, 운전자본",event
제90조가 성과에 대해 추가조정이 없음을 규정한다.,"regulation, confirmation, agreement, finalization, legal provision",event
"매도인, 매수인, 대상회사가 계약 당사자가 된다.","contractual relationship, legal agreement, transaction, business deal, partnership",event
제22조가 성립된다.,"legal event, enforcement, establishment, regulation, compliance",event
일관된 기준을 적용했다.,"standardization, consistency, regulation, fairness, evaluation",event
한국어본이 우선한다.,"priority, preference, dominance, selection, language choice",event
하자담보가 거래종결일로부터 1년간 유효하다.,"contract, warranty, validity, transaction, duration",event
종결 절차가 진행된다.,"conclusion, closure, finalization, completion, termination",event
매수인을 주주명부에 기재한다.,"registration, recordkeeping, documentation, membership, ownership",event
수정은 서면합의로 이루어진다.,"agreement, negotiation, consent, documentation, contract",event
통지를 이메일로 한다.,"communication, notification, messaging, information sharing, remote contact",event
매도인이 다음 사항을 진술 보증한다.,"guarantee, assurance, declaration, commitment, obligation",event
개인이나 단체가 자신의 몫의 세금을 납부한다.,"납부, 의무, 책임, 재정, 행정",event
진술과 보증의 기준일이 된다,"legal event, contract, representation, warranty, effective date, agreement",event
매매주식은 존재한다.,"trading, transaction, finance, investment, exchange",event
자산은 매수인에게 귀속된다.,"transfer, acquisition, ownership, allocation, assignment",event
규제대응 매수인 책임이다.,"responsibility, regulation, compliance, liability, accountability",event
제80조가 배당에 대해 규정된다.,"regulation, allocation, legislation, distribution, governance",event
완전한 소유권을 보유한다.,"ownership, possession, control, entitlement, authority",event
불가항력으로 인해 면책된다.,"exemption, liability release, force majeure, legal protection, uncontrollable event",event
새 이사를 선임한다.,"appointment, selection, leadership, decision-making, organization",event
계약의 완전성이 보장된다.,"보장, 완전성, 신뢰, 안전, 합의",event
회계에서 일관된 기준을 적용했다.,"standardization, consistency, regulation, compliance, alignment",event
매수인이 대금을 지급한다.,"payment, transaction, settlement, fulfillment, exchange",event
정보가 정확하다.,"accuracy, correctness, verification, reliability, validation",event
추가조정이 없다.,"stability, consistency, maintenance, continuation, status quo",event
예측이 합리적이다.,"reasoning, justification, logic, evaluation, assessment",event
본 계약이 체결된다.,"agreement, authorization, transaction, commitment, formalization",event
합리적 예측임을 명시한다.,"reasoning, justification, explanation, clarification, logic",event
주식회사 뉴파이낸스가 매도인으로 서명한다.,"contract, agreement, transaction, authorization, signature",event
재무상태를 신뢰할 수 있다.,"trust, credibility, reliability, assurance, confidence",event
거래비용을 각자가 부담한다.,"cost sharing, expense allocation, responsibility, transaction, agreement",event
제6장이 일반조항으로 명명된다.,"naming, designation, categorization, labeling, organization",event
손해배상은 발생할 수 있다.,"compensation, liability, restitution, legal process, dispute",event
제93조가 효력을 가진다.,"legislation, enactment, authority, governance, rulemaking",event
요청이 있다.,"request, communication, inquiry, negotiation, interaction",event
매도인은 매수인에게 상품을 인도한다.,"delivery, transaction, exchange, transfer, fulfillment",event
데이터를 안전하게 유지한다,"protection, security, preservation, safeguarding, confidentiality",event
불가항력이 발생한다.,"inevitability, unpredictability, force majeure, uncontrollability, accident",event
규제에 대한 대응 책임이 매수인에게 있다.,"liability, compliance, obligation, transaction, responsibility",event
차이를 조정한다.,"mediation, negotiation, adjustment, compromise, reconciliation",event
매수인은 권한을 보유한다.,"authorization, empowerment, entitlement, permission, legal right",event
배당 재원은 차입금으로 조달 가능하다.,"financing, funding, borrowing, resource allocation, financial management",event
개인정보를 보호한다.,"security, protection, confidentiality, privacy, safeguarding",event
영업일은 대한민국의 은행이 정상 영업하는 날로 정의된다.,"business event, banking, transaction, operation, regulation",event
중재를 한다.,"mediation, negotiation, intervention, conflict resolution, facilitation",event
제81조가 제정된다.,"legislation, enactment, legal process, institutional change, rulemaking",event
당사자는 필요 권리를 보유한다.,"entitlement, authorization, rights assertion, legal status, permission",event
"매수인이 대상회사 발행 보통주식 10,000,000주를 매도인으로부터 매수한다.","acquisition, transaction, investment, ownership transfer, share purchase, business deal",event
서면 청구한다.,"requesting, documentation, submission, communication, procedure",event
대금이 지급되었다.,"payment, transaction, settlement, finance, compensation",event
각 1부씩 보관한다.,"distribution, storage, recordkeeping, documentation, sharing",event
고객과 긍정적이고 협력적인 상호 작용을 지속한다.,"communication, collaboration, partnership, service, engagement",event
매도인은 거래종결 전 배당을 실시할 수 있다.,"dividend, transaction, distribution, authorization, execution",event
배당 재원 조달은 통상의 영업과정으로 본다.,"finance, accounting, business operations, resource allocation, dividend policy",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, settlement, transaction",event
매수인이 있다.,"transaction, acquisition, exchange, commerce, negotiation",event
주식회사 뉴파이낸스가 주식회사 오미크론테크의 매도인으로 참여한다.,"transaction, investment, acquisition, participation, finance",event
중요계약에 해당하는 계약이 존재하지 않는다.,"absence, nullification, omission, invalidation, exclusion",event
서울에서 종결한다.,"conclusion, ending, closure, resolution, finalization",event
매도인은 거래종결일 이후에도 매수인에게 필요한 서류를 제공한다.,"transaction, documentation, compliance, cooperation, obligation",event
"""운전자본""의 의미가 정해진다.","definition, clarification, interpretation, terminology, conceptualization",event
제73조는 인지사항에 대해 면책된다고 규정한다.,"legal provision, exemption, liability, legal interpretation, regulation",event
거래종결일이 변경되지 않는다.,"confirmation, finalization, consistency, stability, agreement",event
규정을 준수한다.,"compliance, adherence, conformity, obedience, regulation",event
기존 배당이 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, transfer",event
조건이 존재한다.,"constraint, limitation, requirement, restriction, condition",event
등기 협력을 한다.,"collaboration, partnership, documentation, cooperation, legal process",event
소유권이 매수인에게 이전된다.,"transfer, transaction, acquisition, conveyance, ownership change",event
대리인을 선임할 수 있다.,"delegation, representation, authorization, appointment, empowerment",event
확인서를 작성한다.,"documentation, verification, approval, authentication, confirmation",event
부채가 존재하지 않는다.,"absence, nonexistence, elimination, freedom, relief",event
필요 권리 보유한다.,"entitlement, authorization, possession, empowerment, ownership",event
매도인은 주식을 양도한다.,"transfer, transaction, agreement, exchange, ownership",event
매수인이 권한을 보유한다.,"authority, control, entitlement, negotiation, transaction",event
문서 인도한다.,"delivery, transfer, transaction, documentation, exchange",event
3년간 경쟁 사업을 금지한다.,"restriction, prohibition, competition ban, agreement, business regulation",event
개인정보를 보호한다,"protection, security, privacy, confidentiality, safeguarding",event
인지사항이 면책된다.,"exemption, waiver, responsibility release, legal protection, liability",event
정확히 90일 후에 거래종결일이 도래한다.,"deadline, contract, transaction, completion, schedule",event
추가보장이 제공된다.,"protection, security, assurance, coverage, support",event
모든 진술과 보증이 계약 체결일과 거래종결일을 기준으로 한다.,"representation, assurance, contract, transaction, commitment, legal basis",event
통지한다.,"announcement, notification, communication, informing, declaration",event
자산이 안정적으로 관리된다.,"management, stability, preservation, protection",event
경업금지를 명시한 조항이 적용된다.,"restriction, regulation, competition, enforcement, compliance",event
정보의 신뢰성이 높아진다.,"trust, credibility, verification, reliability, assurance",event
매도인이 거래종결 전 배당을 실시한다.,"dividend distribution, transaction, asset transfer, financial event, corporate action",event
규정 위반이 발생하지 않는다.,"compliance, adherence, conformity, regulation, order",event
계약이 매도인과 매수인 사이의 매매주식 거래에 필요한 제반 사항을 규정한다.,"agreement, transaction, regulation, negotiation, exchange",event
제106조를 해석한다.,"legal interpretation, statutory analysis, rule explanation, law understanding",event
행정사항을 협력한다.,"cooperation, administration, collaboration, coordination, teamwork",event
진술 및 보증에 관한 조항들이 제시된다.,"계약, 보증, 진술, 법률, 조건",event
제35조가 적용된다.,"regulation, enforcement, governance, compliance, restriction",event
운전자본이 증가하면 가격이 상향 조정된다.,"cost increase, price adjustment, market reaction, supply and demand, financial change",event
계약이 체결된다,"agreement, negotiation, partnership, commitment, transaction",event
제77조에 정의가 명시된다.,"legal definition, legislation, regulation, codification, clarification",event
새로운 경영권자가 경영권을 획득한다.,"acquisition, leadership change, succession, authority transfer, governance",event
자산이 양호하다.,"financial stability, wealth, prosperity, security, affluence",event
공개 외 중요계약이 없다.,"disclosure, contract, transparency, communication, agreement",event
계좌정보를 통지한다,"notification, communication, banking, information sharing, account management",event
중요 소송이 없다.,"stability, peace, calm, inactivity, resolution",event
연결이 이루어진다.,"connection, networking, interaction, communication, association",event
2025년 1월 1일에 계약이 체결되었다.,"agreement, legal event, transaction, arrangement, commitment",event
종결확인서 작성한다.,"documentation, closure, confirmation, paperwork, administration",event
"매도인이 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.","transaction, sale, transfer, acquisition, investment, agreement",event
차입금이 10억 증가할 때 20억을 차감한다.,"financial adjustment, debt management, accounting, financial control, subtraction",event
임대차계약이 체결된다.,"agreement, transaction, contract, negotiation, commitment, partnership",event
다음 사항들이 보증된다.,"guarantee, assurance, confirmation, validation, protection",event
양 당사자는 계약을 체결한다.,"agreement, negotiation, commitment, legal act, partnership",event
운전자본은 유동자산에서 유동부채를 뺀 값이다.,"calculation, measurement, finance, accounting, liquidity, evaluation",event
인지사항이 있다.,"awareness, recognition, perception, realization",event
합리적 추가보장을 제공한다.,"insurance, protection, coverage, risk management, security",event
상계를 주장할 수 있다.,"assertion, claim, negotiation, entitlement, dispute",event
매도인은 배당을 실시한다.,"distribution, payment, allocation, finance, reward",event
권리를 포기한 것이 아니다.,"refusal, declaration, assertion, defense, statement",event
자산이 추가로 발견된다,"discovery, acquisition, increase, expansion, wealth",event
계약을 성실히 이행한다.,"performance, compliance, fulfillment, obligation, responsibility",event
거래가 이루어진다.,"exchange, transaction, negotiation, agreement, trade",event
