Name,Type
시설,Entity
자,Entity
사기,Entity
3차 대금,Entity
연 12% 지연이자,Entity
불가항력,Entity
대리인,Entity
4대 회계법인,Entity
모든 허가,Entity
영업일,Entity
거래종결 후 발견된 부채,Entity
필요 서류,Entity
자산,Entity
고의적 은폐,Entity
지급 의무자,Entity
통지 시점,Entity
"오천원(₩5,000)",Entity
모든 중요 자산,Entity
나머지,Entity
권리,Entity
기업,Entity
각 대금 지급일,Entity
추가 하자,Entity
거래종결일까지,Entity
90일째 감사보고서,Entity
핵심 임직원,Entity
모든 보험계약의 적절한 보상한도,Entity
구체적 증빙,Entity
거래종결 전 선언된 배당,Entity
대한민국 법률,Entity
우발채무,Entity
기존 직원,Entity
매수인이 인지한 사항,Entity
제104조,Entity
주권,Entity
제3자,Entity
1차 대금 지급과 주식 양도가 이루어지는 날,Entity
매수인이 실제로 인지한 사항,Entity
매매주식 전체 소유권의 매수인 이전,Entity
서울특별시 소재 합의된 장소,Entity
최종 대금 지급 시,Entity
대상회사,Entity
자문,Entity
제2장 매매조건,Entity
2차 및 3차 대금 지급 조건,Entity
실사 과정에서 공개된 것 외,Entity
계약일자,Entity
합의된 장소,Entity
직원 고용,Entity
중대한 진술보증 위반,Entity
종결 전제조건,Entity
환경 관련 법규,Entity
거래종결일,Entity
1차 대금 지급과 주식 양도,Entity
비밀정보 공개,Entity
거래종결 후 사항,Entity
주식 즉시 반환,Entity
권리 불행사,Entity
공동 비용,Entity
주당,Entity
기존 공급계약,Entity
전체 거래,Entity
공급망,Entity
대금 지급에 필요한 자금,Entity
회계법인,Entity
목표 매출액,Entity
목표 매출액의 90% 이상 달성,Entity
제공한 모든 정보의 정확성,Entity
매매대금,Entity
본 계약 체결일로부터 30일 이내,Entity
인도,Entity
제51조에 따라,Entity
매수인의 연결재무제표,Entity
일관된 회계 기준,Entity
진술보증 사항의 변경 발생,Entity
영업비밀,Entity
한국채택국제회계기준,Entity
재무 정보,Entity
중요한 소송이나 분쟁,Entity
정기 감사,Entity
분쟁,Entity
회계 기준,Entity
공동 비용 분담자,Entity
재무성과,Entity
자신의 비용,Entity
중요한 부정적 변동 없음,Entity
양호한 상태,Entity
2차 대금 지급 여부,Entity
주식 반환 의무자,Entity
더 유리한 조건,Entity
권리 포기,Entity
실사 과정,Entity
균등하게,Entity
주식회사 쎄타파트너스,Entity
중대한 고객 이탈 없음,Entity
당사자,Entity
고객,Entity
완전한 거래의 완료,Entity
모든 세금,Entity
3회,Entity
매도인의 진술보증 정확성,Entity
정기 감사인,Entity
주요 고객,Entity
거래종결일로부터 3년간,Entity
합리적인 가정,Entity
기존 브랜드,Entity
"매수, 매도에 필요한 제반 사항",Entity
취득세,Entity
거래 완료,Entity
진술보증,Entity
본 계약 체결일 및 각 대금 지급일 현재,Entity
본 거래,Entity
노사 분쟁,Entity
주체,Entity
1차,Entity
전체 거래 무효,Entity
운전자본,Entity
등기우편,Entity
매매주식,Entity
매수인,Entity
미지급 대금,Entity
전제조건,Entity
매출액,Entity
중요 자산,Entity
거래종결,Entity
제50조,Entity
이전의 모든 구두 또는 서면 합의,Entity
거래종결 후 발견된 자산,Entity
선임자,Entity
거래종결일로부터 180일 후 200억원 (20%),Entity
계약들,Entity
법령,Entity
손해배상 책임,Entity
매도인의 1차 대금 원상회복 요구 가능,Entity
사업계획,Entity
확정된 손해배상액,Entity
주식회사 에타캐피탈,Entity
반영,Entity
각 1부,Entity
성실한 이행,Entity
보증,Entity
법령상 요구 또는 상대방의 서면 동의,Entity
본 거래와 관련하여,Entity
"일천억원(₩100,000,000,000)",Entity
재무제표,Entity
최종 대금 지급,Entity
주주명부,Entity
자신을 위한 전제조건,Entity
최종 대금,Entity
거래종결일로부터 90일간 영업실적 확인,Entity
모든 라이선스와 허가,Entity
대금,Entity
연간 1억원 이상의 중요 계약,Entity
계약서,Entity
진술,Entity
서울특별시,Entity
각 대금 지급에 필요한 자금,Entity
거래종결일로부터 90일 후 400억원 (40%),Entity
통상의 영업과정,Entity
이전의 구두 합의,Entity
경영 전환,Entity
거래종결일에 400억원 (40%),Entity
감사인은 4대 회계법인 중에서 선정된다.,Event
매도인이 영업실적 달성을 위해 자문을 제공한다.,Event
권리 불포기가 아니다.,Event
양 당사자가 거래종결 후 행정적 사항에 협력한다.,Event
거래종결을 정당한 사유 없이 거부한다.,Event
매도인은 해당 사실을 진술하고 보증한다,Event
불가항력은 면책된다.,Event
재무제표에 기재된 부채만이 존재한다.,Event
제3장은 진술 및 보증에 관해 서술된다.,Event
주식은 통지 후 3영업일 이내에 반환된다.,Event
매도인이 주식을 이전한다.,Event
매매대금을 3회에 걸쳐 분할 지급한다.,Event
모든 통지는 이메일로 한다.,Event
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,Event
제4장 거래종결이 시작된다.,Event
별도 성과 인센티브는 존재하지 않는다.,Event
모든 중요 문서가 매수인에게 인도된다.,Event
본 계약의 해석에 대한 분쟁이 있을 경우,Event
대상회사는 개인정보보호 관련 법규를 완전히 준수한다.,Event
매수인은 매매주식을 제3자에게 처분할 수 있다.,Event
데이터 보호가 이루어진다.,Event
규제 변경 대응은 매수인의 책임이다.,Event
양도소득세를 매도인이 부담한다.,Event
주요 고객과의 계약이 체결된다.,Event
매도인이 양도소득세를 부담한다,Event
전체 거래가 무효화된 것으로 본다.,Event
매매대금 조정이 반영된다.,Event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,Event
매도인이 채무를 이행하지 않는다.,Event
감사인이 정기 감사를 수행한다.,Event
재무제표가 정확하다.,Event
중대한 고객 이탈이 발생하지 않는다,Event
대한민국의 은행이 정상 영업한다.,Event
매수인이 실제로 어떤 사항을 인지한다,Event
"운전자본, 순부채 등의 변동에 따른 매매대금 조정이 이루어진다.",Event
기업의 사회적 책임 활동이 지속된다.,Event
별도 성과 인센티브를 도입할 수 있는 가능성이 있었다.,Event
별도 성과 인센티브는 없다.,Event
매수인이 본 계약을 이행한다.,Event
매도인은 각종 진술 및 보증사항을 일정 기간 동안 이행해야 한다.,Event
시설이 현재 상태로 있다.,Event
회계법인은 제67조에 따라 선정된다.,Event
3차 대금이 지급된다,Event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,Event
목표 매출액의 90% 이상이 달성된다,Event
양 당사자는 행정적 사항에 협력한다.,Event
매수인은 중대한 진술보증 위반 시 추가 대금 지급을 거부할 수 있다.,Event
공동 비용이 발생한다.,Event
주식회사 쎄타파트너스가 매수인으로 지정된다.,Event
매도인이 매수인이 인지한 사항에 대해 책임지지 않는다.,Event
분쟁이 발생한다.,Event
기한을 지키지 않으면 책임이 발생한다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 없다.,Event
2차 대금이 지급된다,Event
매수인이 지명한 자를 이사로 선임한다.,Event
매도인은 매매주식의 처분권한을 가진다.,Event
2차 대금이 지급되지 않는다.,Event
주주명부에 매수인을 기재한다.,Event
1차 대금 지급과 주식 양도가 이루어진다.,Event
매수인이 감사인을 선임한다.,Event
매도인은 거래종결 후 6개월간 경영 전환을 지원한다.,Event
자산은 매수인에게 귀속된다.,Event
본 계약은 대한민국 법률에 따른다.,Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,Event
본 계약이 완전한 합의를 구성한다.,Event
계약서를 각 1부씩 보관한다.,Event
각 당사자는 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,Event
대리인 선임이 가능하다.,Event
대한민국 법률에 따라 해석한다,Event
매도인이 그 사항에 대해 책임지지 않는다,Event
본 계약의 해석에 대한 분쟁이 발생한다.,Event
대금이 지급된다.,Event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,Event
매수인이 어떤 사항을 인지한다,Event
양 당사자는 신속히 원상태로 복구한다.,Event
매수인이 정기 감사인을 선임한다.,Event
거래가 종결된다.,Event
연간 1억원 이상의 중요 계약은 존재하지 않는다.,Event
모든 재무 정보가 동일한 기준을 적용받는다.,Event
대리인을 선임할 수 있다.,Event
매도인의 진술보증 위반에 대한 하자담보책임이 발생한다,Event
공동 비용을 균등 분담한다.,Event
대상회사가 주식회사 아이오타솔루션으로 지정된다.,Event
매수인의 1차 대금 지급 의무가 발생한다,Event
거래종결이 이루어진다.,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,Event
양 당사자는 시너지 실현을 위해 협력한다.,Event
주식회사 쎄타파트너스가 주식회사 아이오타솔루션의 주식을 매수한다.,Event
영업실적이 달성된다.,Event
매도인은 거래종결일 이후에도 일정 기간 동안 매수인에게 협조해야 한다.,Event
감사보고서는 회계법인이 작성한다.,Event
분쟁의 관할이 서울중앙지방법원으로 정해진다.,Event
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,Event
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,Event
각 대금 지급일이 도래한다,Event
운전자본이 정산된다.,Event
대상회사가 모든 법령을 준수하고 있다.,Event
2차 대금이 정상 지급된다,Event
매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 진술한다.,Event
"주당 매매가격을 금 오천원(₩5,000)으로 정한다.",Event
재무 정보가 일관된 회계 기준에 따라 작성되었다.,Event
기존 공급계약은 유지된다.,Event
권리를 행사하지 않는다.,Event
제1장 총칙이 문서의 시작 부분에 제시된다.,Event
매수인이 이를 매수한다,Event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,Event
운전자본 조정이 정산된다.,Event
매도인이 영업실적 확인을 위한 감사인을 선임한다.,Event
일관된 회계 기준이 정해졌다.,Event
매수인인 주식회사 쎄타파트너스 대표이사가 서명한다.,Event
"주당 매매가격은 금 오천원(₩5,000)으로 한다.",Event
주식 거래가 완료된다.,Event
계약상 위반이 발생한다.,Event
경영권이 매수인에게 이전된다.,Event
진행 중인 연구개발이 계속된다.,Event
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다.,Event
합의된 장소가 결정된다.,Event
최종 대금이 지급된다.,Event
"""거래종결일""이 된다.",Event
주식회사 쎄타파트너스의 대표이사가 서명한다.,Event
완전한 경영권이 매수인에게 이전된다.,Event
각 대금이 지급된다.,Event
제45조에 정한 방법이 적용된다,Event
대상회사는 매수인의 연결재무제표에 포함된다.,Event
회계 기준이 적용되었다.,Event
중요한 부정적 변동이 없다,Event
주식 양도가 이루어진다.,Event
다음 사항이 진실하고 정확하다,Event
권리 불행사가 권리 포기로 간주되지 않는다.,Event
영업실적은 제45조에 정한 방법으로 확인한다.,Event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,Event
주식회사 에타캐피탈이 주식회사 아이오타솔루션의 주식을 매도한다.,Event
통지가 이루어진다.,Event
대상회사가 사용하는 부동산의 임대차계약이 정상적이고 유효하다.,Event
정당한 사유 없이 거래종결을 거부했다.,Event
자산의 관리와 보수가 적절하게 이루어졌다.,Event
양 당사자는 성실히 협력한다.,Event
기존 직원의 고용이 승계된다.,Event
거래종결일이 도래한다.,Event
주식의 소유권이 이전된다.,Event
매도인의 진술보증이 매수인이 실제로 인지한 사항에는 적용되지 않는다.,Event
매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 보증한다.,Event
자산이 추가로 발견된다.,Event
거래종결일이 발생한다,Event
양 당사자는 본 계약을 체결한다.,Event
본 계약이 체결된다,Event
환경 관련 법규가 존재한다.,Event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,Event
일부가 무효이다.,Event
대상회사가 모든 중요한 계약을 성실히 이행하고 있다.,Event
제101조가 존재한다.,Event
반환이 지연된다.,Event
"매출액, 영업이익, EBITDA 등 재무성과가 발생한다.",Event
거래종결이 발생한다.,Event
양 당사자는 본 계약의 이행에 있어 협력한다.,Event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,Event
각 당사자는 비밀정보를 제3자에게 공개할 수 있다.,Event
더 유리한 조건이 적용된다.,Event
3차 대금 지급 의무도 자동 소멸한다.,Event
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다.,Event
불가항력이 발생한다.,Event
규제가 변경된다.,Event
대상회사에는 노사 분쟁이 없다,Event
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,Event
매도인은 진술과 보증을 한다,Event
거래종결과 동시에 완전한 경영권이 매수인에게 이전된다.,Event
매수인은 3차 대금 지급을 완료하지 않았다.,Event
주식회사 에타캐피탈과 주식회사 쎄타파트너스가 2025년 1월 1일에 계약을 체결한다.,Event
최종 대금 지급 시점이 도래한다.,Event
각 당사자에게 진술보증 사항에 변경이 발생한다.,Event
원상회복이 이루어진다.,Event
매수인은 본 계약을 이행할 완전한 권한과 능력을 보유한다.,Event
확정된 손해배상액은 미지급 대금과 상계된다.,Event
완전한 거래가 완료된다.,Event
계약 당사자 간에 본 계약 외에 다른 합의가 존재하지 않는다.,Event
본 계약이 필요한 제반 사항을 규정한다,Event
매도인의 진술보증이 정확하다.,Event
주식은 즉시 반환되어야 한다.,Event
2025년 1월 1일에 계약이 체결된다.,Event
매도인의 진술보증 위반에 대한 하자담보책임은 최종 대금 지급일로부터 1년간 유효하다.,Event
하자담보책임의 기간 제한이 없다,Event
각 당사자가 자신을 위한 전제조건을 포기할 수 있다.,Event
매수인은 추가 대금 지급을 거부할 수 있다.,Event
매도인이 대상회사 관련 정보를 제공한다.,Event
연 12%의 지연이자가 부과된다.,Event
양 당사자가 영업비밀을 보호한다.,Event
권리 불포기로 간주되지 않는다.,Event
"운전자본, 순부채 등의 변동이 발생한다.",Event
주식회사 에타캐피탈의 대표이사가 서명한다.,Event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,Event
손해배상 책임이 발생한다.,Event
그 조건이 매수인에게도 적용된다.,Event
감사 비용을 대상회사가 부담하게 된다.,Event
매수인이 본 계약을 체결한다.,Event
대금은 통지 후 90영업일 이내에 반환된다.,Event
계약 조건이 모두 충족된다.,Event
2차: 거래종결일로부터 90일 후 400억원을 지급한다.,Event
"90일간의 영업실적 확인이 완료되고, 목표 매출액의 90% 이상이 달성되며, 중대한 고객 이탈이 없다",Event
매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,Event
다른 언어본보다 한국어본이 더 우선적으로 적용된다.,Event
매수인이 주식을 매수하기로 한다.,Event
공동 비용을 균등하게 분담한다.,Event
매도인의 진술보증이 그 사항에는 적용되지 않는다,Event
매수인은 각 대금 지급 전 추가 실사를 수행할 수 있다.,Event
거래가 완료된다.,Event
매도인은 제공한 모든 정보의 정확성을 확인한다.,Event
노사 분쟁이 없다.,Event
본 계약을 대한민국 법률에 따라 해석한다.,Event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,Event
계약이 동일 조건으로 유지된다.,Event
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,Event
사업계획이 제공되었다.,Event
제6장 일반조항이 제시된다.,Event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도하고 매수인이 이를 매수한다",Event
부동산을 매도한다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 비밀정보 공개의 예외로 한다.,Event
서면 합의를 한다,Event
추가 하자가 없다,Event
주식매매계약서가 작성된다.,Event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도한다",Event
매수인은 3차 대금 지급을 완료한다.,Event
대상회사의 라이선스와 허가가 효력을 잃지 않는다.,Event
정기 감사인이 정기 감사를 수행한다.,Event
기존 직원이 회사에 고용되어 있다.,Event
계약서를 작성한다.,Event
반환이 지연되면 연 12%의 지연이자가 부과된다.,Event
매도인은 영업실적 달성을 위해 자문을 제공한다.,Event
"매매주식의 총 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.",Event
양 당사자는 선의와 신뢰를 바탕으로 한다.,Event
최종 대금 지급 시 매매대금 조정이 반영된다.,Event
대금은 통지 후 90영업일 내 반환된다.,Event
양 당사자가 원상회복 시 신속히 원상태로 복구한다.,Event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,Event
재무 정보가 그 기준에 따라 작성되었다.,Event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,Event
손해배상 청구는 구체적 증빙과 함께 서면으로 해야 한다.,Event
부록은 계약의 일부이다.,Event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
90일간의 영업실적 확인이 진행된다,Event
모든 중요 문서가 거래종결 시 매수인에게 인도된다.,Event
"매수인이 대상회사 발행 보통주식 20,000,000주를 매도인으로부터 매수한다.",Event
진술과 보증의 기준일이 된다.,Event
대상회사의 재무제표가 정확하다.,Event
거래종결 후 발견된 부채는 매도인에게 귀속된다.,Event
사업계획이 합리적인 가정에 기초하여 작성되었다.,Event
취득세를 매수인이 부담한다.,Event
사기나 고의적 은폐가 있다,Event
매수인이 추가 실사를 수행한다.,Event
본 계약이 체결된다.,Event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,Event
진술과 보증의 기준일이 정해진다.,Event
연구개발이 계속된다.,Event
영업실적이 확인된다,Event
합리적인 가정을 설정하였다.,Event
제5장 거래종결 후 사항이 제시된다.,Event
서울중앙지방법원에서 사건이 처리된다.,Event
사업계획을 작성하였다.,Event
확정된 손해배상액을 미지급 대금과 상계할 수 있다.,Event
직원의 고용이 승계된다.,Event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,Event
"2차 대금은 거래종결일로부터 90일간의 영업실적 확인, 목표 매출액의 90% 이상 달성, 중대한 고객 이탈 없음의 조건이 모두 충족된 경우에만 지급된다.",Event
매수인이 규제 변경에 대응한다.,Event
부채는 매도인에게 귀속된다.,Event
대상회사의 핵심 임직원이 최소 1년간 근무를 유지한다.,Event
매도인의 주식 양도 의무가 발생한다.,Event
부채가 추가로 발견된다.,Event
이전의 모든 구두 또는 서면 합의가 존재했다.,Event
매수인은 각 대금 지급에 필요한 자금을 확보했다.,Event
성실히 이행한다.,Event
영업실적은 감사보고서로 확인된다.,Event
2025년 1월 1일이 도래한다.,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,Event
계약 당사자들이 계약서에 서명한다.,Event
양 당사자는 영업비밀을 보호한다.,Event
2차로 거래종결일로부터 90일 후 400억원(40%)을 지급한다.,Event
달리 명시되지 않은 경우 본 계약 체결일과 각 대금 지급일이 기준일로 적용된다.,Event
나머지는 유효하다.,Event
R&D가 진행 중이다.,Event
2차 및 3차 대금 지급 조건이 충족되어야 완전한 거래가 완료된다.,Event
매수인이 어떤 사항을 인지한다.,Event
기업의 사회적 책임 활동은 지속된다.,Event
1차 대금 지급이 이루어진다.,Event
대상회사의 중요한 부채나 우발채무가 없다.,Event
매도인은 6개월간 경영 전환을 지원한다.,Event
계약 당사자가 확정된다.,Event
대상회사는 모든 중요한 계약을 체결했다.,Event
거래종결이 합의된 장소에서 이루어진다.,Event
각 1부씩 보관한다.,Event
모든 진술과 보증은 본 계약 체결일과 각 대금 지급일을 기준으로 한다.,Event
재무제표에 부채가 기재되어 있다.,Event
대상회사는 노동 관련 법규를 준수한다,Event
중대한 진술보증 위반이 발생한다.,Event
매도인의 진술보증이 정확하다,Event
대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,Event
배당이 매도인에게 귀속된다.,Event
매도인인 주식회사 에타캐피탈 대표이사가 서명한다.,Event
매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,Event
실사 과정에서 일부 내용이 공개되었다.,Event
대한민국의 은행이 정상적으로 영업한다.,Event
매수인이 대금을 지급한다.,Event
감사인이 선임된다.,Event
회계법인은 감사보고서를 작성한다.,Event
거래종결이 서울특별시 소재 합의된 장소에서 이루어진다.,Event
제2장 매매조건이 존재한다.,Event
3차 대금이 지급된다.,Event
거래와 관련하여 비용이 발생한다.,Event
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.",Event
"매도인은 주권, 주주명부 등 필요 서류를 인도한다.",Event
성실 의무가 규정된다.,Event
제공된 정보가 정확하다.,Event
실사 과정에서 계약들이 공개되었다.,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,Event
"매매주식은 담보권, 제한, 부담이 없는 상태로 양도된다.",Event
전제조건이 충족되지 않아도 계약이 진행될 수 있다.,Event
대상회사는 법적 분쟁이나 제재를 피할 수 있다.,Event
계약을 수정한다,Event
각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,Event
양 당사자가 거래 완료를 위해 최선을 다해 협력한다.,Event
최종 대금 지급일이 도래한다,Event
주식회사 에타캐피탈이 매도인으로 지정된다.,Event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,Event
본 계약은 매도인이 매도하고 매수인이 매수하는 데 필요한 제반 사항을 규정한다.,Event
대상회사는 소송 또는 분쟁에 관련된 법적 위험이 없다.,Event
매매주식 전체의 소유권이 매수인에게 이전된다.,Event
시너지가 실현된다.,Event
3차로 거래종결일로부터 180일 후 200억원(20%)을 지급한다.,Event
하자담보책임이 1년간 유효하다,Event
매수인은 대금을 지급했다.,Event
회계법인은 제67조에 따라 선정한다.,Event
매수인이 1차 대금을 준비한다.,Event
합의된 장소가 서울특별시 소재로 정해진다.,Event
배당이 거래종결 전에 선언된다.,Event
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,Event
면책된다.,Event
합의된 장소가 서울특별시에 소재한다.,Event
2차 대금이 정상 지급된다.,Event
매도인이 주식을 매도하기로 한다.,Event
대상회사가 적절한 보상한도를 유지한다.,Event
매도인이 진술보증을 한다,Event
기업의 사회적 책임 활동이 시작된다.,Event
구성원들은 별도 성과 인센티브를 받지 못한다.,Event
매년 정기 감사는 수행된다.,Event
1차로 거래종결일에 400억원(40%)을 지급한다.,Event
매도인은 매매주식의 적법하고 완전한 소유자이다.,Event
주식은 통지 후 3영업일 내 반환된다.,Event
대상회사는 노동 관련 법규를 준수한다.,Event
대상회사는 기존 브랜드를 계속 사용할 수 있다.,Event
부동산을 매수한다,Event
감사보고서가 완성된다.,Event
공정 해석이 이루어진다.,Event
매수인의 1차 대금 지급 의무가 발생한다.,Event
각 당사자는 즉시 통지한다.,Event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,Event
90일간의 영업실적 확인이 완료된다,Event
매도인은 매매주식에 대한 처분권한을 가진다.,Event
"""영업일""이 된다.",Event
1차 대금이 지급된다.,Event
부록이 계약의 일부가 된다.,Event
당사자는 해당 진술이 사실임을 보증한다.,Event
모든 통지는 등기우편으로 한다.,Event
당사자는 자신의 진술이 사실이 아님을 알게 된다.,Event
양도된다.,Event
2차 및 3차 대금 지급 조건이 충족된다.,Event
매매대금 조정이 이루어진다.,Event
거래종결일이 발생한다.,Event
일방 유리 해석이 금지된다.,Event
재무 정보가 일관성을 갖는다.,Event
3차: 거래종결일로부터 180일 후 200억원을 지급한다.,Event
주요 고객과의 계약이 동일 조건으로 유지된다.,Event
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,Event
대상회사는 모든 세금을 적시에 신고했다.,Event
양 당사자가 시너지 실현을 위해 협력한다.,Event
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,Event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지한다.,Event
양 당사자는 거래 완료를 위해 협력한다.,Event
브랜드는 변경되지 않는다.,Event
매수인이 대상회사 관련 정보를 요청한다.,Event
매도인은 계좌 정보를 통지한다.,Event
더 유리한 조건이 있다.,Event
"매도인이 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.",Event
제3장은 진술 및 보증에 대해 다룬다.,Event
한국어본이 우선한다.,Event
확정된 손해배상액이 있다.,Event
감사 비용은 대상회사가 부담한다.,Event
계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,Event
제3장은 계약의 다른 조항들에 대한 설명이 이어진다.,Event
추가 하자가 발생하지 않는다.,Event
매수인은 매매주식을 제3자에게 처분할 수 없다.,Event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,Event
이전의 모든 구두 또는 서면 합의가 대체된다.,Event
