name:ID,type,concepts,synsets,:LABEL
거래,entity,[],[],Node
각 당사자,entity,[],[],Node
제3자,entity,[],[],Node
상대방,entity,[],[],Node
법령상 요구 또는 상대방의 서면 동의,entity,[],[],Node
비밀정보 공개,entity,[],[],Node
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,event,[],[],Node
각 당사자는 비밀정보를 제3자에게 공개할 수 있다.,event,[],[],Node
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,event,[],[],Node
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 비밀정보 공개의 예외로 한다.,event,[],[],Node
법령,entity,[],[],Node
매매대금,entity,[],[],Node
3회,entity,[],[],Node
1차,entity,[],[],Node
거래종결일에 400억원 (40%),entity,[],[],Node
2차,entity,[],[],Node
거래종결일로부터 90일 후 400억원 (40%),entity,[],[],Node
3차,entity,[],[],Node
거래종결일로부터 180일 후 200억원 (20%),entity,[],[],Node
매매대금을 3회에 걸쳐 분할 지급한다.,event,[],[],Node
1차: 거래종결일에 400억원을 지급한다.,event,[],[],Node
2차: 거래종결일로부터 90일 후 400억원을 지급한다.,event,[],[],Node
3차: 거래종결일로부터 180일 후 200억원을 지급한다.,event,[],[],Node
1차로 거래종결일에 400억원(40%)을 지급한다.,event,[],[],Node
2차로 거래종결일로부터 90일 후 400억원(40%)을 지급한다.,event,[],[],Node
3차로 거래종결일로부터 180일 후 200억원(20%)을 지급한다.,event,[],[],Node
대한민국 법률,entity,[],[],Node
본 계약의 해석에 대한 분쟁,entity,[],[],Node
대한민국 법률에 따라 해석,entity,[],[],Node
본 계약의 해석에 대한 분쟁이 있을 경우,event,[],[],Node
대한민국 법률에 따라 해석한다,event,[],[],Node
본 계약의 해석에 대한 분쟁이 발생한다.,event,[],[],Node
본 계약을 대한민국 법률에 따라 해석한다.,event,[],[],Node
제2장 매매조건이 존재한다.,event,[],[],Node
제2장 매매조건,entity,[],[],Node
1차 대금 지급,entity,[],[],Node
매매주식 전체 소유권의 매수인 이전,entity,[],[],Node
2차 및 3차 대금 지급 조건,entity,[],[],Node
완전한 거래의 완료,entity,[],[],Node
1차 대금이 지급된다.,event,[],[],Node
매매주식 전체의 소유권이 매수인에게 이전된다.,event,[],[],Node
2차 및 3차 대금 지급 조건이 충족된다.,event,[],[],Node
완전한 거래가 완료된다.,event,[],[],Node
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,event,[],[],Node
2차 및 3차 대금 지급 조건이 충족되어야 완전한 거래가 완료된다.,event,[],[],Node
2차 대금 지급 조건,entity,[],[],Node
3차 대금 지급 조건,entity,[],[],Node
추가 실사,entity,[],[],Node
대금,entity,[],[],Node
매수인이 추가 실사를 수행한다.,event,[],[],Node
매수인은 각 대금 지급 전 추가 실사를 수행할 수 있다.,event,[],[],Node
운전자본,entity,[],[],Node
매매대금 조정,entity,[],[],Node
순부채,entity,[],[],Node
반영,entity,[],[],Node
"운전자본, 순부채 등의 변동이 발생한다.",event,[],[],Node
매매대금 조정이 이루어진다.,event,[],[],Node
최종 대금 지급 시점이 도래한다.,event,[],[],Node
매매대금 조정이 반영된다.,event,[],[],Node
"운전자본, 순부채 등의 변동에 따른 매매대금 조정이 이루어진다.",event,[],[],Node
최종 대금 지급 시 매매대금 조정이 반영된다.,event,[],[],Node
최종 대금 지급,entity,[],[],Node
"담보권, 제한, 부담도 없는 상태",entity,[],[],Node
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 있다.",event,[],[],Node
양도된다.,event,[],[],Node
"매매주식은 담보권, 제한, 부담이 없는 상태로 양도된다.",event,[],[],Node
매수인은 3차 대금 지급을 완료한다.,event,[],[],Node
매수인은 매매주식을 제3자에게 처분할 수 있다.,event,[],[],Node
매수인은 3차 대금 지급을 완료하지 않았다.,event,[],[],Node
매수인은 매매주식을 제3자에게 처분할 수 없다.,event,[],[],Node
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,event,[],[],Node
거래종결일로부터 3년간,entity,[],[],Node
거래종결일이 발생한다.,event,[],[],Node
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,event,[],[],Node
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,event,[],[],Node
대상회사의 핵심 임직원,entity,[],[],Node
최소 1년간,entity,[],[],Node
거래종결 후,entity,[],[],Node
거래가 종결된다.,event,[],[],Node
대상회사의 핵심 임직원이 최소 1년간 근무를 유지한다.,event,[],[],Node
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지한다.,event,[],[],Node
핵심 임직원,entity,[],[],Node
주요 고객,entity,[],[],Node
회사의 계약 주체,entity,[],[],Node
계약,entity,[],[],Node
주요 고객과의 계약이 체결된다.,event,[],[],Node
계약이 동일 조건으로 유지된다.,event,[],[],Node
주요 고객과의 계약이 동일 조건으로 유지된다.,event,[],[],Node
모든 라이선스와 허가,entity,[],[],Node
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,event,[],[],Node
대상회사의 라이선스와 허가가 효력을 잃지 않는다.,event,[],[],Node
모든 라이선스,entity,[],[],Node
모든 허가,entity,[],[],Node
모든 보험계약의 적절한 보상한도,entity,[],[],Node
대상회사가 적절한 보상한도를 유지한다.,event,[],[],Node
대상회사의 모든 보험계약이 적절한 보상한도를 유지하고 있다.,event,[],[],Node
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다.,event,[],[],Node
보험계약,entity,[],[],Node
부동산,entity,[],[],Node
임대차계약,entity,[],[],Node
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,event,[],[],Node
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,event,[],[],Node
대상회사가 사용하는 부동산의 임대차계약이 정상적이고 유효하다.,event,[],[],Node
2차 대금,entity,[],[],Node
모든 조건 충족,entity,[],[],Node
거래종결일로부터 90일간 영업실적 확인,entity,[],[],Node
목표 매출액의 90% 이상 달성,entity,[],[],Node
중대한 고객 이탈 없음,entity,[],[],Node
제45조에 정한 방법,entity,[],[],Node
거래종결일이 발생한다,event,[],[],Node
90일간의 영업실적 확인이 진행된다,event,[],[],Node
90일간의 영업실적 확인이 완료된다,event,[],[],Node
목표 매출액의 90% 이상이 달성된다,event,[],[],Node
중대한 고객 이탈이 발생하지 않는다,event,[],[],Node
"90일간의 영업실적 확인이 완료되고, 목표 매출액의 90% 이상이 달성되며, 중대한 고객 이탈이 없다",event,[],[],Node
2차 대금이 지급된다,event,[],[],Node
영업실적이 확인된다,event,[],[],Node
제45조에 정한 방법이 적용된다,event,[],[],Node
"2차 대금은 거래종결일로부터 90일간의 영업실적 확인, 목표 매출액의 90% 이상 달성, 중대한 고객 이탈 없음의 조건이 모두 충족된 경우에만 지급된다.",event,[],[],Node
목표 매출액,entity,[],[],Node
고객,entity,[],[],Node
영업실적은 제45조에 정한 방법으로 확인한다.,event,[],[],Node
제45조,entity,[],[],Node
3차 대금,entity,[],[],Node
2차 대금이 정상 지급되고 추가 하자가 없는 경우,entity,[],[],Node
2차 대금이 정상 지급된다,event,[],[],Node
3차 대금이 지급된다,event,[],[],Node
추가 하자가 없다,event,[],[],Node
2차 대금이 정상 지급된다.,event,[],[],Node
추가 하자가 발생하지 않는다.,event,[],[],Node
추가 하자,entity,[],[],Node
3차 대금이 지급된다.,event,[],[],Node
모든 환경 관련 법규,entity,[],[],Node
대상회사는 모든 환경 관련 법규를 준수하고 있다.,event,[],[],Node
환경 관련 법규가 존재한다.,event,[],[],Node
환경 관련 법규,entity,[],[],Node
개인정보보호 관련 법규,entity,[],[],Node
대상회사는 개인정보보호 관련 법규를 완전히 준수한다.,event,[],[],Node
데이터 보호가 이루어진다.,event,[],[],Node
운영,entity,[],[],Node
통상의 영업과정,entity,[],[],Node
거래종결일까지,entity,[],[],Node
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,event,[],[],Node
거래종결이 발생한다.,event,[],[],Node
대상회사 관련 정보,entity,[],[],Node
매수인이 대상회사 관련 정보를 요청한다.,event,[],[],Node
매도인은 매수인이 요청하는 대상회사 관련 정보를 신속히 제공한다.,event,[],[],Node
매도인이 대상회사 관련 정보를 제공한다.,event,[],[],Node
하자담보책임,entity,[],[],Node
최종 대금 지급일,entity,[],[],Node
사기,entity,[],[],Node
고의적 은폐,entity,[],[],Node
매도인의 진술보증 위반에 대한 하자담보책임이 발생한다,event,[],[],Node
최종 대금 지급일이 도래한다,event,[],[],Node
하자담보책임이 1년간 유효하다,event,[],[],Node
사기나 고의적 은폐가 있다,event,[],[],Node
하자담보책임의 기간 제한이 없다,event,[],[],Node
매도인의 진술보증 위반에 대한 하자담보책임은 최종 대금 지급일로부터 1년간 유효하다.,event,[],[],Node
진술보증,entity,[],[],Node
사기나 고의적 은폐의 경우 하자담보책임의 기간 제한이 없다.,event,[],[],Node
영업실적 달성,entity,[],[],Node
매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,event,[],[],Node
영업실적이 달성된다.,event,[],[],Node
자신의 비용,entity,[],[],Node
본 거래와 관련하여,entity,[],[],Node
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,event,[],[],Node
거래와 관련하여 비용이 발생한다.,event,[],[],Node
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,event,[],[],Node
본 거래,entity,[],[],Node
제3장,entity,[],[],Node
진술 및 보증,entity,[],[],Node
제3장은 진술 및 보증에 관해 서술된다.,event,[],[],Node
제3장은 계약의 다른 조항들에 대한 설명이 이어진다.,event,[],[],Node
당사자는 특정 진술을 한다.,event,[],[],Node
당사자는 해당 진술이 사실임을 보증한다.,event,[],[],Node
당사자는 자신의 진술이 사실이 아님을 알게 된다.,event,[],[],Node
계약상 위반이 발생한다.,event,[],[],Node
제3장은 진술 및 보증에 대해 다룬다.,event,[],[],Node
다음 사항이 진실하고 정확함,entity,[],[],Node
본 계약 체결일 및 각 대금 지급일 현재,entity,[],[],Node
본 계약이 체결된다,event,[],[],Node
매도인은 진술과 보증을 한다,event,[],[],Node
각 대금 지급일이 도래한다,event,[],[],Node
다음 사항이 진실하고 정확하다,event,[],[],Node
매도인은 해당 사실을 진술하고 보증한다,event,[],[],Node
매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 진술한다.,event,[],[],Node
다음 사항,entity,[],[],Node
매도인은 본 계약 체결일 및 각 대금 지급일 현재 다음 사항이 진실하고 정확함을 보증한다.,event,[],[],Node
처분권한,entity,[],[],Node
매도인은 매매주식의 적법하고 완전한 소유자이다.,event,[],[],Node
매도인은 매매주식의 처분권한을 가진다.,event,[],[],Node
매도인은 매매주식에 대한 처분권한을 가진다.,event,[],[],Node
재무제표,entity,[],[],Node
한국채택국제회계기준,entity,[],[],Node
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,event,[],[],Node
재무제표가 정확하다.,event,[],[],Node
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다.,event,[],[],Node
대상회사의 재무제표가 정확하다.,event,[],[],Node
중요한 부채,entity,[],[],Node
우발채무,entity,[],[],Node
재무제표에 부채가 기재되어 있다.,event,[],[],Node
대상회사의 중요한 부채나 우발채무가 없다.,event,[],[],Node
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 없다.,event,[],[],Node
재무제표에 기재된 부채만이 존재한다.,event,[],[],Node
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,event,[],[],Node
중요한 소송이나 분쟁,entity,[],[],Node
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,event,[],[],Node
대상회사는 소송 또는 분쟁에 관련된 법적 위험이 없다.,event,[],[],Node
대상회사를 상대로 한 중요한 소송이나 분쟁이 없다.,event,[],[],Node
대상회사가 당사자인 중요한 소송이나 분쟁이 없다.,event,[],[],Node
모든 중요한 계약,entity,[],[],Node
대상회사는 모든 중요한 계약을 체결했다.,event,[],[],Node
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,event,[],[],Node
대상회사가 모든 중요한 계약을 성실히 이행하고 있다.,event,[],[],Node
중요한 계약,entity,[],[],Node
사업과 관련된 모든 법령,entity,[],[],Node
대상회사는 사업과 관련된 모든 법령을 준수하고 있다.,event,[],[],Node
대상회사는 사업을 운영하고 있다.,event,[],[],Node
대상회사는 법적 분쟁이나 제재를 피할 수 있다.,event,[],[],Node
대상회사가 모든 법령을 준수하고 있다.,event,[],[],Node
모든 법령,entity,[],[],Node
모든 세금,entity,[],[],Node
대상회사는 모든 세금을 적시에 신고했다.,event,[],[],Node
대상회사는 모든 세금을 적시에 납부했다.,event,[],[],Node
세금,entity,[],[],Node
노동 관련 법규,entity,[],[],Node
노사 분쟁,entity,[],[],Node
대상회사는 노동 관련 법규를 준수한다.,event,[],[],Node
노사 분쟁이 없다.,event,[],[],Node
대상회사는 노동 관련 법규를 준수한다,event,[],[],Node
대상회사에는 노사 분쟁이 없다,event,[],[],Node
모든 중요 자산,entity,[],[],Node
양호한 상태,entity,[],[],Node
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,event,[],[],Node
자산의 관리와 보수가 적절하게 이루어졌다.,event,[],[],Node
중요 자산,entity,[],[],Node
실사 과정,entity,[],[],Node
중요 계약,entity,[],[],Node
실사 과정에서 공개된 것 외,entity,[],[],Node
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다.,event,[],[],Node
실사 과정에서 일부 내용이 공개되었다.,event,[],[],Node
실사 과정에서 계약들이 공개되었다.,event,[],[],Node
계약들,entity,[],[],Node
연간 1억원 이상의 중요 계약은 존재하지 않는다.,event,[],[],Node
연간 1억원 이상의 중요 계약,entity,[],[],Node
본 계약을 체결하고 이행할 완전한 권한과 능력,entity,[],[],Node
매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,event,[],[],Node
매수인이 본 계약을 체결한다.,event,[],[],Node
매수인이 본 계약을 이행한다.,event,[],[],Node
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,event,[],[],Node
매수인은 본 계약을 이행할 완전한 권한과 능력을 보유한다.,event,[],[],Node
대금 지급에 필요한 자금,entity,[],[],Node
매수인은 각 대금 지급에 필요한 자금을 확보했다.,event,[],[],Node
매수인은 대금을 지급했다.,event,[],[],Node
각 대금 지급에 필요한 자금,entity,[],[],Node
매도인의 진술보증,entity,[],[],Node
매수인이 실제로 인지한 사항,entity,[],[],Node
매도인이 진술보증을 한다,event,[],[],Node
매수인이 실제로 어떤 사항을 인지한다,event,[],[],Node
매도인의 진술보증이 그 사항에는 적용되지 않는다,event,[],[],Node
매도인의 진술보증이 매수인이 실제로 인지한 사항에는 적용되지 않는다.,event,[],[],Node
감사보고서,entity,[],[],Node
회계법인,entity,[],[],Node
제67조,entity,[],[],Node
회계법인은 제67조에 따라 선정한다.,event,[],[],Node
회계법인은 감사보고서를 작성한다.,event,[],[],Node
감사보고서가 완성된다.,event,[],[],Node
영업실적이 감사보고서로 확인된다.,event,[],[],Node
영업실적은 감사보고서로 확인된다.,event,[],[],Node
감사보고서는 회계법인이 작성한다.,event,[],[],Node
회계법인은 제67조에 따라 선정된다.,event,[],[],Node
진술보증 사항의 변경 발생,entity,[],[],Node
각 당사자에게 진술보증 사항에 변경이 발생한다.,event,[],[],Node
각 당사자는 즉시 통지한다.,event,[],[],Node
각 당사자는 진술보증 사항에 변경이 발생할 경우 즉시 통지한다.,event,[],[],Node
진술보증 사항,entity,[],[],Node
중대한 진술보증 위반,entity,[],[],Node
중대한 진술보증 위반이 발생한다.,event,[],[],Node
매수인은 추가 대금 지급을 거부할 수 있다.,event,[],[],Node
매수인은 중대한 진술보증 위반 시 추가 대금 지급을 거부할 수 있다.,event,[],[],Node
제공한 모든 정보의 정확성,entity,[],[],Node
매도인은 제공한 모든 정보의 정확성을 확인한다.,event,[],[],Node
제공된 정보가 정확하다.,event,[],[],Node
제공한 모든 정보,entity,[],[],Node
모든 재무 정보,entity,[],[],Node
일관된 회계 기준,entity,[],[],Node
재무 정보가 일관된 회계 기준에 따라 작성되었다.,event,[],[],Node
모든 재무 정보가 동일한 기준을 적용받는다.,event,[],[],Node
일관된 회계 기준이 정해졌다.,event,[],[],Node
재무 정보가 그 기준에 따라 작성되었다.,event,[],[],Node
회계 기준이 적용되었다.,event,[],[],Node
재무 정보가 일관성을 갖는다.,event,[],[],Node
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,event,[],[],Node
재무 정보,entity,[],[],Node
회계 기준,entity,[],[],Node
사업계획,entity,[],[],Node
제50조,entity,[],[],Node
합리적인 가정,entity,[],[],Node
합리적인 가정을 설정하였다.,event,[],[],Node
사업계획을 작성하였다.,event,[],[],Node
합리적인 가정에 기초하였다.,event,[],[],Node
사업계획이 제공되었다.,event,[],[],Node
사업계획이 합리적인 가정에 기초하여 작성되었다.,event,[],[],Node
제4장 거래종결이 시작된다.,event,[],[],Node
제4장,entity,[],[],Node
거래종결,entity,[],[],Node
본 계약 체결일로부터 30일 이내,entity,[],[],Node
거래종결이 이루어진다.,event,[],[],Node
거래종결이 본 계약 체결일로부터 30일 이내에 이루어진다.,event,[],[],Node
종결 전제조건 충족,entity,[],[],Node
종결 전제조건,entity,[],[],Node
매도인의 진술보증 정확성,entity,[],[],Node
중요한 부정적 변동 없음,entity,[],[],Node
매도인의 진술보증이 정확하다,event,[],[],Node
매수인의 1차 대금 지급 의무가 발생한다,event,[],[],Node
중요한 부정적 변동이 없다,event,[],[],Node
매수인의 1차 대금 지급 의무가 발생한다.,event,[],[],Node
매도인의 진술보증이 정확하다.,event,[],[],Node
매수인이 1차 대금을 준비한다.,event,[],[],Node
매도인의 주식 양도 의무가 발생한다.,event,[],[],Node
주식 양도 의무,entity,[],[],Node
서울특별시 소재 합의된 장소,entity,[],[],Node
합의된 장소가 결정된다.,event,[],[],Node
합의된 장소가 서울특별시 소재로 정해진다.,event,[],[],Node
거래종결이 서울특별시 소재 합의된 장소에서 이루어진다.,event,[],[],Node
거래종결이 합의된 장소에서 이루어진다.,event,[],[],Node
합의된 장소,entity,[],[],Node
합의된 장소가 서울특별시에 소재한다.,event,[],[],Node
서울특별시,entity,[],[],Node
주권,entity,[],[],Node
주주명부,entity,[],[],Node
필요 서류,entity,[],[],Node
인도,entity,[],[],Node
거래종결 시,entity,[],[],Node
"매도인은 주권, 주주명부 등 필요 서류를 인도한다.",event,[],[],Node
"매도인이 거래종결 시 주권, 주주명부 등 필요 서류를 인도한다.",event,[],[],Node
자,entity,[],[],Node
이사,entity,[],[],Node
매수인이 지명한 자를 이사로 선임한다.,event,[],[],Node
지명한 자,entity,[],[],Node
경영권,entity,[],[],Node
완전한 경영권이 매수인에게 이전된다.,event,[],[],Node
거래종결과 동시에 완전한 경영권이 매수인에게 이전된다.,event,[],[],Node
종결 확인서,entity,[],[],Node
양 당사자는 종결 확인서를 작성한다.,event,[],[],Node
양 당사자가 거래종결 시 종결 확인서를 작성한다.,event,[],[],Node
거래종결 즉시,entity,[],[],Node
주주명부에 매수인을 기재한다.,event,[],[],Node
1차 대금 지급과 동시에,entity,[],[],Node
경영권이 매수인에게 이전된다.,event,[],[],Node
손해배상,entity,[],[],Node
정당한 사유 없는 경우,entity,[],[],Node
정당한 사유 없이 거래종결을 거부했다.,event,[],[],Node
상대방은 손해배상을 청구할 수 있다.,event,[],[],Node
거래종결을 정당한 사유 없이 거부한다.,event,[],[],Node
거래종결 거부자,entity,[],[],Node
손해배상을 청구할 수 있다.,event,[],[],Node
자신을 위한 전제조건,entity,[],[],Node
각 당사자는 자신을 위한 전제조건을 포기할 수 있다.,event,[],[],Node
전제조건이 충족되지 않아도 계약이 진행될 수 있다.,event,[],[],Node
각 당사자가 자신을 위한 전제조건을 포기할 수 있다.,event,[],[],Node
전제조건,entity,[],[],Node
행정적 사항,entity,[],[],Node
양 당사자는 행정적 사항에 협력한다.,event,[],[],Node
양 당사자가 거래종결 후 행정적 사항에 협력한다.,event,[],[],Node
90일째 감사보고서,entity,[],[],Node
2차 대금 지급 여부,entity,[],[],Node
거래종결일로부터 85일째 영업실적을 집계한다.,event,[],[],Node
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,event,[],[],Node
계좌 정보,entity,[],[],Node
통지 시점,entity,[],[],Node
매도인은 각 대금 지급 5영업일 전 계좌 정보를 통지한다.,event,[],[],Node
대금이 지급된다.,event,[],[],Node
매도인은 계좌 정보를 통지한다.,event,[],[],Node
양도소득세,entity,[],[],Node
취득세,entity,[],[],Node
부동산을 매도한다,event,[],[],Node
매도인이 양도소득세를 부담한다,event,[],[],Node
부동산을 매수한다,event,[],[],Node
매수인이 취득세를 부담한다,event,[],[],Node
양도소득세를 매도인이 부담한다.,event,[],[],Node
취득세를 매수인이 부담한다.,event,[],[],Node
감사인,entity,[],[],Node
4대 회계법인,entity,[],[],Node
감사 비용,entity,[],[],Node
매도인이 영업실적 확인을 위한 감사인을 선임한다.,event,[],[],Node
감사인은 4대 회계법인 중에서 선정된다.,event,[],[],Node
감사 비용은 대상회사가 부담한다.,event,[],[],Node
감사인이 선임된다.,event,[],[],Node
감사 비용을 대상회사가 부담하게 된다.,event,[],[],Node
기존 직원,entity,[],[],Node
직원 고용,entity,[],[],Node
기존 직원이 회사에 고용되어 있다.,event,[],[],Node
직원의 고용이 승계된다.,event,[],[],Node
기존 직원의 고용이 승계된다.,event,[],[],Node
정기 감사,entity,[],[],Node
매년 정기 감사는 수행된다.,event,[],[],Node
매수인이 감사인을 선임한다.,event,[],[],Node
감사인이 정기 감사를 수행한다.,event,[],[],Node
정기 감사인이 정기 감사를 수행한다.,event,[],[],Node
정기 감사인,entity,[],[],Node
매수인이 정기 감사인을 선임한다.,event,[],[],Node
중요 문서,entity,[],[],Node
모든 중요 문서가 매수인에게 인도된다.,event,[],[],Node
