Name,Type
매도인의 진술보증 위반에 대한 하자담보책임,Entity
거래종결일,Entity
통지 기한을 도과한 청구,Entity
책임,Entity
경영권 변경,Entity
미지급된 배당,Entity
통상 15영업일,Entity
환경 관련 분쟁,Entity
운영,Entity
경영권과 통제권,Entity
계약 사본,Entity
천재지변,Entity
매매대금 조정,Entity
거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않음,Entity
일방이 거래종결을 거부할 경우,Entity
매매대금 지급에 필요한 충분한 자금 확보,Entity
번역본,Entity
향후 규제 변경,Entity
영업일,Entity
단체협약,Entity
한국채택국제회계기준,Entity
외부 전문가,Entity
분쟁,Entity
총 매매가격,Entity
개인정보보호법,Entity
지원,Entity
제공한 모든 정보,Entity
환경 관련 법규,Entity
배당,Entity
추가 실사 요청,Entity
규제 변경,Entity
모든 손해배상 청구,Entity
자신의 비용,Entity
나머지 조항,Entity
우호적 해결,Entity
매매대금의 30%,Entity
검증 기관,Entity
하자와 손해 간 인과관계 입증 자료,Entity
담보권,Entity
모든 환경 관련 법규,Entity
매도인의 진술보증이 중요한 측면에서 정확함,Entity
주식회사 알파벤처스,Entity
본 계약과 관련된 분쟁,Entity
지급,Entity
확정된 손해배상액과 미지급 매매대금,Entity
사업 운영,Entity
양 당사자 합의,Entity
매매대금,Entity
부동산,Entity
거래 관련 공동 비용,Entity
계약의 수정이나 변경,Entity
진행 중인 분쟁,Entity
이전의 모든 구두 또는 서면 합의,Entity
제1심 관할법원,Entity
매도인의 사무실,Entity
거래종결,Entity
허가,Entity
당사자,Entity
조정,Entity
상대방의 비밀정보,Entity
30영업일,Entity
필요한 정부 승인을 취득함,Entity
독립된 제3자 전문기관,Entity
문제점,Entity
본 계약 체결일로부터 30일 이내,Entity
2부,Entity
처분권한,Entity
부록,Entity
비밀정보 공개 금지,Entity
모든 중요 자산,Entity
손해배상 청구,Entity
운전자본 확정,Entity
예상 손해액,Entity
선량한 관리자,Entity
"사업과 관련된 모든 법령, 규정",Entity
거래 시너지,Entity
정상적이며 유효하다,Entity
비용,Entity
매매주식의 총 매매가격,Entity
손해액 산정 근거,Entity
어느 당사자,Entity
서면,Entity
대한민국의 은행,Entity
무기한,Entity
양호한 상태,Entity
거래종결 5영업일 전,Entity
거래종결 후,Entity
우발채무,Entity
대상회사의 영업,Entity
매수인이 선임한 감사인,Entity
노동조합,Entity
본 계약에 정한 절차,Entity
주식 양도,Entity
중요한 측면에서 정확하고 완전하다,Entity
환경 관련 소송이나 분쟁,Entity
"담보권, 제한, 부담이 없는 상태",Entity
조세 관련 사항의 하자담보책임,Entity
모든 중요한 계약,Entity
매도인이 지정한 계좌로 송금하는 방식으로,Entity
양도소득세,Entity
하자나 문제점,Entity
제15조의 확인실사,Entity
기존 분쟁 해결에 필요한 정보,Entity
계약,Entity
추가 실사,Entity
대한상사중재원,Entity
발견된 부채,Entity
진행 중인 세무조사,Entity
관련 증빙,Entity
세무,Entity
제89조,Entity
운전자본 확정과 목표액,Entity
제한,Entity
상호 선의와 신뢰,Entity
하자담보책임의 청구,Entity
권리,Entity
원활한 경영권 이전,Entity
매매대금 수령 계좌 정보,Entity
정상적으로,Entity
거래종결 후 3개월간,Entity
청구,Entity
대상회사의 모든 중요 문서,Entity
상세 보고서,Entity
거래종결 후 첫 회계연도,Entity
제92조에 정한 바,Entity
진술보증,Entity
매도인에게 경영 자문,Entity
본 계약,Entity
추가 대가 지급,Entity
실사 과정이다,Entity
정산,Entity
불이행,Entity
거래종결 후 발견된 자산,Entity
거래종결 후 첫 회계연도의 감사보고서,Entity
부정적 변동,Entity
서울중앙지방법원,Entity
거래종결 후 즉시,Entity
자산,Entity
소유권 관련 사항의 하자담보책임,Entity
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 절차,Entity
3영업일,Entity
1부,Entity
문서,Entity
회계,Entity
모든 부동산,Entity
매수인,Entity
감사인,Entity
월별,Entity
미지급 매매대금,Entity
기존 공급계약,Entity
본 계약상 모든 기한,Entity
본 계약 체결일,Entity
이사회 결의서,Entity
매도인의 진술보증,Entity
통지 기한을 도과한 청구는 효력이 없다,Event
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,Event
대상회사는 법규를 준수한다,Event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다,Event
본 계약상 모든 기한은 엄격히 준수되어야 한다,Event
검증 절차가 복잡한 사안인 경우,Event
제15조의 확인실사에서 하자가 발견되었다,Event
양 당사자는 선량한 관리자의 주의의무로 본 계약을 이행한다,Event
검증 절차는 통상 15영업일이 소요된다,Event
대상회사는 모든 중요한 계약을 위반한 사실이 없다,Event
실사 과정에서 발견된 하자나 문제점은 문서화되어야 한다,Event
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다,Event
대한민국 법률에 따라 해석한다,Event
중요한 부정적 변동이 있다,Event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,Event
상대방이 계약을 해제한다,Event
본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다,Event
전 직원이 경영권 변경 사실을 알게 된다,Event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다,Event
각 당사자가 1부씩 계약 사본을 보관한다,Event
검증 비용은 하자가 확인되지 않은 경우 매수인이 부담한다,Event
매매주식의 총 매매가격은 금 일천억원으로 한다,Event
본 계약의 수정이나 변경은 양 당사자의 서면 합의에 의해서만 가능하다.,Event
당사자들은 우호적 해결을 우선으로 한다,Event
제50조 (예측 정보),Event
매도인의 손해배상 책임 한도는 매매대금의 30%로 제한된다,Event
매수인이 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,Event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다,Event
상대방의 사전 서면 동의를 받는 절차가 필요하다,Event
양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다,Event
매수인은 확정된 손해배상액을 상계할 수 있다,Event
대상회사는 전 직원에게 경영권 변경을 통지한다,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 간주된다,Event
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 제92조에 정한 바에 따른다",Event
매도인이 거래종결 후 3개월간 월별로 재무 정보를 업데이트하여 제공한다,Event
본 계약은 2부를 작성한다,Event
거래종결 후 발견된 자산이 매수인에게 귀속된다,Event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,Event
거래종결이 이루어졌다,Event
손해배상 청구는 서면으로 해야 한다.,Event
천재지변 등 불가항력적 사유로 인한 불이행은 책임을 면한다,Event
모든 손해배상 청구는 손해액 산정 근거 및 관련 증빙을 첨부해야 한다,Event
매도인은 이에 성실히 협조해야 한다,Event
매도인은 매매주식에 대한 처분권한을 가진다,Event
매수인이 요청한 대상회사 관련 정보를 받는다,Event
일방이 정당한 사유 없이 거래종결을 거부한다,Event
검증 기관은 양 당사자가 합의하여 선정된다,Event
대상회사의 사회공헌 활동이 지속된다,Event
매도인은 거래종결 후 3개월간 월별로 재무 정보를 업데이트하여 제공한다,Event
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,Event
운전자본과 순부채 등의 변동에 따라 매매대금이 조정된다.,Event
당사자들은 필요시 대한상사중재원의 중재에 따른다,Event
시설 이전이 매수인의 책임과 비용으로 진행된다,Event
하자가 확인되었다,Event
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다,Event
지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다,Event
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지해야 한다,Event
양 당사자는 관련 등기 절차에 협력한다,Event
대상회사는 주주명부에 매수인을 기재한다,Event
매수인이 인지하고 있던 사항이나 공개된 위험에 대해서 매도인이 책임지지 않는다,Event
복잡한 사안의 경우 검증 절차가 30영업일까지 연장될 수 있다,Event
매도인이 기존 분쟁 해결을 위해 필요한 정보를 제공한다,Event
매수인은 실사를 수행할 수 있다,Event
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,Event
매수인이 지명한 자를 대상회사의 이사로 선임한다,Event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,Event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다,Event
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",Event
매매주식의 총 매매가격은 금 일천억원으로 정해졌다.,Event
주당 매매가격은 금 일만원으로 정해졌다.,Event
매도인은 주요 고객과의 관계를 원만히 유지하도록 적극 협조한다,Event
매도인이 3개월간 지원한다,Event
매수인은 대상회사의 독립적 경영을 보장한다,Event
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다,Event
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,Event
매수인은 본 계약을 체결할 권한과 능력을 보유한다,Event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,Event
규제 변경이 발생한다,Event
진행 중인 세무조사나 분쟁이 없다,Event
거래종결은 당사자들이 합의한 날에 이루어진다,Event
취득세는 매수인이 각각 부담한다,Event
그 권리를 포기한 것으로 보지 않는다,Event
거래 관련 공동 비용이 균등 분담된다.,Event
확정된 운전자본과 목표액의 차이를 정산한다,Event
지급은 매도인이 지정한 계좌로 송금하는 방식으로 이루어진다,Event
대상회사의 핵심 임직원이 거래종결한다,Event
대상회사는 환경 관련 소송이나 분쟁이 없다.,Event
데이터룸을 통해 모든 정보가 공개되었다,Event
매매대금이 준비된다,Event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다,Event
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 하자를 통지한다,Event
양 당사자가 종결 확인서에 서명한다,Event
주식회사 알파벤처스가 주식회사 베타홀딩스와 계약을 체결했다.,Event
주당 매매가격은 금 일만원으로 한다,Event
제공된 사업계획 및 예측은 합리적인 가정에 기초하여 성실하게 작성되었다,Event
매수인의 거래종결 의무가 발생하지 않는다,Event
거래종결 후 첫 회계연도의 감사보고서는 매수인이 선임한 감사인이 작성한다,Event
공개 사항이 제45조에 명시되었다,Event
매수인의 진술보증이 정확할 것,Event
통상 15영업일이 소요된다,Event
대상회사는 노동조합과의 단체협약을 위반한 바 없다,Event
증빙이 불충분한 경우가 발생한다,Event
중요한 부정적 변동이 없을 것,Event
모든 진술과 보증은 거래종결일을 기준으로 한다,Event
제50조는 예측 정보와 사업계획이 합리적인 가정에 기반하여 성실히 작성되었음을 명시한다,Event
검증 기간이 30영업일까지 연장될 수 있다,Event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다,Event
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,Event
거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다,Event
매도인이 매수인이 합리적으로 요청하는 대상회사 관련 정보를 신속히 제공한다.,Event
매매주식에 대한 완전한 소유권이 매수인에게 이전된다,Event
거래종결 전제조건이 포기된다,Event
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다,Event
매수인이 비용을 부담한다,Event
매도인의 진술보증이 중요한 측면에서 정확하지 않다,Event
매매대금은 거래종결일에 전액 현금으로 지급된다,Event
매도인이 신속히 정보를 제공한다,Event
계약의 대상이 주식회사 감마테크이다.,Event
매도인은 추가 자료를 요구할 수 있다,Event
"매매주식이 어떠한 담보권, 제한, 부담도 없는 상태로 양도되었다",Event
이전의 모든 구두 또는 서면 합의가 대체된다,Event
데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 정확하고 완전하다,Event
규제 변경에 따른 비용이 발생한다,Event
모든 손해배상 청구는 외부 전문가 의견서를 필요시 첨부해야 한다,Event
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,Event
각 당사자는 상대방에게 통지한다,Event
중요한 부정적 변동이 없다,Event
일방이 권리를 행사하지 않았다.,Event
대상회사는 모든 세금을 적시에 신고·납부했다,Event
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,Event
"주식의 상태는 담보권, 제한, 부담이 없어야 한다",Event
거래종결이 당사자들이 합의한 날에 이루어진다,Event
양 당사자가 행정적 사항에 대해 상호 협력한다,Event
조세 관련 사항은 공소시효 만료일까지 하자담보책임이 유효하다,Event
본 계약 체결일 현재 매도인의 진술보증이 이루어짐,Event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,Event
거래종결이 이루어진다,Event
사회적 책임이 이행된다,Event
증빙이 불충분한 경우,Event
진술보증 사항에 중요한 변경이 발생함,Event
매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다,Event
거래종결 후 발견된 부채가 매도인에게 귀속된다,Event
양 당사자는 거래 시너지 실현을 위해 상호 협력한다,Event
대상회사의 모든 보험계약은 거래종결일 현재 유효하다,Event
각 당사자는 필요시 대리인을 선임할 수 있다,Event
대상회사의 재무제표가 한국채택국제회계기준에 따라 작성되었다,Event
제72조 (손해배상 한도)가 규정된다,Event
본 계약은 대한민국 법률에 따라 해석된다,Event
한국어본은 번역본과 불일치 시 우선한다,Event
천재지변 등 불가항력적 사유로 인한 불이행,Event
검증 비용을 매수인이 부담한다,Event
거래종결 후 발견된 부채는 매도인에게 귀속된다,Event
대상회사의 재무제표가 중요한 측면에서 정확하다,Event
검증 비용을 매도인이 부담한다,Event
매도인은 거래종결 시 필요 서류를 인도한다,Event
실사 과정에서 공개되지 않은 연간 1억원 이상의 중요 계약은 없다,Event
번역본과 불일치 시 한국어본이 우선한다,Event
매도인의 손해배상 책임 한도가 매매대금의 30%로 제한된다,Event
대상회사가 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다,Event
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다,Event
통지에는 하자의 구체적 내용과 예상 손해액이 포함되어야 한다,Event
양 당사자는 거래종결 시 종결 확인서를 작성한다,Event
본 계약의 일부 조항이 무효인 경우가 있다,Event
모든 진술과 보증은 본 계약 체결일을 기준으로 한다,Event
"매수인이 대상회사 발행 보통주식 10,000,000주를 매수한다.",Event
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다,Event
매도인은 거래종결 후 3개월간 원활한 경영권 이전을 위해 지원한다,Event
일방이 권리를 행사하지 않았다고 해서 권리를 포기한 것으로 보지 않는다.,Event
통지에는 하자의 구체적 내용과 예상 손해액이 포함된다,Event
모든 손해배상 청구는 하자와 손해 간 인과관계 입증 자료를 첨부해야 한다,Event
각 당사자는 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다,Event
양 당사자는 필요한 경우 관련 등기 절차에 협력한다,Event
하자와 손해 간 인과관계 입증 자료가 부족하다,Event
본 계약이 매매주식의 매매와 관련한 모든 합의를 포함함,Event
상대방이 손해배상을 청구할 수 있다,Event
합의가 없을 경우 대한상사중재원이 검증 기관을 지정한다,Event
필요한 정부 승인을 취득한다,Event
대상회사의 모든 중요 문서는 매수인에게 인도된다,Event
손해배상 청구가 이루어진다,Event
취득세는 매수인이 부담한다,Event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,Event
연간 1억원 이상의 중요 계약은 없다,Event
정보의 정확성이 보장되었다,Event
상대방은 계약을 해제하고 손해배상을 청구할 수 있다,Event
거래종결일 현재 매도인의 진술보증이 이루어짐,Event
시너지 실현이 가능하다,Event
나머지 조항은 유효하다,Event
"매도인이 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.",Event
매매대금은 거래종결일에 전액 현금으로 지급한다,Event
매수인은 필요시 외부 전문가를 선임한다,Event
본 계약의 부록과 별첨이 계약의 일부를 구성한다,Event
미지급된 배당이 매도인에게 귀속된다,Event
본 계약은 당사자 간 완전한 합의를 구성한다,Event
거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다,Event
필요시 시설 이전은 매수인의 책임과 비용으로 진행한다,Event
실사 과정에서 발견된 하자나 문제점은 문서화된다,Event
추가 대가 지급 등의 조정은 목표 달성 시 이루어지지 않는다,Event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,Event
매도인의 진술보증은 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다,Event
본 계약은 어느 일방에게 유리하게 해석되지 않는다,Event
하자가 확인되지 않았다,Event
거래종결 후 대상회사는 매수인의 연결 재무제표에 포함된다,Event
매수인은 거래종결 후 6개월 내에 매도인에게 경영 자문을 요청할 수 있다,Event
하자담보책임의 청구가 본 계약에 정한 절차에 따라야 한다,Event
각 당사자는 자신을 위한 거래종결 전제조건을 포기한다,Event
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다,Event
매도인의 진술보증이 중요한 측면에서 정확하다,Event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다,Event
배당이 거래종결 전에 선언되었다,Event
계약 상대방으로부터 위반 통지를 받은 바 없다,Event
거래종결일 기준 운전자본을 확정한다,Event
매매대금이 준비될 것,Event
거래와 관련된 양도소득세는 매도인이 부담한다,Event
실사 과정에서 중요 계약이 공개되었다,Event
필요시 대한상사중재원의 중재에 따른다,Event
어느 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,Event
공개된 정보가 중요한 측면에서 정확하고 완전하다,Event
양 당사자는 본 계약의 체결 및 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다,Event
매수인이 인지하고 있던 사항이나 공개된 위험이 있다,Event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도되어야 한다",Event
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정한다,Event
거래종결이 본 계약 체결일로부터 30일 이내에 이루어진다,Event
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다",Event
독립된 제3자 전문기관의 검증을 거쳐야 한다,Event
배당은 매도인에게 귀속된다,Event
R&D 지속,Event
본 계약과 관련된 분쟁은 서울중앙지방법원을 제1심 관할법원으로 한다,Event
계약의 수정이나 변경이 양 당사자의 서면 합의에 의해서만 가능하다,Event
양 당사자는 거래종결 시 종결 확인서에 서명한다,Event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했다,Event
"중요한 소송, 중재, 행정절차가 대상회사를 상대로 진행되지 않고 있다",Event
분쟁 해결이 지원된다,Event
조세 관련 사항에 대한 하자담보책임이 공소시효 만료일까지 유효하다,Event
대상회사의 모든 중요 문서가 거래종결 후 매수인에게 인도된다,Event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다,Event
본 계약은 대한민국 법률에 따라 규율된다,Event
거래종결 후 대상회사가 매수인의 연결 재무제표에 포함된다,Event
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,Event
합의가 없을 경우 대한상사중재원이 지정한다,Event
주요 고객에 대한 통지가 양 당사자의 협의로 진행된다,Event
매도인은 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,Event
대상회사의 사회공헌 활동은 지속된다,Event
어느 당사자도 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다,Event
소유권 관련 사항에 대한 하자담보책임이 무기한 유효하다,Event
매도인이 제3자에게 더 유리한 조건을 제시한 경우,Event
계약의 수정이나 변경이 이루어진다.,Event
손해배상 청구는 제89조에 정한 증빙자료를 첨부하여 서면으로 해야 한다,Event
배당이 거래종결 전에 선언되었으나 지급되지 않았다,Event
모든 통지는 등기우편 또는 이메일로 이루어진다,Event
일방이 권리를 행사하지 않는다,Event
매수인은 본 계약을 이행할 권한과 능력을 보유한다,Event
본 계약 체결일로부터 30일 이내에 거래종결이 이루어진다,Event
매도인은 기존 분쟁 해결을 위해 필요한 정보를 제공한다,Event
제51조에 따라 주식 양도가 완료된다,Event
매도인은 매매주식의 적법하고 완전한 소유자이다,Event
대상회사의 경영 독립성이 유지된다,Event
거래종결은 이루어진다,Event
거래종결 시 종결 확인서를 작성한다,Event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다,Event
매수인에게도 제3자와 동일한 조건이 적용된다,Event
대상회사는 진행 중인 세무조사나 분쟁이 없다,Event
"대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다",Event
거래종결 후 60일 내에 운전자본을 확정한다,Event
매도인이 제3자에게 더 유리한 조건을 제시했다,Event
"확인실사는 회계, 법무, 세무, 영업 전 분야를 포함한다",Event
당사자들이 합의한 날에 거래종결이 이루어진다,Event
즉시 상대방에게 통지한다,Event
대상회사는 기존 브랜드를 계속 사용할 수 있다,Event
매도인의 진술보증 위반에 대한 하자담보책임이 거래종결일로부터 60일간 유효하다,Event
검증 기관은 양 당사자가 합의하여 선정한다,Event
본 계약은 한국어로 작성된다,Event
검증 비용은 하자가 확인된 경우 매도인이 부담한다,Event
매수인의 진술보증이 정확하다,Event
대상회사는 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다,Event
본 계약의 효력 발생을 위해 서명한다,Event
상대방이 변경 사항을 알게 된다,Event
매수인이 합리적으로 요청하는 대상회사 관련 정보를 요청한다,Event
매수인에게도 동일하게 적용한다,Event
진행 중인 연구개발 프로젝트는 계속 수행된다,Event
각 당사자가 통지한다,Event
하자는 독립된 제3자 전문기관의 검증을 거쳐야 한다,Event
필요한 정부 승인을 취득하지 못한다,Event
거래종결일이 된다,Event
본 계약은 한국어로 작성되었다,Event
일방이 정당한 사유 없이 거래종결을 거부할 경우,Event
